 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
PC_8 -0.0005542663290294343 -8.577775713962952e-05 -0.00010859023348541923 8.145533088600023e-07 -7.289250295919433e-09 0.021267712289555277 -0.022495738802013426 -0.05251542846942566 0.08963334756431811 -0.007836331202468315 1.705520810580622 0.16928566259103936 -0.0004431981445988731 0.049070306027620116 0.041067375675675526 0.015949676109528795 0.06795545430632194 0.1331187826683254 -0.14148266075259042 0.07745709458572939 0.14752385601827347 0.03846808032103347 0.059805882226905936 0.011046813114088075 -0.07006009695576643 0.00022714840909614757 -0.0001389088968760938 0.000344482988718758 0.0001712644590727402
PC_9 -0.0003948201851761248 -1.3714923342015625e-07 -6.603183049404661e-05 1.5550558370071978e-06 -1.6177829187140253e-08 0.029942578635491914 -0.00252191495416644 0.05477617630264143 -0.00805273100218403 0.10445097237114773 0.16928566259103875 2.173053877704717 0.1414261534105917 -0.003474642399453001 -0.16941103567294188 0.11244400195508351 0.028507067090260185 -0.010800866366886635 -0.12229356997300087 -0.024018418935740728 -0.11548188282545363 -0.0850095338774488 -0.009559613020022855 -0.09242994252202957 0.13623177059649685 0.00010397561971715771 -0.00012042642601787083 0.000565188617689837 0.0002138059303825736
PC_10 -0.0001659961737862731 -4.735503071985157e-05 -9.967038729855506e-05 6.404707833392637e-07 3.4693610805281475e-10 -0.04487714569617084 0.0034323589542440366 -0.07833618041385204 0.0241274377792151 -0.08189776116580533 -0.00044319814459891114 0.1414261534105916 2.7544336960179705 0.282879856424128 -0.1451403194107479 -0.05529810531259022 -0.00726956813287008 0.005415672517849185 0.07240977259094052 0.0640875482620923 0.12436027763024236 0.09181902418809135 0.033081893114239605 -0.05820047001117421 -0.17396998830942356 0.0001707481966778809 0.00028248659331969484 -0.0005118268486052958 -5.809936529593379e-05
PC_11 -0.0002825481960296162 9.413314091056151e-05 0.00024189315684347456 -4.414478386210122e-06 3.565738335984287e-08 -0.020885670781965324 -0.03733305497903576 -0.0860969160165703 0.03157349188772031 0.1277847217021455 0.049070306027620275 -0.00347464239945261 0.2828798564241291 2.425052447006869 0.11782079869599074 0.2118989272624072 0.051637801886966705 0.06786478403065913 -0.02795381873323628 0.04567248969703953 -0.08033439674210845 -0.05348371832437381 0.011947680918090297 -0.10356894331041652 0.23794453570659344 0.00021301943989111193 -0.0003403361382073339 0.0008834604588755844 -0.0001836268156939508
PC_12 -0.0007653289891297129 6.803065513277472e-06 1.2212627213695785e-06 -2.2921263370319132e-07 2.075961675125787e-09 -0.021298701337082712 0.031939934418759745 -0.08711409631406536 -0.06089535121166457 0.11778158439441219 0.041067375675675116 -0.16941103567294263 -0.14514031941074804 0.11782079869599218 2.902501872537827 0.11688300276660223 0.11420733805933111 -0.04559292650837524 0.13112499785398865 0.1756183200722561 0.14310520056135403 0.05547079786983602 0.067187155253342 0.14460412640117454 0.039134178313579876 0.00013407278344631265 -0.0011110736734399097 0.0014547634455302166 0.0005676506531390639
PC_13 0.00040109128773170767 -9.575626831465455e-05 0.00019064186879886913 -6.099828541413043e-06 4.352842711063335e-08 0.03469859205109498 0.053092569198403536 -0.009924535748185418 0.018144074487360495 0.10624323935780867 0.015949676109528726 0.11244400195508325 -0.05529810531259019 0.21189892726240744 0.11688300276660224 2.797194593104145 0.3057236097531587 -0.10460976399153021 -0.03893983581811202 0.24976391812475335 0.13699908716554382 0.036549641680533686 -0.16566264137488404 -0.02170922722882544 -0.1958967851475277 3.6437912591426795e-05 4.8437773018470406e-05 -0.0001702491814470483 0.0002491828022589105
PC_14 -0.0007331456689738473 8.88615696075118e-05 -8.984604157552199e-05 3.88085888546113e-06 -3.041215183219257e-08 0.010917887617825861 -0.05654446195130808 -0.036087416763656385 0.10835866896868139 0.03180906819478955 0.06795545430632098 0.028507067090261913 -0.007269568132869863 0.0516378018869661 0.11420733805933275 0.3057236097531586 2.890370642367038 0.0619744799459131 -0.1507436289813391 0.10692314276159665 0.04930472258168969 -0.030171148344734437 0.036737020395714914 -0.20472484665446694 0.15569560561627369 -0.0001112475788539109 -0.0009643758837155121 0.0017764301538134154 4.923750786022864e-05
PC_15 -0.0006396924289009447 -8.12400291487039e-05 0.00018911198860181974 -4.698864202035054e-06 2.2126105143598445e-08 0.04402722169657076 -0.06808255939834607 -0.04603661063626333 -0.1587404463929564 -0.1935580903044233 0.1331187826683256 -0.010800866366886725 0.00541567251784863 0.06786478403065913 -0.04559292650837499 -0.10460976399153032 0.06197447994591336 3.2029562595758243 -0.11584363687665408 -0.013160755847943722 0.12205670876691053 -0.010629952877411435 0.10251529660038612 -0.052401594159443746 -0.24106793640783342 -2.429110268709518e-05 0.00014456468231008917 -0.00074585064685095 0.00010026165022827173
PC_16 0.0004489208652184264 -1.0607060967135823e-05 1.3539752245729058e-05 -2.256279876896758e-06 2.9748101086610365e-08 -0.013023399381688883 0.06807271362975142 0.04127574531211897 0.03480881293945282 -0.07536958497049331 -0.1414826607525898 -0.12229356997300149 0.07240977259093914 -0.02795381873323573 0.13112499785398884 -0.03893983581811199 -0.15074362898133883 -0.11584363687665386 3.47354214504705 -0.03178519027974763 -0.008309557121047044 0.14321965460487707 0.05656640770902244 0.04341268267920494 0.008748865038176781 0.00016608616571099676 4.4840264041811904e-05 -0.0006576264043690028 0.00045369099279400914
PC_17 -0.0009743807951152113 9.278090841483285e-05 0.0002626169990798636 -4.9836355653970325e-06 3.5626339819696577e-08 -0.09075366314583243 0.04603902061279026 -0.1521930923504398 0.14511981610915026 0.16757722763001046 0.07745709458572947 -0.024018418935740842 0.06408754826209198 0.04567248969703998 0.1756183200722559 0.2497639181247532 0.10692314276159692 -0.013160755847943772 -0.031785190279747876 3.88420759619384 0.08561735810931348 0.04791949102206963 -0.16628851140800757 -0.13879284490728108 -0.09343628382337105 -3.351490999005252e-05 -7.831269796311882e-05 -0.0008281238254619783 0.0010343439399398018
PC_18 0.00019248284207253977 4.974662519445405e-05 0.00014837901609398422 -2.8526710776057224e-06 2.6170158667119423e-08 -0.01893521808180063 -0.02574223158846164 -0.016833645602910348 -0.027456465014360328 0.010232164091538903 0.1475238560182772 -0.11548188282545671 0.12436027763023878 -0.0803343967421059 0.14310520056135448 0.13699908716554357 0.04930472258168948 0.12205670876691062 -0.008309557121047348 0.08561735810931369 3.381440810378656 0.2057866172751255 -0.016861215860431225 -0.22217164044105997 0.14205302573948275 0.0007398345239702142 -0.0003827502910262813 -0.000354629701739779 0.0008716684638746463
PC_19 0.0005966237514438822 -2.1934564828397758e-05 0.00011869581089940444 -4.566659619374963e-06 4.369442546823465e-08 -0.017129904123758522 0.027734100261655997 0.0004033904193227016 0.019496651006340363 -0.012798279471880296 0.03846808032103327 -0.08500953387744724 0.09181902418809278 -0.053483718324370155 0.05547079786983501 0.03654964168053374 -0.03017114834473513 -0.010629952877411263 0.14321965460487734 0.04791949102206969 0.20578661727512484 3.5549958781321 0.009244896971786036 0.049767318059975765 0.19891811251623606 -0.0009407524217886472 0.000581760871113314 -0.0004758936506242993 1.0378274755022866e-05
PC_20 0.0001526637542597435 7.326322230038117e-07 -3.002156972184227e-05 -5.85948274865411e-07 1.4444089503171745e-08 0.026156122575461474 -0.04125228886975884 -0.016798598771418823 -0.0846774498224166 -0.06452015469165731 0.059805882226905464 -0.009559613020022046 0.033081893114239626 0.011947680918089157 0.06718715525334257 -0.16566264137488412 0.036737020395714665 0.10251529660038601 0.05656640770902266 -0.16628851140800782 -0.016861215860431527 0.009244896971786525 4.018877577685935 0.17467686450515058 -0.0556004109161093 -0.0003559402090706222 0.00033051277615456513 0.0007052080053980487 -0.0011608370995805169
PC_21 0.001024304285039188 4.430239393471707e-05 6.037618142068396e-05 -4.113060245639423e-06 5.987916223200315e-08 -0.032452062838631134 0.005462056670989629 -0.046220466184465465 0.025893202091715542 0.04949451035226407 0.01104681311408894 -0.09242994252203111 -0.058200470011174024 -0.10356894331041515 0.14460412640117518 -0.021709227228825647 -0.20472484665446647 -0.05240159415944353 0.04341268267920457 -0.1387928449072814 -0.22217164044106089 0.049767318059975356 0.1746768645051504 4.332262965816159 0.1696028048532826 0.00035606849217013616 3.7747079068248195e-05 -0.001583025884318539 0.0013690066444995016
PC_22 0.0016608660238395113 -0.0001598054560354247 0.0002524765654550123 -8.245790716787807e-06 5.91086961951112e-08 0.06098739220349125 0.0927445283810828 0.09466363049023253 -0.05627433300944588 -0.15289112501255875 -0.07006009695576657 0.1362317705964966 -0.17396998830942317 0.23794453570659385 0.03913417831357982 -0.1958967851475278 0.1556956056162737 -0.24106793640783364 0.008748865038176703 -0.09343628382337103 0.14205302573948267 0.19891811251623603 -0.055600410916109226 0.16960280485328227 3.922176120747784 -4.686790440407006e-05 -1.8010479592661992e-06 0.0003845072593925188 2.934912501018695e-05
proband -1.2002381908445969e-06 -6.349457323796068e-08 4.784232700258924e-07 -1.5766670468131716e-08 1.2580746474558156e-10 6.708300703888473e-05 -0.0001597284388745424 -2.3241826004869267e-05 5.047949495066972e-05 0.00017743494383800335 0.00022714840909596713 0.00010397561971697123 0.00017074819667753434 0.00021301943989136005 0.0001340727834462802 3.6437912591407984e-05 -0.00011124757885394198 -2.429110268710366e-05 0.0001660861657109988 -3.351490999004388e-05 0.0007398345239701696 -0.0009407524217885948 -0.0003559402090706259 0.0003560684921702003 -4.686790440405818e-05 8.378982783663833e-05 -4.032230553961533e-05 -6.471762843223021e-07 -2.981745884071513e-06
paternal 2.5884955664787063e-06 -1.8180122035449145e-07 -1.7976752704078215e-07 -1.3913082506740708e-08 2.5137106840539564e-10 6.459307205439869e-05 0.00010758873551111595 -2.248914394056991e-05 1.7816128829932386e-05 -2.0510486142371647e-05 -0.00013890889687543373 -0.00012042642601851706 0.00028248659331888673 -0.0003403361382070149 -0.0011110736734401888 4.843777301842184e-05 -0.0009643758837159044 0.00014456468231008345 4.48402640417869e-05 -7.831269796316455e-05 -0.0003827502910264066 0.0005817608711127031 0.0003305127761545393 3.774707906811402e-05 -1.8010479593941454e-06 -4.032230553961539e-05 0.0004530997915002242 -0.0003737154523530666 -0.0003482251286023213
gpp 4.023352614839027e-06 2.6911016357923176e-08 -1.4806374296148375e-06 2.734248198830126e-08 -2.026120574484864e-10 0.00010213072357004225 -0.0003344073871089171 0.00023429213200172063 -0.00033725375068113 0.00013497004591179302 0.0003444829887179732 0.0005651886176910511 -0.0005118268486041561 0.0008834604588753988 0.001454763445529904 -0.00017024918144708642 0.0017764301538126487 -0.0007458506468509927 -0.0006576264043688703 -0.0008281238254620368 -0.0003546297017399209 -0.0004758936506242468 0.000705208005398011 -0.0015830258843189454 0.0003845072593924709 -6.471762843221607e-07 -0.00037371545235306505 0.0013081132016281797 -0.000576027100911014
gmp 4.644165991703242e-06 1.1774141411560315e-07 2.6289954693346468e-06 -5.341081062587442e-08 3.623977835025108e-10 -0.0001527319127715795 3.5821118539876084e-05 0.00012740274446431952 0.0003355573447135114 -0.00022942956041471866 0.0001712644590724534 0.00021380593038271652 -5.8099365295308055e-05 -0.0001836268156937029 0.0005676506531391493 0.00024918280225892084 4.923750785986672e-05 0.00010026165022832917 0.0004536909927939481 0.0010343439399398298 0.0008716684638744785 1.0378274754871772e-05 -0.0011608370995804718 0.0013690066445000554 2.9349125010269e-05 -2.981745884071223e-06 -0.00034822512860232255 -0.0005760271009110123 0.0012715704385716728
