(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.0311400160106199 0.0126191109781574 -0.00872988775693137 0.0207895364919365 -0.000217035362593543 -3.7514033399805e-05 -0.000332466466463291 -0.000466813422848147 -0.000720494717237588 0.000225565186242673 0.00062888096400399 0.00045700580798406 0.000397473504920518
covarage 0.0126191109781574 0.0189473593836452 0.0144688367179647 -0.0304690950912052 -7.2140207592838e-05 0.000159215551437821 -9.80523632434068e-05 -1.68113051075101e-06 -0.000410339072246889 0.000107674543651094 0.000218268853314363 0.000499562354406091 0.00023556639933218
covarsex -0.00872988775693137 0.0144688367179647 0.0339852946515598 -0.0649857517219668 0.000251277285157171 2.42882062378823e-06 -8.98335996404435e-05 -0.000187196547541423 -0.000459426993261402 -0.000118501265088232 0.00043488488001265 0.000190796866121878 0.000665370245098177
covarage_sex 0.0207895364919365 -0.0304690950912052 -0.0649857517219668 0.137646530465527 -0.000459580497261006 0.000257586551354221 6.2728604397263e-05 -4.03667166417387e-05 0.000837129612325199 -0.000191861539882101 -0.000177321830914906 -0.000329478548779395 -0.00106352825835799
covarPC_3 -0.000217035362593543 -7.2140207592838e-05 0.000251277285157171 -0.000459580497261006 0.0036058545161316 -0.000318713876653614 5.2260535032129e-05 -3.76901366862193e-05 6.37886385452584e-05 3.78490237256101e-05 -0.000106751545447933 -1.95169911651131e-05 3.33217100600487e-05
covarPC_4 -3.7514033399805e-05 0.000159215551437821 2.42882062378823e-06 0.000257586551354221 -0.000318713876653614 0.00329050397391178 -5.52739881826531e-05 0.000112818747240301 0.000143415232252526 -3.17954743385311e-05 -7.72830071132687e-05 -0.000133200268882783 -8.72187836435353e-05
proband -0.000332466466463291 -9.80523632434068e-05 -8.98335996404435e-05 6.2728604397263e-05 5.2260535032129e-05 -5.52739881826531e-05 0.00645645819771119 -0.00331570383742559 -0.00318341042685572 0.000801305336256255 -0.000547196853772318 8.0637818202618e-05 -0.000234928936887607
paternal -0.000466813422848147 -1.68113051075101e-06 -0.000187196547541423 -4.03667166417387e-05 -3.76901366862193e-05 0.000112818747240301 -0.00331570383742559 0.0209635294993506 0.00168719478015326 -0.0175046632134997 -0.0138658623607835 0.00016056447280557 -0.000400764308496272
maternal -0.000720494717237588 -0.000410339072246889 -0.000459426993261402 0.000837129612325199 6.37886385452584e-05 0.000143415232252526 -0.00318341042685572 0.00168719478015326 0.0185874730731971 4.1469836151734e-06 -0.000142909504014851 -0.0140296333253401 -0.0130747680818193
gpp 0.000225565186242673 0.000107674543651094 -0.000118501265088232 -0.000191861539882101 3.78490237256101e-05 -3.17954743385311e-05 0.000801305336256255 -0.0175046632134997 4.1469836151734e-06 0.0534820803921713 -0.0200165490475028 -0.000470098660753281 0.000188593810570817
gpm 0.00062888096400399 0.000218268853314363 0.00043488488001265 -0.000177321830914906 -0.000106751545447933 -7.72830071132687e-05 -0.000547196853772318 -0.0138658623607835 -0.000142909504014851 -0.0200165490475028 0.0482253714946021 0.000463618281815046 0.0001314490579521
gmp 0.00045700580798406 0.000499562354406091 0.000190796866121878 -0.000329478548779395 -1.95169911651131e-05 -0.000133200268882783 8.0637818202618e-05 0.00016056447280557 -0.0140296333253401 -0.000470098660753281 0.000463618281815046 0.0333580250463199 -0.00533961062790752
gmm 0.000397473504920518 0.00023556639933218 0.000665370245098177 -0.00106352825835799 3.33217100600487e-05 -8.72187836435353e-05 -0.000234928936887607 -0.000400764308496272 -0.0130747680818193 0.000188593810570817 0.0001314490579521 -0.00533961062790752 0.0317219133541054
