(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband sibling paternal maternal
(Intercept) 0.0190916738544226 -2.53403798584603e-05 -0.00085117204403314 0.000350336775134212 -0.00126956116017287 -0.000987226192453142 -0.000281614225712587 1.00782739379954e-05 -0.00200554843549946 0.00125349184706485
covarage -2.53403798584603e-05 0.00220319074744573 0.00291237767016383 -0.00336965697228594 -3.56325334848001e-05 6.68989616234849e-05 -2.69816787747929e-05 -2.40152813231088e-05 0.000123083616474108 -6.33328420639345e-05
covarsex -0.00085117204403314 0.00291237767016383 0.006926196786114 -0.00718122302704501 6.05656185858728e-05 7.32300822824869e-05 8.66373100607123e-06 -2.31580665653348e-06 0.000117792768091342 -8.60071592260593e-05
covarage_sex 0.000350336775134212 -0.00336965697228594 -0.00718122302704501 0.00827065451951853 -1.66301266200901e-05 -4.47449978691762e-05 -4.99821466316292e-06 1.06516663321508e-05 -9.627011715832e-05 5.93482819575551e-05
covarPC_3 -0.00126956116017287 -3.56325334848001e-05 6.05656185858728e-05 -1.66301266200901e-05 0.000776589453778906 3.81448757319801e-05 2.26090817223552e-05 1.77917378386727e-06 0.000129274449189227 -7.15328623603542e-05
covarPC_4 -0.000987226192453142 6.68989616234849e-05 7.32300822824869e-05 -4.47449978691762e-05 3.81448757319801e-05 0.000715863741526932 2.25839958669455e-05 1.62732073782268e-05 8.05602155060209e-05 -9.65237583507516e-05
proband -0.000281614225712587 -2.69816787747929e-05 8.66373100607123e-06 -4.99821466316292e-06 2.26090817223552e-05 2.25839958669455e-05 0.00204321370023615 0.00105916230212192 -0.00196799646503338 -0.00192381265580445
sibling 1.00782739379954e-05 -2.40152813231088e-05 -2.31580665653348e-06 1.06516663321508e-05 1.77917378386727e-06 1.62732073782268e-05 0.00105916230212192 0.0024143318149806 -0.00224188580544285 -0.00213203989938666
paternal -0.00200554843549946 0.000123083616474108 0.000117792768091342 -9.627011715832e-05 0.000129274449189227 8.05602155060209e-05 -0.00196799646503338 -0.00224188580544285 0.00607445533185531 0.000328458658741455
maternal 0.00125349184706485 -6.33328420639345e-05 -8.60071592260593e-05 5.93482819575551e-05 -7.15328623603542e-05 -9.65237583507516e-05 -0.00192381265580445 -0.00213203989938666 0.000328458658741455 0.00559534630525366
