 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0010331231531507611 -2.0094498311116663e-06 0.00014012718411368543 0.0002830083842794209 -5.196745764343392e-05 -5.507735441683753e-06 6.151701538007318e-08 2.2909449186881787e-06 -2.764630634446063e-08 -0.00043969011425942187 0.00012361139684661127 -0.0002991822012576143 0.00035692133184589983 0.0006883471503240569 -0.0003455569776930093 -0.0004279176692945531 -0.0002950987618085899 -0.00080355368603151 -0.0008533953755199221 9.082171593614747e-06 -0.0006642677072587721 -0.0006152803790225804 -0.0003038492969692948 -0.0008988974760827557 -0.0006853753240942371 -0.0002417621038345681 -0.0001364529175177582 0.0010833370225490396 0.0010209453874315915 5.036120439012925e-07 5.748973415468901e-06 -2.451491013453373e-06 -7.528516166705307e-07
yob -2.009449831110707e-06 8.23056567344131e-07 7.130123516060845e-07 5.9711524479438095e-06 -7.081547727235479e-07 -5.472942750155255e-09 5.647349522224035e-11 1.801183173253737e-08 -1.2904413079838247e-10 8.121862333873788e-06 0.00010841555046967728 3.024401881134127e-05 -6.871304054151079e-05 5.522315243002179e-06 -6.64922926426612e-05 -9.943013863061133e-06 -2.8831215020277068e-05 8.473945104371795e-05 -5.752879786625983e-06 -6.81545444352649e-05 6.196459775453156e-05 -5.788108585142271e-05 -1.3308971880592993e-06 7.615923932267623e-05 4.302524200730039e-05 -1.042483963578843e-05 -1.2445372288022984e-05 3.6301102930121386e-05 -0.0001109805949553557 -3.247893796489306e-08 -1.4185998222923715e-07 1.2737321195576501e-07 2.7196744715936437e-08
age 0.00014012718411398259 7.130123516059313e-07 9.468211793523432e-05 0.0007727428918553603 -9.144367536533475e-05 -2.9826764656478476e-06 2.765131177418549e-08 2.903837281043081e-06 -2.6950788157394064e-08 -2.1290905188334632e-05 8.467232232309444e-05 1.0050790479799851e-05 -9.967864342326548e-06 -0.00016921309046895818 -0.00011844076284015289 -9.933887121720338e-05 -0.00015790971181483572 -0.00016534051356196667 -8.213091573663739e-05 -3.191113548530238e-05 -2.6631326204545455e-05 -0.00014202426118471855 3.768726421904133e-05 -0.00010614910944766534 9.866224516972886e-06 -0.0002182347672227494 -0.0001843837846987258 0.00010098557364743299 7.630332455963483e-05 5.743713570379962e-07 5.583076603820835e-07 -1.2912856587783345e-07 -9.61019398761623e-07
sex 0.0002830083842839273 5.971152447941257e-06 0.0007727428918564873 0.012695972246935656 -0.0012913627558614616 -2.2972609795862073e-05 2.0490321789086887e-07 3.772924226491253e-05 -3.319546592755931e-07 6.525068665067186e-05 0.0009515082181039521 0.0008129334387619717 0.00022427118629809613 -0.0030077989266518498 -0.0009232421454733188 -0.0002277689260064301 -0.0005681708688924886 -0.0030917421314013748 -0.000933018561416778 -0.0013641836365634343 0.0002192416176907419 -0.002515770851286748 0.00012496390881892134 -0.0027201855691164605 -0.0008075854018905218 -0.0024257600245030436 -0.0012310019509539749 0.00014645111122645575 -0.0008890266407301496 3.8293267040296883e-07 3.0682347150824997e-06 2.135643839568245e-05 -3.0075988467308374e-05
age_sex -5.1967457643971444e-05 -7.081547727237723e-07 -9.144367536545997e-05 -0.0012913627558613125 0.00014678164903539803 2.8985015276509287e-06 -2.696225630224183e-08 -4.5725999433353916e-06 4.1981048872259824e-08 -1.8652988204189682e-05 -0.0001246204309189552 -0.00011889476600815699 -2.28145724192386e-05 0.0003077723467903739 4.7233499723412004e-05 6.094014784388071e-05 0.00010590714141379295 0.00034531273964774265 8.189429693603277e-05 0.00014637185151150889 -4.119022695275513e-05 0.0002473447707893822 6.3324011083163235e-06 0.00029207033099410784 9.901048254730145e-05 0.00031187610049936707 0.00014890228276143085 -3.727050607519043e-05 9.296184067362103e-05 -9.64395551575421e-08 -5.547184980176317e-07 -1.5129872098530378e-06 3.1916239262861254e-06
age2 -5.507735441693402e-06 -5.472942750137365e-09 -2.9826764656476803e-06 -2.297260979582301e-05 2.898501527646581e-06 9.909240123231128e-08 -9.529038092528585e-10 -9.666108569119589e-08 9.308609716993061e-10 1.4903744736906368e-07 -5.627914084637942e-07 -2.8348727376726093e-07 -1.531157052018389e-06 6.540614581944829e-06 9.135467342586927e-07 3.4335615343104495e-06 4.634542162076245e-06 8.220220531607264e-06 1.8836341465448055e-06 5.218437606573542e-07 1.6974411259510872e-06 3.982891702252789e-06 -1.1810644464836728e-06 4.6237873220660525e-06 1.7009645479031082e-06 7.279301845517624e-06 4.354484604407611e-06 -4.96472341013361e-06 -2.3285598958635403e-06 -1.6009928764115105e-08 -3.390148243653494e-08 8.690808721831042e-09 4.9557670498041576e-08
age3 6.151701538016277e-08 5.6473495222329903e-11 2.765131177418281e-08 2.0490321789047971e-07 -2.6962256302198534e-08 -9.529038092528176e-10 9.444234452396533e-12 9.32016596993057e-10 -9.246410729718914e-12 1.268949117488319e-09 1.3330283776662997e-08 5.1926876901054064e-09 1.6430721248273136e-08 -5.8539304448986096e-08 -4.6078048459837375e-09 -3.7790186563544343e-08 -4.5203860788758974e-08 -8.28211524364103e-08 -1.8718370946143212e-08 -1.266751943136103e-08 -1.5106973492110332e-08 -4.186777804002207e-08 2.444979523819935e-09 -3.942758494401778e-08 -2.694760511399365e-08 -7.292279482535887e-08 -3.4211502157851434e-08 6.622297865011246e-08 6.7810698391112885e-09 1.3094361497653456e-10 4.385052298622956e-10 -1.761316927349834e-10 -5.719535361169971e-10
age2_sex 2.290944918705456e-06 1.8011831732562098e-08 2.9038372810469537e-06 3.7729242264904776e-05 -4.572599943335059e-06 -9.66610856913304e-08 9.320165969943977e-10 1.492924470125465e-07 -1.419771760159947e-09 9.713706271569755e-07 4.220051365324892e-06 4.213695142212924e-06 8.160730912045153e-07 -8.973307324049386e-06 -7.667513896117627e-07 -2.4847739644340886e-06 -4.582145360758897e-06 -1.1231783073706054e-05 -2.2777733847107623e-06 -4.404328465509131e-06 1.2504868649856972e-06 -6.59365028984141e-06 -1.491985351312382e-06 -7.99198467963072e-06 -3.818432361959951e-06 -1.068574158671677e-05 -4.745845443288615e-06 1.5503289249667792e-06 -3.32354767153821e-06 1.5883713914457045e-09 2.025474834732091e-08 2.9727782014992887e-08 -9.997358540931208e-08
age3_sex -2.7646306344622376e-08 -1.2904413079855742e-10 -2.6950788157429427e-08 -3.319546592755043e-07 4.198104887225472e-08 9.308609717005384e-10 -9.246410729731213e-12 -1.419771760159883e-09 1.3900435816995694e-11 -1.2116174848113104e-08 -3.904571505161789e-08 -3.988273819956461e-08 -1.1475158223326847e-08 7.764259703605255e-08 3.6723864763973546e-09 2.5810138880881474e-08 4.850655004783802e-08 1.0732719187859858e-07 2.213278632861935e-08 4.047442875827998e-08 -8.895156186067724e-09 5.132351049636847e-08 2.903044993288631e-08 6.324608494294507e-08 4.771463324514177e-08 1.0533909063276083e-07 4.484705976356489e-08 -1.884230151041495e-08 3.4401879243811575e-08 -1.633447632349141e-11 -2.2235783760709575e-10 -1.3167933866945438e-10 9.340907051958387e-10
PC_3 -0.00043969011425926504 8.121862333874064e-06 -2.1290905188263928e-05 6.525068665111658e-05 -1.8652988204248564e-05 1.4903744736668776e-07 1.2689491175114195e-09 9.713706271589862e-07 -1.2116174848132737e-08 0.16884434687324848 -0.01196171937845084 0.004019170315944036 0.019459630739118227 -0.0003510887192441946 0.015758740722938196 0.01770148022739355 -0.03420644680251595 -0.02148078960415862 -0.016508415224536097 0.028469255144228295 0.010188350877660651 0.03902239125337372 -0.009172086934942723 -0.07414807489949043 -0.018900478447862346 -0.010627431502328592 0.022821668155071303 -0.024712485341308585 0.05577831031862741 2.49727562418463e-05 2.418179909073582e-05 7.523669867963561e-05 -7.731719063855134e-05
PC_4 0.00012361139684692992 0.00010841555046967688 8.467232232314503e-05 0.000951508218103379 -0.00012462043091889167 -5.627914084654773e-07 1.3330283776678953e-08 4.220051365322899e-06 -3.904571505159923e-08 -0.011961719378450949 0.5423355949209138 -0.004153065204696917 0.0881136084286865 -0.03672508324917191 -0.015031065069009369 -0.006251500401495196 0.007482719790183459 -0.029181418802092008 0.026699786578251113 0.048409258123918865 -0.045288888211692885 -0.0509685888643313 0.05561674862226182 0.028166898270652756 -0.022077775488079047 0.017295844638298426 -0.03336253153224504 -0.005266977082020961 0.07445092828192859 -0.00014187596574566288 7.438573218152373e-05 1.9512840749095168e-06 -0.00012503071799237613
PC_5 -0.00029918220125709286 3.0244018811343004e-05 1.0050790480038259e-05 0.0008129334387634971 -0.00011889476600835441 -2.834872737752385e-07 5.192687690182292e-09 4.213695142219599e-06 -3.9882738199629006e-08 0.004019170315944051 -0.0041530652046967865 0.7035151536393164 -0.011112792252656956 -0.05336659294342138 -0.04453166137702437 0.05420362257224356 -0.047984930307370964 -0.06431746162049937 -0.058439867048972985 0.005122873018811902 -0.033736136901253294 -0.025947132946457944 0.030990423893461957 -0.10667520244028003 -0.011853284465458185 0.005901232638964878 -0.01207238856629872 -0.0388944904190059 0.0747420936906988 -3.799674173004661e-05 2.7682541890903183e-05 0.0002694112600428165 -2.3477970689720243e-05
