 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 8.932921786591928e-06 1.7460910149238422e-08 -2.455802688745463e-06 -1.1056042081488944e-05 7.09524511798948e-07 4.8055507697050936e-08 -2.836534878001455e-10 -1.4551042914459777e-08 9.311852433418217e-11 2.322445158663914e-06 3.2741419519426766e-07 3.072355328155827e-06 -3.268036049619974e-05 4.485276222045896e-05 -5.856671034232159e-05 3.8051125571394075e-05 -3.515771390262971e-05 -3.448943909350207e-06 -6.323635081378411e-05 -3.9126913690262175e-06 -1.324309367966401e-05 -4.195277328899053e-05 -5.8698863120579026e-08 -2.9549351924646374e-05 -5.483605098550914e-06 4.347202338640203e-06 -3.379240919759717e-05 -4.048088458935281e-05 5.3339250178986663e-05 2.379799117096848e-09
yob 1.7460910149259485e-08 8.307739866923505e-08 1.2365710384242348e-07 3.529521017943693e-07 -3.856764645117585e-08 -4.2826464562454963e-10 -1.2090433428025468e-12 5.539944346057508e-10 -1.358125592764698e-12 5.878389324447332e-07 5.881682573946978e-06 3.938201862243912e-07 -5.574022121704994e-06 -1.5491155197838976e-06 -2.6173514517434953e-06 7.106995118285955e-08 -2.08698486209998e-06 3.7726701613700157e-06 -1.343518468896155e-06 -3.5433437559870823e-06 4.96613992506804e-06 -4.412576764257342e-06 -2.2487686496388226e-06 7.042908506514054e-06 2.3285392971429097e-06 9.914583757298769e-08 -1.739427095119035e-06 2.6079580776715283e-06 -9.433641246904539e-06 -1.17053529213538e-08
age -2.455802688738484e-06 1.236571038429254e-07 3.2620986156850214e-05 0.0004810352033565087 -3.225181718285168e-05 -6.564091433257913e-07 4.110587329714681e-09 6.517394080429148e-07 -4.084134821582932e-09 1.630207456622371e-06 -1.6535203391514047e-06 -7.180597132182956e-06 -1.8646547502728583e-05 -3.439137710804493e-06 1.08362691470819e-05 1.0451894085250596e-05 7.089280095122782e-06 8.23323742900353e-08 9.810032826650085e-06 2.706434888029023e-06 -1.5804573685930046e-05 -9.143763126212272e-06 -2.0743959991342087e-05 -2.4590887155350747e-06 1.86207136884336e-05 -6.007121688006646e-06 -2.390841348488437e-05 -9.169966832063551e-06 8.791153114358512e-06 1.3723573613005057e-08
sex -1.1056042080982832e-05 3.529521017929178e-07 0.0004810352033556323 0.01271798511005207 -0.0008259692724493363 -9.471922740290572e-06 5.825229508403201e-08 1.634870126122612e-05 -1.0088612750513374e-07 1.2748339547952588e-05 7.723473719552427e-05 -3.6043779328854556e-05 -8.042390662926987e-05 -0.00017926851589942933 0.0001885431663433446 0.00021083975212271938 0.0001356948108685708 0.00019568768802646146 5.1777853324893415e-05 -9.52943889589749e-05 -0.00015742480882695152 -0.00012993838733785134 5.9084981997759386e-05 -0.00024709988877180173 0.0005162157530376524 0.00028254421082301277 -0.00019961179155199814 -0.00012250222302494465 -9.079746492666789e-05 1.3486955478296473e-06
age_sex 7.095245117716198e-07 -3.856764645150556e-08 -3.2251817182794414e-05 -0.000825969272449401 5.546821462574571e-05 6.510778964409787e-07 -4.081172458532858e-09 -1.1245279146086474e-06 7.067375894001903e-09 -1.7561147502143052e-06 3.437830371787111e-07 8.293753794500025e-06 5.953935251262732e-06 1.0559923313425816e-05 -1.7209956494678462e-05 -1.3382544607140497e-05 -1.1119141896897022e-05 -9.066518233063698e-06 -6.09787483522027e-06 4.247264280606682e-06 9.438772021753665e-06 8.223237680181621e-06 -1.623758072863802e-06 1.9006308688515186e-05 -3.1101645585568585e-05 -1.871591484972365e-05 1.65528942716145e-05 9.253239860369667e-06 2.089177462738242e-06 -1.1796098574749558e-07
age2 4.8055507696789574e-08 -4.2826464563138726e-10 -6.564091433258256e-07 -9.471922740309139e-06 6.510778964422007e-07 1.3539573837950139e-08 -8.637004792672654e-11 -1.3438735810500832e-08 8.573413384129862e-11 3.022055134037509e-08 3.130973765100009e-07 2.419553410083176e-07 2.6418524601160885e-07 8.33214381995953e-08 -3.287470132648198e-07 -2.311331834515604e-07 -2.6177927674335656e-07 1.5127318454129602e-07 -3.178826438127834e-07 -2.222921387793239e-07 4.121104674071134e-07 3.436712110095981e-08 4.4771944558912135e-07 2.733972657859169e-07 -2.1920417395396776e-07 1.5366812758498693e-07 4.3293362102535636e-07 2.2201801768139497e-07 -5.35100918958058e-07 -9.049758411217105e-10
age3 -2.83653487798869e-10 -1.2090433427991332e-12 4.110587329715005e-09 5.825229508415303e-08 -4.081172458540801e-09 -8.637004792672932e-11 5.59736261880913e-13 8.571396920321789e-11 -5.554072978602255e-13 -6.146745978462516e-10 -2.677415606481384e-09 -1.9452318471618884e-09 -1.7660423124173627e-09 -4.730213507989505e-10 2.1665937308271495e-09 1.5621247961823634e-09 1.997561575889022e-09 -1.4313546437951824e-09 2.300019654443977e-09 1.9371352160780315e-09 -2.6742558303943667e-09 1.2075282918625168e-10 -3.288220851980485e-09 -2.3316420166162505e-09 6.996157052779859e-10 -1.1692909129405997e-09 -2.6519843053557206e-09 -1.2884651700765795e-09 4.585356144836045e-09 8.214273270825608e-12
age2_sex -1.455104291400944e-08 5.539944346106257e-10 6.517394080417662e-07 1.6348701261228306e-05 -1.124527914608705e-06 -1.343873581047633e-08 8.571396920305872e-11 2.326374055650427e-08 -1.4871619100205444e-10 4.010454004801517e-08 -8.186815586924354e-08 -2.5279729833600715e-07 -1.2705925252484005e-07 -2.0537106573454228e-07 4.2399596693149364e-07 2.647507337672946e-07 2.4429463351908704e-07 1.2810323552343314e-07 1.8926829573187642e-07 -2.828542003039939e-09 -1.7485353269114371e-07 -1.4127476503279383e-07 -2.9189713433924176e-08 -4.4521379692049564e-07 5.911662748592025e-07 3.5121813930194524e-07 -3.5993252384306673e-07 -1.8624381426805784e-07 3.33642073160263e-08 2.5959763478221993e-09
age3_sex 9.311852433222833e-11 -1.3581255928392575e-12 -4.084134821575805e-09 -1.0088612750515122e-07 7.067375894002525e-09 8.573413384114584e-11 -5.554072978592324e-13 -1.4871619100205971e-10 9.654442223241153e-13 -1.6056183160873376e-10 8.70477526246237e-10 2.0229135778655475e-09 8.305888445052738e-10 1.2956333719736899e-09 -3.0501398328468585e-09 -1.578570392438106e-09 -1.595524617884526e-09 -5.710486142804782e-10 -1.6081712545461261e-09 -4.695129602042751e-10 1.0045413252553065e-09 7.604862440987573e-10 5.432486163040463e-10 3.0789348787984875e-09 -3.583262157819382e-09 -2.006890492300953e-09 2.329194424232779e-09 9.630956661169264e-10 -5.667810361532207e-10 -1.738299110073273e-11
PC_3 2.3224451586649743e-06 5.878389324447167e-07 1.6302074566134331e-06 1.274833954788313e-05 -1.7561147502095066e-06 3.0220551340557824e-08 -6.146745978474074e-10 4.0104540047916965e-08 -1.6056183160811376e-10 0.022305434884337005 0.00065332236172667 0.0014374595396487388 -0.0003254542118357989 -0.0036933198205038207 0.0016277588999815261 0.0030922632662119354 -0.0034074646479772424 -0.000256469259262939 -0.0011644347443319492 0.00048291522447492286 0.004252736115817371 0.0021938071778345694 -0.0013950749282144023 -0.007829064258098112 0.0008650329094119681 -0.0007419227249847203 0.0026087131698583625 -0.000523893336916992 0.003873654275711632 3.983634813268051e-06
PC_4 3.274141951960645e-07 5.881682573946805e-06 -1.653520339243581e-06 7.723473719337873e-05 3.4378303732483034e-07 3.1309737651188104e-07 -2.6774156064932788e-09 -8.18681558722436e-08 8.704775262653058e-10 0.000653322361726663 0.07565641248393927 -0.001984751513637895 0.004316852807635872 -0.002721798344575974 -0.00037056912601392164 -0.0028919831020715473 -0.0005719898102867609 -0.005268921655723268 0.0013036850077804828 0.0036290101658941086 -0.007236148760773892 -0.005036996363124679 0.005442376525902624 0.004498515282414122 -0.002599358089858278 0.0020186680623743096 -0.0032522936370577332 -0.0003591749811573555 0.0026647515423574106 -1.072344712269384e-05
PC_5 3.0723553281488916e-06 3.938201862242974e-07 -7.180597132193683e-06 -3.6043779329387686e-05 8.293753794535397e-06 2.419553410085231e-07 -1.9452318471631354e-09 -2.527972983367201e-07 2.022913577870017e-09 0.001437459539648736 -0.0019847515136379333 0.09923459240444675 -0.002382428954445773 -0.0034992662266360376 -0.0007839226586910961 0.003896852356697778 -0.0071113395753896825 -0.001127899922398832 -0.007619633256707874 -0.005597092823988789 -0.0003828843487963254 -0.006842424452499786 0.005827187369130473 -0.011888976797247614 0.0043884388834429695 0.0026531386657431873 -0.001108567981808131 -0.0012039360495505707 0.007102261150927819 3.0865555383940225e-06
PC_6 -3.268036049620606e-05 -5.574022121705022e-06 -1.8646547502692313e-05 -8.042390662870555e-05 5.953935251226376e-06 2.641852460108791e-07 -1.7660423124128091e-09 -1.2705925252413013e-07 8.305888445009588e-10 -0.0003254542118358073 0.0043168528076358275 -0.0023824289544457818 0.12574806578196498 0.002376045654674471 0.0036656042927689834 -0.005160954407045043 -0.00407074366796517 0.0024661620047986576 -0.005763016720526204 0.0009248821480142726 -3.624103334790868e-06 -0.010105725763228856 0.006252752771481318 0.011174659677772956 -0.0030572577183006697 -0.0002738890045578319 -0.005154948149399642 -0.0018102926067754441 -0.004229899641986623 -4.364498146970073e-06
PC_7 4.485276222045784e-05 -1.5491155197840387e-06 -3.439137710868901e-06 -0.00017926851590110635 1.0559923313540616e-05 8.332143820091996e-08 -4.730213508073834e-10 -2.053710657369123e-07 1.2956333719888014e-09 -0.003693319820503818 -0.0027217983445759954 -0.0034992662266360107 0.002376045654674489 0.15724572955420973 0.005727332623280249 -0.0012008554660347677 -0.006521892392648843 0.006017967143112651 0.0044235280065636285 0.015042075829867158 0.0046394262759117625 -0.014963019265454562 -0.010727168244411927 0.012981566717703095 -0.0063002905834391686 -0.005058791417288606 -0.001024070525544595 0.005340076213447103 -0.006314119704605634 1.9471714567030466e-05
PC_8 -5.8566710342316246e-05 -2.617351451743454e-06 1.0836269147179928e-05 0.000188543166346069 -1.7209956494861238e-05 -3.2874701326679986e-07 2.166593730839587e-09 4.239959669352094e-07 -3.0501398328702566e-09 0.0016277588999815246 -0.0003705691260139135 -0.0007839226586911205 0.0036656042927689487 0.005727332623280257 0.16873827297035474 0.00661561299161802 0.006908617670404529 -0.0027414350896324048 -0.002506254363004904 -0.007489692662620698 0.005267938584216282 0.014643436858097084 -0.008897727988544426 0.005268689094907984 0.010606594786708131 0.0017307886876159228 -0.0006985249576183043 0.0009284409483104264 -0.007123303934344478 2.8829669998332494e-05
PC_9 3.80511255714041e-05 7.106995118291432e-08 1.0451894085176192e-05 0.00021083975212128037 -1.338254460704191e-05 -2.3113318345002666e-07 1.5621247961726354e-09 2.6475073376526753e-07 -1.5785703924251988e-09 0.0030922632662119297 -0.0028919831020714293 0.0038968523566977986 -0.005160954407045028 -0.0012008554660348024 0.00661561299161797 0.22565921481391268 0.007140620584470276 0.0009712568095551752 -0.01224085913815028 0.005717684644045509 -0.002025435763865962 -0.0020513481005589754 -0.008859971866776612 -0.004865174693093601 -0.0038166920188985 -0.0010137005791003271 -0.00036349355538902486 -0.005395274606365698 0.010418618140853318 3.2375556092929674e-05
