 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
PC_8 -0.0035073354210998927 -0.00026629231138117806 -0.0005175476937907144 1.187199571209241e-05 -1.3157859561223618e-07 0.04188707675042784 -0.12941217407533503 -0.2258685505717502 0.2545870782402 -0.030489335241860777 3.934735844603126 0.46632406457342707 -0.07447002728127088 0.27617737347428084 0.2863753143863082 0.1420196259076076 0.2650497272200743 0.2719890050487434 -0.3774820786335231 0.34066286383336736 0.4946019175143658 0.10043916809113458 0.26248950474914534 0.035734810050368264 -0.2162994717609014 0.0005957923695766806 -0.00019359223737489174 0.0010028873717576293 0.0015075546103540199 -0.0005418641747435319 -0.0008350094735953042 -0.00016052498719059592
PC_9 -4.957554422148416e-05 -5.7291903172412073e-05 -0.00042581220280240103 1.2713383723526138e-05 -1.1968094664126224e-07 0.024194361433760678 -0.02181674864669677 0.27904945669579495 -0.13812416523328128 0.4298592446423198 0.46632406457342634 5.146596281159621 0.3595167217259267 -0.0008930097544500838 -0.5091052775329988 0.38374430581054986 0.07542705034561895 -0.0623027022732376 -0.1640106389672215 0.03907814714819542 -0.30089698038368085 -0.1936111867124941 -0.1128589534936298 -0.37168058465372716 0.4070819980492136 0.00022034748637002308 -0.0011594803163110787 -0.001467307794547489 0.0047011968439169055 -0.0006649412742489281 0.0018368043389406547 0.0021375115730885266
PC_10 0.002857270994540538 -0.0001651205785977915 0.00019005142221434365 -1.6162293563645746e-05 1.9357366539611616e-07 -0.08687722296391451 0.048459028981193954 -0.14396648186986205 0.26029166026459966 -0.18733644489789134 -0.07447002728127398 0.3595167217259263 6.572660435098856 0.9057979184761413 -0.3980948803506152 0.0654713996692917 -0.15362692607445763 0.004116886751849633 0.21811376041577327 0.3194641675382251 0.42816353798070833 0.4317914911522131 0.021625202253811232 -0.20314688619596782 -0.6218686989297115 0.00013731509791041225 0.0001675697783043735 0.0017149254130786917 0.000722976854185904 -0.0006212687543435383 -0.0035591773388047735 0.0009596026911371417
PC_11 0.0015695992079231048 0.00026029810173891813 0.0009726417226061009 -2.5794040871237497e-05 2.490596488538128e-07 -0.05068524618529151 0.060967810631342226 -0.3463333301801379 0.1389319053393435 0.3784216184809759 0.2761773734742804 -0.0008930097544540203 0.9057979184761416 5.419751323100045 0.38031829700553993 0.7934319595693298 0.3620919679120438 0.017084461707922886 0.03656097912833358 0.18107710877808278 -0.2825525960747412 -0.12231135444658392 0.07474372036856874 -0.6415150929937258 0.3814337204156875 0.0006055594227587772 -0.0022372083025184292 -0.0007664073608549384 0.004343102877676008 0.000467420641349984 0.00021287301131435926 0.0017521932456323252
PC_12 -0.004798521662017952 -1.476228663598101e-05 -0.000132278473296159 3.243524574276135e-06 -4.087381374360092e-08 -0.03427051976158707 0.10164816058783549 -0.15196990977984726 -0.1070405931203837 0.2669179976676691 0.286375314386308 -0.5091052775329996 -0.39809488035061436 0.38031829700553915 7.044624270797379 0.3190639428546106 0.24647223438639485 -0.12175337001250491 0.2564267144657434 0.5436055108203823 0.34047439812711905 -0.02131175645438166 0.013975318307551974 0.20572455474730708 -0.027493356627121046 0.0006793393908022965 -0.002162176555298457 0.00043669270195457376 0.0024791525463113947 0.0007388992924286839 -0.0017301740086268975 0.0005163718872733866
PC_13 0.0027625659531539453 -0.00023390957998411767 0.0003574335576636498 -1.60752277446952e-05 1.5660224787978296e-07 0.09849376441908786 0.16696457986856633 0.0038915802946356223 0.14347053574507915 0.1937858537115156 0.14201962590760844 0.3837443058105539 0.06547139966929011 0.7934319595693368 0.31906394285461376 6.578168752792568 1.1618518123666663 -0.20966821962747137 0.07470572082173506 0.8916269291501009 0.3287881586406715 0.14050816000560912 -0.30196139851225706 -0.14510367438720187 -0.5193283512591271 -0.0007169577371872422 0.0010606461479022492 0.0011634974911131069 -0.00036656773831855304 0.00024204938569114963 -0.001841605250244166 0.00039453462700027927
PC_14 -0.004183319906936187 0.00019258960186156559 -0.0001916577240467088 1.1749921970103087e-05 -1.2726249992364237e-07 0.03150304841524237 -0.07635215937372675 -0.16012788215107016 0.3904550550130875 0.07222855057498548 0.26504972722007364 0.07542705034561843 -0.1536269260744553 0.36209196791204473 0.2464722343863981 1.161851812366669 6.808768558682896 0.3990979738958069 -0.4000155226901878 0.357137059567175 0.27805301180000236 -0.002177386130904963 -0.15274079094466725 -0.5368068827405337 0.4697251146092287 -0.0005514494043963254 7.083638581058359e-05 -0.00022479371957395786 0.004043725474774574 -0.0022540258424349697 -0.0023396361794708986 0.0028945255433138898
PC_15 -0.0036884342656586765 -0.00013920450460044466 0.00024638173308616534 -4.462866885334408e-06 -1.1683832765166169e-08 0.1552612997910045 -0.19321627219381962 -0.09144811954983659 -0.4427208679527483 -0.4159984047754371 0.2719890050487427 -0.062302702273235436 0.004116886751849416 0.017084461707922532 -0.12175337001250519 -0.20966821962746923 0.39909797389580787 6.899836065503922 0.05601937206993456 0.07821188646146723 0.22138872773135554 -0.1457894861857639 0.29771960241268747 -0.1255018790148635 -0.62671313926398 0.0004007128018213886 2.694682744578767e-05 -0.0008479868992572678 -0.0015406337597889605 0.0009958748573002535 0.00043119573806136603 0.0013439831929551145
PC_16 -0.006420511761012226 -2.7603332325812573e-05 -0.00017360432214657702 8.554815318813565e-06 -1.3613285171114748e-07 0.005209217424333075 0.12830098728791237 0.06402722479388476 0.1240098828589057 -0.21973005959378492 -0.3774820786335285 -0.16401063896721868 0.21811376041577696 0.03656097912833471 0.2564267144657417 0.07470572082173338 -0.4000155226901838 0.05601937206992911 8.584348884697306 -0.10485576764081266 0.03989180877148056 0.27216392569339887 0.252107236196964 0.17603356746163573 -0.07537946674979293 0.0019876882595294466 0.0007007717349283125 -0.002612015432820195 -0.0028283451439321742 0.0009433354629376668 -0.0016260261978925433 0.0035247916073239648
PC_17 -0.00259632175380091 0.00011886633918530748 0.000997951017322827 -2.5962799038506713e-05 2.0456315585344362e-07 -0.2036024035933107 0.07071739683423264 -0.4297890347279574 0.3198594309000756 0.6274041386884802 0.34066286383336675 0.03907814714819269 0.319464167538224 0.1810771087780844 0.5436055108203828 0.8916269291501033 0.35713705956717184 0.07821188646146787 -0.10485576764081717 9.131568927402284 0.32077565480675374 0.22807620891867944 -0.3489446661239726 -0.23826868432818504 -0.2691355732529318 -0.00017827927880576495 0.001306338176058985 -0.0008725646449364704 -0.00438882889526298 0.00248055359590248 0.0008568386581328979 0.002099345123977553
PC_18 -0.005424204207807747 0.00012401717576057054 -0.00015706729200637285 1.3294710447356274e-05 -1.671628107021716e-07 -0.04998735652859307 -0.09626934447225168 -0.14026891691298024 -0.0687689761953657 0.20687940403144944 0.49460191751436566 -0.3008969803836859 0.42816353798070156 -0.28255259607474814 0.3404743981271166 0.3287881586406678 0.2780530118000029 0.22138872773136015 0.03989180877148272 0.3207756548067533 7.6536549296951275 0.3022568997801083 -0.16436607416620372 -0.5677881190086893 0.3784330043381753 0.0019557069173940463 -0.001049671917510448 -0.0001265858048487644 -0.0007292052067496401 0.0024882090839570214 -0.00023756142453682007 0.0013854158644285223
PC_19 -3.8118389398866847e-05 -0.00013728146727637761 6.754280564359659e-05 -4.7045485175781095e-06 3.304978295561589e-08 -0.001122679171483666 0.05360212964737471 -0.07153575207019766 0.01710586278134784 0.06499447155556808 0.1004391680911323 -0.1936111867124911 0.43179149115221654 -0.12231135444658674 -0.021311756454384375 0.14050816000561175 -0.002177386130899093 -0.14578948618576623 0.2721639256934003 0.2280762089186796 0.30225689978010395 8.226892507560857 0.0057378931267503324 0.13694266862454946 0.6182260987287913 -0.002074788179393792 0.0014998607848774866 0.0006802740243046363 -0.0006719272328419688 0.0013390358650407757 -0.0014962554126657214 0.0012526062934915597
PC_20 2.9216013605125537e-05 -6.81682574389064e-05 5.4089490218089554e-05 -8.662076375725607e-06 1.0512871883162147e-07 0.05447713750418798 -0.09484450987644914 -0.03937384285101623 -0.2761179336610806 -0.5089520052647543 0.26248950474914606 -0.11285895349362952 0.021625202253812818 0.07474372036856965 0.013975318307550862 -0.30196139851225884 -0.15274079094466708 0.29771960241268947 0.2521072361969621 -0.34894466612397296 -0.16436607416620788 0.005737893126747038 8.579683563411216 0.7587798334526642 -0.037084198753709836 0.0009363695642454527 0.00011880348912714065 -0.0029292153637942024 0.0006982376154825282 -0.0020523958378866457 0.00317612989772811 -0.000835169276376099
PC_21 0.004520692339122281 6.0488015164324556e-05 0.0008147676225550098 -3.300010913883168e-05 3.5215638216828486e-07 -0.1284246684376927 0.07497189054402818 -0.11579975999017751 0.18137692519923626 0.08154380769050198 0.03573481005036959 -0.3716805846537268 -0.20314688619596827 -0.6415150929937294 0.20572455474730386 -0.1451036743871966 -0.5368068827405333 -0.12550187901486426 0.17603356746163729 -0.23826868432818207 -0.5677881190086924 0.1369426686245514 0.7587798334526652 10.190417471899632 0.44451134431510225 0.0008740517446874528 0.0014083157648885202 0.0003906874853126943 -0.005762617036731168 0.00269152394588635 0.0012976144241657575 -0.0002945993472257883
PC_22 -0.0009246831791518409 -0.00035544009772548547 7.450231617114215e-05 1.1957216745404586e-06 -8.607984467586725e-08 0.17749269068714585 0.22989916604124672 0.30070162063788214 -0.21302224994780106 -0.5854700955756209 -0.21629947176090003 0.40708199804921463 -0.6218686989297122 0.38143372041568563 -0.02749335662712236 -0.5193283512591271 0.46972511460923005 -0.6267131392639796 -0.07537946674979154 -0.2691355732529328 0.37843300433817345 0.6182260987287915 -0.0370841987537094 0.4445113443151026 8.782663908827189 0.00041370924526817855 0.0005624499309700513 -0.0009230477677588118 0.0007008640159099013 -0.0008296120562926859 0.0007525806214575405 -0.0007777429445923247
proband -2.568757521538023e-05 2.529315744902138e-07 -6.452247645569472e-08 2.270045853728411e-08 -4.54838411470435e-10 0.00015248298889790942 -0.0003054433422275735 2.213547279276012e-06 0.0004850053696261036 -0.0008694800701823612 0.0005957923695767264 0.00022034748636988067 0.00013731509791017156 0.0006055594227586653 0.0006793393908022683 -0.0007169577371876608 -0.000551449404396089 0.0004007128018216424 0.001987688259529351 -0.0001782792788060903 0.001955706917394023 -0.0020747881793937236 0.0009363695642454715 0.000874051744687493 0.00041370924526819026 0.0002740994266553671 -0.0001292172808270986 -0.00014043292370060818 -1.0524340228742438e-05 -3.4245690637649935e-06 1.8295381628601996e-06 8.420557917853009e-06
paternal -1.3205361178184347e-05 -9.481368402817003e-07 -3.4062425770870918e-06 7.059598284875337e-08 -5.570328652574789e-10 0.0003377292876940599 0.0005384594422250876 -0.00016638716741486546 0.0005133671204935242 0.0011291775665421052 -0.00019359223737543916 -0.0011594803163099711 0.00016756977830413236 -0.0022372083025180966 -0.002162176555298516 0.001060646147903991 7.083638581020167e-05 2.694682744522042e-05 0.0007007717349290031 0.0013063381760577328 -0.00104967191751267 0.0014998607848754003 0.00011880348912642213 0.0014083157648891755 0.0005624499309695789 -0.00012921728082709852 0.0009603573253029061 8.096196568440667e-05 -0.0007757536219155606 -0.0006871339555979698 1.2189193894487012e-05 -2.5658031577586995e-05
maternal 1.9435771793838274e-05 6.694858360537127e-07 -2.6400839961853345e-06 7.913547320580605e-08 -4.5519749953242744e-10 -0.00019509814763739254 0.000767483381094823 -0.0008144262677654007 0.0005537456672183678 0.0012846137538938983 0.0010028873717569363 -0.0014673077945474766 0.001714925413078782 -0.0007664073608550085 0.0004366927019545436 0.0011634974911123534 -0.00022479371957441293 -0.0008479868992569683 -0.0026120154328193933 -0.0008725646449366257 -0.00012658580484862822 0.0006802740243045637 -0.0029292153637942744 0.0003906874853128455 -0.0009230477677587576 -0.00014043292370060771 8.096196568440602e-05 0.0008814179716931838 5.007752651905038e-06 -1.0888978817659627e-05 -0.0006803664548900036 -0.0006210122671292558
gpp 4.0028405517753996e-05 -2.235698894902952e-08 6.39093087083473e-07 -8.698985534197907e-08 1.150593648800068e-09 0.0003329460840210514 -0.001289316673053211 0.00042182268462944225 -0.000419623918297174 -0.0006946891454672955 0.0015075546103544564 0.0047011968439161925 0.0007229768541854357 0.00434310287767546 0.002479152546311432 -0.0003665677383198211 0.004043725474773666 -0.0015406337597865367 -0.0028283451439315025 -0.0043888288952636965 -0.0007292052067474281 -0.0006719272328411019 0.0006982376154817593 -0.005762617036729373 0.0007008640159104477 -1.0524340228741166e-05 -0.0007757536219155625 5.0077526519042e-06 0.002346265037141764 -0.0008089277427076819 6.683645235031349e-05 -7.725941201706493e-05
gmp 3.0696217155329436e-05 3.6963134592824696e-07 7.139327264943664e-06 -1.7311060523234028e-07 1.5040893424673932e-09 -0.0007214644486546372 -0.00011192314462219563 0.00024068209638374288 0.00050482313833235 -0.00016148850876791552 -0.0005418641747429686 -0.0006649412742490153 -0.0006212687543436844 0.0004674206413496638 0.0007388992924286375 0.00024204938569052142 -0.002254025842434132 0.000995874857300354 0.0009433354629369658 0.0024805535959023964 0.002488209083957267 0.0013390358650426813 -0.0020523958378866163 0.002691523945888263 -0.00082961205629238 -3.4245690637659354e-06 -0.000687133955597968 -1.0888978817658776e-05 -0.0008089277427076849 0.002190397401744036 -8.740005477023838e-05 8.697831602927382e-05
gpm 7.560684744799675e-06 -1.5108924106897233e-06 1.6367015560868963e-06 -8.588534684202446e-08 7.563631133999096e-10 -0.00012079435614320601 -0.0009534658953810376 0.001796332034002166 -0.0016743870510679375 0.00018357896508513642 -0.0008350094735946259 0.001836804338939916 -0.0035591773388066426 0.00021287301131414787 -0.0017301740086266841 -0.001841605250244391 -0.0023396361794701163 0.0004311957380614914 -0.0016260261978928816 0.0008568386581326413 -0.00023756142453649966 -0.0014962554126657754 0.003176129897727431 0.0012976144241662266 0.0007525806214573658 1.8295381628596503e-06 1.2189193894487932e-05 -0.0006803664548900039 6.683645235031305e-05 -8.740005477023881e-05 0.0016795186782392264 -0.00030549389029953987
gmm -5.832074540368331e-06 -6.734854968913455e-07 2.9386284613796185e-06 -9.112967445336691e-08 6.771754365152397e-10 0.0005940162037743471 -0.0009193510561034108 -0.00040838786951554807 -0.00015020524335075867 0.00010382087854908463 -0.0001605249871900218 0.0021375115730891386 0.000959602691136937 0.0017521932456324957 0.000516371887273438 0.0003945346270021094 0.002894525543314463 0.00134398319295464 0.0035247916073226017 0.0020993451239773317 0.001385415864427936 0.001252606293490666 -0.0008351692763765141 -0.0002945993472257819 -0.0007777429445923932 8.420557917852663e-06 -2.5658031577586497e-05 -0.0006210122671292547 -7.725941201706611e-05 8.697831602927418e-05 -0.00030549389029954144 0.001515285967613538
