 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0005300408197646342 -1.9001813523585107e-06 7.53301406122846e-05 -2.5398484624756842e-05 -1.2246425337795106e-06 -2.757109129517044e-06 2.8940171894017565e-08 1.4722993363944955e-07 -2.2576768859716776e-09 -0.00021975759266117738 0.00021788769254636178 -0.0003563253813651122 -7.395117046878482e-05 0.00040551132386113697 -0.0007518016653963104 -0.00016304584011922712 -5.76815025988166e-06 6.919856128736821e-05 -0.00023853532503422006 0.00010784822272162318 -0.00019534040629671782 -3.962410256507534e-05 -5.926509026919198e-05 -0.00014382639612916642 -0.0005115662038562139 -8.018829808120833e-05 -0.00080064338896929 -5.114066233743019e-05 0.0011204985474163312 1.4337271428570793e-06 -3.240102845063601e-06 1.9834938971927838e-06 1.7629066615681948e-06
yob -1.9001813523600857e-06 6.664201568814416e-07 1.5909423629949566e-08 1.5908649094145686e-06 -3.255069872828747e-07 1.2257099276973828e-08 -9.337272827364807e-11 8.531927568327641e-09 -6.00529872958425e-11 -1.3312268298914891e-06 0.00010993232198020707 2.313237210376199e-05 -6.201174117777288e-05 1.4549719410952703e-05 -5.529337050328768e-05 -8.244002562406599e-06 -2.5127134335259488e-05 5.440999981556065e-05 5.177536164398122e-08 -5.626378240753588e-05 4.1622309365676e-05 -3.5309411490565536e-05 -1.7644152985017438e-05 5.962507118035452e-05 3.9421635339273604e-05 -8.089919224472302e-06 5.4514621592508543e-08 4.130558373988854e-05 -0.00010669846893661403 -5.143205462218902e-08 4.5761537550747854e-08 -1.8350226193217878e-07 -4.603734270571446e-08
age 7.53301406121573e-05 1.5909423631789696e-08 7.859698032662702e-05 0.0007125611843588623 -7.765258651602963e-05 -2.340937852033342e-06 2.054551754594312e-08 2.316312302917848e-06 -2.0344348138455326e-08 -2.997727003880795e-05 -3.560820129213323e-05 -0.00015707669059826572 -2.1762538845311367e-05 -5.6217749935065606e-05 6.497191393009031e-05 -7.979053517073308e-05 3.699440200828308e-05 -7.159305003880341e-05 4.060893405035459e-05 2.8592431908162114e-06 -0.00013893547710334487 7.585202665588897e-05 -1.0448503599749478e-05 -8.429204221122116e-05 9.037080584646255e-05 -0.00011427721072012008 -0.00010266066784490973 0.00011936888281281684 0.00015358530772433218 4.2758648132597155e-07 -1.4815169680627584e-07 -4.969300681528775e-07 7.209927556227768e-07
sex -2.539848462666591e-05 1.590864909410578e-06 0.0007125611843582372 0.013699073202315922 -0.0013175406597156294 -2.0038993714309745e-05 1.694925356729863e-07 3.6785453422951916e-05 -3.1043125491806106e-07 -0.00023598744096026543 -0.0007629989481742048 -0.0008074502203217565 -5.6762136134404954e-05 -0.0008125634436398294 0.0005348692698796083 -0.00016318828302789944 0.0007760434609575071 -0.001780532003298502 -8.912660948751632e-05 -0.00042716875142517833 -0.0024309904069355895 -0.0015634640125193097 -0.0007164978846721179 -0.0018568094266912657 0.001214156846306552 -0.0016376509950872388 -0.0007434766986017175 0.0010481538848484664 -0.0005093961206601654 5.442671070633436e-06 8.703029121543826e-06 -2.2709842930531936e-05 1.3712478093843124e-05
age_sex -1.2246425335603224e-06 -3.255069872816112e-07 -7.765258651596018e-05 -0.001317540659715631 0.00013963097809011171 2.3110397746102623e-06 -2.0307236053405378e-08 -4.128072562468529e-06 3.6187834898207455e-08 1.4941243441369571e-05 6.885493323055122e-05 8.59683153645675e-05 3.3765313981437136e-05 7.996073548477935e-05 -5.217491819727667e-05 2.7037325558916684e-05 -4.760693514413804e-05 0.00021840160848653144 -1.1333422934572583e-05 5.2672047481519015e-05 0.0002352526621653995 0.0001461441690535761 9.068793551743619e-05 0.0002063527167420784 -6.818449948417995e-05 0.00016243206713629073 0.00012024900937231788 -0.00012393700864013168 7.503512577133763e-05 -3.870691581700546e-07 -1.4821219508413275e-06 2.407994795937173e-06 -8.955384384751897e-08
age2 -2.7571091295129697e-06 1.2257099276964913e-08 -2.34093785203343e-06 -2.0038993714329485e-05 2.3110397746124112e-06 7.299337043584916e-08 -6.609341158537296e-10 -7.193719586821848e-08 6.524106036494491e-10 6.251765089037118e-07 3.2200846800657973e-06 4.955119729355955e-06 -2.2569019920654211e-07 3.8122767459800863e-06 -3.3307944312589453e-06 2.331879784766431e-06 -1.8312496370498645e-06 2.8774344358668915e-06 -1.9058659454720107e-06 -3.188206818616855e-07 4.15656251708174e-06 -2.6680457655166113e-06 -1.697296454554329e-07 3.7006508670202637e-06 -8.312919170941978e-07 3.317200252470154e-06 2.628249437656884e-06 -4.507106176681912e-06 -5.191195715089487e-06 -1.3931574212949503e-08 -1.5406039015548928e-09 1.3070970980744866e-08 -1.1242978409841466e-08
age3 2.8940171893980894e-08 -9.337272827330862e-11 2.0545517545944692e-08 1.6949253567316647e-07 -2.030723605342513e-08 -6.609341158537481e-10 6.143687426223427e-12 6.523875036246654e-10 -6.0730177716490706e-12 -5.5159646802389e-09 -2.0601626795588657e-08 -4.202947079461567e-08 -3.621476478200652e-09 -3.8447756910248845e-08 2.2978807225917625e-08 -2.4643826419759743e-08 1.5295876214627836e-08 -1.908322854171803e-08 2.1140956850667817e-08 -4.214522106696287e-09 -3.3526381069415115e-08 1.992432314270621e-08 -1.448380713831721e-09 -2.946665716227929e-08 8.052561358333553e-10 -3.089145158681804e-08 -2.7265073345407813e-08 4.958801274560972e-08 3.697292036172124e-08 1.241928349754272e-10 3.481354889152094e-11 -9.706214742660706e-11 3.7502505374829364e-11
age2_sex 1.472299336333536e-07 8.531927568238167e-09 2.3163123029157075e-06 3.678545342295178e-05 -4.128072562468488e-06 -7.193719586815274e-08 6.523875036240598e-10 1.272524516168464e-07 -1.1509494737808628e-09 -4.4166666000885723e-07 -1.5558971590133124e-06 -2.316112755601388e-06 -1.4865148489872708e-06 -2.5453584460551017e-06 1.3183758491262673e-06 -1.0084196548780749e-06 5.833756234237153e-07 -6.480332529288633e-06 8.872870087648881e-07 -1.3477577171464019e-06 -6.943842782613135e-06 -3.7229638730347045e-06 -3.380959972025293e-06 -6.2265054024667985e-06 1.2062719266959411e-06 -5.368886265179764e-06 -4.42116779045092e-06 4.030476906766518e-06 -2.533682874679463e-06 5.129950734508382e-09 5.305359457250433e-08 -6.518141107766728e-08 -1.921368275787701e-08
age3_sex -2.2576768859108012e-09 -6.005298729562927e-11 -2.0344348138436175e-08 -3.1043125491805296e-07 3.6187834898206436e-08 6.524106036488523e-10 -6.073017771643572e-12 -1.1509494737808453e-09 1.06821597012409e-11 4.720917007633273e-09 1.1590132761883234e-08 1.8469371822241445e-08 1.5702762365890164e-08 2.3176556897502536e-08 -8.437526602653925e-09 1.3271251027007567e-08 3.989368103110611e-10 5.531008518353213e-08 -1.2015243697916415e-08 1.2865366107737064e-08 6.469742021883603e-08 2.8490176335771396e-08 3.610678265802536e-08 5.3787198722548824e-08 -7.374232430735e-09 5.1087440130126794e-08 4.7301351728016894e-08 -3.705172409525684e-08 2.3709154458731488e-08 -2.2921890911941292e-11 -4.93736343041409e-10 5.065487645576934e-10 2.741253390690853e-10
PC_3 -0.00021975759266113282 -1.3312268298918917e-06 -2.997727003882488e-05 -0.00023598744096073616 1.4941243441422653e-05 6.251765089042172e-07 -5.515964680243374e-09 -4.416666600104997e-07 4.720917007648252e-09 0.14210168994486638 -0.006683076967604703 0.00022043631079489952 0.011548179554859326 -0.0023607411647949043 0.0161812015142137 0.015498484389519049 -0.02725043721504547 -0.01361996898129669 -0.010768990133939291 0.029568728353671574 0.010976781968045843 0.028229379759406887 -0.014433456101207762 -0.06362861790261604 -0.015736352509233845 -0.013845838953964552 0.020037467840205932 -0.016253583906544952 0.04299710643796699 4.713417570194256e-07 9.987371162467935e-06 2.3875791165467525e-05 -2.267612723333357e-05
PC_4 0.00021788769254624824 0.00010993232198020825 -3.560820129203352e-05 -0.0007629989481712404 6.885493323024405e-05 3.2200846800628204e-06 -2.0601626795562125e-08 -1.5558971590043306e-06 1.1590132761804385e-08 -0.006683076967604706 0.4831661594502137 -0.01555062685098209 0.05392953922397238 -0.023882295608887223 -0.012562748268428795 -0.003410406727884993 0.011868061725279941 -0.01950531572604639 0.027507450958472457 0.04170135299785986 -0.040769985110175176 -0.03134491906106638 0.03198845146641684 0.030731713741051485 -0.020617613581719638 0.016926410243504397 -0.01543886343611223 0.0038839761326354724 0.05292386712698365 -3.5491158757064904e-05 0.00010664747712454186 -0.0002186707059731648 -0.00013741516994594122
