 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.001454529027874377 -3.2330606241401517e-06 0.0002864284476880687 -0.0012261755059803686 8.309740958962825e-05 -9.292606623374422e-06 9.11107860815029e-08 -1.652965098607781e-06 9.476797704336886e-09 -0.000807877972827556 0.00010887210234033534 -0.0005246560822625523 0.00041844117391054355 0.0006581497210934582 -0.0007038533644022818 -0.0005641731766463899 6.483951680753738e-05 -0.000795995456931771 -0.0015837023152424053 -0.0003351982992345098 -0.0006016631518844457 -0.0003473103509197038 0.0004375343989123592 -0.0008597553317173114 -0.0008002556154538899 -7.345372327626529e-05 -0.0008500772017488202 0.0008331760141456255 0.0012055021792557036 7.864744352128466e-07 5.227147721322298e-06 5.375465775368652e-06 -5.314583694633364e-06
yob -3.2330606241399137e-06 1.0899600962833666e-06 1.065236404661442e-06 5.630963824759854e-06 -8.101035102983888e-07 -5.625532916205496e-09 3.988754459826108e-11 2.1225200459314598e-08 -1.5580898122447139e-10 9.593007076596312e-06 0.0001488742924747713 3.891341510287172e-05 -0.00010945330068646257 3.116659969014199e-05 -8.416160133361316e-05 -1.2717432346586824e-05 -4.903169579819923e-05 9.33000005039744e-05 8.319217894783447e-07 -8.556217656389465e-05 7.173705000760669e-05 -9.588244942562707e-05 -1.527568338987251e-05 0.000103242186701239 7.114356049530297e-05 1.0368680630230495e-05 -1.5352100299770813e-05 5.427068025810045e-05 -0.00014223136292400456 2.3610617493066947e-08 -2.1681965268571882e-07 1.9865818637783569e-07 -1.2654654700128865e-08
age 0.00028642844768893993 1.0652364046330594e-06 0.0004040187021340493 0.004608210128837933 -0.0004000812151596579 -1.0667577459661887e-05 8.770398728378532e-08 1.0588480313812662e-05 -8.706121958945045e-08 -2.4568562330204224e-05 -1.252767198234598e-05 -0.00030204844780761566 -0.0004153155560401765 -0.00026807346306233963 -9.213282492782649e-05 6.866330544745482e-05 -3.276766435345214e-05 -0.0005047425639545649 -7.567103709818864e-05 -0.00020762689833700183 0.00011654357787601784 0.00010124614084001802 -5.340402882741217e-05 -0.0004006164310771655 -0.00021773296049935997 0.000295724450748374 -0.000329489475257266 -2.0555062814650988e-05 0.0005142226666991958 1.794358904542295e-06 6.505773593316688e-07 3.2582864577800687e-06 -4.126108546446564e-06
sex -0.0012261755059643866 5.630963824740883e-06 0.004608210128844357 0.12663468164923267 -0.010335414179328614 -0.00011707440345308673 9.329317964075024e-07 0.00026169816804843025 -2.08192642981911e-06 0.00025540771966789367 0.001859309741299395 -0.003097281179629129 0.0008335035817619986 -0.0042379101240898834 0.0002498637793755463 0.004568272875523303 -0.001621763739884011 -0.010220341649972845 0.00435221170871116 -0.0037093955370820376 0.0020621725588934434 -0.005137285915109081 -0.004473679289278917 -0.0076052737822790584 -0.0037416330266583503 0.0028082335857505998 0.001368210800851492 0.0037252581121336313 0.006502331906402253 1.5285363863181125e-06 -1.674391001579537e-05 0.000147244848239227 -9.961827084789333e-05
age_sex 8.309740958786516e-05 -8.101035102678606e-07 -0.0004000812151601924 -0.01033541417932758 0.0008769086796658119 1.0573976632323365e-05 -8.696225954917889e-08 -2.2895836805284872e-05 1.866911165253689e-07 -2.668150310789219e-05 -0.0001378245546838341 0.00023004218654486012 -5.790141775273341e-05 0.0003927783785932793 -2.2836219203144998e-05 -0.0003394821400519269 0.00014055675273181572 0.0008285880954906925 -0.00030227514604725964 0.0003411410047665043 -0.00025124055235706174 0.0003802746904399571 0.0004541063359477875 0.0007249932408568211 0.0003797506800302458 3.4343107664607034e-05 -2.6098944161573624e-05 -0.00022140559373484784 -0.0005602389834363753 -4.757671107103105e-07 3.7137636125994723e-07 -1.2732995847553862e-05 1.1906991804347986e-05
age2 -9.292606623394182e-06 -5.625532915925483e-09 -1.0667577459661344e-05 -0.00011707440345288419 1.0573976632306189e-05 2.918490066749693e-07 -2.467819939702991e-09 -2.8950161785765763e-07 2.4485353214568588e-09 9.865423017703335e-07 4.1448794081240376e-06 8.243077604716289e-06 6.64270974669465e-06 9.733897406820231e-06 2.5755418764604857e-07 -6.351664688418201e-07 -7.689349729392322e-07 1.569756580936719e-05 2.514269145167673e-06 4.3473441716277405e-06 -2.460945831601186e-06 -4.540936197698554e-06 5.5202426529196e-07 1.3431279407600791e-05 9.324776241989427e-06 -3.339154914844562e-06 7.664135547516316e-06 -2.2785002775482662e-07 -1.5133861507347739e-05 -5.197973573061843e-08 -4.199496181081046e-08 -1.1464633615024045e-07 1.842168241325229e-07
age3 9.111078608166689e-08 3.988754459611243e-11 8.7703987283778e-08 9.329317964056262e-07 -8.696225954901922e-08 -2.4678199397029276e-09 2.1383121754697877e-11 2.448678270839097e-09 -2.1222604241178957e-11 -1.198407384323142e-08 -2.8597465956102006e-08 -6.532608697064762e-08 -3.869199189440605e-08 -8.870830956238534e-08 -4.9846837051551225e-09 -5.4246650000712745e-09 1.1568400413063235e-08 -1.342328004972464e-07 -3.1552002411129e-08 -4.666563977023601e-08 2.5914637119282205e-08 3.347022347558942e-08 -4.453190878651426e-09 -1.0987261570697956e-07 -9.761198409903485e-08 -7.370787915923895e-09 -6.105894321944085e-08 1.766992560944331e-08 1.079863593572359e-07 4.529191886710023e-10 4.753667383933347e-10 1.0466549354299313e-09 -1.9297895772210334e-09
age2_sex -1.6529650985623347e-06 2.1225200458670327e-08 1.0588480313826722e-05 0.00026169816804837945 -2.2895836805282887e-05 -2.8950161785811e-07 2.4486782708433104e-09 6.14168696664372e-07 -5.124465594791734e-09 7.469500259269828e-07 3.4802226151997593e-06 -4.933580732715565e-06 1.7976093503018338e-06 -1.1497710523788861e-05 3.7164098386400106e-07 8.457181607810132e-06 -3.6475347382048586e-06 -2.1563071398306494e-05 6.183101360278561e-06 -9.665299429805904e-06 8.252196231367398e-06 -8.177063527945904e-06 -1.3833607081239394e-05 -1.9623270771679514e-05 -1.260889197244122e-05 -7.692773251133607e-06 -4.5436449086019095e-07 2.9558728980114605e-06 1.3825428578004041e-05 1.7560987142043054e-08 -3.1576219943705267e-09 3.2940983236924454e-07 -3.637495978501398e-07
age3_sex 9.47679770396802e-09 -1.5580898122259118e-10 -8.706121958956872e-08 -2.081926429818515e-06 1.8669111652533882e-07 2.4485353214605972e-09 -2.122260424121381e-11 -5.124465594791381e-09 4.3652883420405734e-11 -5.974260384842606e-09 -2.8023598534070527e-08 3.496512067869822e-08 -2.2953571822548736e-08 1.0647434286581704e-07 1.1364194579281274e-09 -6.92697547884673e-08 2.6056766777248362e-08 1.7881052578163766e-07 -3.641771490055349e-08 8.954528167123263e-08 -7.875916953310762e-08 5.337873883118556e-08 1.28600202786679e-07 1.5509381065427503e-07 1.3352328582181055e-07 1.1527402520223285e-07 1.1696672656479365e-08 -2.6564971280851446e-09 -9.951821166471371e-08 -1.909017596114247e-10 3.153359212981538e-11 -2.6250391038026986e-09 3.236115622849348e-09
PC_3 -0.00080787797282763 9.593007076596807e-06 -2.4568562329909924e-05 0.00025540771967614434 -2.668150310861211e-05 9.865423017622378e-07 -1.1984073843162195e-08 7.469500259462339e-07 -5.974260385003312e-09 0.2376505569148698 -0.014515626959111664 0.0028168409083983064 0.01993207338734744 -0.004668330036635748 0.023047255265804797 0.021653248204426306 -0.05623649661996445 -0.02376603163162191 -0.020743499147255148 0.03297091318987781 0.017339975048890278 0.05189970762330454 -0.019769609175228534 -0.12006491324722617 -0.026245244084746516 -0.017468793889491904 0.04616044019593319 -0.02379308073953159 0.07339033314789335 7.205860462027842e-05 -6.722726139647016e-05 6.34695375828e-05 0.00011959303162845356
PC_4 0.00010887210234046794 0.00014887429247477127 -1.2527671980505729e-05 0.0018593097413425008 -0.00013782455468760744 4.144879408073315e-06 -2.8597465955668933e-08 3.480222615301077e-06 -2.802359853491701e-08 -0.014515626959111646 0.7784747644852398 0.00760140604611389 0.13251325476281325 -0.044168864146790325 -0.029088049379375775 -0.01570794371597064 0.010055198205528821 -0.044130337663318156 0.025715926485060422 0.06740232909617894 -0.08624741164720379 -0.06363210800424973 0.08425761276895154 0.039737855935800294 -0.018456837614756028 0.019755016086854066 -0.0658682696710087 -0.009409799350540454 0.09905251593973784 -0.00012460814594711684 2.9693458612595306e-05 2.8712976829536644e-06 -0.00010197111629387986
PC_5 -0.0005246560822628788 3.8913415102880215e-05 -0.00030204844780699767 -0.0030972811796115877 0.00023004218654332537 8.243077604699412e-06 -6.53260869705036e-08 -4.933580732674249e-06 3.496512067835164e-08 0.0028168409083986754 0.007601406046114933 0.9925934436388424 -0.008694129221910688 -0.049352669544858986 -0.06684679729005726 0.05587486312884467 -0.07320604273899532 -0.07844085189481131 -0.08811457420592204 0.010519883956433733 -0.05074230229354082 -0.05001422182985747 0.04243037371189935 -0.14280817598799117 0.011408115439128721 0.008305472484314166 -0.03832208223220062 -0.05257122068597024 0.10237792209154166 -0.00012453557237316983 7.007727876148631e-06 0.00046147585478184815 -3.61458312035999e-05
PC_6 0.00041844117391119423 -0.00010945330068646508 -0.00041531555604058194 0.0008335035817465636 -5.790141775144295e-05 6.6427097467046335e-06 -3.869199189448279e-08 1.7976093502685552e-06 -2.2953571822279975e-08 0.019932073387347194 0.13251325476281273 -0.00869412922191046 1.3296174710606394 0.05037737518800879 0.08233752366059574 -0.02008935571848329 0.03849193207448281 0.03759453237181081 -0.08457646643350632 -0.010962750665209717 0.13204770622348078 -0.1814696629470729 0.059677359187551064 0.14281896784452056 -0.034334748688864616 0.010778798892119145 -0.09636016795285421 0.014672743655398383 -0.06765466187860622 -6.831057960826858e-05 -0.00020925570521145132 0.0002897256370307141 0.00021965323681937286
PC_7 0.0006581497210925781 3.1166599690148044e-05 -0.0002680734630621685 -0.004237910124077027 0.0003927783785921969 9.733897406816303e-06 -8.870830956235775e-08 -1.1497710523760613e-05 1.0647434286558693e-07 -0.0046683300366355904 -0.044168864146788535 -0.04935266954485848 0.050377375188007736 1.743321509847466 0.0006540183591827468 0.14578737212663692 -0.10459760652486538 0.1334584075123501 0.10988068672059345 0.09744343901175054 0.004135125509866248 -0.2024561683024445 -0.09082018549742767 0.15206260555628037 0.003851144396330188 0.004082602416802713 -0.03521707418748717 0.08266440620637 -0.15515857466541239 0.00021593405846923665 0.0003124139208223895 -8.224351235683844e-06 -0.0006694123155076327
PC_8 -0.0007038533644023923 -8.416160133361383e-05 -9.213282492824967e-05 0.00024986377936730736 -2.2836219202438576e-05 2.5755418765725735e-07 -4.98468370524951e-09 3.7164098384548767e-07 1.1364194580807732e-09 0.02304725526580494 -0.029088049379376126 -0.06684679729005744 0.08233752366059591 0.0006540183591834503 1.9370317475278043 0.17190515638389936 -0.013371590280011333 0.04672476485915342 0.04331677902609306 -0.01512394818970987 0.031171862397530663 0.1697970908770586 -0.15254487221386784 0.09030149502932051 0.17338718255526644 0.01731826439199555 0.05226731068964118 0.04093508508535071 -0.10229642500819607 0.00016092717171046605 -0.0002667461334339858 0.0006801012246001022 0.00022064208903161447
PC_9 -0.000564173176645907 -1.2717432346590804e-05 6.866330544790872e-05 0.004568272875530752 -0.00033948214005263176 -6.351664688557575e-07 -5.424664999943936e-09 8.457181607830235e-06 -6.926975478864484e-08 0.021653248204426476 -0.01570794371597139 0.055874863128843336 -0.02008935571848253 0.1457873721266368 0.17190515638389942 2.4547868126278143 0.19654072420178395 -0.01767400819572618 -0.1630619087436106 0.07899254243932759 0.00043944499883246665 -0.035779001542752036 -0.13810084093908107 -0.008252512973088839 -0.14849492778422663 -0.0873540324088265 0.01579492530597124 -0.08934520118132849 0.12154395297292175 0.00022270639216974433 -0.0003057689574213453 0.0007269981165495041 -2.4051611979319617e-05
PC_10 6.483951680740668e-05 -4.903169579819781e-05 -3.276766435392933e-05 -0.0016217637398949457 0.00014055675273277402 -7.689349729258918e-07 1.1568400412948194e-08 -3.647534738230552e-06 2.6056766777462622e-08 -0.0562364966199642 0.01005519820552914 -0.07320604273899456 0.03849193207448232 -0.1045976065248642 -0.013371590280011902 0.19654072420178284 3.177318169098732 0.30199984650454414 -0.17022159413479238 -0.07892251303980986 -0.03664567712595203 0.008664454315686016 0.09436430279160897 0.0340039399465538 0.1541942157389355 0.044312858010870926 -0.004257920561988906 -0.07644022265206432 -0.17832891187030453 0.0001362208917590941 0.0005281063103518317 -0.0007393124012487744 -0.000319465074078982
PC_11 -0.0007959954569332753 9.330000050399185e-05 -0.0005047425639542081 -0.010220341649950183 0.0008285880954887904 1.569756580935942e-05 -1.3423280049719185e-07 -2.1563071398257197e-05 1.7881052578123762e-07 -0.02376603163162134 -0.04413033766331434 -0.07844085189481026 0.037594532371809875 0.13345840751235 0.04672476485915224 -0.01767400819572482 0.30199984650454265 2.812798267463986 0.1055619849697785 0.21705322203023278 0.05392087434641216 0.12425221447679244 -0.012905223119722293 0.01840942505630021 -0.129084134205533 -0.06233915915226146 0.00623725055210002 -0.08905153912266317 0.3079935068968982 0.0001297212181994741 2.460723661265566e-05 0.00017794623773220781 1.979369742683335e-05
