 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 2.620193258007761e-05 5.079643028943623e-07 -7.127117208601685e-06 -5.258374819431851e-05 3.5604119654266877e-06 1.3047407558554944e-07 -7.142224901927972e-10 -7.271328587227493e-08 4.613795914604094e-10 3.8461477387435704e-05 -1.723203079195547e-05 -0.00021105296780462652 9.694060196868261e-06 0.0002174413075365026 -8.564456833995761e-05 4.594871368134666e-05 -0.0002080910625830958 8.04088573610712e-05 -0.00033224347769448995 -0.0001410132574698092 4.922437217195594e-06 -0.00019188830436733733 3.8566469379448256e-05 -0.0001525842838253881 0.0001862660648497966 0.00010089127438657681 1.7283864769291423e-06 -7.584319117135639e-05 -1.7282922761103834e-05 -2.811985022770958e-07 -3.927922146269111e-07 6.155945681381752e-07 7.331159673785632e-08
yob 5.079643028943115e-07 1.7423897274828053e-07 7.026662628683488e-07 2.88902401100183e-06 -2.0912346876662574e-07 -8.979697129964372e-09 4.187509102433022e-11 3.349451056450037e-09 -1.4565995857000686e-11 2.3376991727922427e-06 6.523009072309629e-06 -1.005950631415309e-05 -2.8904915254187665e-06 2.321329035977618e-06 -2.7576149186817194e-06 -1.642346614380249e-06 -5.7389794088167975e-06 5.582509892533695e-06 -1.2597609796246809e-05 -7.977617588348468e-06 9.108339054976308e-06 -5.446771741243189e-06 -2.6295346091355846e-06 1.1805901710943112e-05 7.937322824496543e-06 3.204321881957951e-06 -3.381818032594795e-06 2.639664076413692e-06 -2.1415042482073266e-05 -3.943334918462545e-09 -1.9290915961142724e-08 -7.765970505744691e-10 -1.7508167005342545e-08
age -7.12711720855463e-06 7.026662628705416e-07 0.00011370697406191129 0.0016842974013601831 -0.00010897809609966537 -2.222163817096394e-06 1.3647681734384864e-08 2.148327226368817e-06 -1.3237061073557503e-08 2.6894489763282803e-05 2.070209460367354e-05 7.81672852704791e-06 1.3361417958245263e-06 4.2749119080820834e-05 1.6383452479363154e-05 1.1617157188744621e-05 -9.436103299859749e-06 1.920866303829141e-05 2.303577831035302e-05 1.162048088978874e-05 3.575288957511396e-07 -5.543453689916709e-05 -6.399052886998378e-05 -3.615632070034288e-06 5.8198110347774315e-05 -4.12076936740469e-07 -7.653938493042952e-05 -3.709088809563717e-05 -1.7999419721239808e-05 -1.3498374838626936e-07 -2.6192960000423087e-07 -1.3132002690507864e-07 7.636273926384128e-07
sex -5.2583748194076106e-05 2.889024010970686e-06 0.001684297401357644 0.046308998493354084 -0.0029310334656886474 -3.246919797267068e-05 1.9701399947112414e-07 5.6954027529366736e-05 -3.470717302535458e-07 0.00010217691630660587 0.0009670253679294092 0.0013572767996938503 0.0006000098678672691 -3.0005174218638486e-05 -0.0005218628725447661 0.0007198222230376639 -0.0009871397990167522 0.0006106284720875831 0.0006693700362487982 0.0003823972675617373 0.0001259227168414137 -0.0015242738951080678 -0.0005855704853340439 -0.0008519181195866098 -0.00024081648284195428 0.001427845693126362 -0.00025570984318995006 -1.6571670737060353e-05 -0.0010132975612217336 -8.676849697268237e-06 -9.894594039219848e-06 9.408756855522731e-06 1.891635163046566e-05
age_sex 3.5604119653952496e-06 -2.0912346876279257e-07 -0.00010897809609949339 -0.002931033465688687 0.00019114524195827935 2.145615115524381e-06 -1.3229834996945222e-08 -3.7928683505392084e-06 2.348479204477058e-08 -1.0812849865014391e-05 -4.861207274997623e-05 -6.541460496529057e-05 -3.3922794633824234e-05 4.272762866513204e-06 2.4993284808177963e-05 -4.828004814563485e-05 5.675509824729093e-05 -4.2215003059490976e-05 -4.117759293955826e-05 -1.3798998821098654e-05 -7.907767882986427e-06 8.936631098645258e-05 3.99465664677911e-05 6.689151924989436e-05 9.512284966705894e-06 -0.00010215561057183769 9.560197622709069e-06 2.3521362008603718e-05 4.5978782717255565e-05 5.293076564906106e-07 6.984771278709045e-07 -7.806641801176549e-07 -1.283688233543001e-06
age2 1.30474075585342e-07 -8.97969712995251e-09 -2.222163817096437e-06 -3.246919797272199e-05 2.1456151155278287e-06 4.430505739041515e-08 -2.763593196872236e-10 -4.303828750564732e-08 2.691099792259141e-10 -4.0315305433858757e-07 2.9859415957005977e-07 1.5741301803437773e-07 8.424144415693952e-08 -5.741301764590349e-07 -5.768571486651241e-07 -3.1255213937780545e-07 -9.256920565994793e-09 -2.8900526733439363e-07 -8.041692076000668e-07 -4.1249196681819523e-07 1.6001875564398037e-07 8.880089258311389e-07 1.484425479517922e-06 5.736505743418702e-07 -1.0000944338672127e-06 1.2711810137158217e-07 1.369039849660959e-06 8.349698315676859e-07 -6.290012331063551e-07 1.576469696250708e-09 3.5614445656810302e-09 3.3001619985203833e-09 -1.4983914386340018e-08
age3 -7.142224901944158e-10 4.1875091024202424e-11 1.3647681734385318e-08 1.9701399947144826e-07 -1.3229834996966995e-08 -2.7635931968722816e-10 1.7469940993065728e-12 2.691810817034471e-10 -1.7049972140346231e-12 1.3413207259628524e-09 -3.772994375457895e-09 -3.8522443292849255e-09 -9.978949769946498e-10 4.34475974762291e-09 3.760619000442238e-09 1.8224340907650109e-09 1.2548497468310382e-10 2.0639623740074663e-09 4.603996510433443e-09 2.823296481698888e-09 -1.111091340130997e-09 -5.0140358823681135e-09 -1.1032579947326057e-08 -5.6068445286108426e-09 6.384860832613442e-09 -1.030284679745827e-09 -7.940642995660953e-09 -5.630407235134548e-09 7.497799743418129e-09 -4.7913363017331804e-12 -1.5428312664711984e-11 -2.5071127972597024e-11 9.432076008359574e-11
age2_sex -7.271328587327719e-08 3.3494510563859532e-09 2.1483272263653093e-06 5.695402752936672e-05 -3.792868350539183e-06 -4.303828750557681e-08 2.691810817030021e-10 7.654948004777953e-08 -4.808013668311895e-10 2.694911972780863e-07 7.617313811321774e-07 9.037682832564445e-07 5.861578951100503e-07 -8.534375696835712e-08 -3.8739914129653204e-07 1.0038932947877195e-06 -1.0138800375478264e-06 8.553146940105899e-07 8.10459818878055e-07 2.3550756911986182e-07 1.238148556525808e-07 -1.600960828894522e-06 -8.940145258612752e-07 -1.469863700801032e-06 -4.203313948113151e-08 2.161623483060671e-06 -8.829062093094168e-08 -8.258877965562445e-07 -6.048829774736754e-07 -9.201610521223461e-09 -1.3724980239398034e-08 1.5463078119649762e-08 2.6122052225762365e-08
age3_sex 4.6137959147115147e-10 -1.4565995856457523e-11 -1.3237061073535095e-08 -3.4707173025354277e-07 2.3484792044770206e-08 2.691099792254654e-10 -1.7049972140317914e-12 -4.808013668311848e-10 3.0593985824997025e-12 -1.5619893537911302e-09 -3.6302907827685512e-09 -3.4139757660762144e-09 -3.2720261839494974e-09 2.2173120701048777e-10 1.9132187736666868e-09 -6.420075815907054e-09 5.763928251252552e-09 -5.138987627837189e-09 -4.9847730192736905e-09 -1.9428481626463003e-09 -4.524876124884114e-10 8.8275439355384e-09 6.202066776053972e-09 9.711531164823263e-09 -7.120447207747962e-10 -1.3947192271389881e-08 1.5814178374466853e-10 6.87835988901762e-09 2.0674768814070344e-09 4.705450615646582e-11 8.23619280526899e-11 -8.932682837576477e-11 -1.653670764833345e-10
PC_3 3.846147738742869e-05 2.3376991727922312e-06 2.6894489763313984e-05 0.00010217691630802083 -1.081284986510812e-05 -4.031530543391917e-07 1.3413207259665249e-09 2.694911972799707e-07 -1.5619893538029268e-09 0.05180627343793033 0.00253651015732009 -0.002670656735577037 0.0026170719518478353 -0.013184585017330878 0.0021980112131974876 0.0026313693022278345 -0.009859234502122637 0.003779038931235129 -0.009966112247577588 -0.0029309796792401665 0.020024588971178234 0.0024369587010113 -0.0031378015866425054 -0.02323725359859552 0.007470600591363276 0.002098583868630995 0.0017306037160244266 -0.0007870818087318694 0.009104123094575674 8.697377415226341e-07 7.308997602311684e-06 -1.3953531598057622e-05 1.0027558728435767e-05
