 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.001040218942380701 -3.542883580712396e-06 0.0002616739454564224 -0.00035376255352679306 1.711263652968407e-05 -8.039642206137057e-06 7.535305654415479e-08 -1.4360813630875424e-07 -1.1419019274008162e-09 -0.0003297209404833037 0.0002969370985851208 -0.0004953495170838847 -0.00012780990729430373 0.0008148516783217489 -0.0015502928852320274 -0.0002715932527475949 -0.00010992935435788726 -0.00012046061353113778 -0.0006145164849626791 0.0001976795909245686 -0.00030762032506657423 2.3919350829614782e-05 0.00012158715784648195 -0.0006449235998635278 -0.0010095842882645403 -0.0001704826466725112 -0.0010246951706830356 -0.00022186824362188353 0.002087947379133444 3.4298516642936714e-06 -7.777737433953827e-06 3.749029804102445e-06 4.836545928812028e-06
yob -3.542883580711491e-06 1.3133954927655716e-06 1.3941033656856162e-06 -2.113443588173282e-06 -1.8286160881900886e-07 -6.476064156660495e-09 3.67870497853876e-11 5.485070705530185e-09 -3.2216916493190345e-11 2.0804855436504624e-06 0.0002210155648196103 5.644914825040519e-05 -0.00012634832043503967 1.7939616580102783e-05 -0.00010973649436238841 -1.4640040717690775e-05 -5.037384843904851e-05 0.00010386634001017824 3.604230006734015e-06 -0.00010210536916955235 8.598526274161426e-05 -7.926910257699059e-05 -2.8893066670060443e-05 0.00012454686348982986 6.895115063807149e-05 -2.2793385198371708e-05 1.1371546695923364e-06 8.688511370867574e-05 -0.00020748733211467822 -8.648061184921626e-08 9.893625665184767e-08 -3.697168495855265e-07 -1.1249247965491262e-07
age 0.0002616739454568096 1.394103365710781e-06 0.0005499823139414248 0.00647179305375191 -0.0005380482443546422 -1.3936305159479654e-05 1.1006532085474453e-07 1.366688486214997e-05 -1.0794569790905612e-07 1.7702956277178388e-06 -0.0001422445619763946 -0.0002903117936206923 -0.0001448876063364021 -0.00024927253118116625 9.889139042717786e-05 1.6804566267273898e-06 -0.0005280789240599896 -0.00011920097920806699 0.0001236169598072202 -0.00020378933877715526 -3.170172363019123e-05 0.00028288378379817144 0.00013649627507865514 -0.00025227318591259214 0.0002836251839677087 -0.00036364772858378275 0.00018139860416238517 1.8593658676180652e-05 -6.178584163132899e-05 1.5985641036300078e-06 -7.4558901308390425e-06 7.743104387313087e-06 6.849913312851146e-06
sex -0.00035376255351198937 -2.1134435882900725e-06 0.006471793053766104 0.15177848917432893 -0.012100740480780078 -0.00015959808762087732 1.2313265555689438e-06 0.00029853641945722125 -2.309068252268179e-06 -0.002512143698702916 -0.0021963634261522222 -0.004197059354199254 0.0041302422272581725 0.0025361075820750324 0.001354576966141647 0.0039985080053128825 -0.00824427959148596 -0.002545636896118417 0.00686538053998702 0.0008366069284090846 -0.005097146045230185 0.002590445543475379 -0.0033149486305627932 -0.003368457225981065 0.0026685500187759877 -0.004833368815100123 -0.0018227214290012163 -0.0014011528386876774 -0.003339421251745122 -1.0774670517058469e-05 -0.00014903750635083534 5.4076767994367356e-05 0.0002705662534963061
age_sex 1.711263652842655e-05 -1.8286160881449806e-07 -0.0005380482443560935 -0.012100740480784633 0.0009970589759192342 1.3664847708274245e-05 -1.0795512543512041e-07 -2.5251076730421695e-05 1.9945301690496567e-07 0.0001872707666139588 0.00019540039491741982 0.00034909637766194536 -0.00030711643545334305 -0.00016009860042961638 -8.639297715239071e-05 -0.00030766789671728183 0.0006255403777918652 0.0002955749280213223 -0.0005695947740243951 -6.312155040970137e-05 0.0004255136492731254 -0.00015356867424255372 0.00033153384872774543 0.0003120587374820018 -7.2892845777351e-05 0.0004890980432601742 0.00018987118109550582 2.909260283024808e-05 0.0003260762033464675 7.695653864124777e-07 1.014355227657719e-05 -3.7846726870201595e-06 -1.8365114053625652e-05
age2 -8.039642206154953e-06 -6.476064156426698e-09 -1.3936305159484184e-05 -0.00015959808762058822 1.3664847708243363e-05 3.6326695533062546e-07 -2.934110578315963e-09 -3.563203552000721e-07 2.8777506202909188e-09 -6.42961946740089e-09 8.443180929616938e-06 8.843336527501447e-06 4.1019929925338996e-07 9.790581815013564e-06 -5.0369539800139165e-06 2.554093198731763e-07 1.0507745747367514e-05 4.8664568606680105e-06 -4.603099935077175e-06 3.904526980806403e-06 1.7071093965430315e-06 -9.10921654728042e-06 -3.952053742324496e-06 8.958263633898769e-06 -2.923392782907094e-06 1.0161849754046587e-05 -5.960287720110925e-06 -2.873356226318708e-06 -1.871266446184398e-06 -4.696914620432632e-08 1.783568902629148e-07 -1.7778310378605777e-07 -1.7025198830995738e-07
age3 7.535305654430049e-08 3.678704978361504e-11 1.100653208548132e-07 1.231326555567181e-06 -1.0795512543491946e-07 -2.934110578316799e-09 2.4178160077574143e-11 2.878109901617316e-09 -2.3711383251649922e-11 -2.5892999803781692e-09 -5.861398302704398e-08 -7.096340484403607e-08 -4.198756171735345e-09 -8.798770180845209e-08 2.9020078801065587e-08 -1.2383538856582549e-08 -7.447174194433784e-08 -3.184492838779868e-08 4.695705438165395e-08 -3.8286572410890183e-08 -1.3415227550337702e-08 7.14776799571741e-08 2.586451799584424e-08 -6.856699745221694e-08 1.9358930987429884e-09 -9.070314577390747e-08 4.3689637937780645e-08 4.815489903904917e-08 1.2622173912200105e-08 3.993205905256224e-10 -1.3532914250671007e-09 1.3167906797323408e-09 1.2942146729804746e-09
age2_sex -1.4360813627187057e-07 5.4850707050268644e-09 1.366688486219332e-05 0.00029853641945744964 -2.525107673043094e-05 -3.563203552010266e-07 2.8781099016237676e-09 6.546792452588026e-07 -5.27620400453851e-09 -4.711798364896264e-06 -4.637257770398153e-06 -8.46781481711323e-06 7.064423865602695e-06 2.8169750541605244e-06 1.4367586846712762e-06 7.082675008064802e-06 -1.5333344565007715e-05 -8.292617466145146e-06 1.4917287327135122e-05 1.8399551090756105e-06 -1.1753551877123035e-05 3.2471415782483637e-06 -1.0199654956527977e-05 -8.537840846683764e-06 -1.1017845221074615e-06 -1.5300637924472076e-05 -5.842922437650348e-06 1.1408740599687859e-06 -9.10354208206785e-06 -2.4580122474508385e-08 -2.139953141050555e-07 9.477708549536193e-08 3.888949039101484e-07
age3_sex -1.1419019276883911e-09 -3.2216916490751436e-11 -1.0794569790944807e-07 -2.30906825227078e-06 1.9945301690510527e-07 2.8777506202996993e-09 -2.3711383251710687e-11 -5.276204004540204e-09 4.3308644395901446e-11 3.894807580961686e-08 3.5263650678861145e-08 6.322098075232909e-08 -5.079261482514399e-08 -1.4921112465716655e-08 -3.163664301605841e-09 -4.48692549406e-08 1.2036583007335035e-07 6.761246491033679e-08 -1.2346465514787834e-07 -1.2131879081478482e-08 1.0688330344606792e-07 -2.3656456195896754e-08 9.547403287607154e-08 6.975907286377362e-08 2.4888294854633396e-08 1.3973177867235417e-07 5.951529898106744e-08 -2.0349361584064037e-08 7.598364383831059e-08 2.101092023252623e-10 1.4674456486846658e-09 -8.038237007368991e-10 -2.6357010201095376e-09
PC_3 -0.0003297209404835238 2.080485543652454e-06 1.7702956270794592e-06 -0.0025121436987124686 0.0001872707666147071 -6.429619451729104e-09 -2.5892999804978114e-09 -4.711798364914261e-06 3.8948075809752016e-08 0.27933414361791553 -0.007146894603286471 -0.008378934703382824 0.009085546766888492 -0.013955717870137446 0.0421989061788052 0.024974468437542127 -0.06205894848629831 -0.0255809654342095 -0.018420670157537077 0.05935180536186282 0.028648540334172898 0.05637877867566625 -0.036103723819741286 -0.12089309313387774 -0.02767555061734513 -0.029113237207318874 0.04700845850502405 -0.027722043321980566 0.08723892495733662 2.1519920072743764e-05 1.959934920924663e-05 4.172028857209324e-05 -7.918338967300134e-05
