 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.460882401489471e-05 2.462038126517895e-07 -2.667228730557355e-06 -5.385957058261837e-06 4.773795566877752e-07 4.917553852929705e-08 -2.7588055804959393e-10 -1.2104979809885981e-08 8.839275336748367e-11 2.8013699848248602e-05 -4.7735277393750544e-05 4.075836380802556e-06 -5.837980044245136e-05 8.87610210560172e-06 -7.271502341033964e-05 8.916788681599512e-05 -6.406419834081169e-05 -1.425898976462516e-06 -9.981516664639997e-05 -2.4007001076552813e-05 -1.0431184299286251e-06 -8.698315458119381e-05 1.1667112818964232e-05 -3.671726559479947e-05 7.314101133123288e-06 1.3944646267289223e-05 -4.949422703814472e-05 -4.16887750457188e-05 5.1798124755749474e-05 -1.9052364946636384e-07 -1.869102584026191e-07 4.7568383689191053e-07 2.427666028310198e-09
yob 2.462038126518897e-07 1.29774914088393e-07 3.606997031861781e-07 1.3076903793573979e-06 -1.1785310981699577e-07 -4.180280205029133e-09 1.9575587962874568e-11 2.0199183860777393e-09 -9.02710334738865e-12 2.711466704729726e-06 5.3649309594753585e-06 -7.981050460104653e-07 -9.986988976453388e-06 -5.139579767362265e-06 -2.0000789966641168e-06 1.9516143911265517e-06 -3.042095193048793e-06 5.587837944711011e-06 -3.0774805885022915e-06 -6.069169101637108e-06 9.032402756083708e-06 -7.1732766154743435e-06 -2.733915967887876e-06 1.0834838734344808e-05 3.4886408473820944e-06 6.313584962400451e-07 -2.813066206307965e-06 3.674316961308982e-06 -1.5113904843627857e-05 -9.258768455013904e-09 -1.70678844442373e-09 -9.364522786326018e-09 -1.7507391660910247e-08
age -2.667228730542039e-06 3.6069970318461075e-07 5.7296834991490726e-05 0.0008523137220871966 -5.625853211505093e-05 -1.1291533926607544e-06 6.944197937626621e-09 1.1161422308967873e-06 -6.8730596945928094e-09 1.6825757509322348e-05 -4.787263128140055e-06 -2.3408015188157545e-06 -4.193574568930333e-05 -1.816146053750763e-05 2.9508762287355125e-05 3.8391789161651146e-05 -6.298125121348561e-06 -1.7125939434108185e-05 3.80210949769403e-05 8.403385120227349e-06 5.825605198725956e-07 -2.333231419319967e-05 -2.744470519978123e-05 2.4465150878880106e-05 1.8154946377590497e-05 -2.155895221293212e-05 -3.7650618842812e-05 -4.4998664191825756e-06 -1.4321212555019649e-05 -2.2124893796619561e-07 -3.4632552065110566e-07 2.5369244070563986e-07 4.23925994020522e-07
sex -5.38595705761513e-06 1.307690379369328e-06 0.0008523137220875405 0.024782107490097238 -0.0015712448021722582 -1.6433957244731052e-05 9.924920155868107e-08 3.0384138824345295e-05 -1.8363759477454874e-07 -2.2319268283177064e-05 0.0003873359370253884 0.0001652791181259948 0.00011218248375933446 -0.00022544880922052097 -1.9566695924145878e-05 0.0008077381972704488 -0.0002907042873571608 -0.00016071858717857216 0.0005661920848875803 2.6643961804111387e-05 -1.6591503400873416e-05 -0.0005345256823140246 -0.0001666459962237968 6.540175835495668e-05 0.000282383957878991 0.0003175985349798413 -0.0004126791220078398 -8.65388593430959e-06 -0.00039146486070894927 -5.574070526339417e-06 -7.432401359550537e-06 5.753869138915459e-06 1.0971135031181537e-05
age_sex 4.773795566310543e-07 -1.1785310981803053e-07 -5.6258532115102566e-05 -0.001571244802172988 0.00010334681988249018 1.114281915157374e-06 -6.865463110439439e-09 -2.0490298366094483e-06 1.2616353536726563e-08 3.730603367342953e-08 -1.9478710414573623e-05 -2.4795836706771933e-06 -2.6002412439349693e-06 1.1578075943414241e-05 -9.853886418979164e-06 -4.939946928549861e-05 1.709944168230943e-05 1.6666110357915673e-05 -3.810420747517027e-05 1.1500704473926227e-06 -1.0108080248194116e-06 3.1428209002400095e-05 1.5007417769546788e-05 -7.534919549872452e-07 -1.540300735943038e-05 -2.1710172905264885e-05 3.111081759562646e-05 4.333656674737325e-06 2.631242944176334e-05 3.2463931072224436e-07 4.72808170229873e-07 -4.443418215712288e-07 -6.584514671945942e-07
age2 4.917553852890684e-08 -4.180280205039756e-09 -1.1291533926610222e-06 -1.643395724473065e-05 1.114281915156777e-06 2.2791980625847042e-08 -1.4271216965368834e-10 -2.2581943193523128e-08 1.4151410465657797e-10 -1.8918014849022989e-07 4.925542994627261e-07 1.8112139850057827e-07 6.349120866277379e-07 3.55896171434152e-07 -7.008672600930808e-07 -7.500880280120392e-07 -4.163959694026429e-08 5.803928348130518e-07 -9.617235486038228e-07 -4.116207568854296e-07 1.73373493490883e-07 2.6599627996476923e-07 6.435660968225831e-07 -1.6536900801161823e-07 -9.402687881078991e-08 4.7366935165162e-07 6.885709796756045e-07 9.505598673955536e-08 -2.396251983067178e-07 3.2637464120399783e-09 6.0293158982985585e-09 -5.458906609881515e-09 -7.448373080989076e-09
age3 -2.7588055804757933e-10 1.9575587962915685e-11 6.944197937629613e-09 9.92492015587118e-08 -6.865463110437909e-09 -1.427121696537151e-10 9.072077751116144e-13 1.4152567568364536e-10 -9.002446231843252e-13 2.938686632115025e-10 -4.1559460100630156e-09 -1.88303757027775e-09 -4.023858050636432e-09 -1.976368111414816e-09 4.314359166247395e-09 4.614341023543094e-09 8.459527585274057e-10 -4.388465223904253e-09 6.427363254957359e-09 3.4164537374899848e-09 -1.4213379619524335e-09 -1.210909959489747e-09 -5.020764413813511e-09 9.970166469313374e-11 -6.644737770590428e-10 -3.2165321174029935e-09 -4.317839751326625e-09 -3.2890452652621085e-10 3.440272430347345e-09 -1.5584775977334938e-11 -3.347122348992171e-11 3.4771597591039855e-11 4.274994926408642e-11
age2_sex -1.2104979808807439e-08 2.01991838609966e-09 1.116142230898276e-06 3.0384138824371316e-05 -2.0490298366102157e-06 -2.2581943193544208e-08 1.41525675683733e-10 4.143557219397939e-08 -2.5931053141941845e-10 9.383884900566261e-09 2.9171289282914326e-07 -9.954774620678575e-08 5.314907882852174e-09 -2.0197559041254084e-07 3.6046373579088793e-07 9.149383119882728e-07 -3.0050894934244047e-07 -4.075070491335315e-07 8.197638368236488e-07 3.518127570851644e-08 3.462105172158464e-08 -5.491265055038416e-07 -3.9288309842934694e-07 -7.097447853085421e-08 2.828998225278562e-07 4.019647239404034e-07 -6.589732181696108e-07 -9.869961230577347e-08 -4.797732584217348e-07 -5.531677868166087e-09 -8.675579489274294e-09 8.685691091693738e-09 1.2017754584355335e-08
age3_sex 8.839275335971789e-11 -9.027103347541742e-12 -6.87305969460441e-09 -1.8363759477477058e-07 1.2616353536735308e-08 1.41514104656756e-10 -9.002446231851623e-13 -2.5931053141949776e-10 1.646400990332423e-12 6.820424038967919e-11 -1.2991530149502001e-09 1.4681959102502535e-09 1.4481340874651258e-10 1.176390025408245e-09 -3.0501145849466936e-09 -5.187139128659253e-09 1.6490350822249046e-09 2.8257558817053915e-09 -5.5445688569139636e-09 -7.152227851730899e-10 -2.789971903529333e-10 3.045284845506982e-09 2.9459766169675704e-09 8.454271061194714e-10 -1.7490851799433241e-09 -2.234694713837508e-09 4.219470075548881e-09 2.822001440738284e-10 2.689307873975286e-09 2.780903327997013e-11 4.8428000890445024e-11 -4.976527059792043e-11 -6.816218416893475e-11
PC_3 2.8013699848249188e-05 2.711466704729574e-06 1.6825757509222072e-05 -2.231926828583035e-05 3.7306033852706186e-08 -1.891801484881938e-07 2.9386866319870383e-10 9.38388489693199e-09 6.820424041249208e-11 0.03278530183867152 0.0006690781172888084 0.0032480596669420257 -0.0003657643158962602 -0.006933535621063935 0.0018911855453574626 0.005713339315446836 -0.00441392230419376 0.0003124950884612651 -0.001394644556910396 -7.055472008549689e-05 0.007160724634070898 0.0029536634519455912 -0.001185384963649732 -0.012041264582000093 0.0027983829297083206 -0.000563343803357048 0.003476924675831165 -0.0005605717105554742 0.005963733110907428 3.567884908988788e-06 2.590235593166674e-06 -3.2678196647348966e-08 3.0628804757845197e-06
