(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.0196504649054763 0.0214460579842102 0.0110325523076091 -0.0283894291496896 -1.12029351049001e-05 5.51686664481228e-05 -1.22254004513857e-05 4.98640893625195e-05 0.000124626979887594 0.000532610323183793 -0.000376562060852338 -0.000245174174534124 9.03167179089055e-05
covarage 0.0214460579842102 0.0305975927403256 0.0221318052237196 -0.0493070876896415 -0.000104959214906034 7.3571653854548e-05 9.54705535627986e-05 0.000306996325305443 0.000116818207709156 0.00051334772374507 -0.00093951037717725 -0.000395312919938124 0.000174442654215203
covarsex 0.0110325523076091 0.0221318052237196 0.0227637233065829 -0.0438645216809232 -4.88578178410529e-05 -5.83985894458061e-05 0.000136679441437931 0.000101053928141234 -7.9845967821778e-05 0.000217800601278133 -0.000431816954169601 -0.000130363460558017 0.000280626670350316
covarage_sex -0.0283894291496896 -0.0493070876896415 -0.0438645216809232 0.0950299474265764 -7.09409064998083e-06 0.00019857496783104 -0.000269856071747412 -0.000407722513118847 7.1046756065851e-05 -0.00044964270578994 0.000986794546241674 0.000346541356215448 -0.000369230403262809
covarPC_3 -1.12029351049001e-05 -0.000104959214906034 -4.88578178410529e-05 -7.09409064998083e-06 0.00176707666374069 -0.00012561405934352 3.01793031584537e-05 5.64310950366259e-06 -7.3610398956461e-05 -8.57234303380324e-05 7.5270400866243e-05 8.04363767086815e-05 6.7883824274305e-05
covarPC_4 5.51686664481228e-05 7.3571653854548e-05 -5.83985894458061e-05 0.00019857496783104 -0.00012561405934352 0.00163619244409772 -4.57293947258608e-05 9.57130247994382e-05 0.000103109560031992 -2.71896252625089e-05 -0.000174645114284128 -7.84562331447837e-05 -7.83774099069309e-05
proband -1.22254004513857e-05 9.54705535627986e-05 0.000136679441437931 -0.000269856071747412 3.01793031584537e-05 -4.57293947258608e-05 0.0030526062375075 -0.00148250220475413 -0.00158048584080245 0.000148055357434716 -0.000213556424040591 0.000109981790383432 -2.88677180237495e-05
paternal 4.98640893625195e-05 0.000306996325305443 0.000101053928141234 -0.000407722513118847 5.64310950366259e-06 9.57130247994382e-05 -0.00148250220475413 0.00955236271992759 0.000907262049695963 -0.00835779307223799 -0.00603254313668921 4.76276063370814e-05 -0.000188186353211008
maternal 0.000124626979887594 0.000116818207709156 -7.9845967821778e-05 7.1046756065851e-05 -7.3610398956461e-05 0.000103109560031992 -0.00158048584080245 0.000907262049695963 0.00867006401511537 -0.000354570650488353 0.000184346763630937 -0.00650900014956977 -0.00619463006561287
gpp 0.000532610323183793 0.00051334772374507 0.000217800601278133 -0.00044964270578994 -8.57234303380324e-05 -2.71896252625089e-05 0.000148055357434716 -0.00835779307223799 -0.000354570650488353 0.0259691079602198 -0.00971447156589255 0.000142945315109306 0.000131764796921674
gpm -0.000376562060852338 -0.00093951037717725 -0.000431816954169601 0.000986794546241674 7.5270400866243e-05 -0.000174645114284128 -0.000213556424040591 -0.00603254313668921 0.000184346763630937 -0.00971447156589255 0.0221899903234322 -0.000181616066372238 -7.3135514395649e-06
gmp -0.000245174174534124 -0.000395312919938124 -0.000130363460558017 0.000346541356215448 8.04363767086815e-05 -7.84562331447837e-05 0.000109981790383432 4.76276063370814e-05 -0.00650900014956977 0.000142945315109306 -0.000181616066372238 0.0160635742743421 -0.00297367201645852
gmm 9.03167179089055e-05 0.000174442654215203 0.000280626670350316 -0.000369230403262809 6.7883824274305e-05 -7.83774099069309e-05 -2.88677180237495e-05 -0.000188186353211008 -0.00619463006561287 0.000131764796921674 -7.3135514395649e-06 -0.00297367201645852 0.0152517929547674
