 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.005421216015210049 -2.5838907060416604e-06 0.0004815772069797833 0.0008299478726189768 -0.0001519807708994095 -2.0493341592109896e-05 2.461124469030527e-07 7.085578844964986e-06 -8.960062306977723e-08 -0.0015830447821257585 0.0006779779716779572 0.0002968119646591845 -0.0007316553891974007 -0.0003963447090932988 -0.0010943311691876552 0.0010448132855608995 0.00010749700878133184 -0.0014542102751786275 -0.0025695240793519604 -1.949741652923226e-05 -0.003600980896360043 -0.0035247689281317023 -0.0052509943613495876 -0.0032998437873691206 -0.0034728189745873088 -0.002928710922412863 0.0006385152310337863 0.0056557329333635584 0.003177326593031328 5.978630071530882e-06 -1.925640718572285e-05 -1.2610999343086158e-05 2.3918499043930248e-05 2.965166838216187e-05 1.848236937508255e-05 -9.45311313234231e-06
yob -2.5838907060296905e-06 1.6611520877871139e-06 1.4023169720881556e-06 5.246474880152557e-06 -5.788244831477585e-07 -4.1707194346879386e-09 -2.3748170450573443e-12 9.265392192948907e-09 -4.528437441395292e-12 1.592042011401592e-05 0.0002387160372776776 1.7032326195091143e-05 -0.00015165712648732585 5.02813240908791e-05 -0.00018150180565799473 -3.9339047222106465e-05 -7.667725518670017e-05 0.0002134379003567432 -5.457344366007695e-05 -0.00016125439550833233 0.00013326634191554175 -0.00011131247085119714 8.364855467898066e-06 9.987902637249652e-05 9.320443321530446e-05 -4.4047375110020004e-05 -5.7448631411624127e-05 4.942155982520896e-05 -0.00021302313999238393 2.3329637015372856e-07 -6.093643799615584e-07 -3.4806654463808604e-08 -6.463785521350965e-08 5.074646337006623e-07 -8.90779024731925e-07 3.076822030092962e-07
age 0.000481577206980741 1.4023169720820826e-06 0.0001661814185688384 0.0012035012292128113 -0.00015896698827128278 -5.836289161802184e-06 5.982770772961256e-08 5.631290862597634e-06 -5.785999005333999e-08 -9.48504650452868e-05 0.0003933163432187998 0.00016811184213455675 -4.900200250537801e-05 -0.000557631460135063 -0.00028340861240307646 -0.0002560184476676044 -0.00043063372566322074 -0.000490417303239173 0.00017556877538018383 -0.00019270498416714974 -0.00014257351658565222 -0.0003231793115212596 -0.00016690818783564546 -5.778180706191377e-05 -2.662395331374732e-05 -0.001013914202778325 -0.00026746270796514766 0.0006546931062476126 0.0001950560768215612 2.7834775690773006e-06 -2.31829358355974e-06 -2.2556452879294845e-06 -3.360226603175439e-08 -1.5265399535029317e-07 2.4684105009969975e-06 -3.6316143435425302e-06
sex 0.000829947872631079 5.246474880099693e-06 0.001203501229213996 0.017827658715577906 -0.00206761925115796 -4.0123231965631547e-05 3.970039943581639e-07 6.78583307219498e-05 -6.632250903139284e-07 -0.00033278498909226895 0.002756478501639563 0.0029366182175290098 -0.0012446828175628204 -0.006232180998451438 -0.0015570675935200025 -0.00038964485921603363 -0.003722410219976676 -0.009118080494103816 0.0008390421030902096 -0.0027593545669976093 5.812544497255912e-06 -0.004109537279125213 -0.0009197312529554662 -0.006173258408668253 -0.00011502622823264338 -0.007961725687844558 -0.0019458423510742091 0.0011635834685186919 6.678148331471489e-05 1.9650816809891578e-05 2.4257932419856855e-06 -1.65561722156259e-05 2.6969340663151163e-05 -7.098146827734702e-05 3.427747872542491e-05 -3.938826850675646e-05
age_sex -0.0001519807709008679 -5.788244831459859e-07 -0.00015896698827139925 -0.002067619251157606 0.00026597929228605306 5.6298312952593644e-06 -5.7919398097974744e-08 -9.275497429978212e-06 9.434726312960027e-08 1.5196042488388458e-05 -0.0003759446570717644 -0.00043672756885017154 0.00019907700584892004 0.0006648068169974482 9.895316346876772e-06 -5.3200008440600695e-05 0.0005925227013829716 0.0011189229440964035 -0.0002523434695319856 0.00035262688144354216 -4.299686494029824e-05 0.0004963747796584804 0.00012112375699306594 0.0006524885818794696 2.928308340935869e-05 0.001064808131027173 0.00023044386367647137 -8.817510336207343e-05 -0.00020219206636155332 -2.398355739505844e-06 3.6915238566386156e-07 8.658866449013413e-07 -2.677803039175194e-07 5.180143075367861e-06 -1.99655125396968e-06 4.7913534855435945e-06
age2 -2.0493341592140298e-05 -4.170719434715057e-09 -5.836289161800791e-06 -4.012323196557466e-05 5.629831295253418e-06 2.1661076940467983e-07 -2.3030267178867028e-09 -2.0949663562175722e-07 2.2321429013573e-09 2.57799383771582e-06 -9.194486708642329e-06 -7.649431857177334e-06 -4.5037758848929496e-07 2.2575330711287426e-05 1.2976490391860664e-06 5.020675368785626e-06 1.1380439611988782e-05 2.1601127141592917e-05 -9.328515815321158e-06 4.201291315402738e-06 8.827251862057869e-06 1.1909046170094617e-05 8.865831795382752e-06 3.3594322138882477e-06 7.404792052563178e-06 3.563439740490882e-05 3.0770205135809804e-06 -2.678432381652051e-05 -9.758610262783689e-06 -8.29820355148908e-08 7.773891726046582e-08 5.820160825522199e-08 -6.044057399440926e-09 -7.361716384986359e-09 -8.030863004115053e-08 1.29123646043564e-07
age3 2.4611244690334423e-07 -2.3748170471978902e-12 5.9827707729584e-08 3.970039943574667e-07 -5.791939809789806e-08 -2.303026717886241e-09 2.5212276839742935e-11 2.232629665155985e-09 -2.4482897390145947e-11 -2.5624232988043048e-08 1.079108106573707e-07 9.01984046203181e-08 -2.083779986819999e-08 -2.2908427070975915e-07 5.441231090173787e-09 -2.0546387068551444e-08 -1.0090712033963654e-07 -2.1013843695467992e-07 8.684464036141848e-08 -5.447299760053181e-08 -1.0303654974999434e-07 -1.5173879431458118e-07 -1.3742519412327497e-07 -4.426172177333714e-08 -1.0896785924512464e-07 -3.729094544611438e-07 3.0332089751962695e-09 3.166185840103584e-07 1.163869069791121e-07 8.648354653264787e-10 -9.56615482747133e-10 -6.984126254342884e-10 1.62638116940955e-10 4.119033485624281e-10 8.138002581713268e-10 -1.1679514857508515e-09
age2_sex 7.085578845014686e-06 9.265392192756467e-09 5.631290862600262e-06 6.785833072192448e-05 -9.275497429976523e-06 -2.09496635621917e-07 2.23262966515819e-09 3.3910715634584305e-07 -3.5726007780775483e-09 -1.3237628753244182e-07 1.3650645908103224e-05 1.662648889706905e-05 -7.978691314904907e-06 -2.1224292097246986e-05 3.789488609181494e-06 4.775043216390627e-06 -2.2036850454089097e-05 -3.702070890762232e-05 9.69477439159563e-06 -1.2650588652092396e-05 1.5320912807984419e-06 -1.606036205153801e-05 -5.029175362676123e-06 -1.8214695898893146e-05 -2.711850948088156e-06 -3.818505055523695e-05 -6.946153605126561e-06 3.888921226579402e-06 1.259255603995e-05 8.591994401989432e-08 -4.266788693396033e-08 -2.5336953193523026e-08 -2.8236121008545958e-08 -1.0899370227542082e-07 4.2558839130402836e-08 -1.4739153495230316e-07
age3_sex -8.960062307025698e-08 -4.5284374418161365e-12 -5.785999005335578e-08 -6.632250903135533e-07 9.434726312956779e-08 2.2321429013584855e-09 -2.448289739016394e-11 -3.5726007780770044e-09 3.874464844298344e-11 -2.7927924094423086e-09 -1.3737987971237624e-07 -1.778640229241261e-07 9.015862682441996e-08 2.1094257317458603e-07 -6.346770249905786e-08 -7.476157106585267e-08 2.2487201569861698e-07 3.5774287687235153e-07 -9.614945902536139e-08 1.3750635756397782e-07 -1.0100933341492864e-08 1.5758207569152243e-07 6.509167699717494e-08 1.579793009611629e-07 4.577160777203414e-08 3.910119130694479e-07 5.011612817137278e-08 -6.890337868478205e-08 -1.9196634927943832e-07 -1.0298004724784574e-09 7.274815347829375e-10 5.409550206928933e-10 3.733543766736878e-10 5.605533507343532e-10 -4.368898990851325e-10 1.1978729792107077e-09
PC_3 -0.0015830447821259881 1.592042011401711e-05 -9.485046504524167e-05 -0.0003327849890912416 1.5196042488262139e-05 2.577993837714599e-06 -2.5624232988032728e-08 -1.3237628752836878e-07 -2.792792409480435e-09 0.3597424177039575 -0.05959827435973017 0.02339507519507317 0.05625285092408746 0.012243188500080904 0.014827073552913916 0.018361083724161394 -0.05747336670898793 -0.0532711170381574 -0.02846728942352307 0.06958698900277324 0.009085140956522566 0.1009547432720872 0.01623142421141894 -0.1522352855047006 -0.043012425340967345 -0.00804702089793961 0.039813352413272884 -0.06923356358086055 0.1458416797936436 -1.2159884567385975e-05 7.90364634104794e-05 -0.00010075146984981358 0.00017381004409928495 -0.000251216335282522 1.1470396287182823e-05 0.0003737468304614381
