 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 8.936832155950888e-06 1.73804104364952e-08 -2.4552929612730917e-06 -1.102082110959586e-05 7.066202305161602e-07 4.803824784985363e-08 -2.8352413355079496e-10 -1.449003700960253e-08 9.274355060306974e-11 2.34152116685701e-06 1.663069553379638e-07 3.2386316733797234e-06 -3.270940935535129e-05 4.4969856161939375e-05 -5.815852423222988e-05 3.835629209969468e-05 -3.500368099868397e-05 -3.2448397683853272e-06 -6.299464999223041e-05 -3.640758694224443e-06 -1.303854592696167e-05 -4.226685179303503e-05 -2.077357598287272e-07 -2.9285426947292582e-05 -5.503413701394033e-06 4.4700169130362854e-06 -3.401325499690373e-05 -4.048536975870748e-05 5.2851061333920696e-05 -1.6479727463445182e-07 3.2555612027339997e-07 3.0376892381440866e-08
yob 1.738041043649164e-08 8.308416783514918e-08 1.2365579311920506e-07 3.529802026323508e-07 -3.857366090738049e-08 -4.281537839023618e-10 -1.210176499406991e-12 5.541309960475018e-10 -1.3590204345064992e-12 5.869387749979061e-07 5.891536657219168e-06 3.929080957581472e-07 -5.571729730981816e-06 -1.554109414000622e-06 -2.632820041299978e-06 5.311358760311963e-08 -2.0961028601684794e-06 3.7645717458825374e-06 -1.3513275599743835e-06 -3.5601859859042357e-06 4.964331238722115e-06 -4.4046989129995275e-06 -2.241944677320799e-06 7.032136126588163e-06 2.3251053175611903e-06 9.157265645090999e-08 -1.7164617893692083e-06 2.6072203288224726e-06 -9.41448887230776e-06 -4.010063450152453e-09 -5.679886599512726e-09 -1.0699218437065448e-08
age -2.4552929612725907e-06 1.236557931192477e-07 3.2621665035765306e-05 0.0004810509330900368 -3.2252985710001865e-05 -6.564240658905732e-07 4.110684186472735e-09 6.517635474223093e-07 -4.084285101219353e-09 1.6317778696696963e-06 -1.662321868084592e-06 -7.1511977634778094e-06 -1.864687593485192e-05 -3.4281623642085894e-06 1.0879533876072066e-05 1.0469663166610797e-05 7.098312762175591e-06 1.0274440514724847e-07 9.838857351455409e-06 2.7206838202823045e-06 -1.577020885250389e-05 -9.185540661482935e-06 -2.075732504487739e-05 -2.4335234133720073e-06 1.860950760062835e-05 -6.000943776213338e-06 -2.3899131693087614e-05 -9.17261010366899e-06 8.741737767609428e-06 -7.700961546615773e-10 4.9005311777002835e-08 -1.8134323559011393e-08
sex -1.10208211094158e-05 3.529802026436094e-07 0.00048105093308872874 0.0127187025536435 -0.0008260249901135058 -9.472318518613484e-06 5.825496127931355e-08 1.6349856732586186e-05 -1.0089326104811455e-07 1.282276100151865e-05 7.700580411245122e-05 -3.398936757292504e-05 -8.03369022023223e-05 -0.00017868481186482756 0.00019099189585512254 0.00021138858015068725 0.00013597451163304143 0.0001968225009979642 5.350269430188085e-05 -9.495298567645447e-05 -0.00015504798589164085 -0.00013258393241391865 5.843251253675528e-05 -0.00024570269605460294 0.0005152722972865452 0.0002827012545513771 -0.00019803321063261472 -0.00012271238269370192 -9.356044611572766e-05 6.222993169745323e-07 3.254185792008171e-06 -1.7065604536871181e-06
age_sex 7.066202304990015e-07 -3.857366090791285e-08 -3.225298570991425e-05 -0.0008260249901136017 5.547263255669716e-05 6.51108363832937e-07 -4.081380435162876e-09 -1.1246202621512193e-06 7.067948410655953e-09 -1.761798526075326e-06 3.5717124460139697e-07 8.122368262927566e-06 5.94522563449095e-06 1.0513984984520177e-05 -1.7405778023142087e-05 -1.3417611491428636e-05 -1.1137105351148915e-05 -9.156495209017161e-06 -6.237699998926767e-06 4.228785027997918e-06 9.240779442095095e-06 8.439966582537339e-06 -1.5732582752061185e-06 1.889576419248832e-05 -3.1020376550479956e-05 -1.872439453398068e-05 1.64068337091507e-05 9.271259804910854e-06 2.3088745480737855e-06 -6.176082338860891e-08 -2.691183747243494e-07 1.49370787143939e-07
age2 4.803824784982013e-08 -4.281537839082263e-10 -6.564240658906024e-07 -9.472318518641787e-06 6.51108363834833e-07 1.3539919857308477e-08 -8.63723503849159e-11 -1.3439373173628273e-08 8.573812164702309e-11 3.016752961618621e-08 3.1342587344240465e-07 2.4100297134168084e-07 2.6420164350413773e-07 8.294520337470566e-08 -3.302090470227059e-07 -2.3178313599526368e-07 -2.621109186881956e-07 1.505809434511603e-07 -3.188467041854011e-07 -2.2282560618009838e-07 4.1099124519635666e-07 3.5747264086916996e-08 4.4817678263970343e-07 2.7252489954528486e-07 -2.18851218277149e-07 1.534350686077728e-07 4.3272926914939314e-07 2.2209822971519883e-07 -5.334252134042737e-07 -4.03597932399127e-10 -1.6074278597464823e-09 5.395525876448159e-10
age3 -2.8352413355040634e-10 -1.210176499331403e-12 4.110684186473073e-09 5.8254961279499874e-08 -4.081380435175374e-09 -8.63723503849184e-11 5.597518048705338e-13 8.57183495198435e-11 -5.554348350504566e-13 -6.142541330158952e-10 -2.6802781506784908e-09 -1.93833183721718e-09 -1.766282492353189e-09 -4.70056297241205e-10 2.177897676348283e-09 1.567712615555443e-09 2.0004122090356987e-09 -1.4259625751071593e-09 2.3073552532272533e-09 1.941829089006233e-09 -2.6660950933858405e-09 1.1041303176946131e-10 -3.291863031615261e-09 -2.3248091654108683e-09 6.972341004480413e-10 -1.1672314936930789e-09 -2.6516726059661765e-09 -1.288996422218354e-09 4.572323144365184e-09 4.21388072106249e-12 1.1865464486064205e-11 -3.3456105265686384e-12
age2_sex -1.4490037010080913e-08 5.541309960741094e-10 6.517635474205365e-07 1.6349856732589625e-05 -1.1246202621513203e-06 -1.3439373173589741e-08 8.571834951958946e-11 2.3265680098248224e-08 -1.4872826216441453e-10 4.022206499295342e-08 -8.212754061278157e-08 -2.4918958743897033e-07 -1.2687010717183198e-07 -2.0441497636147826e-07 4.280860649667469e-07 2.6544533713527557e-07 2.446511991196025e-07 1.2997778719385156e-07 1.9219729667512756e-07 -2.4792446675675395e-09 -1.7068525574730363e-07 -1.4582208716011762e-07 -3.023770436960363e-08 -4.429109887338927e-07 5.894446469934037e-07 3.5137706430530525e-07 -3.567987749391883e-07 -1.8662469873794308e-07 2.8782526381503274e-08 1.4304885662940416e-09 5.657336085967515e-09 -3.1739404450623183e-09
age3_sex 9.274355060292037e-11 -1.3590204346166829e-12 -4.084285101208163e-09 -1.0089326104814396e-07 7.067948410657116e-09 8.573812164678015e-11 -5.554348350488541e-13 -1.4872826216442523e-10 9.655196501810155e-13 -1.6127082428703135e-10 8.7193351320196e-10 2.0006831687735584e-09 8.29387102308682e-10 1.2898127323803852e-09 -3.075141744607086e-09 -1.582577000666018e-09 -1.5975857342360828e-09 -5.824798614456651e-10 -1.6261293011309396e-09 -4.714161023915585e-10 9.788557064452633e-10 7.884146844099115e-10 5.496126571631066e-10 3.064898727408728e-09 -3.5725908292502283e-09 -2.007748878678776e-09 2.3095157241478385e-09 9.65448953967146e-10 -5.388170337436461e-10 -1.0311767647050197e-11 -3.4810563789352456e-11 1.9742994849298056e-11
PC_3 2.3415211668575555e-06 5.869387749979225e-07 1.6317778696618587e-06 1.2822761001317311e-05 -1.7617985260604904e-06 3.016752961635979e-08 -6.142541330170641e-10 4.022206499262929e-08 -1.6127082428486726e-10 0.02230575534321632 0.0006517182743006166 0.001437963190003138 -0.00032582212289114 -0.003692464630183058 0.0016306444243303021 0.0030952801126194586 -0.0034059899954546197 -0.0002549723170165762 -0.0011629198504165303 0.00048566907192499676 0.004253471596842999 0.002192125529080476 -0.0013962892540641293 -0.007827178986245487 0.0008654579571399433 -0.0007406880932663921 0.0026053019912798676 -0.0005238030203788238 0.003870160450898033 2.629601172889544e-06 1.4386823996496917e-06 1.4436488192667326e-06
