 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.001868506277548214 -4.530038846856676e-06 0.00040978459404743907 -0.001510973020693995 0.0001001794268572254 -1.2894024772085796e-05 1.2376500672950508e-07 -1.9421135610470793e-06 1.0696882947970353e-08 -0.0009651511562070195 0.00027172692780977277 -0.0007460558500257683 0.0006574689133396251 0.0009755912225683814 -0.0008095817343645983 -0.0009335560563573441 -0.0003728308886019708 -0.000727115015371713 -0.0014492174071760798 -0.00019111806320644403 -0.0007583966407905054 -0.0004301063340771362 0.0007577128460645627 -0.000744893822676378 -0.0007612636964207132 -0.00048444631791354095 -0.0005063590008706016 0.000782088049787025 0.0015286691360602725 7.023104715420334e-07 5.872714393281701e-06 7.832094730593375e-06 -1.1197593858491336e-06
yob -4.530038846860942e-06 1.425178839488372e-06 1.323535534470563e-06 3.146456823826578e-06 -6.630558493867899e-07 -5.438090731924331e-09 3.611413466065019e-11 1.7504556518296348e-08 -1.2369414917116246e-10 1.1034219770178172e-05 0.00018337446580912625 5.59999863923705e-05 -0.00013915904259184745 2.8061827001371617e-05 -0.00010478241686987547 -1.5151745562659627e-05 -6.445131378342533e-05 0.00012251478076230935 4.7870086219000054e-06 -0.00011091173429927034 8.898551190567444e-05 -0.00012479779928283125 -2.4932880511472366e-05 0.00013710011280149378 8.55078759886033e-05 9.854557714008377e-06 -2.237701749800546e-05 8.076651416239654e-05 -0.00017716977714394362 8.58022275897257e-08 -3.199424082077639e-07 1.5565875406898148e-07 1.3751639891250818e-07
age 0.00040978459404718883 1.3235355344402427e-06 0.000607138276421043 0.0069055697437941915 -0.0005884598275709411 -1.5814944399086926e-05 1.2869000257653412e-07 1.536987708723247e-05 -1.2515314419754926e-07 2.810771422569902e-06 -3.951049441668564e-05 -0.0003173942424277584 -0.00022814801440349704 -0.00013693727613512728 0.00014954027053208277 -0.0003797436418410074 -0.0007409492227399779 -3.765535451757165e-05 0.000437884216763277 -3.929602506390318e-05 -6.127039318192013e-05 0.00031093924380155304 0.00039903754814392167 -0.0004879840533049258 0.00019051481066728935 0.0001467784732229077 0.00019656080216835187 -0.0004561245849837188 -0.00011138281095664987 3.004966631558746e-06 -1.7664790474727126e-06 -1.2653842768869173e-05 1.852662894469551e-05
sex -0.0015109730207054698 3.1464568235817795e-06 0.006905569743787729 0.18709557530700882 -0.015140322657955342 -0.00017445126080188248 1.3836168506454043e-06 0.00038089044014059416 -3.015129959990297e-06 -0.0010473422635341857 0.0002599943860950767 -0.0006796276611994439 0.005618150510150903 -0.0015945070747697605 0.003129545812891556 -0.0012394753115585056 -0.012690270833782118 -0.0067231537924151005 0.011120102550114603 -0.0042674513919472145 -0.0001681613768369943 -0.004381833557253224 0.0030224780788490986 -0.01679975965559418 -0.0007758658152909195 0.00738578344141336 0.0065411199869495045 -0.007172093366650004 -0.006173455921415404 8.637024202075535e-06 -4.5013928013865587e-05 -0.00016850688053448467 0.00021171177520885675
age_sex 0.00010017942685804609 -6.630558493525626e-07 -0.0005884598275704253 -0.015140322657955028 0.001265636709303486 1.537009663293889e-05 -1.2524724712149801e-07 -3.268551361918708e-05 2.643259950418092e-07 6.323014432238515e-05 -1.585841657168738e-05 4.015099923066002e-05 -0.00046317492160580893 0.00018508287912145374 -0.00022846337774548348 0.00013186419524279444 0.0010057934198735594 0.000578569938149482 -0.0008350785084130522 0.00039719042481020417 -0.00010638644956513139 0.00036458038889914437 -0.0001306344101104253 0.001443661198345142 0.0002089390169247409 -0.00031467057376538614 -0.0004656283899948916 0.0006080746477086857 0.0004456653868332335 -1.1010468057973877e-06 2.5299892848782033e-06 1.2368072094748803e-05 -1.2601309460631806e-05
age2 -1.2894024772071835e-05 -5.438090731925149e-09 -1.581494439908753e-05 -0.00017445126080204232 1.5370096632951414e-05 4.24938723792479e-07 -3.545465041038248e-09 -4.1344808243869516e-07 3.4519422029179762e-09 3.150411128768632e-07 5.7538248567603775e-06 9.068672263437598e-06 7.977931795544477e-07 6.753619321931374e-06 -6.063938636511465e-06 1.048657270840806e-05 1.640176535531786e-05 5.390814196714824e-06 -1.032655514757954e-05 1.473219692226034e-07 1.8932787373430225e-06 -9.544730885996873e-06 -1.0717401297965164e-05 1.5909443286245716e-05 7.596806422693883e-07 5.847459801685904e-07 -6.541276012969478e-06 1.039512831349052e-05 -1.0497840990564532e-08 -8.079532225758134e-08 5.459031129758086e-09 2.720720337986181e-07 -3.4860249310097546e-07
age3 1.2376500672938724e-07 3.6114134660089095e-11 1.2869000257654447e-07 1.3836168506467312e-06 -1.252472471216015e-07 -3.5454650410384165e-09 3.0246036328878525e-11 3.4539525005447605e-09 -2.948340134705268e-11 -7.385511116657281e-09 -4.004363780888328e-08 -7.303554610819647e-08 1.2164588544440108e-08 -6.655182598388523e-08 4.2368684982381115e-08 -9.354677351156468e-08 -1.2370869866810185e-07 -5.8944609686551855e-08 6.770914057580261e-08 -1.8780808114598098e-08 -4.7436302565589034e-09 6.603923379577412e-08 8.198843563785959e-08 -1.2585533318312633e-07 -4.168132538869204e-08 -4.2492968163827916e-08 5.504895740100518e-08 -5.96492160098569e-08 -1.2830880259699806e-08 6.68039175447507e-10 1.686083594027707e-10 -1.9302797400899565e-09 2.0639406089679353e-09
age2_sex -1.9421135610758962e-06 1.7504556518495427e-08 1.5369877087220674e-05 0.0003808904401405788 -3.26855136191866e-05 -4.134480824383967e-07 3.4539525005422947e-09 8.642737340543026e-07 -7.133842583925751e-09 -1.2363943921923304e-06 5.94391562147634e-07 -3.2022519304494704e-07 1.2554884147001803e-05 -6.424157722586012e-06 5.051211084645798e-06 -3.1335516716614036e-06 -2.499660279452149e-05 -1.594718446476483e-05 1.900317637971521e-05 -1.1375902855513884e-05 5.2647244290230225e-06 -8.44751332021567e-06 -9.029150797641348e-09 -3.687315926099939e-05 -1.025737928025011e-05 1.8215085926620842e-07 1.0925069509764475e-05 -1.69034004734891e-05 -1.1470009341485024e-05 3.216266296143672e-08 -5.7139196550965004e-08 -2.92230359887416e-07 2.3609066027177897e-07
age3_sex 1.0696882948131154e-08 -1.2369414916626723e-10 -1.25153144197459e-07 -3.0151299599901596e-06 2.6432599504180416e-07 3.451942202915786e-09 -2.948340134703461e-11 -7.133842583925725e-09 5.999997358256136e-11 8.087596762224678e-09 -6.600662756671665e-09 4.4241838539771164e-10 -1.1275130551564042e-07 6.806513866196145e-08 -3.2260377777798794e-08 1.944812787427634e-08 1.9256299000500823e-07 1.3895566149228624e-07 -1.3118629478424822e-07 1.067936552712834e-07 -5.921956725671783e-08 5.872030615072564e-08 2.790390243557646e-08 2.8448501398830337e-07 1.3153152248819406e-07 6.217355504703043e-08 -7.827847972070255e-08 1.4788629431194226e-07 1.0290690229500033e-07 -2.9511892937504514e-10 4.659948827030842e-10 2.2257931671577907e-09 -1.389808690862541e-09
PC_3 -0.0009651511562071071 1.103421977017891e-05 2.8107714223986693e-06 -0.0010473422635369524 6.323014432263268e-05 3.150411128816035e-07 -7.385511116697326e-09 -1.23639439219902e-06 8.087596762280594e-09 0.31031821478955035 -0.016957147413162437 0.001218721605369142 0.021982776617681197 -0.009145873269274686 0.031002844657160862 0.027793489186904552 -0.07701641866279095 -0.03220298218398155 -0.03231627282413631 0.04420735136938406 0.025630210990660176 0.06585722202276115 -0.028814516077876755 -0.1522045454305339 -0.03405442290990423 -0.02194236337713816 0.05918175883508943 -0.02877761681241321 0.09104913190409408 7.440341577430248e-05 -8.184000169954756e-05 0.00013280015088511942 0.00011915645233874916
PC_4 0.0002717269278094138 0.0001833744658091259 -3.9510494415877305e-05 0.00025999438611959056 -1.5858416573788227e-05 5.753824856738517e-06 -4.004363780869889e-08 5.943915622033929e-07 -6.600662757133358e-09 -0.016957147413162857 1.0267156763093692 0.00872376039177033 0.1692196199305838 -0.047192001745205964 -0.03288094901413636 -0.019355466361464565 0.014649517538638725 -0.060698017235017644 0.03458854748204059 0.0880621837117062 -0.11778449300071338 -0.07496263286564868 0.10843558744411412 0.04870051154713967 -0.029139081323978112 0.03258102012459832 -0.08356481232758733 -0.009342054387834349 0.12927974830969244 -0.0001349141207380781 8.53789312726661e-05 5.523087119505217e-05 -0.00026477916459371006
PC_5 -0.0007460558500257083 5.5999986392368166e-05 -0.0003173942424277692 -0.0006796276611998092 4.0150999230631127e-05 9.068672263436859e-06 -7.303554610818195e-08 -3.2022519304239853e-07 4.4241838536500694e-10 0.001218721605369011 0.008723760391770365 1.3044932326302936 -0.005971089679275757 -0.04227211055963932 -0.07767142448142116 0.06677204545296173 -0.10548902829531184 -0.10039397992281457 -0.12725283713439914 -0.0012583209226987061 -0.05614013043829045 -0.061149275019451825 0.05352427569472484 -0.18457238960556227 0.01668055941342925 0.007483115158019241 -0.05170014959538263 -0.05824792507071774 0.11911606883137515 -9.58096043711595e-05 8.206000672484961e-05 0.0004681018828444501 -8.782582834690057e-05
PC_6 0.0006574689133401274 -0.000139159042591872 -0.00022814801440583865 0.005618150510091362 -0.00046317492160076793 7.97793179616257e-07 1.2164588543928513e-08 1.2554884146869947e-05 -1.1275130551456083e-07 0.021982776617681405 0.1692196199305825 -0.0059710896792759755 1.7445807668467612 0.06588946796338759 0.08985065821864276 -0.00323876671873066 0.037645123385693514 0.052844923692636894 -0.10850427369587455 -0.01461246989084434 0.16778323378137813 -0.23024718033515576 0.06836343937326458 0.18242500327529873 -0.03682385609687305 0.0033079085744488713 -0.11563348577909974 0.008790619770447993 -0.08071394675571356 -6.798421852872625e-05 -0.0001189326018610965 0.0002542716393727546 0.00016667606287148633
PC_7 0.0009755912225684507 2.8061827001379525e-05 -0.00013693727613500487 -0.0015945070747673995 0.000185082879121214 6.753619321927309e-06 -6.655182598384632e-08 -6.4241577225786124e-06 6.806513866189189e-08 -0.009145873269274577 -0.047192001745205235 -0.0422721105596392 0.0658894679633869 2.2746098203510967 -0.005583385999688312 0.1684600765728615 -0.1294471362677342 0.16181906903947352 0.15408867838413348 0.12985803205568727 0.01939106544484891 -0.25093102675900236 -0.1141769651200837 0.19354352034368927 -0.006590796251783024 -0.002643836436216257 -0.049951271770154786 0.09388104128403672 -0.18396025561628174 0.0002552654002251421 0.0004807361141914138 -5.470688003926399e-05 -0.0009375011434434854
PC_8 -0.0008095817343647055 -0.00010478241686987959 0.00014954027053139468 0.003129545812876144 -0.00022846337774414858 -6.063938636492515e-06 4.2368684982220616e-08 5.051211084610185e-06 -3.2260377777504436e-08 0.031002844657161445 -0.032880949014135984 -0.07767142448142052 0.0898506582186427 -0.005583385999687733 2.532212191481339 0.2001255070554773 -0.0003476804595019316 0.06657627842435353 0.031575062689830166 -0.01023033133857494 0.028570624569404592 0.21739460870482677 -0.18934761994253577 0.11312916926516899 0.21834557522049045 0.034582979744008334 0.061847929131988374 0.036119225847190045 -0.1184680560773597 0.00010452677615802146 -0.00031263573439188695 0.0010069930521438206 0.0002762453627640497
PC_9 -0.0009335560563570784 -1.5151745562659322e-05 -0.00037974364184120897 -0.0012394753115658273 0.00013186419524335554 1.0486572708412198e-05 -9.35467735115914e-08 -3.1335516716747364e-06 1.944812787437571e-08 0.027793489186904993 -0.01935546636146412 0.06677204545296195 -0.0032387667187313268 0.1684600765728607 0.20012550705547677 3.2128201744858274 0.26430304026093493 -0.033504886888822596 -0.19543670567029806 0.10693418591306032 -0.0023753214952544313 -0.0555449697128558 -0.18567880597176054 -0.01284293057017215 -0.17235992618598003 -0.10037049111038523 0.015140281688806163 -0.1244525514021712 0.13919638136284412 0.0003048637458421411 -0.0002947050781698248 0.0006056389054242393 9.605896601796852e-05
PC_10 -0.0003728308886008813 -6.445131378340795e-05 -0.0007409492227404908 -0.012690270833807624 0.0010057934198757171 1.640176535533205e-05 -1.2370869866821707e-07 -2.499660279457776e-05 1.925629900054655e-07 -0.07701641866279116 0.014649517538640206 -0.10548902829531158 0.03764512338568882 -0.12944713626773335 -0.00034768045950368294 0.26430304026093593 4.175731101748429 0.3855693066213872 -0.23848515818922328 -0.11442534679352453 -0.04528855391302444 0.011947641106670757 0.1332802349929655 0.03515800342231474 0.1976281397398701 0.07182559202926868 0.027840494014123997 -0.10733581833560457 -0.23355323828941787 0.0002023855491954868 0.0007269976798704833 -0.0012084347235319344 -0.00022510782151954214
PC_11 -0.0007271150153720072 0.00012251478076232632 -3.7655354515672425e-05 -0.0067231537923670035 0.0005785699381453798 5.390814196664186e-06 -5.8944609686128736e-08 -1.5947184464656706e-05 1.389556614913942e-07 -0.03220298218398197 -0.06069801723501684 -0.10039397992281499 0.05284492369263625 0.16181906903947202 0.06657627842435426 -0.033504886888822874 0.38556930662138306 3.698483950506429 0.10772760373666676 0.26708784231248817 0.03429354832256645 0.18053423538690203 -0.014470166307085437 0.058011241149547935 -0.18106841229832102 -0.07501040789833346 0.004005100181714249 -0.09561367580380856 0.3828009976724146 0.00011582657448806282 -4.674226872314054e-06 0.0003521638083185166 6.168898589459704e-05
PC_12 -0.0014492174071767101 4.787008621864801e-06 0.0004378842167628938 0.011120102550118213 -0.0008350785084133488 -1.0326555147569937e-05 6.770914057572084e-08 1.900317637972261e-05 -1.3118629478430622e-07 -0.03231627282413576 0.03458854748203903 -0.12725283713439905 -0.10850427369587144 0.15408867838413243 0.031575062689831644 -0.19543670567029783 -0.23848515818922197 0.10772760373666444 4.26062843687902 0.15079287209009318 0.19543560936132406 -0.04875301294422981 0.16057946413779026 0.19782143919298667 0.15671415480639392 0.0964681512263088 0.14089460594180167 0.2192128393246473 0.03756251650556075 0.00016617741030037082 -0.001089882260161406 0.0004641865531337738 0.0018755754709088815
PC_13 -0.0001911180632062288 -0.00011091173429926131 -3.929602506527843e-05 -0.004267451391982345 0.0003971904248133057 1.4732196926110616e-07 -1.8780808114928868e-08 -1.1375902855597924e-05 1.0679365527199145e-07 0.04420735136938403 0.08806218371170754 -0.0012583209226991188 -0.014612469890847508 0.1298580320556882 -0.010230331338575144 0.10693418591305998 -0.11442534679352322 0.26708784231249166 0.15079287209009312 4.164358921960007 0.3143126914373156 -0.1781371520972549 -0.09622252154735826 0.2779011085794833 0.2287733090028754 0.06221503576051799 -0.2851568933828636 4.02544577419305e-05 -0.2848892949872631 0.00014534562444128548 0.0008196002714824357 -0.0006836796120892892 -0.0007458278055139482
PC_14 -0.0007583966407905191 8.898551190566925e-05 -6.127039318199468e-05 -0.00016816137683849173 -0.00010638644956503313 1.8932787373444224e-06 -4.743630256567784e-09 5.26472442902113e-06 -5.921956725670712e-08 0.0256302109906602 -0.11778449300071356 -0.05614013043829087 0.167783233781379 0.01939106544484889 0.028570624569405033 -0.0023753214952552926 -0.04528855391302411 0.03429354832256561 0.19543560936132356 0.3143126914373159 4.324019881825819 0.08359185286661014 -0.18462146714248467 0.08043592434069888 -0.01550765655871556 -0.09672614401925732 0.1371889153000554 -0.32252931739923507 0.1892168300916514 -0.00018154378851497642 -0.0007540327073319453 0.0016064626603491203 0.0004809610422220597
PC_15 -0.00043010633407688283 -0.00012479779928282556 0.0003109392438021606 -0.004381833557243298 0.000364580388898406 -9.544730886011063e-06 6.603923379587879e-08 -8.447513320198946e-06 5.8720306150607677e-08 0.06585722202276113 -0.07496263286564792 -0.061149275019452144 -0.23024718033515698 -0.250931026759003 0.21739460870482674 -0.05554496971285617 0.011947641106669144 0.18053423538690325 -0.04875301294422888 -0.1781371520972558 0.08359185286661035 4.915905630669883 -0.21929857383177706 -0.0316419955021692 0.21795467405747193 0.006955322035740845 0.1916242930902978 -0.07004286490248866 -0.3536203042792177 -3.314945940081842e-05 4.1640688955498636e-05 -0.0003988352831662844 -0.00017105712884108189
PC_16 0.0007577128460640799 -2.4932880511473007e-05 0.0003990375481435936 0.0030224780788482876 -0.0001306344101102613 -1.0717401297955125e-05 8.198843563776559e-08 -9.02915080413899e-09 2.790390243564416e-08 -0.028814516077876863 0.10843558744411488 0.05352427569472534 0.06836343937326352 -0.11417696512008026 -0.1893476199425388 -0.1856788059717606 0.13328023499296865 -0.014470166307085714 0.16057946413778648 -0.09622252154735382 -0.18462146714248914 -0.21929857383177742 5.123256206345151 0.017984253614898568 -0.027218919266981546 0.16086875099580747 0.06173112417134031 0.0008005105541600182 0.06271465631037887 0.00026871493233153373 -0.0004918829950457451 0.00036338333342807665 -2.892290210166458e-05
PC_17 -0.0007448938226758378 0.00013710011280152636 -0.0004879840533035175 -0.01679975965556811 0.001443661198343 1.590944328620993e-05 -1.2585533318283434e-07 -3.687315926094469e-05 2.8448501398786296e-07 -0.1522045454305345 0.04870051154714155 -0.18457238960556216 0.1824250032752938 0.1935435203436898 0.11312916926516718 -0.012842930570171072 0.035158003422310846 0.05801124114955138 0.19782143919298817 0.2779011085794789 0.08043592434069925 -0.03164199550216938 0.01798425361489781 5.69091250645129 0.06458983573122656 -0.009286809884945475 -0.2599311418454367 -0.20996486769045486 -0.19395984117279147 7.399657205431071e-05 -4.516654605647975e-06 -0.0012377676140377613 0.001342782123911383
PC_18 -0.0007612636964215706 8.550787598860973e-05 0.00019051481066796545 -0.0007758658152617632 0.0002089390169223158 7.596806422523118e-07 -4.168132538855399e-08 -1.0257379280187781e-05 1.3153152248769365e-07 -0.03405442290990435 -0.0291390813239762 0.016680559413429198 -0.036823856096873345 -0.006590796251781818 0.21834557522048995 -0.17235992618597784 0.19762813973986798 -0.18106841229832057 0.15671415480639486 0.2287733090028732 -0.015507656558715855 0.2179546740574703 -0.027218919266980744 0.0645898357312243 5.091871280891363 0.3716479668731802 0.03991370088011307 -0.24920647628568032 0.1436677823079828 0.0007266132958018883 -4.115226388696409e-05 -0.0019173912100713599 0.0019905155146079326
PC_19 -0.0004844463179145319 9.85455771400458e-06 0.00014677847322252383 0.007385783441420597 -0.00031467057376599676 5.847459801787112e-07 -4.249296816391166e-08 1.8215085928208314e-07 6.217355504690422e-08 -0.02194236337713834 0.03258102012459797 0.007483115158019804 0.003307908574449794 -0.0026438364362126885 0.03458297974400827 -0.10037049111038829 0.07182559202926884 -0.07501040789833349 0.09646815122631035 0.06221503576051739 -0.09672614401925732 0.006955322035739157 0.16086875099580586 -0.009286809884947261 0.37164796687317797 5.038604307207593 0.012017213161083782 0.12299758007314988 0.23334519262196482 -0.0012402381814149946 0.00019383926049751542 -0.00027307360844937604 -2.7788331276446154e-05
PC_20 -0.0005063590008710164 -2.237701749801223e-05 0.00019656080216801406 0.006541119986947096 -0.00046562838999468395 -6.541276012960637e-06 5.5048957400930924e-08 1.0925069509758878e-05 -7.827847972065492e-08 0.059181758835089526 -0.08356481232758686 -0.051700149595382744 -0.1156334857790978 -0.049951271770153564 0.06184792913198936 0.015140281688804583 0.02784049401412473 0.004005100181712902 0.14089460594180142 -0.2851568933828623 0.13718891530005553 0.1916242930902975 0.061731124171338095 -0.25993114184543703 0.03991370088011274 0.012017213161083371 6.099242892700163 0.2118179603185751 -0.13292058453383204 -0.0006008204066327924 0.00037857047779009953 0.0016124735463017824 -0.0020106440443511575
PC_21 0.0007820880497873615 8.07665141624052e-05 -0.00045612458498221775 -0.007172093366618746 0.0006080746477060219 1.0395128313450591e-05 -5.964921600952355e-08 -1.690340047341898e-05 1.478862943113641e-07 -0.02877761681241311 -0.009342054387832758 -0.058247925070718055 0.008790619770446411 0.09388104128403615 0.03611922584719004 -0.12445255140216974 -0.1073358183356075 -0.09561367580380775 0.21921283932464847 4.025445773947185e-05 -0.3225293173992347 -0.07004286490248902 0.0008005105541582767 -0.2099648676904569 -0.24920647628568082 0.12299758007314987 0.21181796031857586 6.342724304550651 0.27674841213928314 0.0005392890479018727 0.00034161780408227456 -0.001560374941544064 0.000588371036477043
PC_22 0.0015286691360610176 -0.00017716977714393712 -0.00011138281095708135 -0.006173455921435689 0.00044566538683501404 -1.049784097805776e-08 -1.2830880259808962e-08 -1.1470009341532997e-05 1.029069022954021e-07 0.09104913190409417 0.12927974830969322 0.11911606883137478 -0.08071394675571648 -0.18396025561628165 -0.11846805607736025 0.1391963813628427 -0.23355323828941746 0.3828009976724169 0.0375625165055599 -0.2848892949872633 0.18921683009165086 -0.35362030427921665 0.06271465631038091 -0.1939598411727887 0.1436677823079845 0.23334519262196565 -0.13292058453383201 0.2767484121392848 5.6858861410723565 0.00010763038865929401 -0.00047181786212707386 0.0006242271136277014 -4.983567276445422e-05
proband 7.023104715393208e-07 8.580222758971099e-08 3.004966631561048e-06 8.63702420215147e-06 -1.101046805803418e-06 -8.079532225763696e-08 6.680391754479137e-10 3.216266296158423e-08 -2.9511892937617507e-10 7.44034157743677e-05 -0.0001349141207382465 -9.580960437115569e-05 -6.798421852878035e-05 0.000255265400224676 0.00010452677615779622 0.0003048637458421636 0.00020238554919549536 0.00011582657448803242 0.00016617741030036296 0.00014534562444128168 -0.00018154378851497008 -3.314945940079814e-05 0.00026871493233169826 7.399657205425199e-05 0.0007266132958019167 -0.0012402381814150662 -0.0006008204066327812 0.0005392890479018465 0.00010763038865935092 0.00011933328359709931 -5.9353451236012266e-05 1.0307110744995263e-06 -1.4976174324721906e-06
paternal 5.872714393288181e-06 -3.199424082077562e-07 -1.766479047485842e-06 -4.501392801426776e-05 2.529989284912319e-06 5.459031130108739e-09 1.68608359399865e-10 -5.713919655185875e-08 4.659948827104019e-10 -8.184000169957554e-05 8.537893127285891e-05 8.206000672443887e-05 -0.00011893260186106438 0.000480736114191457 -0.0003126357343905305 -0.00029470507817096176 0.0007269976798704002 -4.67422687218411e-06 -0.0010898822601612067 0.0008196002714824067 -0.0007540327073318725 4.16406889556142e-05 -0.0004918829950474373 -4.516654605498924e-06 -4.1152263887251604e-05 0.0001938392604969304 0.0003785704777900311 0.00034161780408230015 -0.00047181786212724814 -5.9353451236012245e-05 0.0007032825871985337 -0.0005867551168936898 -0.0005518229640324531
