(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00519879684595598 0.00378826627935014 0.000856619986304335 -0.00290836293391111 -0.000114027816483132 8.91407075470415e-06 -0.000117950453585059 -4.3691973130841e-05 -0.000107053798819772 0.000123953081614552 0.000166922375618705 8.1335207471196e-05 0.000101213847408392
covarage 0.00378826627935014 0.00521620566709253 0.00361840384657538 -0.00833617990289054 -8.81769060096928e-05 4.88442663680312e-05 3.17488777552864e-05 -2.62086286652662e-05 -0.000106364184827381 -4.17822287217093e-05 0.000132822935917183 -2.25686589484419e-05 9.97082033639111e-05
covarsex 0.000856619986304335 0.00361840384657538 0.00522555921133363 -0.00920713809398557 -1.2726207530866e-05 -2.18166176338642e-05 8.96642831711453e-05 -6.12598422173266e-05 -9.76689771119074e-05 7.79010790024969e-05 2.41721816151732e-05 -2.61839153046368e-05 0.000121086828283989
covarage_sex -0.00290836293391111 -0.00833617990289054 -0.00920713809398557 0.0204285276730006 -2.96088716979213e-05 8.56866326822686e-05 -0.000147181707376074 4.76971233135292e-05 0.000207126843130484 -0.000228832814779422 8.67793968128531e-06 6.38933788328432e-06 -0.000192149102791988
covarPC_3 -0.000114027816483132 -8.81769060096928e-05 -1.2726207530866e-05 -2.96088716979213e-05 0.00109054748584223 -9.37346462447351e-05 4.14157037322912e-06 8.00514928198855e-06 -2.9512780062477e-05 3.6321740390577e-05 -4.12616093833636e-05 -1.0420905879024e-05 9.69091219215362e-05
covarPC_4 8.91407075470415e-06 4.88442663680312e-05 -2.18166176338642e-05 8.56866326822686e-05 -9.37346462447351e-05 0.000984991075906082 -2.60570101169742e-05 5.08023732761141e-05 4.11416177720277e-05 -5.53352784271151e-05 -4.0459014263945e-05 -3.35056389528147e-05 -6.06422418218629e-05
proband -0.000117950453585059 3.17488777552864e-05 8.96642831711453e-05 -0.000147181707376074 4.14157037322912e-06 -2.60570101169742e-05 0.00191714917778448 -0.000947026492051567 -0.000958170902244253 3.92206819514392e-05 -6.61330137157372e-05 3.08036494571413e-06 1.30993814925192e-05
paternal -4.3691973130841e-05 -2.62086286652662e-05 -6.12598422173266e-05 4.76971233135292e-05 8.00514928198855e-06 5.08023732761141e-05 -0.000947026492051567 0.00596450129797044 0.000576196876264153 -0.00472949864420504 -0.00422584202737672 1.53631968757884e-05 -0.000142174297129474
maternal -0.000107053798819772 -0.000106364184827381 -9.76689771119074e-05 0.000207126843130484 -2.9512780062477e-05 4.11416177720277e-05 -0.000958170902244253 0.000576196876264153 0.00534180116565105 -6.82310598294731e-05 -5.19176501448416e-05 -0.00417401958782014 -0.00361053974168153
gpp 0.000123953081614552 -4.17822287217093e-05 7.79010790024969e-05 -0.000228832814779422 3.6321740390577e-05 -5.53352784271151e-05 3.92206819514392e-05 -0.00472949864420504 -6.82310598294731e-05 0.0133274510299717 -0.00406836522882629 0.000358265321012123 -0.000298163564294267
gpm 0.000166922375618705 0.000132822935917183 2.41721816151732e-05 8.67793968128531e-06 -4.12616093833636e-05 -4.0459014263945e-05 -6.61330137157372e-05 -0.00422584202737672 -5.19176501448416e-05 -0.00406836522882629 0.0126432651353452 -0.000358596740294214 0.000391202274543813
gmp 8.1335207471196e-05 -2.25686589484419e-05 -2.61839153046368e-05 6.38933788328432e-06 -1.0420905879024e-05 -3.35056389528147e-05 3.08036494571413e-06 1.53631968757884e-05 -0.00417401958782014 0.000358265321012123 -0.000358596740294214 0.0101758979046606 -0.00172076866303978
gmm 0.000101213847408392 9.97082033639111e-05 0.000121086828283989 -0.000192149102791988 9.69091219215362e-05 -6.06422418218629e-05 1.30993814925192e-05 -0.000142174297129474 -0.00361053974168153 -0.000298163564294267 0.000391202274543813 -0.00172076866303978 0.00884497665720323
