 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.1634465968743499e-05 3.519125424766692e-08 -4.618832280853019e-06 -2.7877086403141624e-05 1.7338347411984388e-06 8.95416771209174e-08 -5.30129628165436e-10 -3.3897320660846673e-08 2.1004288823171125e-10 -5.265000492292847e-06 2.5056592211941613e-06 3.038077426929661e-06 -3.5482158431146224e-05 5.698531549587475e-05 -7.395421671681008e-05 4.938055252261151e-05 -4.582059991617036e-05 -9.82960460531547e-06 -8.485572125560193e-05 -1.0782026015164943e-05 -1.5978669669171504e-05 -5.5611172145482026e-05 5.675540935137646e-06 -3.7452877297934026e-05 -9.916456872060604e-06 7.044856049394321e-06 -4.829791516996799e-05 -5.7094496323152755e-05 7.683429102612145e-05 1.0029177869531595e-07
yob 3.519125424777599e-08 1.0790421645916379e-07 2.2391760475075188e-07 8.92022186477835e-07 -7.824712762703015e-08 -1.7575680347232388e-09 5.5335131932589075e-12 1.243658352191723e-09 -4.7659910958358534e-12 1.0494426106752261e-06 7.71440458382397e-06 4.71379909364321e-07 -7.422070769514444e-06 -1.9912341179111255e-06 -3.5145862135062674e-06 2.404300187007751e-07 -2.9186432749470853e-06 5.580489701099621e-06 -2.1986090678771572e-06 -4.787918567807173e-06 6.418017892380909e-06 -5.814595250474291e-06 -2.4678674066971173e-06 9.340278556551694e-06 3.128112871613795e-06 2.749196786570532e-07 -2.144948008695936e-06 3.3516208478008215e-06 -1.3099768485821432e-05 -1.2962856922429802e-08
age -4.618832280828008e-06 2.2391760475229435e-07 5.612027459653855e-05 0.0008427234442939302 -5.550289118061997e-05 -1.1153509883567894e-06 6.922076291220621e-09 1.1080520088227204e-06 -6.882143093781781e-09 7.702785794266712e-06 1.564463508270751e-06 -6.097071953554207e-06 -3.115082391714888e-05 1.0100666316392938e-05 1.938032911637369e-05 7.18375044838661e-06 2.7293835778691343e-06 1.3237536684646311e-05 1.500914231316933e-05 -7.312190965258988e-06 -1.8294605282895712e-05 -9.639325970046073e-06 -3.710563020433672e-05 1.7429898797190413e-05 1.7557630073113754e-05 -7.496199428778346e-06 -3.7387210210787545e-05 -3.1715294639410896e-05 -7.523234910385765e-06 1.8819077587304994e-08
sex -2.7877086402103355e-05 8.92022186504004e-07 0.0008427234442935569 0.021562916948540636 -0.0013903512694133592 -1.647147825279132e-05 1.0076270059406515e-07 2.73832686276167e-05 -1.6837375235205667e-07 7.830636850200038e-05 0.000187179710797679 -5.370355406877876e-05 2.036206631341233e-05 5.2956808880907505e-05 0.000246595790095623 0.000155381507919611 -4.728989397102362e-06 0.00043873943662529923 0.00020475763638023282 -0.00036826660974195404 2.670173220636512e-05 -0.00016903816602571845 -9.014346563541462e-05 2.05797725317514e-05 0.00042315192140278103 0.000493398880505068 -0.00036278836953574696 -0.00020979477599125768 -0.00032660832118925156 9.83445097363747e-07
age_sex 1.7338347411723663e-06 -7.82471276287878e-08 -5.550289118058438e-05 -0.0013903512694131341 9.214742347820674e-05 1.1066911254488824e-06 -6.875680863106389e-09 -1.8515836825960834e-06 1.1562529887379705e-08 -6.194255403581674e-06 -4.584881696673822e-06 1.2434120934255379e-05 -2.3624226450869052e-07 -3.3341775155751308e-06 -2.3622747913826894e-05 -9.935217170975516e-06 -4.416216339570428e-06 -2.403549524387139e-05 -1.6315135656001703e-05 2.1480285571530545e-05 -1.740234768746104e-06 1.2343146049915223e-05 8.329292608630305e-06 2.448012262741692e-06 -2.5575778380698108e-05 -3.086466211738339e-05 2.8711356750157376e-05 1.6087904448093527e-05 1.704113853646934e-05 -1.0824252633779228e-07
age2 8.954167711950167e-08 -1.7575680347648175e-09 -1.1153509883567326e-06 -1.647147825279679e-05 1.1066911254494573e-06 2.2617297824526295e-08 -1.4254553795007847e-10 -2.2481012388768752e-08 1.4172904406391415e-10 -5.920348226000927e-08 3.643173819152097e-07 2.7253819862119126e-07 4.80950340314924e-07 -1.5678043985096277e-07 -5.421208836530146e-07 -1.77167727820095e-07 -2.4564939180445524e-07 -3.4032022709415806e-08 -4.7218857764512615e-07 -8.403979634598197e-08 5.031139725882952e-07 1.7459008909308925e-09 7.891633291911484e-07 -4.004919881712504e-08 -1.8084401927509128e-07 2.3246846090709107e-07 7.017796808715637e-07 6.88730619357124e-07 -3.6477117622863466e-07 -1.39031267592541e-09
age3 -5.301296281626117e-10 5.533513193437494e-12 6.9220762912195525e-09 1.0076270059408506e-07 -6.875680863109019e-09 -1.425455379500667e-10 9.105486276941382e-13 1.4170851147713835e-10 -9.053054919864284e-13 -2.5001741620792414e-10 -3.33573609725672e-09 -2.3848748358440356e-09 -3.2023381854053508e-09 9.473999942229295e-10 3.5444473770768806e-09 1.2884157821908362e-09 2.2068995602098553e-09 -5.446039781618335e-10 3.4208538020971235e-09 1.2906190049940406e-09 -3.335123291089648e-09 4.0087185600381777e-10 -5.60651508410951e-09 -6.135886498796235e-10 3.9571538998491315e-10 -1.904685636964077e-09 -4.438659086911168e-09 -4.220547724392343e-09 4.098106126582916e-09 1.3184378207177246e-11
age2_sex -3.389732066000166e-08 1.2436583522263284e-09 1.1080520088218295e-06 2.7383268627608403e-05 -1.85158368259583e-06 -2.248101238875361e-08 1.417085114770631e-10 3.7852746670467454e-08 -2.398871285569474e-10 1.2128797875354583e-07 -1.959108124970815e-08 -3.8329182645285033e-07 -1.4516170903557559e-08 4.84501411056386e-08 5.807258595343796e-07 2.0197188298824374e-07 1.4262011847000267e-07 3.9861243715910714e-07 4.1370483386005763e-07 -3.148728512148598e-07 4.594522867304324e-08 -2.443284417390921e-07 -2.4701937548698725e-07 -1.3159404810172733e-07 4.913934496488235e-07 5.599351612358683e-07 -6.381949032403329e-07 -3.4470837988616313e-07 -2.515834849972623e-07 2.5835024602054053e-09
age3_sex 2.1004288823185575e-10 -4.765991096102608e-12 -6.882143093775208e-09 -1.683737523519833e-07 1.1562529887376686e-08 1.4172904406379938e-10 -9.053054919858331e-13 -2.3988712855691866e-10 1.5410150190492301e-12 -5.841245531796599e-10 6.622443740227418e-10 3.0637390859609543e-09 2.249602728017205e-10 -1.4213136860996957e-10 -4.13236398469692e-09 -1.2077583227048828e-09 -1.1473323284284197e-09 -2.1001609242357966e-09 -3.157907628463089e-09 1.251212480951035e-09 -3.6763611258188885e-10 1.522680955701888e-09 2.0498280264129936e-09 1.1771192439588344e-09 -3.041949663334606e-09 -3.1027282159725945e-09 4.3200238954127336e-09 1.9660571661980555e-09 1.163991346724081e-09 -1.8174105566044134e-11
PC_3 -5.2650004922852494e-06 1.0494426106753276e-06 7.702785794278303e-06 7.830636850246477e-05 -6.194255403614387e-06 -5.920348226025593e-08 -2.500174162062901e-10 1.2128797875423696e-07 -5.84124553184166e-10 0.02847140330139894 0.0005212145788029085 0.001614217128241786 -0.0005099946399660806 -0.004266563381572411 0.002003404775210676 0.0035424334847498243 -0.004527184632728355 -0.00036213172224060957 -0.001781348677757772 0.001118861489728722 0.005384685947919272 0.003107261299637715 -0.002120752974905397 -0.010739672021561026 0.0008833160312190383 -0.0011968787737903716 0.0036822567075648393 -0.0008223130231137069 0.0055256115240327735 4.762411904677248e-06
