 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.0001506720045378964 -2.923705244051102e-07 3.646785369092516e-05 0.000253417778961602 -3.628730670134883e-05 -1.3501722273009122e-06 1.4399002654966841e-08 1.3376074061329872e-06 -1.4287506743557435e-08 -3.7408265474742136e-05 -3.715156050657995e-05 -6.176963305078059e-05 -1.9767822479779093e-05 0.00014472660087997509 -0.000115568577309922 -3.0966724741929754e-05 -6.10688784691154e-05 -8.01326541226099e-05 -8.964038834629631e-05 8.469009298786286e-06 -0.00012687249353525903 -5.62979535472963e-05 -5.6018880560990475e-05 -8.865482049407167e-05 -8.005804413834107e-05 -4.2453415559557626e-05 -0.00010036220048871783 -8.531636427906993e-05 0.00018682529095795594 3.30842557502497e-08
yob -2.9237052440455936e-07 2.001696137591876e-07 1.8517312638211638e-07 1.0339130423502873e-06 -1.404752772266037e-07 -1.1050570389509236e-09 1.0605600886059124e-11 4.1949424192501194e-09 -3.226777330889988e-11 -3.36392948740181e-07 2.2004523716840296e-05 7.84256743517558e-06 -1.3758673466330307e-05 -4.756141878247582e-06 -7.543843334843896e-06 -7.635098668461766e-07 -8.400020936966227e-06 1.2420606770755807e-05 -4.433798345080777e-06 -1.2619971649410501e-05 1.3375531438298948e-05 -1.06430585145918e-05 -5.056094717829167e-06 1.9210463557095545e-05 7.548620471651224e-06 -1.6575428169757262e-06 -2.1982959063536637e-06 1.17827140756569e-05 -2.593002048889292e-05 -2.8209405519781197e-08
age 3.6467853690866304e-05 1.8517312638171926e-07 5.0047468749745634e-05 0.0004515684658234329 -4.948151148919459e-05 -1.4626333450375493e-06 1.2550878102334813e-08 1.4556531826055914e-06 -1.2513147954743847e-08 -9.757729829826737e-06 8.137219997983682e-06 -1.7738640504507053e-05 -1.8896051354354146e-05 -2.3273317525044153e-05 4.96635985088513e-06 -7.919369873683288e-06 -1.5968893333885707e-05 -1.160922992492462e-05 -1.1432775449571487e-05 -1.4955703955150513e-05 3.4509899785549247e-06 -2.2535404387308897e-05 -8.19322913633744e-06 -4.312067309386834e-06 2.3509468305868437e-05 -4.6503061189984725e-05 -3.782236791768809e-05 -1.5905670553281305e-06 3.451525766297452e-05 6.905578124126329e-08
sex 0.00025341777896240145 1.0339130423511109e-06 0.0004515684658246014 0.006496547261866345 -0.0005785411337101449 -1.2373733563396184e-05 1.0171489620093283e-07 1.5034079320250352e-05 -1.1875697246749457e-07 -1.583782835275928e-05 -0.00020396843661140232 -0.00028037617466948286 -1.840801115591404e-05 -0.0005782991374919885 0.00015016344916406158 0.00012067848717204092 0.00010609002389551126 -0.00018681668634517971 -0.00025798211531185866 -0.00019218305121836975 8.404936867441419e-05 -0.0004101665371831117 8.179690815014646e-05 -0.00011918956689303871 0.0001633157993338477 -0.00030220285148010366 -0.00027132966547870063 -6.88736023144125e-05 4.209651310382329e-05 7.588582981641482e-07
age_sex -3.628730670139553e-05 -1.404752772265629e-07 -4.9481511489292276e-05 -0.0005785411337097774 5.907330252932125e-05 1.4515188553379038e-06 -1.247280613295857e-08 -1.665021814668023e-06 1.3894499164431927e-08 6.313430333604415e-07 9.6562142389733e-06 2.7286048937591903e-05 -7.988677073703147e-07 5.116018685152168e-05 -2.6701588054734496e-05 3.554282847143573e-06 -4.311010311206261e-06 2.389340615713532e-05 1.4453565294453595e-05 2.670876359817569e-05 -7.717745522126147e-06 3.6368747638677484e-05 -1.099346904153701e-05 1.3550229267958851e-05 -2.4637847189052758e-05 3.136122070020636e-05 2.767699685593244e-05 -1.2519873615388132e-06 -7.013851878546228e-06 -8.997324297808387e-08
age2 -1.3501722272993537e-06 -1.1050570389377222e-09 -1.462633345037755e-06 -1.2373733563360609e-05 1.4515188553350133e-06 4.499524209153801e-08 -4.002003426116349e-10 -4.4804012725707176e-08 3.9909432102176433e-10 1.9925750952387634e-07 2.534744513285636e-07 6.695208512548251e-07 1.8262470808670024e-07 9.702375271155439e-07 -5.479945336869448e-07 3.7736830486260743e-07 3.078372761175774e-07 7.050443912388195e-07 -9.844581286096086e-08 4.59488983700119e-07 1.717688904558464e-09 5.570632205834398e-07 6.893992017948544e-08 4.043665566884426e-07 -6.813811115359507e-07 1.2675767765843367e-06 8.96046409602618e-07 -1.431116362757654e-07 -1.0945514433900752e-06 -2.6563894939495854e-09
age3 1.4399002654954281e-08 1.0605600885925333e-11 1.2550878102338264e-08 1.0171489620062071e-07 -1.2472806132933833e-08 -4.002003426116876e-10 3.6647395502504735e-12 3.98871516099026e-10 -3.656943039581331e-12 -1.6912499510801532e-09 -9.926439698820874e-10 -5.571026562004933e-09 -1.4620691918362512e-09 -8.97026640101661e-09 4.731679250769546e-09 -5.239331720292365e-09 -3.5070664203048638e-09 -6.573897430217665e-09 2.4931759373581307e-09 -5.967659179816996e-09 2.809850322753366e-10 -5.492595206006268e-09 -8.554379897659914e-10 -2.213404871044677e-09 6.4053500763779154e-09 -1.0825513328976993e-08 -7.315476446672727e-09 4.1198218431363755e-09 6.51250594500628e-09 2.3159611787497048e-11
age2_sex 1.3376074061339304e-06 4.194942419243509e-09 1.4556531826080124e-06 1.5034079320232993e-05 -1.6650218146673365e-06 -4.4804012725777215e-08 3.988715160996112e-10 4.967844182895694e-08 -4.323525176108882e-10 5.231615417418484e-08 -1.105282310338754e-08 -7.031136428136028e-07 -3.25807081311046e-08 -1.4716010044068554e-06 8.406102310009459e-07 -3.8606826576433423e-07 -1.6040588530616844e-07 -6.897332498796845e-07 -8.880634795654459e-08 -9.099267657845688e-07 2.79477798710809e-07 -1.005616740063551e-06 2.904321494000451e-07 -2.2427962421895334e-07 9.83188546373507e-07 -9.56753480023851e-07 -7.595157439101129e-07 3.372657459259121e-07 -5.365980454667099e-08 2.035599690932925e-09
age3_sex -1.4287506743562291e-08 -3.226777330881988e-11 -1.2513147954762445e-08 -1.1875697246730773e-07 1.3894499164422211e-08 3.9909432102229347e-10 -3.656943039585668e-12 -4.323525176107784e-10 3.891263262027756e-12 -3.4577533886724123e-10 -1.3231654454818178e-09 5.796771446948591e-09 2.5049977574834037e-10 1.1966966874309307e-08 -6.903649566067442e-09 5.855039769539981e-09 3.1224034580626673e-09 6.1504663852371854e-09 -1.594368949409086e-09 8.63280321747854e-09 -1.9816363763021836e-09 8.076622696731024e-09 -1.9261318785506104e-09 6.546058915644292e-10 -9.241528869401732e-09 8.65915934199958e-09 6.442983739745433e-09 -5.181310631641645e-09 1.8052668112874609e-09 -1.5979460716584992e-11
PC_3 -3.7408265474628884e-05 -3.3639294873983776e-07 -9.757729829728599e-06 -1.583782835184897e-05 6.31343033253244e-07 1.9925750952074467e-07 -1.6912499510514174e-09 5.231615417753685e-08 -3.457753388975258e-10 0.04653018096774348 0.0010195786655624833 0.0017453643085565405 0.0019351053367303273 -0.005767377925402693 0.0034626725842134367 0.0064526925210297075 -0.005630122121115822 -0.0027577318470247934 -0.001862523064212509 0.004536909179431123 0.006924617086869046 0.006487051693592677 -0.004125110309729519 -0.016144471456262934 -0.0013614508204223283 -0.0018825125904829226 0.00473077463648241 -0.0034418457482205214 0.01125857021564207 5.042185834520486e-06
