 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0010310373114812295 -2.6037351832895425e-06 0.00013478557788490118 -7.691800576462684e-07 -7.033052254241043e-06 -5.0362910482135684e-06 5.399459029957713e-08 4.35923924846791e-07 -5.866846662546662e-09 -0.0006022388431032383 0.00020842764525388232 -0.0005443353454148264 0.0004369488374768079 0.0004952073555015339 -0.000554246468367411 -0.0004871171821815592 -0.0001228780381629469 -0.0004861622713938518 -0.0010831752719395148 -0.00027732070710671184 -0.00045009646325569675 -0.0003533358577574921 0.0002474038427209 -0.0004397177342029252 -0.00046104712498824135 -0.00022037700187294143 -0.0005715004661787294 0.0006324059711459673 0.001025013723640859 1.4983620935396544e-07 2.7144299877024184e-06 6.116960322920089e-06 -3.5627765870466866e-06
yob -2.6037351832855276e-06 8.439647045037923e-07 1.1712286580690928e-07 3.7763426517249115e-06 -5.401013483247582e-07 1.161714850853915e-08 -8.534854053568534e-11 1.3377716244469853e-08 -9.122396902604765e-11 5.226736151884796e-06 0.00010281890267861369 2.830277602667166e-05 -7.78295847601813e-05 2.156969044351186e-05 -6.281361212372547e-05 -9.464962991576114e-06 -3.341991234758708e-05 7.063400587480233e-05 -2.1680277794980663e-06 -6.688477362574043e-05 5.867104706356038e-05 -6.91111041535915e-05 -2.0313373685448457e-05 7.233767234372712e-05 5.630494195345659e-05 5.633933101515572e-06 -1.2534745546870963e-05 3.928382198519316e-05 -0.00010775620288701726 3.889871133657557e-08 -1.779566839621189e-07 2.0007102169933617e-07 -3.0599635057464425e-08
age 0.00013478557788515098 1.1712286579484678e-07 0.00010336516028736716 0.0009053721553484731 -0.0001016442940501705 -3.1724860147491943e-06 2.878180018021585e-08 3.1288753433171285e-06 -2.841863411389214e-08 -4.7946106723464686e-05 -9.552571399570318e-06 -0.0001928354256193416 2.034380428575153e-05 -1.0906727527608582e-05 -1.4289012161800704e-05 -0.00017684415701226498 -5.531800433897878e-06 -7.623884749273174e-05 3.0198442393007523e-05 4.240672921196626e-05 -0.00013748342529697403 8.77309736541599e-05 -7.602555611203273e-05 -0.00015142843178508607 0.00014042301683781392 -0.00020632446237550634 -0.0001913080735020627 8.1322621913828e-05 0.00031774840613840835 9.219659685425728e-07 7.862240580998939e-07 1.5149737288480575e-06 -3.103481173575882e-06
sex -7.691800540132733e-07 3.776342651664829e-06 0.0009053721553501812 0.01719601520239248 -0.0016968472683692943 -2.624340938081882e-05 2.295270914748399e-07 4.87017985664889e-05 -4.2346747275653775e-07 0.0002182408386252874 0.00012652564351127684 -0.0006344305942364847 -7.874836160280801e-05 -0.0019371428647376357 0.00024111518601784674 -7.422725331673366e-05 0.0005596870028460974 -0.002509772452707678 -0.00014508682932931141 -0.0009064412155913899 -0.00098424613020261 -0.002509609004811613 -0.002052339737344936 -0.004152088937516608 0.0009974355188833198 -0.0028834928724203786 -0.0008946115347007247 0.001636186280282565 0.0002607313628932706 4.112102051277387e-06 2.244144753879517e-06 3.0142623537105785e-05 -3.528132668927746e-05
age_sex -7.033052254648178e-06 -5.401013483185757e-07 -0.00010164429405035277 -0.0016968472683690668 0.0001850331582189999 3.121820812775713e-06 -2.8381416185676208e-08 -5.632877545381109e-06 5.094604454088174e-08 -3.486116298794787e-05 -6.4246164088986e-06 6.257742678701337e-05 1.1504763154255764e-05 0.00019846837988422232 -6.304923682154293e-05 4.552450916009568e-05 -4.149399311112268e-05 0.0002582299525025561 2.8833529343884064e-05 0.00011446275750217401 4.77232003243093e-05 0.00018881954642761337 0.0002418728316827245 0.0004426964921886377 -5.2138543500512324e-05 0.0003802398288945207 0.00011764130539471057 -0.00013666222458202636 -1.0489993748574236e-05 -4.3855357750018357e-07 -5.626949768935806e-07 -2.460649424813804e-06 4.334290131952427e-06
age2 -5.036291048219403e-06 1.1617148508683074e-08 -3.1724860147492332e-06 -2.6243409380764262e-05 3.1218208127699254e-06 1.0194451484385033e-07 -9.548449257161483e-10 -1.0035354193012701e-07 9.417836858471304e-10 1.06830900845188e-06 2.7443795101150812e-06 5.8839462077426236e-06 -2.4441047014731886e-06 2.9520933011904547e-06 -1.595503800742582e-06 5.363713561082935e-06 -8.96135142253084e-07 4.718914127183053e-06 -2.80115659629696e-07 -1.2647682450007706e-06 4.080685574256947e-06 -3.1891394114641275e-06 1.4218956087649502e-06 6.129701033917761e-06 -1.0098736695026335e-06 7.716384273115791e-06 4.479364244202603e-06 -3.5768483516431313e-06 -8.850852526173046e-06 -2.7740352787176436e-08 -3.001294159694437e-08 -4.958716324473009e-08 1.1144416724827336e-07
age3 5.399459029963842e-08 -8.534854053708318e-11 2.8781800180218563e-08 2.295270914743488e-07 -2.8381416185624284e-08 -9.548449257162293e-10 9.185855787105984e-12 9.419851751475023e-10 -9.077204962111774e-12 -9.212366579955203e-09 -1.7500996953988232e-08 -5.0822257885293104e-08 2.4143845565834927e-08 -3.55209240062691e-08 1.342147434622605e-08 -5.098086135979035e-08 1.005339149994934e-08 -4.786349676450126e-08 -8.148382201781326e-09 -2.478809293802972e-09 -2.8266506533013484e-08 2.0950355659560385e-08 -1.3121470009467416e-08 -5.0972326102066656e-08 -7.46743312337307e-09 -8.230458970068672e-08 -3.771409858416547e-08 4.5452455432729305e-08 5.66744747992053e-08 2.4186301482182713e-10 2.934852711113618e-10 4.3640971686405354e-10 -1.0874645023204973e-09
age2_sex 4.359239248599342e-07 1.3377716244265541e-08 3.1288753433227355e-06 4.8701798566478494e-05 -5.632877545380742e-06 -1.003535419303054e-07 9.41985175149102e-10 1.7894365711459447e-07 -1.6710144302485513e-09 1.1775863874620895e-06 2.666267022538633e-07 -1.4834188826152294e-06 -4.165274258475813e-08 -6.300069460845932e-06 2.5057777097122058e-06 -1.4488773449509088e-06 9.77470572807184e-07 -8.011209594389575e-06 -1.4326752840968108e-06 -3.683163362954535e-06 -5.275297210925564e-07 -4.0024541814098554e-06 -8.091805933529937e-06 -1.2652472937625733e-05 -5.052419061198777e-07 -1.3823816853759561e-05 -3.6944009035711765e-06 2.9117852283445226e-06 -9.433943164206829e-07 1.1973029271111503e-08 1.2726825712496885e-08 5.855101862809441e-08 -1.3350252090728397e-07
age3_sex -5.866846662668298e-09 -9.12239690240345e-11 -2.8418634113943322e-08 -4.2346747275642886e-07 5.094604454087703e-08 9.41783685848754e-10 -9.077204962126283e-12 -1.6710144302485093e-09 1.6021435052388448e-11 -1.0889447119343309e-08 -3.0501153963601906e-09 1.24586561726078e-08 -5.602599222990297e-09 6.208369491920087e-08 -2.4693588949134157e-08 1.1124710155668298e-08 -9.775753924169834e-09 7.526512175940257e-08 1.9727822384785855e-08 3.8456960999877904e-08 -4.305686634478196e-10 2.45743811821574e-08 8.016381726447586e-08 1.0317249390754918e-07 2.597576098261645e-08 1.4438682227092052e-07 3.589952643148249e-08 -1.7444376602172323e-08 2.1190338423989537e-08 -1.088793364504771e-10 -6.920725868998636e-11 -4.171644297328273e-10 1.1991492671957709e-09
PC_3 -0.0006022388431031728 5.226736151884787e-06 -4.794610672334234e-05 0.00021824083862695653 -3.4861162988142104e-05 1.0683090084479348e-06 -9.212366579918089e-09 1.1775863874683019e-06 -1.088944711940142e-08 0.1797919886630912 -0.013314040716112665 0.006689258252792476 0.017671718160112235 -0.0030267430788748924 0.013306886326277481 0.020516943497383203 -0.03947168973375078 -0.020479590428107854 -0.016953794376976642 0.024862883585582723 0.011721839592466898 0.04031641247709316 -0.011327174606392725 -0.08611572066143384 -0.018748260806564256 -0.012777794006934701 0.027255426107715326 -0.017590590138976615 0.05723809843564698 4.043379744037925e-05 -3.2728397582469025e-05 6.0960340323182733e-05 5.194624673154067e-05
PC_4 0.000208427645254426 0.00010281890267861663 -9.552571398729304e-06 0.000126525643522891 -6.424616410236639e-06 2.7443795100879973e-06 -1.7500996953732395e-08 2.666267022963394e-07 -3.0501153967566054e-09 -0.013314040716112602 0.5697182274426097 -0.001102557834036152 0.10049009837233756 -0.04040223775348611 -0.01575421083805762 -0.007642577732976432 0.016155319201624614 -0.023069669215215208 0.022118853378368972 0.04942753829175991 -0.04561086855909924 -0.05963767288645871 0.053390811434476784 0.02445369176288123 -0.01666242445237859 0.005946774756522228 -0.038708477686503526 -0.012281161495288477 0.07275526204074756 -0.0001233863202828345 0.0001058268298071311 -0.00013399409525452426 -7.789569803178618e-05
PC_5 -0.0005443353454147018 2.8302776026677818e-05 -0.0001928354256189598 -0.0006344305942299469 6.257742678626858e-05 5.883946207730193e-06 -5.0822257885174393e-08 -1.483418882591705e-06 1.2458656172388493e-08 0.0066892582527926766 -0.001102557834035822 0.744885711034116 -0.014306021069614053 -0.060744717147055864 -0.04972115079457587 0.06148336029941449 -0.04706685632527118 -0.0691477230237009 -0.05680910592369441 0.007618043832266957 -0.03667773911342405 -0.039155787839081205 0.037772260398891526 -0.12028422466272636 -0.0038902952006041563 0.013667887780578349 -0.015862875840763197 -0.04651931232312262 0.0808151499856698 -9.020787240693756e-05 4.1620050066437654e-05 0.00013977535862819577 5.7479072958401164e-05
PC_6 0.00043694883747652714 -7.78295847601834e-05 2.034380428529165e-05 -7.874836160934345e-05 1.1504763155015162e-05 -2.4441047014582466e-06 2.4143845565693172e-08 -4.1652742608984786e-08 -5.602599222763146e-09 0.017671718160112152 0.10049009837233742 -0.014306021069613756 0.9828884616921447 0.03157640156091364 0.08189081252163034 -0.02125983889746601 0.045432216390183515 0.043569066954775415 -0.0580992260170491 0.010504270309622978 0.09060287631315106 -0.11901709713596252 0.035583073696674496 0.11495695299256461 -0.015353860032611478 0.01017910033995697 -0.07038324558362347 0.02784587635402223 -0.04638021319436559 -4.303823215848737e-05 -4.0420644536916646e-05 0.00014512041836861007 4.675348051283176e-05
PC_7 0.0004952073555011601 2.1569690443519486e-05 -1.0906727527687378e-05 -0.00193714286473579 0.00019846837988404245 2.9520933011929374e-06 -3.552092400629001e-08 -6.300069460840702e-06 6.2083694919154e-08 -0.0030267430788746916 -0.04040223775348435 -0.06074471714705527 0.03157640156091279 1.3072506857494155 0.011198737321585234 0.11554696132363972 -0.05639060843086139 0.10124321232834249 0.07225479982754347 0.07341986811898425 -0.0037105167159965243 -0.16129756003251003 -0.07504980937394234 0.1255749546348547 0.00482653716421301 -0.004522352964445723 -0.03835673744978955 0.05027819490699174 -0.13599779922581584 0.00018379794889988163 0.00021482955265671167 -0.00023012404802279975 -0.00036562406764594055
PC_8 -0.0005542464683675329 -6.281361212373012e-05 -1.4289012162150847e-05 0.00024111518601209944 -6.304923682088696e-05 -1.5955038007312353e-06 1.3421474346118539e-08 2.5057777096915017e-06 -2.4693588948940716e-08 0.013306886326277276 -0.01575421083805826 -0.0497211507945758 0.08189081252163041 0.011198737321586228 1.4383267955346792 0.14456729231271304 -0.02297835767934105 0.029454677945599403 0.059296868109770764 -0.005829680422565243 0.040965018897960476 0.1020944402038631 -0.10747739385518972 0.07195518988605444 0.12003537256200508 0.0030511299725781804 0.04768373776352091 0.02437095898994218 -0.06886956950444856 0.00015049808520175206 -0.00017116786672173148 0.000351291228389575 0.0002353938011103018
PC_9 -0.00048711718218158136 -9.464962991571167e-06 -0.000176844157012054 -7.422725331232902e-05 4.552450915959395e-05 5.363713561076026e-06 -5.098086135972299e-08 -1.4488773449351447e-06 1.1124710155520939e-08 0.020516943497383203 -0.007642577732975925 0.06148336029941448 -0.02125983889746629 0.11554696132363951 0.14456729231271295 1.8298420207671504 0.11153099787122121 0.0049134876203166195 -0.13216955922019005 0.07565564210238056 -0.016105683873942747 -0.01531804756858441 -0.09839766594406552 0.006644858144453716 -0.09696341396249125 -0.04517395783379855 -0.0001484822134966098 -0.05603357332752268 0.09672158071587049 0.00017081257645176648 -0.00010128337432227371 0.00045739935262731433 -8.308228039571794e-05
PC_10 -0.00012287803816301188 -3.3419912347589146e-05 -5.531800434044947e-06 0.0005596870028437563 -4.1493993110857504e-05 -8.961351422482328e-07 1.0053391499904298e-08 9.774705727987605e-07 -9.775753924092622e-09 -0.03947168973375076 0.01615531920162478 -0.047066856325270585 0.04543221639018361 -0.05639060843086177 -0.022978357679341144 0.11153099787122117 2.322318731147854 0.21554522339960883 -0.10109583404114071 -0.029279483218035647 -0.017687912213879425 -0.009720098691340339 0.07401922597771801 0.05664332533431672 0.11021366267427093 0.044461573648565345 0.009576742559765443 -0.05747957090679527 -0.12531261867509394 0.00014319957122003253 0.00044728894230975985 -0.000613841800625905 -0.00025878812985948593
PC_11 -0.00048616227139439876 7.063400587481599e-05 -7.623884749287816e-05 -0.0025097724527057825 0.0002582299525023872 4.718914127187818e-06 -4.786349676454306e-08 -8.011209594384973e-06 7.526512175936277e-08 -0.02047959042810757 -0.023069669215213324 -0.06914772302370002 0.043569066954774256 0.1012432123283424 0.029454677945598137 0.004913487620316926 0.21554522339960838 2.0763495225333877 0.12164817572310634 0.15228887802830937 0.07012102101337606 0.06038649281005994 -0.009089135438379756 0.023785823984201752 -0.06906508512843827 -0.03275187704817609 -0.004650356336277728 -0.08472089195074711 0.21606985770957343 0.00017338357521327102 -0.00011994863705689134 0.00034356535787086645 6.549155722994638e-05
PC_12 -0.0010831752719398903 -2.168027779496353e-06 3.0198442392709367e-05 -0.00014508682933225643 2.883352934423214e-05 -2.8011565962008706e-07 -8.148382201871307e-09 -1.432675284107966e-06 1.9727822384890487e-08 -0.01695379437697653 0.022118853378369392 -0.056809105923694 -0.05809922601704946 0.07225479982754404 0.05929686810977073 -0.1321695592201887 -0.10109583404114139 0.12164817572310668 2.4560949015690188 0.10607054121846546 0.06715342214914301 -0.04138543218941002 0.09799938612795074 0.1454923149724026 0.0828899863057005 0.05005017553518721 0.08278404138811772 0.10152233502529293 0.025416074302753337 -3.6341224912365395e-07 -0.0005115647776409177 0.00035717822889362816 0.0008334250014078308
PC_13 -0.00027732070710751047 -6.68847736257375e-05 4.240672921114894e-05 -0.0009064412156005608 0.00011446275750325705 -1.264768244974348e-06 -2.478809294051147e-09 -3.6831633629893155e-06 3.845696100020499e-08 0.024862883585582723 0.04942753829176103 0.007618043832268256 0.010504270309622405 0.07341986811898543 -0.005829680422566782 0.07565564210238039 -0.029279483218035023 0.15228887802831118 0.10607054121846565 2.3884742383510686 0.2680666916680456 -0.05572852946429742 -0.028685553090597758 0.19776980586031676 0.1120520301558499 0.01629630372248087 -0.15867692403179312 -0.0060633673080712795 -0.1644101906326453 7.2753994089e-05 0.0005629879273933649 -0.00044166004529929537 -0.00046417673393121047
PC_14 -0.00045009646325544126 5.867104706356422e-05 -0.00013748342529653522 -0.0009842461301958925 4.772320032354999e-05 4.080685574242926e-06 -2.826650653288035e-08 -5.275297210687024e-07 -4.3056866366858435e-10 0.011721839592467313 -0.04561086855909955 -0.03667773911342484 0.09060287631315081 -0.0037105167159973813 0.040965018897961634 -0.016105683873943198 -0.01768791221387933 0.07012102101337545 0.06715342214914344 0.2680666916680438 2.451118443316178 0.048996532199405536 -0.10252345468500387 0.06985956589692792 0.029886885829736965 -0.016611788278073646 0.062307621041219535 -0.1808920596656486 0.127574735691738 -0.00019458725234972388 -0.00038205016619905884 0.001015263271206522 0.0001392611237644269
PC_15 -0.00035333585775844953 -6.911110415358979e-05 8.773097365308417e-05 -0.002509609004824451 0.00018881954642911087 -3.189139411429568e-06 2.0950355659236395e-08 -4.00245418145759e-06 2.4574381182603794e-08 0.04031641247709326 -0.05963767288645798 -0.03915578783907979 -0.11901709713596308 -0.16129756003250814 0.10209444020386178 -0.015318047568582701 -0.009720098691340124 0.06038649281006235 -0.041385432189409814 -0.05572852946429704 0.04899653219940706 2.6724674622882296 -0.050544146450498886 0.020823292735553542 0.08520470290766304 0.013358151147576535 0.08124066790694175 -0.03986160604781916 -0.19493942991911314 -3.889975070911529e-05 6.00336995846429e-05 -0.0004179413984106846 -5.9311055948573545e-06
PC_16 0.00024740384272005773 -2.0313373685435975e-05 -7.60255561125598e-05 -0.002052339737348603 0.00024187283168318648 1.4218956087821782e-06 -1.3121470009626073e-08 -8.091805933545142e-06 8.016381726461955e-08 -0.01132717460639243 0.053390811434478755 0.03777226039889259 0.035583073696673545 -0.07504980937394182 -0.1074773938551905 -0.09839766594406435 0.07401922597771705 -0.009089135438378904 0.09799938612794992 -0.02868555309060065 -0.10252345468500201 -0.05054414645050076 3.03607695713692 -0.01343702813951457 0.005024591596491173 0.10236961110217428 0.05854181678783273 0.009046817116059785 0.028855976910776765 8.495194405757855e-05 -0.0001475887430387973 -2.771462513802204e-07 5.03833226163502e-05
