 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0006876194559289789 -2.4596511920098014e-06 0.0001394803046415618 1.5172376628764117e-05 -4.540667670211808e-06 -4.540031113755857e-06 4.399348311222748e-08 1.8112292796735744e-07 -1.864570316787174e-09 -0.00038937399876972685 -7.665325409551627e-05 -0.0006446168882807331 -0.0004006707202774102 0.0008366387490564789 -0.0010564108916594672 -2.493434257979376e-05 -0.00025161275697751 0.00040724084500275197 -3.383116678573535e-05 0.000450508936603772 -0.0001323977218714623 -0.0002550826819031152 -0.00026766095351919835 -0.0008330989802179256 -0.0007461624042029728 -0.00028827549354059224 -0.0006669365261815766 -0.0009651192715725719 0.0020144180784957334 2.2081549178199683e-06 -4.857816465791416e-06 -6.471856116561358e-07 5.060591735727428e-06
yob -2.4596511920083843e-06 8.672497914349386e-07 1.1093766296892605e-06 2.165863009190079e-06 -2.772415286440657e-07 -4.894937816767972e-09 1.0093602883019101e-11 5.063519204270087e-09 -1.8924626663246436e-11 -9.428593111588389e-06 0.00019801300929826412 6.595956611815952e-05 -6.247948550301196e-05 1.3360977582384305e-05 -9.851104803013325e-05 -8.84181871464105e-06 -5.002473961310708e-05 8.398778452705181e-05 -9.626220294371214e-06 -8.825556872926929e-05 5.179079738040122e-05 -5.919357118032259e-05 1.3530245080221293e-06 9.59567092877322e-05 4.727789802374776e-05 -5.794279480845934e-06 -5.513544430303858e-07 7.060191907860955e-05 -0.00016951806932006454 -4.262458878789846e-08 1.2168733992915418e-07 -2.061997572089984e-07 -1.2285614223048932e-07
age 0.0001394803046416437 1.1093766296905804e-06 0.00020733977339445006 0.0022268908581545357 -0.0002035602267439381 -5.579212048143338e-06 4.6079949518007585e-08 5.4990886774563245e-06 -4.5374983645278685e-08 -1.2107566389544955e-05 0.00020800566923434485 1.222835783777806e-05 -4.154569762903969e-06 6.256347882184306e-05 -0.0003817485122756985 2.2404722146110882e-05 -0.0002798413853756613 0.00028106884669612856 0.0001541831968164997 4.5142808686399226e-05 0.00020043239653923147 6.619872358525681e-05 0.00011530071951015583 -0.00010765952731441659 -0.00010571801446069171 -0.00015321679297920212 -1.9561476360244237e-05 5.158248024085581e-05 9.980660243837168e-05 1.1509426658237683e-06 -1.5238775203280185e-06 4.133945113255972e-06 -2.1333068246436525e-06
sex 1.517237663106343e-05 2.1658630091403515e-06 0.0022268908581541155 0.043644273099923796 -0.0037722910294892714 -5.78788847803593e-05 4.648110951119261e-07 9.859833628593011e-05 -7.968238400863606e-07 -0.0003170519378204049 0.00013539236510020202 -0.0013386340788604726 0.002155318638185462 -0.0005439504041469823 -0.0019127933469340686 -0.0004715622780904021 -0.001244267997602621 0.0007957259254736904 0.002989025800155549 -0.001409008469728298 -0.0020198378887418787 0.00044785074613722266 0.002638452861418051 -0.0003834632869453315 -0.0022365540586018885 -0.0010732896780786484 0.002605134783562491 0.0008218567917989265 -0.0006912152908557778 1.561184114523122e-05 -2.6708431039765736e-06 2.928949898669154e-05 -8.5028241487542e-06
age_sex -4.54066767044727e-06 -2.7724152864151284e-07 -0.00020356022674391199 -0.003772291029489683 0.0003442358528079283 5.495275242872351e-06 -4.536243377231477e-08 -9.338745982587844e-06 7.754312656186137e-08 2.775858496271119e-05 3.3415767336779984e-05 0.00017534071286027042 -0.0001455377465614885 0.00014518368091454676 0.00013538196872148918 4.059174574052391e-05 1.749424222032112e-05 -0.00010228099387850135 -0.0002897838975325748 0.00014187532460003537 0.00021323456792699428 -0.00012376934548651722 -0.00021823898846208553 2.6316346048285665e-05 0.0002767736500807249 0.00013160412536860827 -0.00011408470414101069 -4.047859021568216e-05 3.187128665125962e-05 -1.0317204793944047e-06 -1.3764633541400062e-06 -1.1480290981917343e-06 2.141397857796007e-06
age2 -4.540031113758837e-06 -4.894937816738958e-09 -5.579212048143104e-06 -5.7878884780370027e-05 5.495275242873097e-06 1.554971618188336e-07 -1.3162260798954514e-09 -1.5303214120410164e-07 1.2935201123298036e-09 1.5890478888712982e-07 5.227078447772864e-07 3.243112032027157e-06 -9.568028293595408e-07 3.124252535165083e-06 5.649950401402916e-06 1.4216853229826977e-07 4.3190027244298334e-06 -6.253196137343544e-06 -5.957997624352125e-06 -2.3014746152593973e-06 -4.856372892878086e-06 -4.385761087144635e-06 -2.999638674838073e-06 4.74893860509953e-06 5.516189650333474e-06 4.413189537515487e-06 4.444359154272174e-07 -3.663595526909472e-07 -6.737208932673845e-06 -2.9598925450638153e-08 1.8829406260767378e-08 -7.554488521352609e-08 5.206460073663663e-08
age3 4.399348311225491e-08 1.0093602882906789e-11 4.6079949518004005e-08 4.648110951120083e-07 -4.536243377232039e-08 -1.3162260798953979e-09 1.1372033071821042e-11 1.2934110703455127e-09 -1.1155274384477774e-11 -4.515433925559618e-09 -5.1310401327502205e-09 -3.6802109945742646e-08 3.9748271617535875e-09 -4.675631162115186e-08 -4.179256625715567e-08 -1.0391710852178955e-08 -2.594631303718276e-08 5.810533336807637e-08 5.997411818089665e-08 1.0596196178908104e-08 4.000246921344785e-08 4.167369996255492e-08 2.208417532155258e-08 -3.6191357825579026e-08 -5.622539167181248e-08 -4.0165078639673387e-08 -6.6911315029104704e-09 5.977955001560524e-09 5.7366416236105735e-08 2.392622959772503e-10 -3.132009679412915e-11 4.297649164197958e-10 -4.131501408408701e-10
age2_sex 1.8112292797146818e-07 5.06351920433697e-09 5.4990886774557926e-06 9.859833628594955e-05 -9.338745982588614e-06 -1.5303214120408494e-07 1.29341107034539e-09 2.60960872773307e-07 -2.2183638469409523e-09 -1.1822444156613537e-06 -1.1418152497250267e-06 -5.654248883794026e-06 3.186629036654655e-06 -5.980840987599438e-06 -3.2196918637788727e-06 -1.4774509062385167e-06 7.209812818256705e-07 3.4441001897904223e-06 7.888977646477659e-06 -3.941611930978264e-06 -6.458183772575673e-06 5.08301562644134e-06 4.9364410615602315e-06 -2.404987285911241e-07 -8.635212072882045e-06 -4.606581831462879e-06 9.726891142053e-07 7.300253668712427e-07 -1.0947496799225607e-06 1.8339438486309918e-08 6.695173956948746e-08 1.3078473803009469e-08 -8.659455708625426e-08
age3_sex -1.8645703168187685e-09 -1.892462666397971e-11 -4.537498364527486e-08 -7.96823840086574e-07 7.754312656187265e-08 1.2935201123296774e-09 -1.1155274384476863e-11 -2.218363846941084e-09 1.9242014035037373e-11 1.4134220564144862e-08 1.015372973978436e-08 5.134270593341846e-08 -2.270779864096846e-08 6.277784994971196e-08 2.599014919052059e-08 1.866715557715842e-08 -1.0867522035470282e-08 -3.287605158035407e-08 -6.465238210517129e-08 3.678946278922591e-08 6.056372063055066e-08 -5.452732729789104e-08 -3.2752282721315515e-08 -1.884841070199856e-09 7.620203073000955e-08 4.523244695534994e-08 6.02375098744056e-09 -7.330355703480189e-09 1.2830764291970308e-08 -1.0241116572995972e-10 -7.141984332383114e-10 -5.469442848999339e-11 9.023576111126777e-10
PC_3 -0.00038937399876971584 -9.42859311158873e-06 -1.2107566389474522e-05 -0.0003170519378196177 2.7758584962625472e-05 1.589047888850838e-07 -4.515433925541821e-09 -1.1822444156587144e-06 1.4134220564120848e-08 0.1775205034969705 -0.0027792903600289435 -0.01425214329198478 0.0260120821824664 -0.0040075063624004925 0.0215751309223503 0.02646690983305433 -0.04219252005733801 -0.03296359934648504 -0.028355042579663932 0.04932489152626382 0.03407433201664273 0.04787740309697822 -0.03998824967655608 -0.0937405368722544 -0.023669175575669613 -0.02407757787925392 0.02672189259767686 -0.0423869115126401 0.0747876032964222 -7.589316582725791e-06 -1.0601319264645683e-05 1.4428325945223736e-05 7.530156499205949e-05
