 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.3483026175048607e-05 -3.503480924669958e-08 -3.348955032837769e-06 -1.0345898572852636e-05 6.469070443022888e-07 6.485853312806577e-08 -3.812649524703011e-10 -1.3175578763858047e-08 8.427187084889677e-11 1.6695358575791638e-07 2.2934921086816734e-07 4.634360140302998e-08 -4.149079078148967e-05 7.452707401569165e-05 -8.768691510235289e-05 5.195724185438951e-05 -4.6356619608063494e-05 -1.1970611026068845e-05 -8.982920663044187e-05 4.3692389776440364e-07 -2.926094671157262e-05 -5.609176195254552e-05 -2.9013249914378447e-06 -4.5061420356354753e-05 -1.2110974501179285e-05 6.455462283191618e-06 -4.911399714813496e-05 -6.160329164810974e-05 8.551996977670983e-05 -7.684184042220389e-09
yob -3.5034809246687114e-08 1.0902396281990331e-07 2.1445818156029752e-07 7.304162764956947e-07 -6.63056785386584e-08 -1.599261967756744e-09 4.298733953427788e-12 1.0837537781495717e-09 -4.3592115442623655e-12 6.931097135337608e-07 7.900796402097268e-06 6.336705026711995e-07 -7.12485619049633e-06 -2.5596883027966052e-06 -3.2663596523743004e-06 -8.267541283876035e-08 -2.9323883776409627e-06 5.1050922426419824e-06 -1.0819042806749347e-06 -4.4618095067429425e-06 6.711277508510137e-06 -5.480928881097509e-06 -2.9338653637879797e-06 9.044072355270242e-06 3.252007440036632e-06 1.501065601992316e-07 -2.0125623510026456e-06 3.711696116617461e-06 -1.2564778072960103e-05 -1.3314441223333866e-08
age -3.348955032818304e-06 2.1445818155984364e-07 3.860537421447609e-05 0.0005515356984665047 -3.6594790669269026e-05 -7.683564880304118e-07 4.773086356791983e-09 7.334252980431237e-07 -4.5661437746609396e-09 1.5566735471548198e-06 4.179967208185197e-06 -2.472759240074893e-06 -2.788829338164795e-05 5.918369856291406e-06 9.636793349103025e-06 8.052601699703844e-06 -1.5007030370207421e-05 6.703812371046441e-06 1.240319424509706e-05 1.1257085342551144e-07 -7.776157132588675e-06 -7.868834343927387e-06 -2.091977052110993e-05 1.2001461344773504e-05 1.3631495839682473e-05 -1.0327518202784126e-05 -3.2236595061663526e-05 -1.8856221624947673e-05 -9.842924552138172e-06 1.841558034242353e-08
sex -1.034589857269739e-05 7.304162764888105e-07 0.00055153569846614 0.014902970785577648 -0.0009588009565571227 -1.0765786583202587e-05 6.579341401524891e-08 1.8836017247711235e-05 -1.1553894468178637e-07 -5.446033627328726e-05 7.571844262444846e-05 -1.1726310010649514e-05 1.7154613113958622e-05 2.521730799480823e-05 0.00014688769813349376 0.00019159234179787001 -0.0002618874345374436 0.00020174961393485324 0.0003194771469822078 -0.00018321733961307597 -7.47313346537607e-05 -7.459297643747999e-05 8.270429017914605e-05 -2.752597795036931e-05 0.00040090076038337436 0.00027485519945363607 -0.00032048918925621186 -7.245999411780258e-05 -0.000330909351136536 2.1304819040548147e-07
age_sex 6.469070442456246e-07 -6.630567853751731e-08 -3.659479066923858e-05 -0.0009588009565570403 6.37578767950955e-05 7.32239671139489e-07 -4.560548599075363e-09 -1.2825222157695875e-06 8.010237409844346e-09 2.3170759500954627e-06 1.4252032279383334e-06 7.75646432360979e-06 -7.790283557191349e-07 -2.3618535623605642e-06 -1.4740633644714882e-05 -1.1541761871832192e-05 1.2508861960771593e-05 -9.934145996946117e-06 -2.333656413215186e-05 9.950783905347159e-06 4.15820328007429e-06 5.039043485419723e-06 -1.9984133879218685e-06 5.715914827641677e-06 -2.24464730930376e-05 -2.0089666655011912e-05 2.392791886810376e-05 6.339386109908799e-06 1.647833821719176e-05 -4.8463939347323365e-08
age2 6.48585331284314e-08 -1.5992619677554328e-09 -7.683564880303391e-07 -1.0765786583208958e-05 7.322396711400358e-07 1.5684843581148796e-08 -9.928765430337744e-11 -1.498681078148697e-08 9.497490633283318e-11 3.472739901181725e-08 2.906123288438215e-07 1.732707825531284e-07 3.898634611893644e-07 -8.15828878874836e-08 -3.4533055995927037e-07 -1.8550839728214917e-07 1.1008658950457996e-07 5.006593384511138e-08 -3.870922908818538e-07 -1.9903570959634763e-07 2.8314072729300926e-07 -2.6520548851823413e-08 4.410593086279068e-07 4.265548854444794e-08 -8.100453684589188e-08 2.09183880743765e-07 5.680017905014516e-07 4.383634405850259e-07 -2.5005655904794144e-07 -1.0623248722404047e-09
age3 -3.81264952470026e-10 4.298733953388245e-12 4.773086356791176e-09 6.579341401528434e-08 -4.5605485990784764e-09 -9.928765430337025e-11 6.386203159896718e-13 9.495600132162439e-11 -6.110851281070215e-13 -6.590286889147625e-10 -2.8297838070554822e-09 -1.6006504429509428e-09 -2.362381256928487e-09 4.569342437376544e-10 2.385198488499535e-09 1.2843209952354166e-09 -6.719236528947925e-11 -8.79941219785612e-10 2.8022207821482456e-09 1.8889015728050213e-09 -1.944546338956332e-09 6.00791911275774e-10 -3.2505749215907133e-09 -1.093801616413882e-09 -3.0842306946525905e-10 -1.3549546677396554e-09 -3.33931031823015e-09 -2.7119449104003014e-09 3.0923396648569724e-09 9.277877045835824e-12
age2_sex -1.3175578763193832e-08 1.0837537781236611e-09 7.334252980423995e-07 1.883601724770828e-05 -1.2825222157694966e-06 -1.4986810781473857e-08 9.495600132154861e-11 2.6315671385708152e-08 -1.6712478959921882e-10 -3.5877841064416245e-08 -1.1502983890871078e-07 -2.51149714347395e-07 1.3987986480681538e-08 4.406667343860421e-08 3.7932740973388107e-07 2.2530701422357857e-07 -1.98555522469105e-07 1.587410825333507e-07 5.253675199677445e-07 -1.093568947833343e-07 -7.262373165480028e-08 -8.203413134217748e-08 -4.353910596738329e-08 -2.0976166349539377e-07 3.98012428990251e-07 4.0592321444757076e-07 -4.903414753862321e-07 -1.4308966991277113e-07 -2.2628392198230956e-07 1.2308968734599173e-09
age3_sex 8.427187084857102e-11 -4.359211544201692e-12 -4.5661437746558905e-09 -1.1553894468176046e-07 8.01023740984328e-09 9.497490633273978e-11 -6.110851281064766e-13 -1.671247895992088e-10 1.0774881531407555e-12 2.8174903518124233e-10 1.1219990161393775e-09 2.0358978055756027e-09 -7.959660785230281e-11 -2.0964444735996072e-10 -2.796276608524455e-09 -1.3498819790073165e-09 1.0362368589979243e-09 -8.440861718709364e-10 -3.6605875170580583e-09 1.4089753969818317e-10 3.924233049294602e-10 3.9273593112548624e-10 7.565438893737247e-10 1.798905844662843e-09 -2.2893073970023945e-09 -2.4747896000714343e-09 3.0174949121225283e-09 8.110546423041281e-10 9.026152701741063e-10 -8.837527633915723e-12
PC_3 1.6695358575822157e-07 6.931097135337887e-07 1.5566735471641805e-06 -5.446033627311091e-05 2.3170759500834544e-06 3.472739901162729e-08 -6.590286889135631e-10 -3.5877841064169976e-08 2.8174903517967844e-10 0.03353705493282146 0.0009437004981485743 0.001668987982524116 -0.0001915197745244664 -0.005151537995485434 0.002661336402854492 0.004312017494303927 -0.005075622073795589 -0.0007491221100527792 -0.0015645183930386329 0.001423265952568526 0.006028971968985823 0.0034928679127143583 -0.002330764397802168 -0.011408348842093557 0.0004631789074070385 -0.001208115147031498 0.0038967230812782328 -0.0010093408806989303 0.005809160331751317 4.586966833099368e-06
