 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.4218155742905812e-05 2.5094844763523256e-07 -1.3361253661282894e-06 -9.266510149885755e-06 6.980200857723186e-07 2.426915972567104e-08 -1.2873955799519775e-10 -1.616579630914308e-08 1.12028293876863e-10 2.8444248677756363e-05 -4.2516488235623816e-05 5.455846577675107e-06 -5.933952442332584e-05 8.986566535527438e-06 -6.831388775670353e-05 8.88172403454729e-05 -6.000627307917423e-05 -7.862334783836748e-07 -9.701462313220572e-05 -2.29260280718409e-05 -1.1986167548611035e-06 -8.377916565722409e-05 9.882700725103392e-06 -3.589691650714e-05 1.031816777982524e-05 1.1725754628637644e-05 -4.887184486286205e-05 -3.715381466254395e-05 4.8804142899149045e-05 -1.924843842474615e-07 -1.6395853811681464e-07 3.975437115284556e-07 1.8185392174139978e-08
yob 2.5094844763523896e-07 1.2815235362672376e-07 3.005253102284761e-07 1.6015232752516921e-06 -1.3561269401303164e-07 -3.073407841764063e-09 1.3060862597612253e-11 2.358726762966619e-09 -1.1071461635361776e-11 2.610334458175083e-06 5.23535458391862e-06 -7.451955861816335e-07 -9.484426121044889e-06 -5.249157570346626e-06 -1.83777908785706e-06 1.697472578422461e-06 -3.1381196693279137e-06 5.460855241973928e-06 -2.875733913533732e-06 -5.8925955117765815e-06 8.944959798761821e-06 -6.875381797290754e-06 -2.580133715851184e-06 1.0552081935283311e-05 3.1950819407437003e-06 7.9665874738351e-07 -2.505709573585013e-06 3.721994099084713e-06 -1.4716211872600896e-05 -8.050494256331148e-09 -4.121163880724254e-09 -6.985230512187531e-09 -1.8169197472887938e-08
age -1.336125366122467e-06 3.005253102288298e-07 4.4111689969848066e-05 0.0006437284555232645 -4.34563583676529e-05 -8.811475847565589e-07 5.4721403495722775e-09 8.742021694041839e-07 -5.435628488645345e-09 1.196639144107193e-05 -1.3728778216346207e-05 -1.1049752786704043e-05 -3.3436254441342314e-05 -1.459109925376907e-05 2.7855018469934526e-05 1.8099626161449958e-05 -1.9866040822492504e-05 -1.2693902927733872e-05 3.326629831510933e-05 7.813541046958432e-07 -7.458548393728624e-06 -1.4718423757053677e-05 -2.257783765741502e-05 1.861705790728574e-05 -2.673793059442707e-06 -8.270749349791023e-06 -1.931144853264818e-05 -1.1738991605187137e-05 -7.989141319070335e-06 -2.3287169905697108e-07 -6.085232219354276e-07 1.52951662129129e-07 1.0280710967629693e-06
sex -9.266510150517762e-06 1.6015232752566557e-06 0.0006437284555230896 0.017848037802721484 -0.0011452207967261934 -1.2491523312928215e-05 7.582261124114515e-08 2.232172084879848e-05 -1.3569164975716555e-07 -4.4541869469743966e-06 0.00025203193499367585 -7.542014987015577e-05 1.5332972047128422e-05 -0.00019224550756021192 0.00011415746961491515 0.0004405797134031369 -0.00020203097182650982 2.74097332004579e-05 0.00033504608089548517 -0.00011504714669390112 -0.0002808014807926894 -0.00025269734097780206 -0.0001937479536992536 1.844533644827445e-05 -0.00019205456352618252 0.0002998550478501776 -0.0002787002500615791 -0.00011209897402617883 -0.0005307190897135973 -6.080120923100288e-06 -1.1107524820819923e-05 -6.296639634298596e-07 2.5977970542418218e-05
age_sex 6.980200857751296e-07 -1.3561269401400986e-07 -4.3456358367645914e-05 -0.0011452207967263227 7.709686515510131e-05 8.718772335542506e-07 -5.423115013114874e-09 -1.5512533609764465e-06 9.651687457741357e-09 -1.2734511963557792e-06 -1.0889816614446281e-05 1.283302779909155e-05 3.6953668195814706e-06 9.501874820172311e-06 -1.813009557694758e-05 -2.7047517401612118e-05 1.1390817248810039e-05 4.83726712841503e-06 -2.4423210738794497e-05 1.0433629874217852e-05 1.489665785106629e-05 1.4045462007142758e-05 1.7289220003229898e-05 2.4810418253855203e-06 1.3221180804228471e-05 -2.0576981565385698e-05 2.2620531067633907e-05 1.1834912772939659e-05 3.4003305444517e-05 3.610473922718415e-07 7.102934882314747e-07 -7.829099785302539e-08 -1.5811106903082963e-06
age2 2.4269159725784907e-08 -3.0734078417712323e-09 -8.811475847566406e-07 -1.2491523312933661e-05 8.718772335545284e-07 1.8120570905758366e-08 -1.1495374711738483e-10 -1.799439300907437e-08 1.1422633416805235e-10 -1.0265216192989209e-07 6.522993499531222e-07 3.4491675187218963e-07 4.896924926992864e-07 2.8146290015900107e-07 -6.6980549828444e-07 -3.751806691663719e-07 2.1576200238273004e-07 4.875130822978244e-07 -8.722186112134856e-07 -2.5346597268976715e-07 3.304598387012833e-07 1.0027831030367584e-07 5.535192841350995e-07 -5.6756906035556696e-08 2.8235430171406595e-07 2.315269751925677e-07 3.399407691027633e-07 2.3957473030248973e-07 -3.474623127846841e-07 3.6637518373721822e-09 1.1038109485884688e-08 -3.627549370822614e-09 -1.909656688330829e-08
age3 -1.287395579963471e-10 1.3060862597627753e-11 5.4721403495731634e-09 7.582261124118838e-08 -5.423115013117229e-09 -1.149537471173928e-10 7.421007464843633e-13 1.1419734589792575e-10 -7.375211609576165e-13 -1.9883195029814105e-10 -5.073276373260101e-09 -2.8458693040752517e-09 -3.192867440671793e-09 -1.5149281876874624e-09 4.134134859644684e-09 2.4183762240390673e-09 -7.019258182569478e-10 -3.794823627517855e-09 5.916729132018256e-09 2.4129024483223034e-09 -2.388257412258824e-09 -1.995823446096459e-10 -4.479836943396536e-09 -5.378048667802729e-10 -2.8508769420003403e-09 -1.8068707140518715e-09 -2.21621046987214e-09 -1.2120031739030236e-09 4.03831368670572e-09 -1.8677254070547202e-11 -6.346027535376566e-11 2.414680601649782e-11 1.128607937681114e-10
age2_sex -1.616579630947423e-08 2.35872676299203e-09 8.742021694041229e-07 2.2321720848803112e-05 -1.5512533609765833e-06 -1.7994393009070186e-08 1.1419734589788684e-10 3.1980948251174297e-08 -2.0292438679830642e-10 3.6365115141703724e-08 1.2573065577586338e-07 -3.917987759005534e-07 -1.19674526472415e-07 -1.5908981125177642e-07 5.142371490559289e-07 5.020942732804917e-07 -1.8722150736001237e-07 -1.76701774570771e-07 5.651154325886761e-07 -1.5040522683310953e-07 -2.582462775984884e-07 -2.208346381859782e-07 -4.4967415707501887e-07 -1.3224629965025934e-07 -2.507493079489897e-07 3.822286394479294e-07 -4.997454293278493e-07 -2.61300010084636e-07 -6.114490578912168e-07 -6.278854309340843e-09 -1.3305345855206947e-08 2.013707413209576e-09 2.9534717323334792e-08
age3_sex 1.1202829387762126e-10 -1.1071461635402664e-11 -5.435628488645209e-09 -1.3569164975720528e-07 9.651687457742895e-09 1.1422633416803315e-10 -7.375211609574171e-13 -2.0292438679832025e-10 1.3097059571133865e-12 -9.967590619951722e-11 -2.951999755643174e-10 3.193845044733775e-09 9.159677098267832e-10 9.02982739688895e-10 -3.926874958834164e-09 -2.7995158935940815e-09 9.480251906446483e-10 1.403366396305623e-09 -4.040500438534099e-09 4.410166215996453e-10 1.4166353724457785e-09 1.1039522780508026e-09 3.363621196367192e-09 1.1965072703692223e-09 1.401159755679963e-09 -2.1268493231403323e-09 3.3052684779499478e-09 1.3689357763952884e-09 3.3990045321202377e-09 3.229081186661124e-11 7.646232840206822e-11 -1.0749012298724525e-11 -1.7264320102409553e-10
PC_3 2.8444248677755933e-05 2.610334458175001e-06 1.1966391441041099e-05 -4.454186947487928e-06 -1.2734511963210733e-06 -1.0265216192926308e-07 -1.9883195030210957e-10 3.6365115141002645e-08 -9.967590619514596e-11 0.03274583704158973 0.0006762183792972089 0.003216455442853388 -0.00047973796440036647 -0.006798436825885875 0.001808416754604039 0.0055738887097380885 -0.0043684490684044305 0.00036104398433432365 -0.0013016259949152373 -0.00017352817464615756 0.007049066623971645 0.0028378720865984853 -0.0010316350940313462 -0.011735234509811992 0.0028739265505884235 -0.0004185937823972973 0.003473395144770807 -0.0005142912052320443 0.005690565119877735 3.311221026054793e-06 2.1923141484670017e-06 5.376777993534377e-07 3.983533273334651e-06
