 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
PC_8 -0.0007933840227170136 -5.836181594051153e-05 -8.414857144834646e-05 6.595792596081372e-07 -8.118398805859786e-09 0.015367736218660668 -0.015739356475063658 -0.007699306920731042 0.05375591894017061 0.0147724093131297 1.182447389528385 0.07837810019062197 0.02002898251624298 0.027614182497272065 0.012363061918760302 -0.016158869736638083 0.05554123694034826 0.08790013148116037 -0.07347350540449082 0.04684650206764071 0.09174152232619323 0.03372689723882931 -0.00465256703884542 0.01685869413899263 -0.04518773224469906 0.00013282824207299154 6.158627813335316e-05 -4.9904322499912025e-05 0.00010749318150982664
PC_9 0.00019100411543133874 -5.528286784337401e-06 -1.2863604076062399e-05 9.146110479735054e-08 -2.2252255476803793e-10 0.015531252303443866 -0.006771641885142215 0.013098319548313364 0.0025576956367542635 0.05226490078386773 0.07837810019062143 1.5312884577465615 0.10658707668492984 -0.004179662107434388 -0.104986288755779 0.09268194140362288 -0.0040013390137321695 -0.01743850324440809 -0.07178584620340922 -0.023818927797800964 -0.0790977577998679 -0.04771500441807898 -0.02095501835776124 -0.07978733823900333 0.0954646064885931 0.0002905192248256399 -0.00023028026875449392 0.00035895960435358535 0.00031677881955835546
PC_10 9.419120849447823e-05 -4.012108086168561e-05 -5.152030417370956e-05 -4.0175468702702794e-07 8.600640540829327e-09 -0.029344071636399592 0.006610103663693006 -0.034618167938914125 0.002595448256377704 -0.056886714248883335 0.02002898251624252 0.10658707668492935 1.9028056648223595 0.1494948919353228 -0.079590504317713 -0.02754798253603183 -0.031032059039801548 0.0025220326453828244 0.038644375820603497 0.012563003297930725 0.12441453893844413 0.07078128145501382 -0.0005570114475838015 -0.026285287539542183 -0.0750821273787683 9.235954877768877e-05 0.00015061953118784857 -0.0006473219822865469 0.0003142967470835564
PC_11 0.00015745878250427857 5.910165943728802e-05 0.00014320893723452344 -3.2655988528115704e-06 3.196983526158108e-08 -0.01612314550265036 -0.024565221584945136 -0.028657264892580997 0.02690046253369164 0.08171892285499964 0.02761418249727212 -0.004179662107435306 0.14949489193532298 1.6978935830068531 0.029693886452303236 0.0885685390693281 0.043074290637488744 0.0622703954321686 -0.012571359264372743 0.04841961084670505 -0.1496632822994645 -0.06731378394526122 0.024465977816554588 -0.07073834054676138 0.1647058151764691 0.000248321212335439 -0.00017505251012048386 -9.188532795227447e-05 0.0005353733152693232
PC_12 -0.0005585191867121015 7.00018416497124e-06 -7.276568716570861e-05 1.7770178262395837e-06 -1.3403658857050433e-08 -0.010857408535795109 0.020597397112096166 -0.05385569315177305 -0.045264523199182005 0.031800181069663216 0.01236306191876025 -0.10498628875577905 -0.07959050431771282 0.029693886452303194 1.9926556572100254 0.06668562571526818 0.045078455763984907 -0.04890428839922651 0.06207971863414506 0.06431425431591731 0.09439218541648946 0.028488374174681908 0.035281823518208806 0.058675952693687736 0.01169269596605183 5.731723638231041e-05 -1.6678877221336063e-05 -0.0004337697069909386 0.0002955001158200811
PC_13 0.0007177280520356856 -6.936570766862907e-05 1.1346286709792256e-05 -1.2267355103288255e-06 9.173132238418694e-09 0.027541626915194472 0.04303767746601242 -0.016043951623263643 -0.011196534496880732 0.05584460915850316 -0.016158869736637972 0.09268194140362335 -0.027547982536031777 0.08856853906932753 0.06668562571526791 1.96503878908413 0.14854218467559632 -0.08642517545106415 -0.04389112481845179 0.11396447022585306 0.12874725690693675 0.035187460464635896 -0.10204310547431153 -0.025772379471370656 -0.09732691511728059 -0.00010023545711401234 0.000369839672744904 -0.000312569431810667 -0.00013549476043247835
PC_14 0.00020946455615825262 5.3487007756240126e-05 9.52408821190924e-05 -2.8614452775227964e-06 3.322865892097876e-08 0.013592615214112782 -0.05547032170714676 0.0042071839842191955 0.04384481733579873 0.04134013565531052 0.05554123694034821 -0.004001339013732023 -0.03103205903980099 0.04307429063748877 0.04507845576398477 0.14854218467559668 1.9864201004439872 0.0680175934689548 -0.046790988121646886 0.04431805831270764 0.005693667728870788 -0.0339950079681413 -0.016772512808751 -0.1349583248527005 0.11850804678456113 3.711377799364368e-05 7.33932566085247e-05 -0.0003347929293186519 0.00017930293779160774
PC_15 -0.0002352055837439906 -4.2907683687078645e-05 8.894819735190063e-05 -2.328171623543753e-06 1.1831863620010254e-08 0.036282475963393804 -0.031971495573579034 -0.031672648122717834 -0.11013480642932198 -0.11881246638906015 0.08790013148116028 -0.017438503244408182 0.002522032645382572 0.06227039543216855 -0.04890428839922644 -0.0864251754510641 0.06801759346895463 2.288371859988933 -0.05659292853466083 0.037697335778973017 0.04401084531951856 -0.031217181246281065 0.041456158054735945 0.012292692088760049 -0.09243405784051813 0.00014047757783398304 -0.0001705653857611685 0.00015588730733193505 8.413666304174927e-05
PC_16 -9.03715037878279e-05 -1.4087255535960113e-05 1.3818757936871055e-05 -1.045068788829411e-06 9.931655837970151e-09 -0.016270032018704618 0.0366300407277456 0.020271484547147996 0.04125041724726622 -0.059288835043236426 -0.07347350540449078 -0.07178584620340984 0.03864437582060328 -0.012571359264373212 0.06207971863414493 -0.04389112481845079 -0.04679098812164693 -0.05659292853466116 2.446919816345936 0.01681891415477584 -0.02897791366900443 0.05493201260807484 0.06050916539200248 0.04763195697874077 -0.013377925203836587 0.0002208866976304288 -0.0002127700279301002 -0.00018736732478173135 0.00015389325573098936
PC_17 -0.0004077832239641847 8.034088094370997e-05 1.0055313466169225e-05 1.1266286606016375e-06 -7.708568174263401e-09 -0.061005777697224386 0.04666773057681867 -0.07579535648456974 0.08904326577045096 0.08487367385864306 0.04684650206764068 -0.023818927797800888 0.012563003297931058 0.04841961084670506 0.06431425431591724 0.11396447022585346 0.04431805831270764 0.03769733577897306 0.01681891415477628 2.6667481819651058 -0.022618020864229236 -0.0028861275422189772 -0.095487512458444 -0.08469856718331027 -0.08751213295889264 8.058246729615013e-05 -0.00015465068652017138 -0.00019407236691977012 0.00048304375466543193
PC_18 -0.0006974865311818432 3.543637885807055e-05 1.3836151142231305e-05 6.217911680817211e-07 -9.350201385122233e-09 -0.016712083414494202 -0.0306237617724719 0.000917599850671462 -0.014426065954265503 0.011852897978881503 0.09174152232619288 -0.07909775779986755 0.12441453893844419 -0.14966328229946455 0.09439218541648903 0.12874725690693656 0.005693667728870637 0.044010845319518745 -0.028977913669005144 -0.02261802086422997 2.4478999484009365 0.1572444109249442 -0.05479449043069851 -0.12178672298775288 0.06503871843373908 0.0003614075258363354 -3.7782495621468743e-05 -6.751442163104815e-05 0.0003250077202415461
PC_19 -4.437135429162633e-06 -1.8267529354242525e-05 -4.734116189276922e-06 -9.704497371169254e-07 1.134625868215283e-08 -0.013977845438048902 0.01937190907625418 0.004707744833479038 -0.005941458742584694 -0.009766544937282932 0.03372689723882988 -0.04771500441807942 0.07078128145501153 -0.06731378394526118 0.02848837417468185 0.035187460464637166 -0.033995007968141075 -0.03121718124628105 0.05493201260807527 -0.0028861275422190336 0.15724441092494448 2.3803372165762116 -0.006912244239352313 0.048689818126464744 0.1349221489767052 -0.0006462734932231115 0.00010664873585703207 7.229631101704926e-05 0.00011764409770125815
PC_20 -0.00040693860254272597 1.5182064787180401e-05 6.016251057229419e-05 -2.748105434489225e-06 2.793894266924729e-08 0.0237606174682833 -0.025211370989587593 -0.014951485316046162 -0.042480721668476586 -0.052198221280398 -0.004652567038845523 -0.020955018357761392 -0.0005570114475837904 0.024465977816554726 0.035281823518209 -0.1020431054743117 -0.016772512808750722 0.04145615805473596 0.0605091653920025 -0.09548751245844425 -0.05479449043069909 -0.006912244239352435 2.698971548100639 0.12379937550665544 -0.05556053609106591 -7.183592937736416e-05 -0.00037063963655184913 0.00035680261309667887 -0.0003953943444959878
PC_21 -0.00033595217104477154 4.879474205718543e-05 5.055318594477365e-05 -1.9834235059096486e-06 2.397335589558799e-08 -0.019114021528615112 0.005781283291321557 -0.01512920943614901 0.013156554627513499 0.02879257530255968 0.016858694138992464 -0.07978733823900463 -0.026285287539541746 -0.07073834054676152 0.05867595269368785 -0.025772379471371176 -0.13495832485270018 0.012292692088760186 0.04763195697874017 -0.08469856718331069 -0.12178672298775316 0.048689818126464605 0.12379937550665601 2.969599954572708 0.10467686821737257 0.00023489547830910954 -0.0001199496075745713 0.0005553496428959405 -0.0002810617445148945
PC_22 0.0013531772467632332 -0.00011765764368688109 0.00021214647355656703 -7.310687683203179e-06 5.721336411260802e-08 0.046786583565247425 0.0508513677269621 0.05524237422920191 -0.05818807759725522 -0.07567135301551514 -0.0451877322446993 0.09546460648859265 -0.07508212737876808 0.16470581517646865 0.01169269596605195 -0.09732691511727999 0.11850804678456134 -0.09243405784051804 -0.013377925203836781 -0.08751213295889286 0.06503871843373926 0.1349221489767056 -0.055560536091066585 0.10467686821737235 2.718873210600011 0.0002812187983662617 0.00030531321183449275 -0.0006545070901683302 -0.00036343942470702266
proband 8.792308432796362e-07 -1.4793799630498138e-07 4.782156434317417e-07 -2.2155684415026807e-08 2.1144570808656345e-10 8.354808702149775e-07 -7.887521238738813e-05 3.271390392314443e-05 -4.975713426249311e-05 4.1488467230553014e-05 0.0001328282420729656 0.0002905192248256126 9.23595487776548e-05 0.00024832121233543073 5.731723638231051e-05 -0.00010023545711408823 3.711377799364669e-05 0.00014047757783398662 0.00022088669763036876 8.05824672961379e-05 0.0003614075258363696 -0.000646273493223078 -7.183592937730391e-05 0.00023489547830910805 0.0002812187983662602 5.961118245002379e-05 -3.0234708219809314e-05 -9.070288368227876e-07 1.6360293639773475e-06
maternal -2.98972301805568e-06 2.2810574613368564e-07 -7.89679918644678e-07 3.044246082493987e-08 -2.7019354678668277e-10 -9.228160730786957e-06 6.00961321127812e-05 -0.00024639612919291935 -0.00010640822467002233 -6.355827136887372e-05 6.158627813339441e-05 -0.00023028026875426428 0.00015061953118800567 -0.00017505251012043304 -1.6678877221376307e-05 0.00036983967274530305 7.339325660860479e-05 -0.0001705653857611613 -0.0002127700279305999 -0.0001546506865201103 -3.778249562172177e-05 0.00010664873585707716 -0.00037063963655216387 -0.00011994960757518547 0.00030531321183460366 -3.023470821980941e-05 0.00029746751304358623 -0.00025019694913590025 -0.000220703838319688
gpm 7.041037888717389e-07 -2.9850260774991296e-07 4.520622330484602e-07 -1.4343377226376208e-08 9.428821308224212e-11 1.6913179943868707e-05 -0.00020472924945497958 0.00039707682260948005 -0.0001010509162058029 0.00025101991641588936 -4.9904322500037094e-05 0.00035895960435353385 -0.0006473219822871028 -9.188532795236328e-05 -0.0004337697069909165 -0.0003125694318112804 -0.00033479292931872895 0.00015588730733195918 -0.00018736732478155261 -0.00019407236691990304 -6.751442163126977e-05 7.229631101713441e-05 0.00035680261309741797 0.000555349642896787 -0.0006545070901684725 -9.07028836822928e-07 -0.00025019694913590003 0.0006954106523531257 -0.00019237901875250588
gmm 1.5158663921218347e-06 -1.6454637683388658e-07 4.775799304415545e-08 -1.1299518653342802e-08 1.1696731341576474e-10 -1.9022644986986155e-05 -1.8911206121380823e-05 -4.966424320604771e-06 0.0002021805341949296 -2.9291272379299523e-05 0.00010749318151003386 0.0003167788195581003 0.00031429674708355516 0.0005353733152692969 0.0002955001158201579 -0.00013549476043172188 0.00017930293779155947 8.413666304169281e-05 0.0001538932557316368 0.00048304375466548007 0.0003250077202420953 0.00011764409770121372 -0.00039539434449617554 -0.0002810617445147056 -0.00036343942470705524 1.6360293639775796e-06 -0.0002207038383196883 -0.00019237901875250534 0.0006248442459957542
