 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0005122317875727897 -1.3627373360373734e-06 0.0001244876824450286 1.6678454123431668e-05 -6.955555950440254e-06 -3.860939004506508e-06 3.664608065031599e-08 3.2615842062534716e-07 -3.8210009861663574e-09 -0.00028414845670535774 9.097315115562068e-06 -0.00021939905711795585 0.00025796072138845885 0.0002532807019725233 -0.00021345741359864767 -0.0001873482205292341 2.1571872774369947e-05 -0.0002647337957585268 -0.0004254156184523479 -0.00015136949039625154 -0.0002196993060068088 -9.123443351812851e-05 0.00014109153987217608 -0.00022462171998392062 -0.00011727710267429856 -8.045106004539511e-05 -0.00031810868864434977 0.0003781795371597775 0.0004892664841706563 1.7575848008305825e-07 2.169058224798476e-06 9.562994260095445e-07 -1.395142110704164e-06
yob -1.362737336035303e-06 3.7280399840521474e-07 -5.682595486412053e-08 -1.136854768147744e-06 -3.4456691971647627e-08 8.278147741681324e-09 -6.446681403651261e-11 1.31224278987778e-09 -7.425048988705528e-12 3.172587972975462e-06 5.022913227511979e-05 1.3236980358039325e-05 -3.6558686377704346e-05 1.0680677340151377e-05 -2.8345463466267203e-05 -3.9868933564881145e-06 -1.7283338984586034e-05 3.17804847897608e-05 1.2690131991319173e-06 -2.9317304381187224e-05 2.4854853911906418e-05 -3.4402075805657236e-05 -5.756746415260617e-06 3.5657717170688986e-05 2.4032146898189853e-05 1.4704589299788543e-06 -7.099556649703271e-06 1.9263425083482125e-05 -4.732065530564912e-05 1.3469975794457322e-08 -7.834904962323071e-08 7.644780560153745e-08 1.3843824247485872e-09
age 0.00012448768244551107 -5.6825954870908054e-08 0.0001817420311869142 0.0021095901036120393 -0.00018095601699515137 -4.76995813352271e-06 3.896513696255509e-08 4.74812324877214e-06 -3.8787105367296983e-08 -3.16344055371553e-05 -6.175868060759996e-05 -0.00015254736426631462 -4.1359273119313774e-05 -0.00014638708806681498 6.300824294332068e-05 -8.515982332567382e-05 8.78146052097871e-05 -3.0215430963469295e-05 1.1471734387691256e-05 2.0969883174752066e-05 -0.00016046404815106403 4.1408619603373255e-05 6.585971793961749e-05 -0.00014543973397864983 0.0002474710841879631 7.656123716566677e-05 -0.00014933305083459202 -3.4778144694600605e-05 0.0002283263397194173 1.0710989324151014e-06 1.2420256830814378e-06 -3.30020360805065e-07 -1.9174067624676763e-06
sex 1.6678454131368136e-05 -1.136854768252169e-06 0.002109590103614503 0.047089433470771165 -0.003859125756060688 -5.374798234542487e-05 4.2874147730913724e-07 9.798743914068879e-05 -7.810710870047809e-07 -0.00025951458627211177 0.00025110443123895724 -0.001246685145627453 -0.0007510166536816874 -0.003383370797844386 0.0012663802084832733 -0.0009614911380293985 0.001239582197475219 -0.000573569849588651 -0.00021741888297058346 0.0011992110872492254 -0.0028373766339670737 -0.0018277505415087054 0.0008946781129588904 -0.004372550658629566 0.0020679458133743326 0.0022734999549232967 0.00029091960347006737 -0.0020857277718616105 0.0011609238332941914 1.0030272032742504e-05 1.3490440853311808e-05 3.2928515471415295e-05 -5.7844616209900675e-05
age_sex -6.9555559510728e-06 -3.445669196378796e-08 -0.0001809560169953689 -0.0038591257560611656 0.0003275472164310588 4.748377204901376e-06 -3.879225983169603e-08 -8.550731208085374e-06 6.969730764019783e-08 1.546734946236008e-05 -1.6138876210885332e-05 0.00010127685572620293 6.293090555253755e-05 0.0002795652725512123 -0.00010520807070660129 8.093121808661225e-05 -8.541555785007924e-05 6.190995843016608e-05 2.305240324724601e-05 -7.132694644789585e-05 0.0001845355745036169 0.00014396203862015482 -3.521216373031238e-05 0.0003767557315441169 -0.0001272907247829741 -9.613862701459413e-05 -6.919225955601657e-07 0.0001732695506726423 -0.0001040243144114018 -8.847293556876424e-07 -1.3794445373944492e-06 -2.9342642676652394e-06 5.817483332159597e-06
age2 -3.8609390045162736e-06 8.278147741716411e-09 -4.7699581335222396e-06 -5.374798234535853e-05 4.748377204895476e-06 1.2865350318806498e-07 -1.0745876670382613e-09 -1.2789857694213285e-07 1.0683867219251278e-09 8.750469294886584e-07 2.7936258944053954e-06 4.129992900937303e-06 -5.107128277104064e-08 4.540023951437047e-06 -2.2912458256125885e-06 2.3577167361079527e-06 -2.5525962794475566e-06 1.9868623270544365e-06 -1.4128024083805234e-07 -6.337251978253351e-07 3.929258638879761e-06 -1.7010786570705588e-06 -1.844684443853234e-06 4.6669047503901694e-06 -4.585504400858619e-06 -7.101393664748541e-07 3.396316594879042e-06 4.1897870705392024e-07 -6.294968158493943e-06 -2.8550436632662707e-08 -3.997980040704249e-08 -2.264025394831336e-09 7.460968984628032e-08
age3 3.664608065039995e-08 -6.446681403711764e-11 3.896513696254817e-08 4.287414773085904e-07 -3.879225983164725e-08 -1.074587667038179e-09 9.157465605476945e-12 1.068408543641948e-09 -9.105427899057068e-12 -8.07069914081124e-09 -2.0342499429614394e-08 -3.3286201536349096e-08 3.885906670380369e-09 -3.900885858549435e-08 1.712581936662974e-08 -2.125319335498242e-08 2.0656069839580105e-08 -2.0479878225490096e-08 -2.6164481543608344e-09 -3.433050459075944e-10 -2.696479573790594e-08 1.218896047044705e-08 1.4033315527561902e-08 -3.717750309858682e-08 2.5850693314098004e-08 -4.949892564733028e-09 -2.6504940629416242e-08 3.3368754378575572e-09 4.472788161961456e-08 2.3458047225970384e-10 3.629955324448975e-10 6.607986451996136e-11 -7.433373291061855e-10
age2_sex 3.261584206406348e-07 1.3122427898046502e-09 4.748123248778125e-06 9.798743914071309e-05 -8.550731208086382e-06 -1.278985769422935e-07 1.068408543643278e-09 2.287846445817492e-07 -1.904656887575961e-09 -2.958485127173566e-07 4.101197544392106e-07 -2.4288539173025006e-06 -1.4490148844741616e-06 -7.37720513963595e-06 2.6432098829875117e-06 -1.896876137757804e-06 1.8905911455438037e-06 -2.0866884503463802e-06 -8.784305527947924e-07 1.2291352976657953e-06 -3.692339805313255e-06 -3.288574227577686e-06 -7.403265042512341e-08 -9.630208912751642e-06 1.839340779589476e-06 1.4985291074042687e-07 -2.5117059140759005e-07 -4.75122340090124e-06 2.435203866342727e-06 2.3167511679727703e-08 3.534447386241278e-08 7.751354194600489e-08 -1.6497374709615858e-07
age3_sex -3.8210009862875534e-09 -7.425048988037542e-12 -3.87871053673475e-08 -7.810710870050679e-07 6.969730764021363e-08 1.0683867219264887e-09 -9.105427899068351e-12 -1.904656887576161e-09 1.6164465622675772e-11 1.929396055070093e-09 -3.3633541164619294e-09 1.907503214266163e-08 8.578763781658902e-09 6.238625790447484e-08 -1.9998999352162007e-08 1.308286711080022e-08 -1.4530655509522654e-08 2.1020682768969333e-08 1.0429205618595741e-08 -4.342673596779846e-09 2.278526128997739e-08 2.3019104215252766e-08 8.120516448236983e-09 7.409332319949298e-08 -8.496036909496231e-10 1.6940295143255982e-08 4.1552961765295615e-09 4.14382985868666e-08 -1.5290375797878593e-08 -1.9393039138449035e-10 -2.669037231628721e-10 -6.263749659904112e-10 1.408849677363993e-09
PC_3 -0.0002841484567053847 3.17258797297594e-06 -3.163440553708173e-05 -0.0002595145862705534 1.5467349462229268e-05 8.750469294868247e-07 -8.07069914079697e-09 -2.9584851271395136e-07 1.929396055042547e-09 0.08118287479608213 -0.0050773896490155165 0.001322223187539533 0.006190376437378154 -0.0016951632279018055 0.007398236069217207 0.007817303089330633 -0.019320065667992273 -0.008747319692318756 -0.008340872392950668 0.011231398780731124 0.00650568714993416 0.018139602599731693 -0.00646645651911657 -0.0403514274534728 -0.009266205591588991 -0.005719438433452342 0.014967546058548643 -0.008088948807302345 0.025285057692008037 2.2183380856719864e-05 -2.874912143153522e-05 3.902378528871663e-05 3.740052062437605e-05
