(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00883981813769017 0.00772346725189083 0.00259992646019363 -0.00693931586498244 -4.52288050781468e-05 -3.83638422221473e-05 -6.77425347162851e-06 -0.000150378191915004 -0.00015218375683227 0.000244189620163405 5.60208374928727e-05 3.27708305055618e-05 0.000152917091398181
covarage 0.00772346725189083 0.0112238900131859 0.00829311185926019 -0.0180847659117914 -5.9501171988007e-05 4.35356679102271e-05 3.11649785676424e-05 2.02681642841141e-06 -0.00015791536495353 0.000126884479644207 -0.000133412343439589 -2.10729621470348e-06 0.000250246631946533
covarsex 0.00259992646019363 0.00829311185926019 0.0107613553305624 -0.0200159042213451 -3.4079339400133e-05 -4.29642496089951e-06 6.35734545910775e-05 -7.08314808072934e-06 -0.000162539543539711 0.000250024002914893 -0.000276995762229037 4.76212451251433e-05 0.000302626430559083
covarage_sex -0.00693931586498244 -0.0180847659117914 -0.0200159042213451 0.0422609147148296 1.84751764834918e-05 9.66038392273878e-05 -0.000134316881991539 -0.000107726090003783 0.000310378429145247 -0.000536626267372956 0.000654315098745886 -8.89574686022317e-05 -0.000477574895864608
covarPC_3 -4.52288050781468e-05 -5.9501171988007e-05 -3.4079339400133e-05 1.84751764834918e-05 0.00125609308129979 -0.000121967889965934 1.82484361365324e-05 5.0048161245167e-05 -3.27989798889815e-05 2.77278629331452e-05 -0.000111965605235971 4.8284695405353e-05 4.26912661694413e-05
covarPC_4 -3.83638422221473e-05 4.35356679102271e-05 -4.29642496089951e-06 9.66038392273878e-05 -0.000121967889965934 0.00113336748264571 -2.54501726933772e-05 3.44131517537565e-05 7.21546132505503e-05 -5.29841827532484e-05 -2.03257701177438e-05 -8.50691626660872e-05 -3.24531937042608e-05
proband -6.77425347162851e-06 3.11649785676424e-05 6.35734545910775e-05 -0.000134316881991539 1.82484361365324e-05 -2.54501726933772e-05 0.00220014521216186 -0.00111330937933284 -0.0010999697313665 0.000148242720225185 -8.607084658578e-05 2.92911958204966e-05 -1.06971269694652e-05
paternal -0.000150378191915004 2.02681642841141e-06 -7.08314808072934e-06 -0.000107726090003783 5.0048161245167e-05 3.44131517537565e-05 -0.00111330937933284 0.00689348327697123 0.000696985663999262 -0.00580007272201968 -0.00449804220557908 1.28207908382076e-06 -0.000154071232715161
maternal -0.00015218375683227 -0.00015791536495353 -0.000162539543539711 0.000310378429145247 -3.27989798889815e-05 7.21546132505503e-05 -0.0010999697313665 0.000696985663999262 0.00632181218888276 -0.000253891941996233 -2.09283037489598e-06 -0.00481632376514267 -0.00450215348984528
gpp 0.000244189620163405 0.000126884479644207 0.000250024002914893 -0.000536626267372956 2.77278629331452e-05 -5.29841827532484e-05 0.000148242720225185 -0.00580007272201968 -0.000253891941996233 0.0164548241441752 -0.00519752774221839 0.000198390623682535 -1.7795496761885e-05
gpm 5.60208374928727e-05 -0.000133412343439589 -0.000276995762229037 0.000654315098745886 -0.000111965605235971 -2.03257701177438e-05 -8.607084658578e-05 -0.00449804220557908 -2.09283037489598e-06 -0.00519752774221839 0.0143345158804294 -0.000191016176293052 0.000195591230722484
gmp 3.27708305055618e-05 -2.10729621470348e-06 4.76212451251433e-05 -8.89574686022317e-05 4.8284695405353e-05 -8.50691626660872e-05 2.92911958204966e-05 1.28207908382076e-06 -0.00481632376514267 0.000198390623682535 -0.000191016176293052 0.0115190273305906 -0.00185957495612867
gmm 0.000152917091398181 0.000250246631946533 0.000302626430559083 -0.000477574895864608 4.26912661694413e-05 -3.24531937042608e-05 -1.06971269694652e-05 -0.000154071232715161 -0.00450215348984528 -1.7795496761885e-05 0.000195591230722484 -0.00185957495612867 0.0108412881920559
