 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
PC_8 -0.0007723413307471044 -0.00013497463296602015 -0.006868526685389854 0.00013223334652988567 -8.513485865786392e-07 0.13881345717440802 -0.05736083803245638 -0.21355772234969195 -0.4793784855675619 -0.13502733662051924 5.58182690729397 -0.06635457217879827 0.26592447555387205 0.4599390417702606 -0.21880790749796894 0.14208994253059615 -0.01593681098514239 0.6204026830676749 -0.5115454912073487 0.20715092900759188 0.3355041645785707 0.22881905260407148 0.2575775181016433 0.17357755299492297 -0.416740327566536 0.0002108277348126944 0.0015036577793161956 0.029303782609093186 -0.03003023308925596
PC_9 0.0052659175512322605 0.00011995401341472503 -0.007158768734965599 0.00011738318651018802 -6.500097737299864e-07 -0.034698278530689186 -0.22250477700045912 -0.056748684833402833 0.44225867721709294 0.07023177542076509 -0.06635457217877104 7.170205871541895 0.8639450490337711 -0.19383755996287483 -0.2764141920712283 -0.11438356929931738 -0.09218275455576953 -0.25447519732892976 -0.2796259191736186 -0.40943739114754274 -0.009068303641513665 -0.1352514821321175 -0.2089571804817953 -0.2990727317880638 0.24938488534640327 0.00025909866293544355 -0.0001600344553890271 0.10494493510726582 -0.10196088667962758
PC_10 0.0002006975923525765 -0.0003184589598134522 -0.003548892901753873 6.566280124945049e-05 -4.2611457997594e-07 -0.207216377016622 0.12283442336297891 -0.3690961698750823 -0.10546123179476874 -0.40524508433171547 0.26592447555391235 0.8639450490338775 9.802873523993243 0.7874604126925944 -1.2240740790540663 -0.6660641688535011 0.1632082287143049 -0.023512700637202302 0.4787095571310428 -0.049003230106582064 0.18378589478082713 0.0672343383271749 0.39025578462438343 -1.0278858089885305 -0.733420578166285 0.00032868879113213967 0.000524525171355852 -0.06902699766226263 0.06468922368878718
PC_11 0.004241884651738441 0.0006541179302820595 -0.006066486374986427 0.0001027414223201214 -5.053695515746684e-07 -0.04388033461493334 -0.31762897975877563 0.06061490980184395 0.1707307141149858 0.21735277773381087 0.4599390417702611 -0.19383755996287824 0.7874604126925874 8.483744135560707 -0.10848621834076788 0.7379350408337032 -0.4440809888909069 0.5774990951049214 -0.17608874103147246 0.5238615940335258 -0.001619784931694205 -0.11521789825423477 0.18344195404230992 -0.21584603004465952 0.6066205537872733 0.00019095264108533723 0.0009612228463347993 0.009002154609773577 -0.010128689322559786
PC_12 -0.01847088888658866 -2.0598435522985666e-06 0.01992371335567531 -0.00033618736414893133 1.8515525446174171e-06 -0.08566845122011923 0.011124900440327554 -0.49731535755959444 0.0303966645776475 0.8341839986472194 -0.21880790749798548 -0.27641419207126955 -1.2240740790540798 -0.10848621834077216 9.443116993315142 0.38357758835548106 1.0889962356552643 0.37861547560755293 0.43506830846018163 0.3709987658951265 0.7500864684472105 0.07518688687507663 -0.06921471813020287 0.40873870551569025 -0.03569277056222825 0.001527053828195772 -0.007521563545013009 0.043738380685516956 -0.03208938156855796
PC_13 0.00020108476660459895 -0.00036447462927711 -0.0004623112214624372 8.090905429801556e-06 -7.309322884702216e-08 0.09363197154945888 0.25571855467619503 -0.127978207274504 -0.023465233518511402 0.1913670404917483 0.14208994253058474 -0.11438356929936001 -0.6660641688535625 0.7379350408337008 0.38357758835549793 9.00071704445014 -0.025067397864237288 -0.818597061749614 -0.3667452318185079 0.7225129239787179 0.9560827266156567 0.29840495343572837 -0.6580803691288134 -0.1537043653574771 -0.8674950981569487 0.0005623058540125223 -0.0006604864098732105 0.06070708095578521 -0.05819715108714952
PC_14 -0.004499103336635535 0.0007356789273969809 -0.010444059184842067 0.00023149339793202017 -1.585221059610189e-06 0.09845674861126584 -0.060363376454818374 0.004007257019830243 0.1408690658469327 0.4423585408287839 -0.015936810985141152 -0.09218275455579385 0.16320822871427632 -0.44408098889090086 1.0889962356552823 -0.025067397864215874 9.947586347440032 0.07212812358366893 -0.4410924070093596 0.4227659274514098 -0.4766267979616318 -0.4993269518081088 -0.17727563438212088 -0.8302816714449333 0.3712598811520041 0.00019559463172987216 -0.005880304843322416 0.0257561010810191 -0.01556237978831428
PC_15 -0.004356379920282002 -0.0009051109749520119 0.004872884028629513 -9.241695732927783e-05 4.911998612438036e-07 0.08543854277435645 -0.18643566947170576 0.020061160319884787 -0.574929075534268 -0.591999873308423 0.6204026830676753 -0.25447519732888674 -0.0235127006371524 0.5774990951049196 0.378615475607544 -0.8185970617496124 0.07212812358367227 12.154293739620837 -1.2143177822719053 -0.6839634539421887 1.201574430331468 0.33799860203701576 0.7095683263967523 -0.056211332276181074 -0.9386346285191947 -0.0012310747030642064 0.004420864491603893 -0.056550480103667 0.046157403401065486
PC_16 0.0033728589184012065 0.00014081763293274035 -0.0014297910936062013 1.5374661401731637e-05 2.3282493206144293e-09 -0.07995317435654865 0.28760249641501934 0.13129420288510585 0.15674445158284797 -0.08184358823193087 -0.5115454912073584 -0.2796259191736647 0.478709557130978 -0.17608874103147462 0.4350683084601966 -0.36674523181851226 -0.44109240700935876 -1.2143177822718982 9.740945960108876 -0.1446508642539204 -0.19813098950578614 0.2611033271679944 -0.24592874621363522 -0.2486621182993909 -0.014242831340730056 0.0004648826052228343 0.0009916447005611667 0.11381688512163853 -0.11434753282801896
PC_17 -0.012933447645443642 0.00045163202412637537 0.011911919517000422 -0.00019662591881900097 1.087261237902265e-06 -0.32635683136122984 0.06532633022251169 -0.3517111908734469 0.4914696535373302 0.6301104289086518 0.20715092900759155 -0.4094373911475671 -0.04900323010661457 0.5238615940335252 0.370998765895134 0.7225129239787185 0.42276592745140695 -0.6839634539421838 -0.14465086425391896 12.401523600998523 0.24732648035198762 0.4209633449244925 -0.733180300501674 -0.6195172507465487 -0.02005538007339423 0.0012636228119116296 -0.005789880930541096 0.03756531020676142 -0.028858130263245924
PC_18 -0.000677537040423861 0.0005096841853998371 -0.010789653778864143 0.00022571766669004294 -1.4678886376263916e-06 -0.023704117763505988 -0.2535568990399501 -0.3720743838410434 -0.03523216468691648 -0.3229482202091513 0.33550416457854354 -0.009068303641518925 0.18378589478079568 -0.001619784931698775 0.7500864684472269 0.9560827266156511 -0.4766267979616056 1.2015744303314657 -0.19813098950577765 0.24732648035198523 11.870576349371383 0.4081560374413248 0.4629088247888838 -0.9422139406869173 0.5244177567628349 0.0022316717979214214 -0.005209775598941439 0.08918413075284627 -0.08410851737867421
PC_19 0.013314135239547834 9.8974531411901e-05 -0.01591954781623024 0.0002665440409998736 -1.4463205527547437e-06 -0.02936906718378045 0.061967491378178995 -0.19876638708324207 0.0923543013526933 -0.3619407931563606 0.22881905260406718 -0.1352514821321611 0.0672343383271578 -0.11521789825423573 0.0751868868750741 0.29840495343570744 -0.4993269518081263 0.33799860203703946 0.2611033271679698 0.4209633449244815 0.4081560374413166 11.89832097205077 0.04124448860395001 0.2767754065606319 0.4295544128520311 -0.004212978716479018 0.0036131431222104307 0.015937065941583315 -0.023606047333238844
PC_20 -0.008831660650815469 0.00018018228369639247 0.008198092767733794 -0.00013390633356807148 7.345239085505132e-07 0.1449012636228704 -0.21105370899960646 -0.05061363669726073 -0.33311125422108817 -0.12480999601592364 0.2575775181016352 -0.2089571804818337 0.3902557846243296 0.1834419540423077 -0.06921471813017904 -0.6580803691288124 -0.17727563438211855 0.7095683263967403 -0.24592874621362595 -0.7331803005016706 0.4629088247888744 0.041244488603993254 15.257830728801807 -0.4320879662769199 -0.8991030902527333 -0.002728546258556606 0.0008374886087599387 0.10408391527020236 -0.10207972847587428
PC_21 -0.002743772397492426 0.0001537816826209667 0.004120650354780191 -6.230042810996035e-05 3.591084716206774e-07 -0.06561503563094571 0.059969404138203716 -0.08109729888195513 -0.0318290302408127 0.23269882641267373 0.1735775529948924 -0.2990727317881284 -1.0278858089885725 -0.2158460300446652 0.40873870551570246 -0.15370436535748958 -0.8302816714449771 -0.05621133227619581 -0.2486621182994102 -0.6195172507465555 -0.9422139406869355 0.2767754065606432 -0.43208796627694684 13.953709833059406 1.0325506119860288 0.00010232479827280144 0.0034853499551974823 0.07129905278464356 -0.07493578799609317
PC_22 0.002219278272611362 -0.000971912328273319 -0.0025017342503080124 5.453179782412852e-05 -4.490208417370216e-07 0.16063982770447008 0.3614866579814142 0.19060138057819492 0.07415949922700016 -0.32218617107427233 -0.41674032756654267 0.24938488534636136 -0.733420578166356 0.6066205537872709 -0.03569277056220166 -0.8674950981569538 0.37125988115202824 -0.9386346285191747 -0.014242831340729654 -0.020055380073395468 0.5244177567627893 0.4295544128520388 -0.8991030902527379 1.0325506119860481 12.823084353748396 0.000605208202619944 0.00034406362283024086 0.07309604557174201 -0.07523787462165216
proband -5.1036536302752035e-05 -1.3343973619053342e-07 5.50924262595109e-05 -9.463438674003218e-07 5.274425687865432e-09 0.00011641052050890416 -0.0006012025095860559 0.0005937661336796446 -0.0003891279345020403 0.0006606940295868344 0.00021082773481263326 0.00025909866293507644 0.0003286887911319413 0.00019095264108528526 0.001527053828195425 0.0005623058540124115 0.00019559463173008878 -0.0012310747030646002 0.00046488260522290403 0.0012636228119116213 0.0022316717979210423 -0.0042129787164790124 -0.0027285462585566393 0.00010232479827294653 0.0006052082026198793 0.00029184613954891394 -0.00013687405239297144 0.000693452290229731 -0.0007149561542800097
paternal -3.937767651116972e-05 1.3020308115907388e-06 1.5915335151739013e-05 -1.8219380882462314e-07 9.255127962580963e-10 0.0002774412954908584 -9.064879042359886e-05 0.0003203730017225433 -0.0008792776249093858 -0.0022147456890627493 0.001503657779316802 -0.00016003445538883914 0.0005245251713547509 0.0009612228463345979 -0.007521563545011584 -0.0006604864098731283 -0.005880304843321114 0.004420864491603554 0.0009916447005613093 -0.005789880930540594 -0.005209775598940199 0.003613143122210128 0.0008374886087599855 0.003485349955197019 0.00034406362283058596 -0.00013687405239296965 0.001908750613270693 -0.0011221769623435333 -0.0020696901485693143
gpp -0.002935510554427713 4.366498910729456e-05 0.0032882014154831042 -5.3915428667945996e-05 2.9106603028798625e-07 0.016970900461281233 -0.011698465415216647 0.03413105042839923 -0.039660092655396204 -0.012225067498093121 0.029303782606901904 0.10494493510617209 -0.06902699766479549 0.009002154609683448 0.04373838068624368 0.0607070809556425 0.02575610108171137 -0.05655048010297248 0.11381688512158812 0.03756531020671518 0.0891841307521274 0.01593706594226443 0.10408391526999188 0.07129905278535772 0.07309604557169438 0.0006934522902292758 -0.0011221769623462558 3.315768311055385 -3.313940583900801
gmp 0.0029784963993949635 -4.642352268439484e-05 -0.003215129534248183 5.240313425166852e-05 -2.812238013381186e-07 -0.01679607487043333 0.012296979139054072 -0.03431577720463805 0.04171124635669545 0.01667837080372845 -0.03003023308899522 -0.10196088667846925 0.06468922369088968 -0.01012868932245484 -0.03208938156897207 -0.05819715108687053 -0.015562379789147788 0.046157403400087296 -0.11434753282792752 -0.02885813026312496 -0.08410851737731923 -0.023606047333499153 -0.10207972847561739 -0.07493578799689352 -0.07523787462156609 -0.0007149561542795418 -0.002069690148567066 -3.313940583900805 3.318472819080498
