 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 9.693360114060596e-06 3.4218818860788516e-08 -1.3574833370965206e-06 -6.54697435730447e-06 4.3285189338833046e-07 2.6962608695512433e-08 -1.54403379105004e-10 -9.473429965555011e-09 6.377738786889989e-11 3.988062821567453e-06 -1.6126368395811122e-06 2.60209592197941e-06 -3.7418831800089385e-05 4.720471881379522e-05 -6.557261063466943e-05 4.575356371184579e-05 -3.784621383096611e-05 -3.898453316579581e-06 -7.281310499790007e-05 -5.953880922747304e-06 -1.734449756500982e-05 -4.914742271332217e-05 3.529538278077356e-10 -3.312761587115903e-05 -1.49294248478775e-06 2.9944858548630554e-06 -4.135285593432458e-05 -4.505913582501368e-05 6.0170927419285264e-05 -4.174941884781187e-09
yob 3.4218818860829015e-08 9.576888861864802e-08 1.379948507517525e-07 6.349458394107989e-07 -5.873667906514824e-08 -4.0143210112772017e-10 -1.935914931480963e-12 9.008698116469918e-10 -3.055286372671057e-12 7.452621899660819e-07 6.93063300624496e-06 5.134662743560503e-07 -6.672993707137194e-06 -1.5431541503177325e-06 -3.059331919786394e-06 -1.0772709962928516e-09 -2.4703223974765146e-06 4.494261064283253e-06 -1.6422099478994462e-06 -4.152440707896977e-06 5.845869070627298e-06 -5.281763202198491e-06 -2.5443716918428927e-06 8.2362222011765e-06 2.425447734580977e-06 2.541729048034521e-07 -1.9503560852016737e-06 2.9676467838908467e-06 -1.0999849210170607e-05 -1.3712596893372664e-08
age -1.357483337069547e-06 1.3799485075158268e-07 2.4464991068610816e-05 0.00034955105012484294 -2.4291286910683666e-05 -5.027981131312043e-07 3.2001109478888398e-09 5.022668824674999e-07 -3.1991542824562174e-09 7.770519956397517e-07 -7.723411884239072e-06 -9.239658498637948e-06 -2.030486291929768e-05 -6.907335410797948e-08 9.706861010468326e-06 6.406621142323708e-06 -4.689293756904411e-06 -2.022146967146158e-08 4.154695002459599e-06 9.497987057607926e-07 -1.8773514322058358e-06 -9.31837892054109e-07 -2.1729277728875587e-05 -4.5235443823852825e-08 -1.3222865093774815e-05 -2.813863317063065e-06 -1.4793074945585618e-05 -1.1736202271139544e-05 9.86205556003029e-06 2.5955182921308216e-08
sex -6.546974356841967e-06 6.349458394133044e-07 0.0003495510501246263 0.009476161794802663 -0.0006242916234267386 -6.940963572441933e-06 4.297894688735349e-08 1.2480445103452762e-05 -7.758878958698978e-08 4.1098167672515465e-05 3.0427533392203265e-05 -0.00014588418524915658 3.663434435876398e-05 -0.00017045266480737755 0.00020221674373358312 0.0001602045677007984 1.542714240572185e-05 0.00014303900691499977 -6.136871161058784e-05 -0.00018885352592511924 -8.103008459589537e-05 -5.581900250074291e-06 1.6300185847202885e-05 -0.00015733392788727706 -2.595221944110267e-05 0.0002102702962711598 -5.764978935044054e-05 -3.9885518582765904e-05 -0.0001584514509102937 7.473116736765857e-07
age_sex 4.328518933586843e-07 -5.8736679065004656e-08 -2.429128691066333e-05 -0.0006242916234266315 4.329103794765408e-05 5.012060889626188e-07 -3.193396552000906e-09 -8.966094048322343e-07 5.722750703653622e-09 -3.7171036983548048e-06 4.169744639259404e-06 1.6450239814809175e-05 -1.6189726397989844e-06 9.970559725453243e-06 -1.9116708225825612e-05 -1.0310549722403333e-05 -4.2168594598685415e-06 -5.065388637491794e-06 3.471058932668299e-07 1.00814210717511e-05 4.585992622950492e-06 2.7549817171253955e-07 9.424775682313776e-07 1.405289522521895e-05 3.1849968794396315e-06 -1.3980845531088023e-05 8.731988499809796e-06 4.859486366562174e-06 6.344633449908222e-06 -8.591745217249543e-08
age2 2.696260869518329e-08 -4.0143210112860613e-10 -5.027981131311374e-07 -6.940963572445027e-06 5.012060889629361e-07 1.0714421929770324e-08 -6.998075382267938e-11 -1.0688282267324437e-08 6.981017328594865e-11 6.031479071782634e-08 4.792726443181643e-07 3.0486321706966503e-07 2.751905334411142e-07 2.9736700134091133e-08 -3.2508417781280097e-07 -1.6111032943327974e-07 -6.059023914189329e-08 1.8600240864204115e-07 -2.3125276486151886e-07 -2.1736849987764628e-07 1.6357636100920714e-07 -1.5064817825962782e-07 4.7498396305761376e-07 2.6457303981777945e-07 4.097029923098237e-07 1.0622254535236731e-07 2.612970744653621e-07 2.785041520491547e-07 -6.164091399495068e-07 -1.2707784908924087e-09
age3 -1.5440337910162756e-10 -1.9359149314897117e-12 3.2001109478880424e-09 4.297894688736504e-08 -3.193396552002369e-09 -6.998075382267185e-11 4.668223398044344e-13 6.977567831391346e-11 -4.653515964508965e-13 -8.867638133442554e-10 -3.813218123312005e-09 -2.4374074898478024e-09 -1.860978931613397e-09 -1.6424687095593825e-10 2.1608251391430117e-09 1.1724117411145371e-09 8.745750614221159e-10 -1.754155895948849e-09 1.8338276082586708e-09 2.005705101351637e-09 -1.2036521716275426e-09 1.2963479405428974e-09 -3.5560771882535174e-09 -2.3846344500727406e-09 -3.1901485388910055e-09 -9.539838667496468e-10 -1.6695857707469757e-09 -1.6145850476680304e-09 5.301680141022284e-09 1.1029855073764959e-11
age2_sex -9.473429964848521e-09 9.008698116423895e-10 5.022668824669933e-07 1.2480445103448732e-05 -8.966094048321056e-07 -1.068828226731612e-08 6.977567831387207e-11 1.9105019664675288e-08 -1.2479344993370864e-10 7.909309541195668e-08 -1.693808387191814e-07 -4.3149204690415385e-07 2.2809585207246043e-08 -1.9581715797983898e-07 4.78821795813273e-07 2.073544350695907e-07 1.1956620250757715e-07 3.936935250946151e-08 8.09742212391385e-08 -1.0541182387651264e-07 -8.020502080918269e-08 1.6942971710112294e-08 -8.336475234729809e-08 -3.625514626502583e-07 -7.019112129970707e-08 2.506508375693926e-07 -2.2386376701683145e-07 -1.0614015830945717e-07 -4.5067349292562365e-08 2.037285186376695e-09
age3_sex 6.377738786183895e-11 -3.0552863726168037e-12 -3.1991542824525265e-09 -7.758878958695386e-08 5.722750703652102e-09 6.981017328588628e-11 -4.653515964505736e-13 -1.2479344993369416e-10 8.317296073786281e-13 -3.7914189406265383e-10 1.4712335091111368e-09 3.2211946372902544e-09 -9.152825602497366e-11 1.2551950915386662e-09 -3.477780114443481e-09 -1.2224527283793677e-09 -8.741212527103707e-10 2.0570691654252516e-11 -1.0521159703126382e-09 8.806201222860548e-11 4.217924841625476e-10 -2.1280190599358028e-10 9.091529564531363e-10 2.632728217651635e-09 4.0215695990384376e-10 -1.3378434785864559e-09 1.580115354709934e-09 4.426989857277599e-10 -1.0796008945814979e-10 -1.4360273853002744e-11
PC_3 3.988062821571034e-06 7.452621899660808e-07 7.770519956307426e-07 4.109816767231399e-05 -3.717103698340731e-06 6.031479071801284e-08 -8.867638133454395e-10 7.909309541166412e-08 -3.791418940607862e-10 0.024856179150832814 0.0007119411732269445 0.0016779507507519381 -0.00029266144933716995 -0.004228469209896852 0.0017856952934530628 0.0036071957091211733 -0.003872576921514441 -0.00022570894698921795 -0.0012603199487425587 0.000579250959161432 0.004879413913942688 0.002534244768387494 -0.0015477161625386648 -0.008974021618403973 0.0010520802928094273 -0.0008367434161353246 0.0029968414729823097 -0.0005619624408962766 0.0045207571783251405 4.7142044620666395e-06
