 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.040066319230326e-05 2.9895087494432986e-08 -3.2637486938686244e-06 -1.721438316388154e-05 1.0919287525392212e-06 6.37176728374465e-08 -3.769515391788216e-10 -2.2046525643949525e-08 1.393896788869672e-10 3.7050447289805e-06 -2.3691836687359087e-06 4.119495559158435e-06 -3.856751643172452e-05 4.831179575214612e-05 -6.901634040457672e-05 4.709969631749808e-05 -4.0969154722351305e-05 -5.021823406920244e-06 -7.384813724625191e-05 -5.609229069085075e-06 -1.4599836849594968e-05 -4.916346881623985e-05 2.1357823793737153e-06 -3.5280049315183855e-05 -5.271205477488962e-06 4.804656133588594e-06 -3.879850460139209e-05 -4.4992590125237676e-05 6.368149438892883e-05 1.1080411700298595e-08
yob 2.989508749448e-08 9.882084508476603e-08 1.5640956409719773e-07 3.8774887462483366e-07 -4.455126688965383e-08 -6.893724161945587e-10 -3.2061340700904856e-13 6.276844298579049e-10 -1.36178423907435e-12 7.397457474640794e-07 6.9976316975807595e-06 5.33724731420593e-07 -6.801847018942378e-06 -1.6433346347333527e-06 -3.1606872836164462e-06 9.708040653193069e-08 -2.492882690818261e-06 4.589423586710664e-06 -1.699242007403227e-06 -4.288695441958992e-06 5.770950331268885e-06 -5.424510970511868e-06 -2.7390440101928064e-06 8.54310227342189e-06 2.6039189622842635e-06 2.685237584274366e-07 -2.1565570717977094e-06 2.8696975913850032e-06 -1.1393710203006008e-05 -1.3268743298502627e-08
age -3.263748693845793e-06 1.564095640973764e-07 4.2719145558183754e-05 0.0006359175512358669 -4.2424831066058425e-05 -8.568581364478637e-07 5.3526614286237245e-09 8.543958138872315e-07 -5.3403319005075945e-09 1.2416696062965915e-06 -2.4217033595741325e-06 -6.021248681369257e-06 -1.6980897190406004e-05 7.434098326990287e-06 1.5035296840511233e-05 1.102053144198051e-05 2.7906167414874074e-06 3.1419494905257463e-06 1.3415003913569846e-05 -6.682623690974249e-06 -1.5856384892568828e-05 -1.0037210635265986e-05 -3.6087901628217564e-05 9.451006595788563e-06 8.540035776698664e-06 -5.5037291054016515e-06 -4.111029485868975e-05 -1.990035117748398e-05 1.1170666376804333e-05 6.143899547306922e-08
sex -1.7214383163028393e-05 3.877488746155069e-07 0.0006359175512340793 0.01655802079339814 -0.0010730032793528092 -1.2498881474116529e-05 7.675172101399315e-08 2.1205002166235345e-05 -1.3069548544698136e-07 1.6899796408468624e-05 9.571977468789296e-05 -4.1774479574792066e-05 0.00010615114259568756 -3.199857199056354e-05 0.0001777241772085546 0.00021241080727927027 8.869126936883585e-05 0.00026168619113712546 0.000176368551821557 -0.00039687261639229034 1.220962324162429e-05 -3.249250420722481e-05 -9.488504162818752e-05 -6.830430250163172e-05 0.00030868055650572045 0.00031177040977115945 -0.000408599464698444 -0.00021194453793965524 -5.089045414969917e-05 9.912018756705344e-07
age_sex 1.0919287524993088e-06 -4.455126688982954e-08 -4.242483106593818e-05 -0.001073003279352814 7.178639381664084e-05 8.536765179593156e-07 -5.337623947471199e-09 -1.4515551166109018e-06 9.104808697591779e-09 -2.213440567529406e-06 3.464840248363054e-07 9.861239250922377e-06 -5.243854728919404e-06 1.2865849903676482e-06 -1.78863954983745e-05 -1.3588441309670172e-05 -8.654532225743206e-06 -1.2404722537099123e-05 -1.4933576981921011e-05 2.292556806695787e-05 -1.1755022428975287e-06 1.8634797928632216e-06 8.620644726167716e-06 8.566716387798349e-06 -1.768824930608206e-05 -2.1026579648106327e-05 3.0272551415709064e-05 1.5073973194963206e-05 -9.929064511720214e-07 -1.0619835407307811e-07
age2 6.371767283682769e-08 -6.893724161931222e-10 -8.568581364479002e-07 -1.2498881474153566e-05 8.536765179618174e-07 1.759220926214827e-08 -1.1184187177118333e-10 -1.754141851720389e-08 1.1152562575966422e-10 5.340930605838436e-08 3.859968444180542e-07 2.457195012389651e-07 2.1522333002038012e-07 -1.187586457141452e-07 -4.356847461484097e-07 -2.49230415363524e-07 -2.0161105453070969e-07 1.2824628151256945e-07 -4.192717459516072e-07 -7.73116861644553e-08 4.356076189901221e-07 2.031299037280889e-08 7.556554497306236e-07 9.24454831251558e-08 -1.8531960178930045e-10 1.539363382559158e-07 7.565539966788726e-07 4.2780466266695986e-07 -6.578387312411674e-07 -2.019625095522912e-09
age3 -3.769515391766192e-10 -3.2061340705775624e-13 5.352661428624095e-09 7.675172101423077e-08 -5.337623947487244e-09 -1.1184187177118711e-10 7.218502438168546e-13 1.1150906711267197e-10 -7.19619213502936e-13 -8.596287580613335e-10 -3.280393432943025e-09 -2.094980547664077e-09 -1.5291887619079244e-09 7.552884759602821e-10 2.8465425551378557e-09 1.7091947124387159e-09 1.7092276445554513e-09 -1.411511255902132e-09 3.00806610856553e-09 1.1846644903889323e-09 -2.8610151413875508e-09 2.6854429260283714e-10 -5.286835976046655e-09 -1.3837880377605243e-09 -7.461792224078567e-10 -1.2253217111557399e-09 -4.6154058063110735e-09 -2.4869071316026193e-09 5.610562203628061e-09 1.582894664838366e-11
age2_sex -2.20465256433765e-08 6.276844298642757e-10 8.543958138847729e-07 2.1205002166235356e-05 -1.4515551166108967e-06 -1.754141851715272e-08 1.1150906711234371e-10 2.992713370880194e-08 -1.9082206331875297e-10 5.043508833877077e-08 -9.872934641921811e-08 -3.0418367507836575e-07 8.495763973753562e-08 -2.7420753522254802e-08 4.5739605230744245e-07 2.696438057005645e-07 2.0255567376063575e-07 1.8011604713341985e-07 3.7959289514835506e-07 -3.4703643773577947e-07 3.276922154421709e-08 -1.1542870413250475e-08 -2.417458201758223e-07 -2.5917192207477516e-07 3.2988168366719605e-07 3.9248575618161387e-07 -6.319944848203949e-07 -2.9358976701999424e-07 1.0617271836865585e-07 2.482519297833298e-09
age3_sex 1.3938967888059485e-10 -1.361784238974431e-12 -5.3403319004918905e-09 -1.306954854469807e-07 9.104808697591693e-09 1.1152562575933954e-10 -7.196192135008537e-13 -1.9082206331875214e-10 1.235003538699476e-12 -2.0243815108185875e-10 1.0573994205896937e-09 2.456729180006799e-09 -4.373821004875501e-10 2.3011075672249477e-10 -3.3473573365866248e-09 -1.5845544481905702e-09 -1.3617049961842865e-09 -8.364059792149142e-10 -2.8750953160918954e-09 1.5087620298745227e-09 -2.819066368675253e-10 -5.0626731782759505e-11 1.915290249163286e-09 2.015748650598992e-09 -2.008709308184718e-09 -2.2149878715953636e-09 4.012014215930895e-09 1.5288406485477404e-09 -1.0716057270891235e-09 -1.72548392356792e-11
PC_3 3.7050447289826714e-06 7.397457474640283e-07 1.2416696062672776e-06 1.6899796407921316e-05 -2.213440567492218e-06 5.3409306058982885e-08 -8.59628758065125e-10 5.0435088338008666e-08 -2.0243815107702256e-10 0.025831603224538483 0.0007171706494660228 0.0017973535234007782 -0.0003402239662676631 -0.004399992504231562 0.0018814274466843 0.0037255223067387782 -0.003942443204262988 -0.00025630272432546536 -0.0012878207809007185 0.0006056729774626428 0.004940464257412717 0.0025762733441695948 -0.0015334264190570695 -0.009283493554220179 0.0011038136833128635 -0.0008857912595876599 0.003068557434728043 -0.0006474291152142952 0.0046667798706126525 5.106451562482632e-06
