 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept -47877149047.41733 4.6219108123204415e-06 0.0006366127364750518 -15512963596.439215 -590424137.0178506 -2.1809735524929965e-05 1.943987345086662e-07 -687661.1377535176 -208263.6395352574 -0.004451546075203775 0.003049278235994194 -0.004807203301710339 -0.0019421107814303366 1.6034617845820613e-05 -0.0037394298946721418 -0.004866313740501684 -0.006446230240765444 -0.0021202367295822364 -0.0012257610517791434 -0.003704347393462072 -0.0003608108806255256 -0.007982066898036313 -0.0017967611795484631 0.0010050748404779996 0.005615834219345485 -0.014353845878722573 -0.0051536885132621455 0.0046917013062761515 -0.0012552513842217922 1.540663647613272e-06 -4.87476952038317e-06 -9.278394108078195e-06 2.9424033891749645e-05
yob -4.860480197070351e-06 5.817214352008177e-06 4.542544256089633e-06 -1.7411725365827004e-05 1.2315124050305026e-07 -1.068318858722512e-08 5.5873294265833513e-11 2.0187215926795545e-10 4.3344312473319185e-13 0.00012445587461019448 0.0007176395603689751 -1.048209572788842e-05 -0.0007443618844171022 -9.569276110851395e-05 -0.00034694535490404054 0.00020884629504481662 -7.240824478977917e-05 0.0006638142649015937 -0.00022896517059075897 -0.000849750498712842 0.0003415640199570528 -0.0002017193014681464 0.0001632225800150699 0.0005671198004287827 0.00022604475188298543 4.176323642948647e-06 -1.4727265813902744e-05 0.000405628169006516 -0.0007871778014300653 3.905192473181774e-07 8.060755899879661e-07 -1.6977574312958495e-06 -8.506531264453884e-07
age 0.00030435341977564116 4.542544256089871e-06 0.00012979727815179618 -0.00031485836414286435 2.5974408445153963e-05 -3.755155639578632e-06 3.2171065705418106e-08 -1.406060474152193e-06 1.8287776333892645e-08 -0.0005070038890923331 0.0007926214449175479 -0.0009425446941704545 -0.000553393458200366 -0.0001507289407223094 -0.0008710030757660205 -0.0008103195548458209 -0.0013145500995868742 4.043471868777762e-05 -0.00012022693943553045 -0.0010225026274598918 6.201132598081417e-05 -0.001412101580902618 0.0002945488888587092 0.00041664883610063023 0.0015704818592271591 -0.0021551913953729105 -0.0009442742767419245 0.0011616364931837082 -0.0002849024191243713 1.81756170757259e-06 1.656967659498322e-07 -5.07561483906455e-06 5.420034367182445e-06
sex -5159753791.985566 -2.4555546471535637e-05 -0.0016843763472109469 -39991906882.59511 4280715423.309582 4.947296307359275e-05 -4.37119094269996e-07 -198254228.64410135 2163902.765912593 0.011746527876709085 -0.004440501739668874 0.012368255668934586 0.00861449151358625 -0.0023657452573508262 0.008135103012729699 0.010230005361629657 0.020100563604937723 0.009265385307292349 0.004644036689274011 0.01513702846094155 0.010470944402219762 0.016787908451966378 0.00013229176852135215 0.003463782294152939 -0.020715930668011442 0.03253013895984259 0.011453408855547369 -0.01824502599931932 -0.00450240704527077 -1.4625085489220899e-06 2.6586763171986767e-05 1.996407310479564e-05 -8.327008655136825e-05
age_sex -904877495.6162465 2.9724913758116883e-08 3.995028409090909e-05 4291613918.700563 16894538.552150656 -1.288079596185065e-06 1.145647717760755e-08 1198784.7326989905 -56668.54915361087 -0.0002637987012987013 0.00010146103896103897 -0.000289163961038961 -0.00010780235389610389 -2.536525974025974e-06 -0.0001953125 -0.000289163961038961 -0.00038555194805194807 -0.00018897118506493507 -2.4096996753246754e-05 -0.0001851663961038961 -8.655894886363637e-05 -0.0004565746753246753 -5.009638798701299e-05 6.3413149350649355e-06 0.00039569805194805197 -0.0008218344155844155 -0.0002739448051948052 0.00038555194805194807 -7.482751623376623e-05 2.972491375811688e-07 -1.2880795961850648e-07 -8.124809760551948e-07 1.8231280438311688e-06
age2 -1.0254646851977176e-05 -1.0683188587220575e-08 -3.7551556395786105e-06 8.473194585757914e-06 -8.235644362516985e-07 1.1724477903772015e-07 -1.044126143002731e-09 4.5133169234361584e-08 -5.793876447287155e-10 1.681238082524452e-05 -1.2933993319703083e-05 2.7712268097169287e-05 6.5033329429952895e-06 6.76136832884252e-06 1.974478721351224e-05 2.7734832618147144e-05 3.154537471381705e-05 9.685628983732224e-06 -2.5873928086938108e-06 1.428532684174547e-05 -1.453377100151303e-06 4.6807173372652376e-05 1.3647153371306238e-06 -9.746777808611431e-06 -3.530471215549839e-05 7.010518446114319e-05 2.3789032619014527e-05 -3.1900201748216206e-05 8.766951526769238e-06 -4.467307716255939e-08 -2.055075336253844e-08 1.2148591689182174e-07 -1.711913281979672e-07
age3 9.76221889062053e-08 5.587329426576164e-11 3.2171065705417715e-08 -7.347073219896627e-08 7.483509487611275e-09 -1.0441261430027251e-09 9.583879153311232e-12 -4.1254789385193325e-10 5.232882653975097e-12 -1.5632266580966428e-07 1.6391304560217735e-07 -2.428075732900583e-07 -1.0939933716846966e-07 -5.6858455208535966e-08 -1.9386148294956694e-07 -2.4652865705339116e-07 -2.458010351491033e-07 -6.196735682608272e-08 2.1164646907060022e-08 -1.2511994357932202e-07 4.889675143344094e-08 -4.498221421556259e-07 -8.15839146893274e-08 1.367442332707216e-07 2.664906029911261e-07 -6.680566247568145e-07 -2.1539405986590636e-07 2.7595199096708817e-07 -1.6278526807351614e-07 2.7143504073226585e-10 3.231653951144844e-10 -9.923516459314411e-10 1.3802733391735188e-09
age2_sex 4320571.614717014 9.420802046800936e-09 -6.237159759592085e-07 -227281991.00488514 1145225.2661607794 2.018955395205385e-08 -1.8581159794922813e-10 5734.630896118475 882.1978107460982 5.04135583097081e-06 6.05218947151448e-07 4.475301783608497e-06 7.768312080042291e-09 -7.394817712752193e-07 3.1698552420912923e-06 5.331405501100697e-06 6.663981957969571e-06 6.051566499710861e-06 7.548349847268081e-07 2.170615069457605e-06 2.8084990212932644e-06 7.557983487885583e-06 1.8680555164886602e-06 1.958849893179947e-06 -4.265750391067368e-06 1.427629223835312e-05 5.4938225392536545e-06 -5.596543159400086e-06 -1.4269201552521983e-06 1.7089467425189357e-09 1.1398913038084178e-08 -1.7297117685848264e-09 -3.0100715281804934e-08
age3_sex -257756.13377200117 1.0712400184277232e-11 1.2565685982824126e-08 2527174.654446604 -52651.27355099052 -3.863840110028072e-10 3.417515406381335e-12 657.6905235485079 -12.28475588056244 -7.908898899386554e-08 1.3963230602046739e-08 -9.127167903774946e-08 -2.8906431516353742e-08 -3.785533226051226e-09 -5.941668001731863e-08 -9.375337342402462e-08 -1.3285974069695464e-07 -8.190562606944725e-08 -1.0867315101522284e-08 -7.697910346546487e-08 -5.405300007887082e-08 -1.4349678618980872e-07 2.610910195462081e-09 -3.1694976214743935e-08 1.2987042686639487e-07 -2.4574495134673e-07 -8.66053237982267e-08 1.408171590832404e-07 2.5821082411614803e-08 3.1841055599922535e-11 -2.0820940403082911e-10 -1.5208612695746747e-10 6.951799216211894e-10
PC_3 -0.0026947249773950047 0.00012445587461019561 -0.0005070038890923306 0.0038732701151941535 -0.00015815699582317726 1.6812380825244587e-05 -1.5632266580966574e-07 8.18732850849264e-06 -9.88046660653032e-08 1.0570708204568255 -0.20856970511106526 0.07926039925146028 0.258156923296603 0.039646595494504576 0.0035793430238862133 0.027829128502616794 0.009943548925390793 -0.1742731075849734 -0.051899571038357274 0.24812093978291994 -0.08880543650279661 0.29865968182081876 0.034045856962188356 -0.46872947955336175 -0.18034988414373923 -0.016495037502651577 0.05216676228736205 -0.18700564944761208 0.5854387590299017 4.0148840858111115e-05 0.0003966509410624396 -0.0006653190848258907 0.00026347486385293675
