 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
PC_4 -0.00014291206675118523 0.00020618242258130723 0.00011578962464237801 0.0070545393642816945 -0.0007101330952002618 -9.749622491251482e-07 3.269889340684648e-08 2.204225683167883e-05 -2.0816762520260017e-07 -0.042160720017699445 0.8320172139618514 -0.00988002381519328 0.18325609472582058 -0.06487100453906676 -0.07818568686062131 -0.03183684118942301 0.014527652903802828 0.01728854734863204 0.06452470994972567 0.0877200716943112 -0.07452274057339263 -0.07984547764745402 0.08218656694797939 0.06251895806235021 -0.0556376045281227 0.009381717129883435 -0.05011916544591515 0.04119881122970143 0.10619810187032425 2.420574008354393e-05 0.00013584745064317588 0.000396490288054622 -0.00012013967109422592 -0.00023861266598829094 -0.000696448584163887 -0.0003714869487276358
PC_5 -0.0010861389143955774 3.5172987390795985e-05 -0.0003509026136957294 0.0012764545807009782 -0.00020569600815638226 9.263435139288797e-06 -7.528408845448963e-08 7.598494574280358e-06 -7.474035565024036e-08 0.014107041023351039 -0.009880023815193498 1.1046012551965154 -0.06534434641232954 -0.12216942640234897 -0.1456630431717233 0.13909059366893234 -0.07931542096409887 -0.16543092403252432 -0.09390632287159287 0.03997182031749795 -0.07499855662511382 -0.054713478599908306 0.06536523994645063 -0.2275308471337459 -0.020174688538662274 -0.016716122243662944 -0.04274814511959974 -0.05582147287579032 0.17522815350224938 -9.11894190598196e-05 -0.00038061760478462205 -0.00035502012624042355 0.0007001995059203157 0.00026334431046544615 0.0006361141939214568 4.1174471660114864e-05
PC_6 0.0012208231550071777 -0.00014579399047067053 7.887478172517162e-05 -0.008831370818902043 0.0008678666054979404 -5.079945330393508e-06 3.994813306812292e-08 -2.4870017363303277e-05 2.1317138072541513e-07 0.03806606492381946 0.18325609472582646 -0.0653443464123284 1.4627608283597957 0.08894498725840935 0.13291264718246362 -0.11559301115154613 0.11920089922445201 0.03977534021319739 -0.04806220223944617 0.0577746701206634 0.25008970456950047 -0.23268444734819627 0.10179137543925565 0.19559550109995177 -0.039456236043056585 0.0022859754450254405 -0.09811119543861221 0.10028384426925764 -0.17470960176527123 4.997148020722529e-05 8.829724891259656e-05 0.0005851728069956308 -0.00025613223513960945 0.0007055299499861529 -0.001475624547502291 0.00010486848176434796
PC_7 -0.0008977927922290566 7.347275406211694e-05 -0.0009712278190079911 -0.012874423975082967 0.0011812677825618664 3.243648389125489e-05 -3.0396679201299587e-07 -3.4156907425719854e-05 3.139074738744742e-07 0.016396806692130162 -0.06487100453906207 -0.12216942640234815 0.08894498725841216 1.981457487591966 0.003143871951466413 0.2447169550589544 -0.1716711457082365 0.20765664554014687 0.1497735972514131 0.08425317427837843 0.025892200335746844 -0.21320643848327597 -0.14167255034577064 0.2790062765184472 0.1089825808107179 0.05028861926329427 -0.17759473063587217 0.04031291115772724 -0.30440625302450464 -0.0004908979726756291 0.00045160129291264335 0.0009787156434497729 -0.00036402258291000524 0.0001061163771615646 -0.00029320387674561336 0.00038368074387954397
PC_8 -0.00027206354602404305 -0.00017298819962586703 0.00047675970070722157 0.0047160104425014214 -0.0004893261856955241 -1.7833574212070057e-05 1.5827056391351284e-07 1.5943087179051863e-05 -1.5850100693545545e-07 0.009979553588089458 -0.07818568686062558 -0.14566304317172518 0.13291264718246337 0.0031438719514685323 2.182268857737769 0.2680404042370219 0.0027795992923361356 0.1737121752184113 0.19030520738968587 0.010852143138111829 0.064211713512675 0.18052145489748905 -0.1199996491730676 0.16912494452144877 0.29505246643470967 0.05255468212221041 0.13082283404105094 0.11096357228746802 -0.1322577509627672 0.00020340976804452158 -0.0002522768588877806 0.00017586318069548766 0.0015860121126334554 -0.0007515432660646929 -0.00028975742908679623 0.0004027383671762155
PC_9 0.0019399921971018994 -2.9278075939743324e-05 0.0003393536809855621 0.009437043513819294 -0.0009519137577320006 -1.2743899240521188e-05 1.398878772861337e-07 2.974752606435372e-05 -2.845099408067458e-07 0.02469535668857951 -0.031836841189427756 0.13909059366893214 -0.11559301115154746 0.24471695505895427 0.2680404042370236 2.7518891806150925 0.17641186703441478 0.0301975948088653 -0.19502250188200207 0.1747964627231677 0.02992495025384191 -0.0021433389758098373 -0.1287119196597759 0.018158674127100382 -0.17762260859911977 -0.13225067783137556 0.07409704627727016 -0.18464793385834102 0.26359631110544784 0.00015764884773696483 -0.0008401916557000655 -0.000988404938937753 0.0016498683783620607 0.0004438233014665605 0.0011897829333163941 0.0019717238717806033
PC_10 -0.00010408979524938247 -7.547763943952987e-05 -9.774275308738568e-05 -0.0008570952976838039 0.00020940836954477899 4.753256000958256e-08 9.466293256192506e-09 -7.670673011154404e-06 7.227045232467023e-08 -0.05068418795066252 0.014527652903802429 -0.07931542096409776 0.11920089922445323 -0.17167114570823314 0.0027795992923322 0.1764118670344129 3.5427203052501137 0.47358584478266186 -0.2177579515197051 -0.022350388671388523 -0.06248207139340595 0.11541294286538693 0.08894900135341446 0.14767524571376575 0.2727553390460166 0.18099082542144584 0.07292518976057664 -0.0955273372563815 -0.36428687869627685 0.00014901590381353365 0.0005342748995877557 0.0009012415672797225 -0.0006269143933456173 -0.0002675808886305113 -0.0020310053416476943 0.0009003339745702505
PC_11 -0.0005755921850131738 0.00014798028186512564 -0.0002645109425537108 -0.0029538715725052657 0.0003973264090668312 1.0052639783566123e-05 -7.799960603161837e-08 -1.2536317290173866e-05 1.0844267680143725e-07 -0.028187401160653342 0.01728854734863362 -0.16543092403252632 0.03977534021319879 0.20765664554014684 0.17371217521841043 0.030197594808863776 0.47358584478266064 3.049257337716402 0.23004515634717243 0.3888644970807495 0.21857289974107563 0.09168121104083712 -0.0034490796760821923 0.04200335476024959 -0.2032810748075206 -0.06919788984851118 0.02426714539720846 -0.37354158487141764 0.30598362608249075 -4.813991654722125e-05 -0.0003757691070251069 7.22671825391566e-05 0.0019523358380897124 -0.0003610000063601128 -0.0005963825864636569 0.0014066315696506235
PC_12 -0.0010011831216841147 -4.702160330540405e-05 0.0007847666426648275 0.008821053657110911 -0.0008305362538828857 -2.5032681168923154e-05 2.2468122953645205e-07 2.417020745308361e-05 -2.201150662502413e-07 -0.029516552846053163 0.06452470994972187 -0.09390632287159172 -0.04806220223944799 0.1497735972514135 0.1903052073896876 -0.1950225018820025 -0.21775795151970256 0.23004515634717218 3.800944840137426 0.1468075961092703 0.1261602260272766 -0.07248772245282008 0.22359102727577612 0.3491545628230264 0.1361965581762338 0.048449928148606436 0.11635454473163372 0.10783668874263845 0.03350533886184178 9.36829649731006e-05 -0.0008183918852726399 0.0004428740651033037 0.0007476505456151609 0.0012484304826860283 -0.0005097122658824521 -3.709010930821832e-05
PC_13 -0.00027125905762722725 -0.00012255914097078637 0.0005434280797426645 0.010297721608852667 -0.000877459962484378 -1.6794428669690272e-05 1.3785921697644916e-07 2.3621142355139324e-05 -1.9881270719662477e-07 0.057208074286382436 0.08772007169430598 0.039971820317496756 0.05777467012066081 0.08425317427838111 0.01085214313811488 0.1747964627231667 -0.02235038867138672 0.3888644970807506 0.14680759610927138 3.5386315989903534 0.5959124774590268 -0.15794986648782605 -0.0770520314224671 0.4226129779597147 0.19202023904066934 0.05379756320975148 -0.29894587238961573 -0.08567356238079846 -0.2910832227725474 -0.00035657738640295657 0.0015813818362220595 0.0009134651014542518 -0.0005601562347025562 -0.001166351021599544 -0.0006575816197635735 -0.00014297411866661191
PC_14 -0.002196001575847805 9.257632313560932e-05 -0.0005419296442782984 -0.007816523458121876 0.00044077085173562685 1.5138323786427408e-05 -1.2463855107155596e-07 -7.4206749443264276e-06 3.511012921874725e-08 0.01044080740947246 -0.07452274057338805 -0.07499855662511529 0.25008970456949714 0.025892200335742608 0.06421171351267455 0.0299249502538457 -0.06248207139340836 0.21857289974107458 0.12616022602728105 0.595912477459031 3.727974995205544 0.13519522277864804 -0.3123577418357165 0.17067958412880485 0.09028331491543226 -0.008112799420534634 0.0658720546466546 -0.396315539325241 0.23333994129435742 -0.0002164596298363527 0.0006155620508257166 0.000647001505425833 0.002126304277087592 -0.0018923681804627667 -0.002321160645825975 0.0013287636797430127
PC_15 -0.0009883852782867147 -8.396899114869229e-05 2.4944369753934726e-05 -0.003964301762465687 0.0002739481363194638 -3.4520515116919907e-06 3.40295117204765e-08 -4.020625080742951e-06 5.2673429372570645e-09 0.08258299003210086 -0.07984547764745512 -0.05471347859990934 -0.2326844473481932 -0.21320643848327336 0.18052145489748664 -0.002143338975813878 0.11541294286538581 0.09168121104083764 -0.07248772245282263 -0.15794986648782985 0.13519522277865043 3.861912434678397 0.005221010053941658 0.07363070899088205 0.15124804544077408 -0.06092145403361942 0.2828829689689588 -0.12789502797667418 -0.4058198762936958 0.000195029832302117 -0.0006029611363260007 -0.0008597591707426135 -0.00015656255627880428 0.0007941564995405862 -0.00015566668464269822 0.0015783120427649653
PC_16 -0.0029982336666482087 -2.1638794852823326e-05 0.00013856904898826492 0.0001034441312285387 9.333014234162545e-05 -6.819825613732142e-07 -3.8095985296580286e-08 -4.650721888702979e-06 5.5563687701755795e-08 0.014161847948375342 0.0821865669479797 0.06536523994645031 0.10179137543925743 -0.1416725503457694 -0.11999964917306755 -0.1287119196597772 0.08894900135341302 -0.0034490796760822937 0.22359102727577407 -0.07705203142246775 -0.3123577418357162 0.005221010053940958 4.602566523717266 0.0191312066367217 0.010714229116422256 0.14115947772312376 0.12117401906513957 0.04267791050730708 -0.0051286693495184305 0.0008842692931974122 -0.000445603059630807 -0.0013542482067659355 -7.457201479385137e-05 0.000308095989819151 0.0006085074550284976 0.0006015684016483402
PC_17 -0.0011893923116105803 7.91872048952139e-05 -0.00043736851994253026 -0.022998970114291566 0.002141959757426873 1.5181808344039926e-05 -1.5308643037098542e-07 -6.033098041776272e-05 5.326713293383282e-07 -0.1553682320277405 0.06251895806236024 -0.22753084713374183 0.1955955010999533 0.27900627651844107 0.16912494452144644 0.018158674127100764 0.14767524571376037 0.0420033547602464 0.3491545628230318 0.42261297795971153 0.17067958412881032 0.07363070899087856 0.019131206636721406 5.089884867034129 0.11939835927446367 0.06725136619725239 -0.25753161021169674 -0.20503047314003492 -0.2335007121690101 -0.00017380345774881036 0.0009323981262538243 -6.809574431611615e-05 -0.001653356454593514 0.0011101425263275537 0.0005504337824976452 0.0007188316980880611
PC_18 -0.0019397585344953338 6.924667861390156e-05 0.0007210619158579459 0.006922943584916285 -0.00047794791740170365 -1.026497136398417e-05 2.774769460141441e-08 9.06627270700055e-06 -4.44301124848284e-08 -0.04117590509772334 -0.05563760452812547 -0.02017468853866359 -0.039456236043053185 0.10898258081072051 0.2950524664347087 -0.1776226085991232 0.2727553390460164 -0.20328107480752083 0.13619655817623047 0.19202023904066953 0.0902833149154331 0.1512480454407754 0.010714229116423028 0.11939835927446543 4.40813879455373 0.14061777493665298 -0.07121324558914195 -0.30369719120451844 0.2550061235197531 0.0004314480664317694 -0.0004394142146243784 -0.00011140849256713981 -0.0017100147036223242 0.0026657554482537042 -0.0003531249765141399 0.0018419723679611315
PC_19 -0.0020287062175269547 -3.537437976308062e-05 -0.0004839734609668812 -0.003262397462289026 0.0007526058402866002 2.1967660999197216e-05 -2.627794425102149e-07 -3.278944571393423e-05 3.6677206404344444e-07 -0.02098320097669216 0.009381717129885588 -0.016716122243661168 0.0022859754450290405 0.05028861926329452 0.052554682122205605 -0.1322506778313762 0.1809908254214456 -0.0691978898485108 0.048449928148604285 0.05379756320974657 -0.008112799420531223 -0.06092145403362033 0.14115947772312296 0.06725136619726149 0.1406177749366507 4.46569276110266 0.0053095619780105475 0.1314594079073433 0.2340533093858225 -0.0010817739560189756 0.0003040922107298492 -0.00014402513328420409 0.0007665193772523197 1.0838666571498637e-05 -0.0010973142873419487 0.0020259258589504364
PC_20 -0.001113883695880723 -5.111367836871564e-05 -0.0007360599412189214 0.005489841384207891 -0.00038533860036164987 1.579106779433827e-05 -1.0842221029859764e-07 9.408463980668295e-06 -8.122787785944902e-08 0.03970634414953256 -0.05011916544591832 -0.04274814511960127 -0.09811119543861035 -0.17759473063586892 0.13082283404105 0.07409704627726817 0.07292518976057671 0.02426714539720947 0.11635454473163084 -0.298945872389618 0.06587205464665459 0.28288296896896 0.12117401906513907 -0.25753161021169196 -0.07121324558914081 0.005309561978013262 4.968323146257893 0.4115947677403805 -0.08484761570624076 0.0002212184757942155 -0.00043843349833061935 -0.0009616396740413845 0.00104187156074578 -0.0010129709928503481 0.001237384662593704 -0.0008547873590434371
PC_21 0.005436018210784222 2.3243367428808574e-05 0.0011109008710816224 0.0007015602932658936 -0.00021229187875462465 -3.89048538816406e-05 4.0507476023726523e-07 9.5017877974283e-06 -1.1874049875967255e-07 -0.049602063900633674 0.0411988112297037 -0.05582147287578925 0.10028384426925317 0.04031291115772091 0.11096357228747211 -0.1846479338583333 -0.09552733725637949 -0.37354158487142075 0.10783668874264177 -0.0856735623807961 -0.3963155393252454 -0.1278950279766745 0.042677910507307085 -0.20503047314004952 -0.30369719120451605 0.13145940790733868 0.4115947677403827 5.603634689618436 0.27906594809579816 0.0006137327638110215 0.001041457902630214 0.000367439571134015 -0.002458217667923341 -0.00028018682731478415 -0.0006309855074190051 -0.0003164390702557942
PC_22 0.004081618860373564 -0.0001531739503813225 0.001298447215851499 0.007966699973878784 -0.0008634091000883215 -3.89446457076292e-05 3.561132050470755e-07 2.8901213043012373e-05 -3.083486860728401e-07 0.10884675315913016 0.10619810187032418 0.17522815350224913 -0.174709601765277 -0.3044062530245122 -0.1322577509627598 0.2635963111054532 -0.36428687869627635 0.30598362608248897 0.03350533886184784 -0.2910832227725401 0.23333994129435193 -0.40581987629369337 -0.00512866934951749 -0.2335007121690256 0.25500612351975716 0.23405330938581606 -0.08484761570623782 0.2790659480957957 4.884170643474466 0.0002528431444343127 -0.0001054332457988084 -0.001478328091646216 0.00034088005992646424 -0.0006124474549175173 0.0007955975833235464 0.001176705495168887
proband 1.2776298033167238e-05 3.261844493336992e-07 8.250328833159614e-06 9.402134969695026e-05 -8.850950542264916e-06 -2.473980591045189e-07 2.3852440439984928e-09 2.666414837674967e-07 -2.6266486561251903e-09 0.00010148992241413757 2.420574008349525e-05 -9.118941905977952e-05 4.997148020711008e-05 -0.0004908979726757162 0.00020340976804469627 0.00015764884773690957 0.0001490159038137148 -4.8139916547223176e-05 9.36829649729219e-05 -0.00035657738640293467 -0.00021645962983636577 0.00019502983230216034 0.0008842692931974302 -0.00017380345774910746 0.0004314480664317741 -0.0010817739560191485 0.00022121847579427659 0.0006137327638109023 0.0002528431444342676 0.00016426536210955927 -8.06291051997202e-05 -8.185852548368468e-05 1.454685706841048e-05 -1.4207212364004748e-05 2.4145930715180637e-06 -4.308070748095295e-06
paternal -2.239228112920712e-05 -7.002661552909301e-07 2.1099246881087197e-06 1.4340546124629297e-05 -8.601563425561626e-07 -2.8460045089070324e-08 -2.3833090776152163e-10 -2.325882324076067e-08 7.579082804379291e-10 7.978730235838346e-06 0.0001358474506431031 -0.0003806176047841866 8.82972489124531e-05 0.00045160129291272683 -0.0002522768588876763 -0.0008401916556998027 0.0005342748995877162 -0.0003757691070251215 -0.0008183918852720944 0.0015813818362217754 0.0006155620508257584 -0.0006029611363259698 -0.0004456030596306035 0.0009323981262545644 -0.0004394142146248468 0.00030409221073000273 -0.00043843349833061463 0.0010414579026304597 -0.00010543324579878746 -8.062910519972078e-05 0.0005437845208149737 4.8029940888938874e-05 -0.0004492333089093779 -0.0003733981506797542 4.2864742357334486e-06 -1.4346503824264152e-05
maternal -2.6770628474795236e-05 -2.121440260144591e-07 -9.708403143719392e-06 -0.00011547252284805758 8.945345587712544e-06 2.691892647493033e-07 -2.5197542908142547e-09 -2.3657027693025047e-07 2.235740423740378e-09 -0.00022935418390015772 0.00039649028805460664 -0.00035502012624007953 0.0005851728069951511 0.0009787156434498691 0.0001758631806956241 -0.0009884049389374731 0.0009012415672801027 7.226718253929266e-05 0.00044287406510353444 0.000913465101454586 0.0006470015054256633 -0.000859759170742633 -0.0013542482067665418 -6.809574431588028e-05 -0.00011140849256736906 -0.00014402513328367822 -0.0009616396740414777 0.0003674395711342408 -0.0014783280916462792 -8.185852548368514e-05 4.802994088893883e-05 0.0005151852461251903 -2.0299456001729113e-05 8.72329670834475e-06 -0.0004046407413530684 -0.0003641922483834397
gpp 4.2593039004157736e-05 3.5719816543627e-07 1.1409049944265839e-05 0.00025136463427070113 -2.3547619491908272e-05 -3.9280874951361325e-07 3.922532109968047e-09 6.560794133258117e-07 -5.748893043909637e-09 0.00021514441147765383 -0.00012013967109429691 0.000700199505919593 -0.00025613223514025835 -0.0003640225829102251 0.001586012112632737 0.0016498683783621065 -0.0006269143933450988 0.0019523358380898327 0.0007476505456154369 -0.0005601562347019608 0.002126304277087209 -0.00015656255627858739 -7.457201479406679e-05 -0.0016533564545926909 -0.0017100147036220002 0.0007665193772521284 0.001041871560745788 -0.0024582176679229972 0.00034088005992619205 1.4546857068410091e-05 -0.00044923330890937497 -2.0299456001728263e-05 0.0016759934939367621 -0.0008008733779186825 2.897844262712254e-05 -8.919205962512811e-06
gpm -4.429435864149961e-06 1.784325298838282e-07 -2.040656478124135e-05 -0.00031807656808492056 3.067881366138003e-05 6.2881245721157e-07 -5.507880790792063e-09 -8.438360760784309e-07 6.9666754634465334e-09 -0.0002714837914950087 -0.0002386126659880181 0.00026334431046599844 0.0007055299499873852 0.00010611637716159484 -0.0007515432660648967 0.00044382330146666054 -0.00026758088863089837 -0.00036100000636020456 0.0012484304826855448 -0.00116635102159925 -0.0018923681804618455 0.0007941564995404885 0.00030809598981860873 0.0011101425263262588 0.0026657554482532268 1.083866657103875e-05 -0.0010129709928504242 -0.00028018682731422015 -0.0006124474549172958 -1.4207212364003384e-05 -0.00037339815067975745 8.723296708343636e-06 -0.000800873377918678 0.0015566105997705806 -3.34333269760484e-05 3.0302047712575548e-05
gmp 1.6956663376708964e-05 -8.218903481893261e-07 1.0100485047913564e-05 0.00016496721038218525 -1.3936646235047517e-05 -2.898584744108744e-07 2.545576329636663e-09 3.817995769514296e-07 -3.376111379235579e-09 8.282449792901674e-05 -0.0006964485841640327 0.0006361141939217113 -0.0014756245475022454 -0.00029320387674591227 -0.00028975742908630677 0.0011897829333164132 -0.002031005341647717 -0.0005963825864637223 -0.0005097122658821277 -0.0006575816197635671 -0.0023211606458260286 -0.00015566668464267287 0.000608507455027872 0.0005504337824974554 -0.00035312497651447997 -0.0010973142873423331 0.0012373846625938214 -0.0006309855074186509 0.0007955975833236622 2.4145930715180594e-06 4.286474235733567e-06 -0.00040464074135306835 2.897844262712264e-05 -3.3433326976047946e-05 0.0011280185602090408 -0.000319761339999587
