 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 2.2981513407155347e-05 3.415263857568307e-07 -2.1126944207230614e-06 2.1617551417220117e-06 4.56371004867514e-08 3.644881979306726e-08 -1.798806833836596e-10 -5.365386916477497e-09 5.068346677914202e-11 5.6120773930904604e-05 -7.612623075327723e-05 -8.23672621263665e-06 -7.685140984101421e-05 1.3019839596121381e-06 -0.00013136983993010327 0.00011873586208848085 -6.807608642310575e-05 -1.8242202807951311e-06 -0.00012084704763186208 -3.0967784456380154e-05 -2.4325848971123794e-05 -0.00014131745338054298 1.4775878995596667e-05 -5.141062301758308e-05 1.4055315730595279e-05 3.613781111825107e-05 -6.409296569803302e-05 -7.686470305585187e-05 8.005850326826585e-05 9.71933173916485e-08 -2.965635509787324e-07 5.60231093139758e-07 1.8103401974398633e-08
yob 3.415263857568446e-07 2.234264698921556e-07 5.254349872050829e-07 1.3151231139365732e-06 -1.5475716011943433e-07 -6.067215768970718e-09 3.0439185372141153e-11 3.0408526490993268e-09 -1.5799549965748575e-11 3.0160716554469407e-06 9.585662072886306e-06 3.3592256959514718e-06 -1.4955506545837143e-05 -1.0101069986313466e-05 -2.70123039711352e-06 2.7427576331622692e-06 -6.010366307375545e-06 1.0538157843044971e-05 -5.731471670114499e-06 -1.1778700222811213e-05 1.4673436286989458e-05 -1.1406846066609163e-05 -5.5410662920769075e-06 1.8494409804593122e-05 5.706576870495146e-06 1.0407326810993234e-06 -5.073666638050875e-06 9.313481949810327e-06 -2.857857869269851e-05 -3.11260828903228e-08 -3.189502800899047e-08 1.8045473581998127e-08 4.538630358640358e-09
age -2.112694420725625e-06 5.254349872038403e-07 6.914118462449506e-05 0.0009858825862254326 -6.717588602326405e-05 -1.3927154366980258e-06 8.725636149768296e-09 1.3642997281005747e-06 -8.562407089534182e-09 1.3703932373328264e-05 -4.092427698065519e-06 -1.0703530297698732e-05 -4.5526797732055256e-05 7.161249004314789e-06 3.094627249630897e-05 3.228179603221773e-05 -3.098888091873872e-05 -7.974994913070437e-06 4.982653346700363e-05 4.500591290972392e-05 7.074539775594925e-06 -2.0412602960225264e-05 -7.180179105766767e-05 7.4335576528547e-05 -2.02159761841623e-05 -5.158432342808849e-05 -5.751326348005437e-05 -3.5662360372618985e-05 2.2176947407659918e-05 -5.670388483704235e-07 -3.835275745542102e-07 -1.766007470878786e-07 1.3446660306243571e-06
sex 2.1617551417243152e-06 1.3151231139201838e-06 0.0009858825862245956 0.029109629655720587 -0.001871010448437881 -1.9306253598080555e-05 1.1817147826675975e-07 3.6595831202394577e-05 -2.234218427748457e-07 -1.457837281523638e-05 0.0006688058477102125 -0.00023778220778397695 0.00013707487067533895 0.0003962112970257964 -0.00011957376450015741 0.000842526600333928 -0.0003543956862592834 0.00025397901920261973 0.0005587961485774143 0.0006003994285799408 0.00011210636781091698 -0.0006303167871869678 -0.0003300913045072295 0.000882052655798485 7.695824702789841e-05 0.0001807294749761197 -0.0006141069062754009 -0.0008760123637756312 -0.0004800530568499415 -7.193719788686156e-06 -8.374660848372706e-06 -2.1530295730124588e-05 3.774478924083101e-05
age_sex 4.563710048610153e-08 -1.5475716011943383e-07 -6.717588602320616e-05 -0.0018710104484378474 0.0001258852786585031 1.361395228643463e-06 -8.547449630244535e-09 -2.5390187581678237e-06 1.585615433797201e-08 -2.3513710154191602e-06 -3.5970170248943174e-05 2.6664933211084622e-05 -1.8799009228227322e-06 -3.390616765760029e-05 -1.2611769007108765e-05 -5.104171373434318e-05 2.550256882412699e-05 -1.532004971646851e-05 -3.3969529460744676e-05 -3.5602351265378786e-05 -1.9820549071568777e-05 3.54232914050585e-05 2.761213688281765e-05 -5.765112557330237e-05 -1.823979983340118e-06 -1.0028143041296362e-05 4.7912732485505516e-05 6.78457171160733e-05 2.1212195924436583e-05 3.7536732791486594e-07 5.879090296044694e-07 1.223544896340611e-06 -2.294088239848522e-06
age2 3.644881979306988e-08 -6.0672157689799585e-09 -1.3927154366980173e-06 -1.9306253598097137e-05 1.3613952286446322e-06 2.8899876803246255e-08 -1.850786659178323e-10 -2.8388656524358876e-08 1.820186597318618e-10 -9.300726025323374e-08 7.159586536922466e-07 4.556225660251541e-07 6.97859053364319e-07 -1.4167137073109147e-07 -8.079676022412127e-07 -5.998404049361951e-07 3.549540604022982e-07 4.616981094680464e-07 -1.318406691235277e-06 -1.265582018969006e-06 3.2468029988746876e-08 3.472779789591132e-08 1.496843480177271e-06 -1.0197509840552372e-06 8.761419189074505e-07 1.1546670678067961e-06 1.0236580174700898e-06 7.433959407286844e-07 -1.5522254767140647e-06 8.491539797138539e-09 5.9614615298926e-09 4.772559950667979e-09 -2.3720166501101403e-08
age3 -1.7988068338285966e-10 3.043918537212883e-11 8.72563614976811e-09 1.181714782668635e-07 -8.547449630251844e-09 -1.850786659178307e-10 1.2070656819997364e-12 1.8201698553153467e-10 -1.188260620317147e-12 -6.314519975202366e-10 -6.08896280697376e-09 -3.793946521714183e-09 -4.907994144740605e-09 9.821489550599631e-10 4.9815992257937935e-09 3.3103367891472983e-09 -1.64066000202525e-09 -3.509745266600816e-09 8.749701398804029e-09 8.938346984308422e-09 3.2402623511741905e-11 8.095314839055124e-10 -1.0280419014075298e-08 5.1755989618655286e-09 -7.762841226379025e-09 -7.876229595836152e-09 -6.202015179841202e-09 -4.0735837756817315e-09 1.3776816601772055e-08 -4.097620290964057e-11 -2.9598757141630465e-11 -3.781359971366701e-11 1.3365439647469437e-10
age2_sex -5.3653869165129665e-09 3.0408526490871904e-09 1.3642997280993554e-06 3.6595831202393547e-05 -2.539018758167786e-06 -2.838865652433435e-08 1.8201698553138115e-10 5.2442734528486656e-08 -3.338941515949755e-10 7.786001986460093e-08 5.904546465664615e-07 -6.579879017908154e-07 -2.870984414598774e-08 7.507971182084113e-07 5.642317097555238e-07 9.024718845756206e-07 -5.700294499008615e-07 3.8091189435541696e-07 6.596571273238421e-07 7.544606662839784e-07 5.601595057167054e-07 -5.923414862063818e-07 -6.016350656280062e-07 1.0752278521597082e-06 9.16829389358639e-09 9.876855843228334e-08 -1.067010728246018e-06 -1.404767734474591e-06 -1.8265786236394287e-07 -5.35267438140538e-09 -1.0870119803478004e-08 -2.3989574784734612e-08 4.189207643413592e-08
age3_sex 5.068346677665983e-11 -1.5799549965730397e-11 -8.562407089526345e-09 -2.2342184277483518e-07 1.585615433797154e-08 1.8201865973170364e-10 -1.1882606203161568e-12 -3.3389415159497085e-10 2.1620043405108106e-12 -4.026687793261973e-10 -2.9398598766168393e-09 4.7055064401111574e-09 3.3655717331606893e-10 -4.8624712253661615e-09 -5.07518157200324e-09 -4.6453886625974076e-09 3.950161430964082e-09 -3.1666605649847656e-09 -4.074083664512574e-09 -5.072499864490226e-09 -4.351274219123948e-09 3.084523290475251e-09 3.740043189155573e-09 -6.181354515255276e-09 5.3149299111852766e-11 5.489095886987986e-11 7.117689384155702e-09 8.398289967662813e-09 -2.851928551275145e-10 1.8508811314983477e-11 5.793350023116997e-11 1.55071532072607e-10 -2.3594269276889684e-10
PC_3 5.6120773930904557e-05 3.016071655446996e-06 1.3703932373346297e-05 -1.4578372814717832e-05 -2.35137101545499e-06 -9.300726025360713e-08 -6.314519975178544e-10 7.786001986533722e-08 -4.026687793308689e-10 0.053542650870379634 0.0014800454806288233 0.004397250404895589 0.001236243506669958 -0.012468936201150376 0.0033521800374525274 0.009269777087399391 -0.005714069542943701 -6.107650100582391e-05 -7.018082788985809e-05 -0.0007581704011613177 0.01026811559851291 0.004154364301442625 -0.002272165859824901 -0.019708178939089206 0.003133908439418901 -0.0006849507458716415 0.00635017925451387 -0.000708120344189991 0.01080622872885241 1.0928876858016975e-05 1.5744683029073757e-06 5.920352927390675e-07 4.777626200821356e-06
