 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
PC_8 -0.00012716175364800507 -7.199096696049369e-06 -2.5148918851493187e-05 3.756822195361596e-07 -2.77340451165164e-09 0.0035703502351214994 -0.0005697533199334068 0.0006703985381424905 0.014424453586066189 0.01524041944952652 0.3908706254997995 0.019666001767632967 0.013344686056681848 -0.009084124612090756 -0.003917121895049711 -0.01950777924041344 0.016326479995300163 0.033518296006940416 -0.01979867735112726 0.012756599615489734 0.024164851164585718 0.006955397855460857 -0.006845258610093037 0.004872832619543322 -0.015081022902633042 5.901524934112299e-06 6.643965114224519e-05 5.588795551110764e-05
PC_9 9.721808871758539e-05 -3.410123079776718e-07 -8.200061676022553e-06 6.22256428455609e-08 2.5524644083243743e-10 0.008425702922089743 -0.005606583374609263 0.005442622935537963 -0.014383562662549287 -0.0008775950838190539 0.019666001767632963 0.5252738491897854 0.0121621366916256 -0.00019315993094780012 -0.031165602964991112 0.02448207376166451 -0.004363760156668491 -0.0022833087140562234 -0.02331752063045627 -0.012487828727052109 -0.012088930287158146 -0.004646431681107924 -0.0035264297531652352 -0.013312950468494511 0.028901982310795223 1.8145476406514102e-05 7.538782867357335e-05 5.698231885730057e-05
PC_10 -7.361153509300252e-05 -9.9296722721163e-06 -2.5041408420888743e-05 2.0228231469043197e-07 -6.500059594807022e-10 -0.006329809311094909 -0.0014083405393485037 -0.01576992867372829 -0.009420349880461679 -0.016703776834666863 0.013344686056681898 0.012162136691625641 0.6195174887897362 0.027776972207853638 -0.00560199430719239 -0.005676732351537605 -0.002525148955050617 0.0188458864238849 0.003119782128511928 -0.006845334715445603 0.021288680929693132 0.006760876127325323 -0.014067596368561726 0.006019086459085375 -0.012112530057987464 2.855246138974392e-05 9.143518499209187e-06 1.6527179900506275e-05
PC_11 -2.2909645284109096e-05 1.2876614607262341e-05 1.3071242288294292e-05 1.3298338420115502e-08 -4.5399714355744683e-10 -0.0021773123056959007 -0.014494782031971352 -0.0016620547157597254 0.007384682989733485 0.02006026795887962 -0.009084124612090733 -0.00019315993094788945 0.027776972207853638 0.5858729896135777 0.00619499170064693 -0.00603824525399581 0.030515390869240853 0.02810131553026119 -0.008940758617195246 0.020084418847918742 -0.027772068173769298 -0.018362479233490707 -0.0009978652902333297 -0.00694123975656768 0.04608866559054525 9.65411442060855e-06 2.0225833942208343e-05 3.4506721982878326e-05
PC_12 -0.00014352388235218608 -5.4504132580050305e-06 3.990635995380062e-06 -2.2972531975440893e-07 1.1351599079236315e-09 -0.0019145598625663121 0.004102512445765298 -0.018368115113502795 -0.014714444808058164 0.005090931472829961 -0.0039171218950496585 -0.031165602964991154 -0.005601994307192407 0.00619499170064692 0.6588549580326353 0.0314293156462112 -0.013122209261983316 -0.024078666679539337 0.008730487627626866 0.03339695716552041 0.027454236131943775 0.018321290526599417 0.02193273845973358 0.020618427787203478 0.010230727155442727 3.829798161446308e-07 2.704263417368251e-05 4.975310980511541e-06
PC_13 5.34736553335227e-05 -1.4058183153038034e-05 1.7201032092538818e-05 -5.908705312361362e-07 3.594817289696811e-09 0.003809684096209832 0.009819059661349347 -0.013303971715201927 -0.0009579010774195222 0.033181420374840585 -0.019507779240413428 0.024482073761664478 -0.005676732351537601 -0.006038245253995835 0.031429315646211195 0.6871627074308347 0.035026233029157056 -0.002587242247820095 -0.012177194842071215 0.028702684015476217 0.027445294606301462 0.008935322822220213 -0.03380480471954576 -0.02522465750206822 -0.015125502111004394 -1.914237394321163e-05 4.5700302824251e-05 6.574724129785204e-05
PC_14 -6.436640589368687e-05 1.6342731462723992e-05 -6.056259672724448e-06 3.626211680360681e-07 -2.190774904759687e-09 0.00835110152026741 -0.019582467933208482 0.00045377468709299014 -0.0004045948649245161 0.01118288809658598 0.01632647999530025 -0.004363760156668512 -0.0025251489550506337 0.03051539086924083 -0.013122209261983318 0.035026233029157076 0.6672821896929875 -0.002619080635636312 -0.001797249042402678 0.014481437033627505 -0.003514830878653049 -0.005746390384621047 -0.0014782832697091634 -0.05123820891553459 0.02037836926860353 -2.3120348831100262e-05 1.578971871857952e-06 9.142431201477663e-06
PC_15 -8.216044002068147e-05 -1.1914740112467634e-05 1.8853516127486267e-05 -5.731296041908752e-07 3.3668768050557437e-09 0.006383678388124811 -0.011539546680933705 -0.0171611803925603 -0.02512003863750571 -0.038225262317317155 0.033518296006940375 -0.0022833087140562217 0.01884588642388497 0.028101315530261184 -0.024078666679539333 -0.0025872422478200744 -0.0026190806356363237 0.7695827881193049 -0.011238220774349978 0.012343000402655718 0.006373555407029634 -0.004957150536629039 0.0029883047991677426 0.003286198567907596 -0.02399438959271268 1.370140961122586e-05 -4.84462098422817e-05 -2.026755872536651e-05
PC_16 -4.5082185664861496e-05 -6.799027054205638e-06 -2.1674076544425244e-05 3.872341157618269e-07 -3.013889888755254e-09 -0.00429663481577199 0.013208970615763824 0.014049167325291744 0.014345029006020433 -0.025808115151349304 -0.01979867735112719 -0.023317520630456293 0.0031197821285119305 -0.008940758617195173 0.008730487627626828 -0.012177194842071066 -0.0017972490424026893 -0.011238220774349938 0.8191169487416426 0.01815692538296684 0.0054584373745661325 0.013790277021709022 0.022706930670603302 0.03267938974844585 0.013497147464710037 4.862329766621165e-05 4.039241750766721e-07 -4.6356583146325615e-05
PC_17 -8.73282437262905e-05 2.1847560287019877e-05 1.0107314708344073e-05 2.0909097523918717e-07 -1.7797692693970672e-09 -0.017568514938035098 0.010995623474480404 -0.02662869958875933 0.029993762688903945 0.029175935334281224 0.012756599615489717 -0.012487828727052152 -0.006845334715445626 0.02008441884791871 0.033396957165520394 0.02870268401547625 0.014481437033627467 0.012343000402655742 0.01815692538296679 0.8838531333050695 -0.03201458791367178 -0.01968200360456297 -0.02731210216830201 -0.016128932446176657 -0.05811772707943244 -8.753614798827633e-06 1.8343232781312943e-05 9.455734673273569e-06
PC_18 -3.1819504620694536e-05 7.495636681210127e-06 -1.5179682814957726e-06 3.3946213277121815e-07 -3.2665185047209377e-09 -0.0004994948371767197 -0.0052719722219063524 0.007017553975419515 -0.008032645012756058 -0.009790144052307414 0.024164851164585877 -0.012088930287158284 0.02128868092969311 -0.02777206817376922 0.027454236131943824 0.027445294606301573 -0.003514830878653025 0.0063735554070295745 0.005458437374566077 -0.03201458791367168 0.8697402894591584 0.03704237458841031 -0.028977780487017796 -0.015216998254190012 0.011315485030237864 0.0001477819758488893 -1.7657217551055753e-05 9.826844118637316e-06
PC_19 -8.093107545533289e-06 -1.5229096896622368e-06 -1.9490458355800605e-05 3.963373486265324e-07 -2.6667830758644177e-09 -0.0016391498213491613 0.006090054440021846 0.004535178369138359 -0.00011216206510970177 -0.012334756325601987 0.006955397855460938 -0.00464643168110865 0.006760876127325356 -0.01836247923349074 0.018321290526599445 0.008935322822220116 -0.005746390384621033 -0.0049571505366289206 0.01379027702170874 -0.019682003604563094 0.03704237458841065 0.8620209515243665 -0.0014778350916249843 0.014255304465340742 0.01822657311029846 -0.00026443520699587 3.283907434696252e-05 3.923376007081758e-05
PC_20 -6.684409041648976e-05 -1.6306917786705993e-06 -1.0291498654973003e-05 1.50722153495492e-07 -1.003261669267907e-09 0.0049418485755494835 -0.005682598246117291 0.00043764401770968127 -0.009114432118806052 0.0002815545539063494 -0.006845258610093184 -0.003526429753165325 -0.01406759636856175 -0.0009978652902333386 0.021932738459733585 -0.03380480471954589 -0.001478283269709129 0.0029883047991677283 0.022706930670603195 -0.027312102168301964 -0.028977780487017716 -0.0014778350916250574 0.8655096494128548 0.05227901763132149 0.0021186158130916534 -2.5679808736632648e-05 -4.116343943862604e-05 -0.0001256096800008541
PC_21 -0.0001488333230668911 1.2732859782696149e-05 -4.050024365063466e-06 2.1382449401164015e-07 -1.109667077653222e-09 -0.0032423355900725805 -0.0006266059706611891 -0.004676122786264651 -0.002791149470863635 0.01034609432184903 0.0048728326195433104 -0.013312950468494497 0.006019086459085375 -0.006941239756567676 0.020618427787203446 -0.025224657502068253 -0.05123820891553462 0.0032861985679075844 0.03267938974844596 -0.016128932446176636 -0.015216998254190069 0.014255304465340722 0.0522790176313215 0.9688451211768729 0.0009216957415940209 3.7579749437783926e-05 2.9418270640131245e-05 2.6930552234601338e-05
PC_22 0.00014422944012269657 -2.8091398055620765e-05 3.397019009868125e-05 -1.3336966788419023e-06 9.635416758517291e-09 0.011280823055417697 0.0077524254989327895 0.017659880417478006 -0.013880796385462793 -0.016995152681894665 -0.015081022902633 0.028901982310795233 -0.012112530057987424 0.04608866559054524 0.010230727155442728 -0.015125502111004389 0.020378369268603556 -0.02399438959271274 0.013497147464710587 -0.05811772707943244 0.011315485030238003 0.01822657311029848 0.0021186158130916443 0.0009216957415940332 0.938622824569266 9.805884445357078e-05 -3.3016069523682e-05 -0.00010431356656452159
proband -6.258314239487737e-07 -2.6141278177484228e-08 -2.804197772050325e-08 -6.56336440599842e-10 6.938318936953733e-12 3.01526999714434e-06 5.499803019112926e-06 -1.1062931380393692e-06 -1.912791308245268e-06 1.8318869369040583e-05 5.9015249340607104e-06 1.8145476406537483e-05 2.8552461389739434e-05 9.654114420614665e-06 3.8297981614664684e-07 -1.9142373943207244e-05 -2.312034883109557e-05 1.3701409611222792e-05 4.86232976661257e-05 -8.75361479881811e-06 0.00014778197584890067 -0.0002644352069958496 -2.5679808736676558e-05 3.757974943778635e-05 9.805884445357245e-05 3.7211224333637116e-05 -2.492873815315076e-05 -2.1597509282048242e-05
paternal 3.899348267827566e-07 -2.090261802514422e-08 -5.177338215470858e-08 6.225306299343557e-10 -1.4713667224799845e-12 7.268296031676714e-06 -3.492581216115852e-05 2.6165895822390224e-05 -5.887922514979455e-06 1.6589941193618715e-05 6.643965114223805e-05 7.538782867361851e-05 9.143518499215075e-06 2.0225833942202644e-05 2.704263417368026e-05 4.5700302824242976e-05 1.5789718718570556e-06 -4.844620984227331e-05 4.03924175253029e-07 1.834323278130928e-05 -1.7657217551044972e-05 3.2839074346980715e-05 -4.116343943859699e-05 2.9418270640138174e-05 -3.3016069523673714e-05 -2.4928738153150697e-05 5.2396158926005566e-05 2.004653984803874e-06
maternal 1.9614865829452524e-07 -5.194490417522765e-09 3.461246730476728e-08 -4.666554797933924e-10 2.743638140433687e-12 -5.595048001725672e-07 -3.4438785752160567e-05 -1.0418750101829507e-05 -1.0553611057303529e-05 1.4486640440070464e-05 5.5887955511082375e-05 5.6982318857260505e-05 1.6527179900504934e-05 3.450672198287733e-05 4.9753109805110404e-06 6.574724129785079e-05 9.14243120147223e-06 -2.0267558725362496e-05 -4.635658314643787e-05 9.455734673261048e-06 9.826844118593057e-06 3.9233760070803546e-05 -0.00012560968000080173 2.693055223459645e-05 -0.00010431356656452974 -2.159750928204829e-05 2.0046539848039202e-06 4.789882926905458e-05
