 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.008740163269174175 -8.754720688211841e-06 0.0012984346968929331 -0.0016361442776712115 6.880081588644543e-05 -4.4554331775260545e-05 4.6343185460599073e-07 3.831948164115419e-07 -2.2591881372403316e-08 -0.0022554663932692403 -7.348826878233848e-05 -0.0006774071274840151 0.0007732679496854167 -4.728201371536427e-05 0.0006146310186228012 0.0061116256093535016 -0.0006654932730853112 -0.0010373170022653698 -0.002956541046392038 0.0003150930839281067 -0.0038177054320343083 -0.0022575427211164404 -0.007027848489579346 -0.0021534214894351335 -0.0032610571072063123 -0.003577112152067143 -0.0038573523571754915 0.004934273502045102 0.00646817826437517 1.172837311244123e-05 -1.4079762321280317e-05 -2.1981832903609044e-05 7.607374832262479e-05 -1.775996086549092e-05 2.1707059813469106e-05 -4.735149999253371e-06
yob -8.754720688219647e-06 2.0043160253609644e-06 3.498280844206644e-07 6.899171555734104e-06 -1.0648444570170332e-06 3.528910096991709e-08 -3.750213880171832e-10 2.585860350429371e-08 -1.5420629998682393e-10 1.3954943586148583e-05 0.00033480417039480424 6.213820658702249e-05 -0.00024281902801242026 0.0001142550224181396 -0.00028932093769870333 -4.90980851641111e-05 -0.00012696177424822126 0.0002481542986297897 -8.198070107540667e-05 -0.00020306127060634445 0.00014820486974818068 -0.0001319329458674726 -3.85544980182069e-05 0.00012979673621331219 9.89493481030238e-05 -5.376551747196711e-05 -7.422034804566339e-05 2.4872840989775698e-05 -0.00026154617147450596 5.473191369778141e-07 -1.1190191432113261e-06 -3.332206035191631e-07 5.885107580919217e-07 1.905318356038077e-07 -1.2396688665469837e-06 6.58413325527816e-07
age 0.0012984346968880234 3.4982808443680657e-07 0.0008397207912460661 0.008656400864693957 -0.0008355547869439937 -2.470086076470468e-05 2.2479501137895696e-07 2.4573751339952785e-05 -2.2360405677114574e-07 -0.0001631322362498897 0.0002192372437530739 -0.0006575241898222337 0.0005892282814562156 -0.00015425959666011676 0.0009325328674642788 0.0009620086491806382 -0.0009480789564603888 -0.00016145889357276926 0.001298282815030338 -0.0008704183485742395 -0.0003268113569228856 -0.0003988919017180627 -0.0008685622484640359 -0.0007114816234605697 -0.0005489880430458287 -0.0010452979841398947 -0.0014496281601593013 0.0002728710066528364 0.001763676614855062 5.082251082702963e-06 -8.733254427225604e-07 -6.941020914642534e-06 2.1981153841398152e-05 -1.9083075710567203e-05 8.863383275132648e-06 -5.238906908013262e-07
sex -0.0016361442777661978 6.899171556127585e-06 0.008656400864667714 0.2005616360497033 -0.018116543267831187 -0.00024545054286432107 2.17192144011794e-06 0.0005070996413619924 -4.4466792686188735e-06 0.0037526741095001226 0.007975875723982047 -0.008243955806893296 0.006206411658537026 -0.002985948058847935 0.0024478471801072043 0.003640161163007655 -0.014355270505004979 -0.00031350794103104186 0.024745327218624946 -0.020405441181163782 0.001516045887490862 -0.01120771808163762 -0.011000534320368424 -0.03224089061590226 -0.018995535292591754 -0.012647912266008855 0.016145777525583972 0.0011022897641504168 0.012321681051751037 -1.872713657998637e-05 -6.56119114260152e-05 -1.7700944464834604e-05 0.0002237623386977334 -0.00023945700067413503 -1.5348305984613677e-05 4.508585889779364e-05
age_sex 6.880081589587845e-05 -1.0648444570286983e-06 -0.0008355547869416194 -0.018116543267836897 0.001703938057728977 2.457147506322146e-05 -2.2371477130249667e-07 -4.9257833855997386e-05 4.431197741168354e-07 -0.00034413781841645814 -0.0008690823471733874 0.0005182641937358031 -0.00036494907174909814 0.00038879579712947326 -0.0003053747529358831 -0.00045569715591218586 0.0014205135391231563 0.0002452996443538553 -0.002181969193128063 0.0018033434916823992 -0.000334875294151913 0.0009211179435527507 0.0010067967003941085 0.0030662549071878912 0.001872901815227749 0.0017761785168542603 -0.0014088953928097347 -0.000293812964898757 -0.001252547674883624 -1.7049430099341855e-07 7.413306636489522e-06 8.093936852223238e-07 -2.4399516547267296e-05 2.6466037131169352e-05 7.85523842881332e-07 2.47488533019933e-06
age2 -4.45543317751098e-05 3.528910096969589e-08 -2.4700860764707914e-05 -0.00024545054286520415 2.45714750633018e-05 7.512444448168989e-07 -7.018483043612353e-09 -7.461089394958731e-07 6.969465238633055e-09 4.648502606112983e-06 -2.280741759300151e-06 1.6714948636322527e-05 -2.0918391935605202e-05 1.4301682096660188e-05 -3.344202036207414e-05 -3.195845470049688e-05 2.0830331003742873e-05 8.834888229566291e-06 -3.98216521822507e-05 1.9235000322180997e-05 1.251990374172594e-05 7.3567312604024e-06 2.8075393061817077e-05 2.4722674085013023e-05 2.8893443805562344e-05 4.198005883787623e-05 3.0430165388431274e-05 -2.1436573528594848e-05 -5.34839231881045e-05 -1.740892182908003e-07 7.063463947662929e-08 2.0233115014360234e-07 -7.502593676141408e-07 6.531717520163933e-07 -2.640993784932816e-07 9.431674410381234e-08
age3 4.634318546045539e-07 -3.75021388014405e-10 2.2479501137901017e-07 2.1719214401267917e-06 -2.2371477130330673e-07 -7.018483043613026e-09 6.70611985485059e-11 6.9716916159438075e-09 -6.660005489210015e-11 -4.2609116550263895e-08 5.821271319254029e-08 -1.3052872800284916e-07 1.733832320321814e-07 -1.6879511266306084e-07 2.9455687350176866e-07 3.230192836617763e-07 -1.5645568304346216e-07 -6.111059484335731e-08 3.484963726322672e-07 -1.6801524017902503e-07 -1.2119837676289707e-07 -6.194189311268664e-08 -3.09973822162274e-07 -2.4696173141524325e-07 -3.3738794633906305e-07 -4.7547975279637706e-07 -2.0436839015938215e-07 2.9709006245265677e-07 4.923349103700284e-07 1.89835763072314e-09 -1.3783708997988141e-09 -2.0896733621588417e-09 7.422128891534534e-09 -5.89183269231951e-09 2.3392217227006962e-09 -1.2157352986744217e-09
age2_sex 3.83194816110008e-07 2.5858603505660428e-08 2.4573751339887296e-05 0.0005070996413623068 -4.925783385601146e-05 -7.461089394936315e-07 6.971691615921083e-09 1.4649997744745466e-06 -1.3495586106607573e-08 9.69986951220452e-06 2.867059043818664e-05 -1.0038117783846246e-05 7.797353879536182e-06 -1.481849588976254e-05 1.1826484732143867e-05 1.6317514919567654e-05 -4.0336978592152416e-05 -9.15516741719634e-06 6.048343029718801e-05 -4.980733766478561e-05 1.219112031279922e-05 -2.0652840969298676e-05 -2.7991424373721816e-05 -8.729710240795938e-05 -5.749017943621395e-05 -6.607359764079517e-05 4.023946489170801e-05 1.3656556178690377e-05 4.0574033255873005e-05 6.503826321848179e-08 -3.0669553409506607e-07 -3.850688033565502e-08 7.358348099283519e-07 -7.484148255570817e-07 6.580565607416041e-09 -1.9298168005047925e-07
age3_sex -2.259188136946586e-08 -1.5420629999508625e-10 -2.236040567705725e-07 -4.446679268622868e-06 4.431197741170704e-07 6.9694652386135425e-09 -6.660005489190138e-11 -1.3495586106610703e-08 1.2695689100664344e-10 -9.019056191057944e-08 -2.8222514575471787e-07 6.545940649378303e-08 -6.776828786730639e-08 1.7019714640380737e-07 -1.3157238594255738e-07 -1.6690217859167952e-07 3.4269333690030453e-07 7.723170233146521e-08 -5.327673558506206e-07 4.4001677420958786e-07 -1.1670273953244792e-07 1.3649621348936282e-07 2.437216586671134e-07 7.746136396237525e-07 5.482207582559653e-07 6.886927540555622e-07 -3.736804083645091e-07 -1.7958824335306913e-07 -4.3117644586960023e-07 -1.2479094160037147e-09 3.770501852102784e-09 8.663258822022226e-10 -6.804958803847405e-09 6.048433125109308e-09 -3.5477916792411613e-10 2.3369812653207774e-09
PC_3 -0.0022554663932712006 1.395494358615682e-05 -0.0001631322362504185 0.003752674109501626 -0.0003441378184164302 4.648502606131455e-06 -4.2609116550453485e-08 9.699869512199223e-06 -9.01905619104974e-08 0.4438480481147185 -0.06642431419854851 0.02152225861315951 0.06549302247623551 0.02749589741446758 0.016667038953862394 0.04022249098491995 -0.09006074613466526 -0.0481204337356123 -0.037262659811119814 0.09794052057260476 0.01639457808318932 0.13163654752631412 0.030651383298254804 -0.2543837441413555 -0.06634378915158363 -0.032567079181872356 0.06420022462499168 -0.08512264716769839 0.1807677389564921 0.00014441694533105472 9.174812292210743e-05 -0.00030002534693680734 0.000258464676503731 -0.0004755072259935913 0.00015497330760003034 0.0002758065409041394
