(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 0.00710092996962638 0.00608139601880519 0.00196580212564903 -0.00502634994383629 0.000179948158899116 7.80996793367613e-05 -0.000321443163007806 3.3428695424877e-05 -2.56369021571325e-06
covarage 0.00608139601880519 0.00906888928310917 0.00690218501474379 -0.0146292560905889 5.20071456399256e-05 4.51250351451315e-05 -6.47146603163987e-05 2.04467491733436e-05 2.87771363088785e-05
covarsex 0.00196580212564903 0.00690218501474379 0.00956552011580433 -0.0173507647935196 -3.84684558906866e-05 3.09835992104671e-05 -4.32378663997778e-05 -1.23378497053504e-05 6.95693100497369e-06
covarage_sex -0.00502634994383629 -0.0146292560905889 -0.0173507647935196 0.035437930871195 5.56845588150035e-05 2.03934412268674e-05 4.82449755024334e-05 -1.60487818897446e-05 4.26716066356892e-06
covarPC_3 0.000179948158899116 5.20071456399256e-05 -3.84684558906866e-05 5.56845588150035e-05 0.00120996494315343 3.80558575582447e-05 3.62496253906707e-05 -2.89440113092482e-05 -9.32029043482619e-06
covarPC_4 7.80996793367613e-05 4.51250351451315e-05 3.09835992104671e-05 2.03934412268674e-05 3.80558575582447e-05 0.00121320409054042 -1.21760902978611e-05 -2.2602477814777e-06 -7.10990697259883e-06
proband -0.000321443163007806 -6.47146603163987e-05 -4.32378663997778e-05 4.82449755024334e-05 3.62496253906707e-05 -1.21760902978611e-05 0.00255162843466149 -0.00165949659937948 -0.00150593525243675
paternal 3.3428695424877e-05 2.04467491733436e-05 -1.23378497053504e-05 -1.60487818897446e-05 -2.89440113092482e-05 -2.2602477814777e-06 -0.00165949659937948 0.0026514488173448 0.000686323406308268
maternal -2.56369021571325e-06 2.87771363088785e-05 6.95693100497369e-06 4.26716066356892e-06 -9.32029043482619e-06 -7.10990697259883e-06 -0.00150593525243675 0.000686323406308268 0.00232220389845719
