(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband sibling paternal maternal
(Intercept) 0.00394390310780628 0.000295666574994395 -0.000596712603301073 9.48898366336862e-05 0.000128958903134554 -3.60797913665848e-05 -9.95677375694363e-05 1.89342943384733e-05 -3.55477169393966e-05 2.54718987003463e-05
covarage 0.000295666574994395 0.00186342980862199 0.00248604773040042 -0.00290540449237119 -5.26440910010651e-06 4.18449462603721e-05 -1.09035125270242e-05 -5.33388479592102e-06 -2.08896138536684e-07 1.29062515172981e-05
covarsex -0.000596712603301073 0.00248604773040042 0.00513506809410143 -0.00533063197588101 -2.97646651248451e-05 1.60787147010049e-05 2.62896595028901e-05 9.00031228317545e-06 -3.22482604212858e-05 -8.00661738145953e-06
covarage_sex 9.48898366336862e-05 -0.00290540449237119 -0.00533063197588101 0.00617372042065239 2.68906912910934e-05 -1.08065733919004e-05 -1.69072679977623e-05 -9.50202216422346e-06 3.01699283769654e-05 4.0648003537471e-06
covarPC_3 0.000128958903134554 -5.26440910010651e-06 -2.97646651248451e-05 2.68906912910934e-05 0.00041304894558944 1.24665312047298e-05 2.34529262051928e-07 2.46010635292583e-06 -7.00559609127941e-06 5.33132052053594e-06
covarPC_4 -3.60797913665848e-05 4.18449462603721e-05 1.60787147010049e-05 -1.08065733919004e-05 1.24665312047298e-05 0.000426229577053144 1.93667423472086e-06 6.73992828639169e-06 -1.42899346946703e-05 -1.33331654626971e-05
proband -9.95677375694363e-05 -1.09035125270242e-05 2.62896595028901e-05 -1.69072679977623e-05 2.34529262051928e-07 1.93667423472086e-06 0.00117319763440109 0.0005746881888768 -0.00112639461089062 -0.00106789123963571
sibling 1.89342943384733e-05 -5.33388479592102e-06 9.00031228317545e-06 -9.50202216422346e-06 2.46010635292583e-06 6.73992828639169e-06 0.0005746881888768 0.00139196308977989 -0.00127089593602503 -0.00120639208489498
paternal -3.55477169393966e-05 -2.08896138536684e-07 -3.22482604212858e-05 3.01699283769654e-05 -7.00559609127941e-06 -1.42899346946703e-05 -0.00112639461089062 -0.00127089593602503 0.00323415750498209 0.000342223982273373
maternal 2.54718987003463e-05 1.29062515172981e-05 -8.00661738145953e-06 4.0648003537471e-06 5.33132052053594e-06 -1.33331654626971e-05 -0.00106789123963571 -0.00120639208489498 0.000342223982273373 0.00302489020773552
