 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0009961508928977051 -2.3412224598995053e-06 0.00017138162338856952 -0.0001273289278988806 -4.3423766880632874e-07 -5.873052132532707e-06 5.961812152550722e-08 3.1800474707508135e-07 -5.111793841603319e-09 -0.0005901670060436134 8.608684595318557e-05 -0.0003184076127525264 0.00046339484848174136 0.0005188148682327514 -0.0005026719324686411 -0.00041215606621606963 -9.309553838159928e-06 -0.0005103516243914524 -0.0010972693304977426 -0.000331622951027848 -0.0003394632794540187 -0.00033551684237077345 0.00023793284700830472 -0.00042548243030887347 -0.000616848405860955 -0.00014382285067419473 -0.0005077866094415835 0.0007862187779006228 0.0009076651002618446 -3.448806815640049e-07 3.7434738313527755e-06 6.193413835150271e-06 -5.025168866139757e-06
yob -2.341222459897253e-06 7.7780113071848e-07 6.949565062295386e-07 6.377273704213046e-06 -7.497671839552998e-07 -2.6695456817379982e-09 1.955500833878798e-11 1.9104398333032988e-08 -1.4023423458170134e-10 7.475437540772282e-06 0.00010491970488680436 2.6279799418884744e-05 -7.845312034767786e-05 2.396524933024345e-05 -6.0614534530387576e-05 -9.317638198199939e-06 -3.746386026396219e-05 6.789039351367865e-05 4.974411978046957e-06 -5.983062320329366e-05 5.379113202602389e-05 -7.12167784060864e-05 -1.177011315618142e-05 7.07813666304907e-05 4.744252796536554e-05 4.397700963965919e-06 -1.2246524514259866e-05 3.655633163386128e-05 -0.00010116810566250894 3.7542958157074565e-08 -1.628571408971922e-07 2.0635835994546864e-07 -5.697052915951937e-08
age 0.0001713816233891522 6.949565062260253e-07 0.00020761129175929437 0.0022727077351394906 -0.00020684420378285157 -5.662100594386912e-06 4.7677562729894396e-08 5.6543253409380986e-06 -4.7597935616798615e-08 -2.1118768260784217e-05 -6.842216755031275e-05 -0.00012207403846726628 -9.989496750718929e-05 -0.0001468547323868299 -2.9834193811014515e-05 -5.747682607608099e-05 -0.00014784603020937957 -2.698774056076934e-05 -0.00020573231415860847 -0.0001423049121979278 -3.654678867048777e-05 -4.174710645662215e-05 -7.245478159403875e-05 -0.0002617788243114917 -0.0002585583497411744 9.597259814910599e-05 -7.775386564844653e-05 -2.0816582979561664e-05 0.00024335301994385156 1.0712386896558592e-06 2.430334348561866e-06 6.763298749375666e-06 -1.2135816619334018e-05
sex -0.00012732892788832936 6.37727370421507e-06 0.0022727077351432632 0.05038781804501659 -0.00424762233768887 -5.88528530131079e-05 4.7638803452587247e-07 0.0001101736014769193 -8.929636021175494e-07 0.0004534388443426137 0.0005695932631510234 -0.001399893305427587 0.00011855613011838325 -0.004262542999464053 0.0001511082532026938 0.0011599294054925843 -0.0017365495750753502 -0.0020643365187597174 -0.0027683473013807207 -0.002075444975940626 -0.0028479761697096134 -0.0038247831864470115 -0.0019199972739420577 -0.007488205788296474 -0.0023082505557250874 0.0015601884951268494 0.0014337848349302675 -0.0009614131838990502 -4.685608724822877e-05 4.961237490739065e-06 3.9016436586686807e-05 0.000144170181051859 -0.0002452040317315489
age_sex -4.34237669786712e-07 -7.497671839563019e-07 -0.00020684420378323874 -0.004247622337689479 0.00038142709419036947 5.641682747325616e-06 -4.751475457512068e-08 -1.0366317519217982e-05 8.707445047126534e-08 -4.6347981736283944e-05 -3.4878758149814494e-05 0.00011775646014132689 -8.938655107317982e-06 0.0003693261589194167 -1.9219754188386466e-05 -8.18260419021815e-05 0.00013445011526121064 0.00019124915600197186 0.0002342386835540695 0.00021421659960260754 0.00014357923770498408 0.00029688721079761967 0.00020148236531149745 0.0006741920418167866 0.00026083196590630947 6.789368978400477e-05 -6.520500267066596e-05 0.0001193694019437768 -1.4901399144058392e-05 -6.039661028252496e-07 -3.967671411137929e-06 -1.194925352979813e-05 2.2120905795697022e-05
age2 -5.873052132548964e-06 -2.669545681535485e-09 -5.662100594387362e-06 -5.885285301300945e-05 5.6416827473154206e-06 1.6134917422289595e-07 -1.404258954167952e-09 -1.6079493519288683e-07 1.3993199715028767e-09 7.015357814783927e-07 4.344196967661081e-06 3.79282520510391e-06 4.85980787001661e-08 5.8175822454762365e-06 -7.607044683762016e-07 1.9925659347932164e-06 2.1909259654188067e-06 3.3246712243015072e-06 5.547770595468962e-06 3.3267230923573934e-06 1.0545424421807569e-06 -3.737197841946766e-07 1.0154357095013297e-06 8.615864662621328e-06 9.071782801780786e-06 5.012238358844225e-07 1.4954009592195504e-06 -3.962667900964448e-07 -7.410654379887258e-06 -3.03889042404549e-08 -8.216836149334943e-08 -1.849902722655559e-07 3.547882098384388e-07
age3 5.961812152563849e-08 1.955500833829304e-11 4.767756272990195e-08 4.763880345250609e-07 -4.751475457503649e-08 -1.4042589541680392e-09 1.2562137123918183e-11 1.3995322197924014e-09 -1.251821770129167e-11 -7.947782123475357e-09 -3.083866322391378e-08 -3.224949378100854e-08 7.731692410814758e-09 -5.4370029405441355e-08 4.029613978112998e-09 -2.1919966905992968e-08 -1.1209781796614498e-08 -3.6598353289243743e-08 -5.192628002308438e-08 -3.7186590885496444e-08 -1.7495074038638809e-09 7.65730881965788e-10 -6.736689803917591e-09 -6.870304933973722e-08 -8.840905555548333e-08 -2.8195887188499275e-08 -1.268186325587963e-08 1.6517837402404737e-08 4.851115335551467e-08 2.606873844201372e-10 7.631425645805634e-10 1.5291170023466008e-09 -3.1001159689757034e-09
age2_sex 3.1800474710479934e-07 1.9104398332860755e-08 5.654325340949692e-06 0.0001101736014769511 -1.0366317519219351e-05 -1.6079493519319602e-07 1.399532219794962e-09 2.9260813729325984e-07 -2.5339117234126728e-09 1.312190267186604e-06 8.487450265274698e-07 -2.789438858474344e-06 5.786523271090322e-07 -1.026826413010737e-05 5.203350773687902e-07 2.238859408180776e-06 -3.1563402900519193e-06 -5.772435020625734e-06 -6.47543623020654e-06 -6.4313422545055075e-06 -1.7778544752679035e-06 -6.675041095342311e-06 -6.479591634361461e-06 -1.7651061598491916e-05 -9.146053621498795e-06 -6.6602489456556986e-06 9.955424249839882e-07 -4.403023711748048e-06 -3.6766685450693026e-08 1.8193441881014534e-08 1.0481649718290532e-07 3.0330374939068735e-07 -5.934083712763113e-07
age3_sex -5.111793841860582e-09 -1.4023423458010173e-10 -4.759793561690412e-08 -8.929636021179273e-07 8.707445047128686e-08 1.3993199715057028e-09 -1.251821770131513e-11 -2.533911723412946e-09 2.2518647456504324e-11 -1.0879579131962276e-08 -6.745604743663852e-09 2.2279455428564505e-08 -1.1114975711493007e-08 9.129470855890139e-08 -2.538386542365874e-09 -2.0998011481892744e-08 2.090450955748401e-08 5.427803587928969e-08 5.813497064039255e-08 6.125544456175381e-08 1.6041762590561243e-09 4.595938046545128e-08 6.338963148612748e-08 1.3744190778326712e-07 9.913979947396339e-08 9.190164034462749e-08 -2.683070660442296e-09 4.63726921012247e-08 8.755708074227784e-09 -1.7350538298020728e-10 -8.239119435123476e-10 -2.4012297801528773e-09 4.9020103916901095e-09
PC_3 -0.0005901670060434124 7.475437540773106e-06 -2.1118768260361344e-05 0.00045343884434965694 -4.6347981736931816e-05 7.015357814664429e-07 -7.947782123372598e-09 1.3121902672044738e-06 -1.0879579132115036e-08 0.17057260535400995 -0.01081767564441846 0.0026708022315060824 0.013512244488517075 -0.0038749404520787827 0.01568281136706775 0.016399666785718296 -0.04096360733966839 -0.017730748576488882 -0.014233809169260323 0.024660649075649795 0.01302308101337937 0.03844366738230284 -0.013555726444321022 -0.08600207132961377 -0.018761891347993505 -0.01133342881461091 0.03212970308223455 -0.016878310402175554 0.05369208141460708 4.432843179338535e-05 -3.657129235250456e-05 8.617820829205064e-05 3.7289101717881596e-05
