 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.7280347204291506e-05 2.688984953548547e-07 -5.001120921978987e-06 -2.6516365102241668e-05 1.7614999641155182e-06 9.259734290629955e-08 -5.300491789839075e-10 -3.6067398662811516e-08 2.3065938526100349e-10 1.9006762770596018e-05 -4.126054159447537e-05 4.526821300162008e-06 -5.795257221499031e-05 1.599836789786678e-05 -8.01283372146863e-05 9.835296648099851e-05 -7.657654431070674e-05 -6.854858721759649e-06 -0.00011001945118456324 -3.0111098826308733e-05 -4.216316527210007e-07 -0.00010107977132946593 1.7962628347007213e-05 -4.130440371446076e-05 2.853367508265827e-06 2.3900473705319584e-05 -5.36527979506341e-05 -5.160512315472508e-05 6.949895333713679e-05 -6.369757695434686e-08 -1.4980934961949656e-07 5.139443472430475e-07 -1.4620515294546908e-07
yob 2.688984953541341e-07 1.4595864566456657e-07 5.084040614074206e-07 2.580194608003232e-06 -2.001409867641938e-07 -6.611209310891161e-09 3.3061530222063774e-11 3.5330889996896108e-09 -1.756489412548696e-11 3.370700739013404e-06 5.566788064312381e-06 -1.0874586734185699e-06 -1.045488488235637e-05 -6.583283072184626e-06 -1.8104343545844855e-06 2.2895565134480887e-06 -3.4692027323544082e-06 7.084924573364323e-06 -3.4782568506745484e-06 -6.850096580504824e-06 9.732045670969998e-06 -7.3043191280767e-06 -2.242042610121372e-06 1.199896638961443e-05 4.286701121650324e-06 5.724268327438976e-07 -2.907942602662859e-06 4.137444737920914e-06 -1.740383840686968e-05 -3.1295205591807187e-09 -1.8244041655835702e-09 -1.5967122673718802e-08 -2.2208909879973782e-08
age -5.001120921979659e-06 5.084040614094731e-07 8.336714882811706e-05 0.0012543190361008524 -8.12441080336893e-05 -1.62299300469467e-06 9.893242526732869e-09 1.5924208676646614e-06 -9.722123099772218e-09 2.730637244968799e-05 -7.79521212087567e-06 -2.4074317217573386e-07 -4.316809106999941e-05 -1.5205711918805585e-05 5.8675729773542706e-05 2.922750887763066e-05 -4.143867902224145e-06 1.673686167614095e-05 4.3083337165490664e-05 -9.883606056053108e-06 -7.0369002070207e-06 -2.5875992351057564e-05 -3.0056428477854917e-05 3.921704110478293e-05 3.084771772423804e-05 -3.384939141282928e-05 -5.810672634952892e-05 -3.280501111755201e-05 -3.633391945999454e-05 -2.186706657906813e-07 -2.78971328916758e-07 5.966303035108134e-08 6.787796634702878e-07
sex -2.6516365106759477e-05 2.580194607999922e-06 0.0012543190361020509 0.034128017686718706 -0.002151871544039495 -2.403357005531382e-05 1.4452144373984823e-07 4.1462343527151865e-05 -2.499725390831828e-07 5.569063613250523e-05 0.00029421132463965636 0.0002592825093004944 0.0002341328062403713 -7.599710564560894e-05 0.0002694029721212793 0.00070716339020717 -0.00014581795895958577 0.0005673794187646487 0.0006872423166914873 -0.00022635159600147936 0.0002776406996818105 -0.000735390328037922 -0.00017090956647766915 1.6598072566064912e-05 0.0001723486514972178 0.0007157269351638606 -0.0006995874079400979 -0.0003388310424088999 -0.0008607462311823113 -4.959446350064647e-06 -7.79414678643738e-06 -1.694325676917361e-06 1.7910675644482022e-05
age_sex 1.7614999645384843e-06 -2.001409867626653e-07 -8.124410803381946e-05 -0.0021518715440406715 0.00013976235960539598 1.5890315254059815e-06 -9.705002192205903e-09 -2.7487421776169776e-06 1.682976026704381e-08 -5.5848759780588124e-06 -1.3278398018157868e-05 -5.040691422091828e-06 -8.455816414633526e-06 2.0396464594179887e-06 -3.055107341210605e-05 -4.341562799140553e-05 6.085746731666572e-06 -2.8601635112156852e-05 -4.555039131472119e-05 1.748033207943584e-05 -1.9209485264808732e-05 4.7944128144589185e-05 1.690475774211211e-05 -1.8830602672019062e-07 -1.104437809931739e-05 -4.375190412935183e-05 5.069251457307812e-05 2.7643946967505505e-05 5.652036458527323e-05 2.811660477402218e-07 5.013115661076146e-07 -2.2556097267777748e-08 -1.0697434503398251e-06
age2 9.259734290907283e-08 -6.611209310907366e-09 -1.622993004695466e-06 -2.4033570055308132e-05 1.589031525404591e-06 3.2200121209573665e-08 -1.9914981466351022e-10 -3.167290479188801e-08 1.961171737399126e-10 -3.710440703109898e-07 6.066965493985515e-07 1.733019780329566e-07 6.798044722142358e-07 2.838172467722027e-07 -1.2823964302500329e-06 -5.92289030828306e-07 -1.1580182527540028e-07 -1.810359776770735e-08 -1.0917133676211267e-06 -8.605439155549703e-08 3.5526167409874276e-07 3.1159118197260854e-07 7.278122012428245e-07 -4.257063047263166e-07 -3.59400652690036e-07 7.615224588846151e-07 1.0787537850287876e-06 6.872979575460428e-07 9.858195290163662e-08 2.765389942370532e-09 4.230113937438596e-09 -1.9943921291334327e-09 -1.1386181865445208e-08
age3 -5.300491790102221e-10 3.3061530221995034e-11 9.893242526741752e-09 1.44521443739905e-07 -9.705002192203387e-09 -1.9914981466359018e-10 1.2471459282988842e-12 1.9611133575677571e-10 -1.2293297986860394e-12 1.2680625758438653e-09 -5.043225194221837e-09 -2.008865662998778e-09 -4.477817736225115e-09 -1.4649987263551944e-09 7.843269869443168e-09 3.754633699612907e-09 1.4885475899811475e-09 -9.730934038179694e-10 7.356937855409365e-09 1.5506348145633964e-09 -2.677234938546326e-09 -1.460420206579423e-09 -5.758114269130544e-09 1.6454186828010935e-09 1.0195936538346792e-09 -5.2119773960422485e-09 -6.742783148565218e-09 -4.146416894719555e-09 1.7495798381328408e-09 -9.923550843930712e-12 -2.024368929482703e-11 1.4055137371725657e-11 6.26236048581258e-11
age2_sex -3.606739866946422e-08 3.5330889996615842e-09 1.5924208676680974e-06 4.146234352719475e-05 -2.748742177618269e-06 -3.16729047919327e-08 1.9611133575693073e-10 5.496477356693655e-08 -3.4123573477944385e-10 1.1410243740563465e-07 1.6163947667452777e-07 -9.775658185486949e-08 9.122909070749168e-08 -1.7445080024146084e-08 7.715445235568619e-07 8.114385897180312e-07 -5.886886141071755e-08 4.4484415137701085e-07 9.729217708967278e-07 -2.7265176987254755e-07 3.850569890042336e-07 -9.183351069659127e-07 -4.7401522322849427e-07 -4.2819291213925514e-08 2.239552331040862e-07 7.848232985286259e-07 -1.0799293843407881e-06 -6.102182478475598e-07 -1.0584067338781642e-06 -4.544478077004351e-09 -9.30282800999908e-09 9.97482717022412e-10 1.9745051429268382e-08
age3_sex 2.3065938532512172e-10 -1.7564894125251814e-11 -9.722123099798253e-09 -2.499725390835531e-07 1.682976026705872e-08 1.9611717374028062e-10 -1.2293297986875615e-12 -3.412357347795812e-10 2.1451977846909214e-12 -5.049928286497416e-10 -4.500467518761005e-10 1.6457703695384355e-09 -2.14083551992676e-10 9.595355019765623e-11 -5.5043524499770365e-09 -4.644406655451942e-09 -1.4320808957602272e-11 -2.213427842875995e-09 -6.555786418360756e-09 1.055251114346559e-09 -2.3689714296465725e-09 5.516045863183084e-09 3.732184688117061e-09 4.648857607761698e-10 -1.4832712756857718e-09 -4.320943376735396e-09 7.093997469353545e-09 3.6572357185588715e-09 6.151876021889917e-09 2.0995724086879195e-11 5.2876033782053807e-11 -4.919745546830384e-12 -1.14564994764707e-10
PC_3 1.9006762770578607e-05 3.3707007390132065e-06 2.730637244963037e-05 5.5690636131508143e-05 -5.584875977993812e-06 -3.710440703098216e-07 1.2680625758365218e-09 1.1410243740435276e-07 -5.049928286418702e-10 0.03834744536048391 0.0004844268646911656 0.0032603824727341596 -0.0009171724500182143 -0.007181182789780898 0.0018960067202418792 0.005385156000809622 -0.0052703938764531695 0.0002578606822050062 -0.0018135056765675134 0.00023292547016547606 0.007832013120222307 0.0034633994217284545 -0.001788294487774166 -0.01386335998001367 0.0029886475553143636 -0.0009039301779310083 0.004157293237786632 -0.0010048102452246757 0.006704617541903418 3.1011179595026284e-06 3.920247211542676e-06 -1.880173204254093e-08 1.732730236347691e-06
PC_4 -4.126054159447049e-05 5.566788064311485e-06 -7.795212121145236e-06 0.00029421132463405467 -1.3278398017771764e-05 6.06696549404051e-07 -5.043225194256575e-09 1.6163947666656828e-07 -4.5004675182531507e-10 0.00048442686469113796 0.12649944602946678 -0.0036606896332545104 0.007720822645133151 -0.004434828517740269 -0.0022830146327360496 -0.0047726213714562385 -0.0018516324848091193 -0.00842971838893088 0.002199489075042755 0.006608973838331941 -0.012151309858585986 -0.01008776442628303 0.008788036521136112 0.007310807292929425 -0.005332972938681647 0.0021810995953061543 -0.00526077438350178 -0.00033177476247668407 0.003932286060505035 1.745320082865705e-05 2.1120112211841914e-05 -3.794754309654764e-05 -6.261662026561391e-05
PC_5 4.526821300195955e-06 -1.0874586734187905e-06 -2.407431723642571e-07 0.00025928250929627134 -5.04069142181794e-06 1.7330197803662512e-07 -2.0088656630210832e-09 -9.775658186024993e-08 1.6457703695713471e-09 0.003260382472734155 -0.003660689633254584 0.16916951993720433 -0.005226724732489145 -0.009282348560688438 -0.0030978147712098134 0.00999283823499964 -0.012499368607341597 -0.0021726997550831103 -0.011683318980552042 -0.009182588925664422 -0.0013708690603004318 -0.013952174267027637 0.010973642758234462 -0.02317022802613896 0.008460919701434177 0.005081240430877842 -0.002295967055134995 -0.0023913627189390396 0.014568726537410509 -6.054435927474504e-06 -7.701717786268072e-06 3.1858347453880384e-05 -4.150032135985838e-07
PC_6 -5.7952572214962686e-05 -1.0454884882358084e-05 -4.3168091070755636e-05 0.00023413280622098362 -8.455816413337194e-06 6.798044722293645e-07 -4.4778177363192775e-09 9.122909068137978e-08 -2.1408355182952075e-10 -0.0009171724500182671 0.007720822645133044 -0.005226724732489052 0.2102197270582179 0.0060265278696594584 0.005087546101588337 -0.013719992227582653 -0.005841123944679775 0.004175866401131293 -0.009630243677887267 0.0034537210913929677 -0.0003623964272412838 -0.01761959685157882 0.01102578672630779 0.016811666615099783 -0.0059142535629923354 -0.0009249164368610107 -0.011208208350409555 -0.0022827182976737415 -0.006895255383738277 1.1630719658965936e-05 1.669221881845941e-05 -3.802234976712986e-05 -6.095179384724696e-06
PC_7 1.5998367897866077e-05 -6.5832830721844615e-06 -1.5205711918707777e-05 -7.599710564349657e-05 2.0396464592767595e-06 2.8381724677023175e-07 -1.4649987263428618e-09 -1.744508002130324e-08 9.595355017989328e-11 -0.007181182789780894 -0.004434828517740311 -0.00928234856068845 0.006026527869659443 0.26600107134133455 0.00941155202074801 -0.001965024257932824 -0.011784621783508427 0.009377688591064692 0.00901791075378527 0.025286979556186223 0.005858948145157213 -0.026326358457709923 -0.017171144219000175 0.02463060762377263 -0.011832335650076345 -0.009647657148505365 -0.003763314784229678 0.01051460241290582 -0.01253851800931364 3.0451225232511532e-05 1.7674442757413893e-05 3.0346267618786177e-06 -2.7013486205742397e-06
PC_8 -8.01283372148438e-05 -1.810434354585459e-06 5.8675729773335474e-05 0.0002694029721158225 -3.055107341168325e-05 -1.2823964302451514e-06 7.843269869409069e-09 7.715445235473943e-07 -5.504352449912936e-09 0.0018960067202418898 -0.0022830146327358345 -0.0030978147712095805 0.005087546101588774 0.009411552020747935 0.2811338664750036 0.012063503034156405 0.01143977278579614 -0.0036666299470677847 -0.0020722929414396752 -0.01639429804105365 0.007775079915908752 0.023441046597515808 -0.014951614525256467 0.010444950027562565 0.01881344727405816 0.0046275138222314025 0.000975800445917231 0.000729735752108903 -0.012900044305638302 7.432414696250461e-06 8.533799351113702e-06 5.215496370718849e-05 2.5989195639240022e-05
