 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.5028546333132947e-05 2.413041841365693e-07 -3.127347192556281e-06 -1.1187803652641782e-05 8.138065589201656e-07 5.771086166301026e-08 -3.2650889556804424e-10 -1.8316465845687216e-08 1.2484740317755966e-10 2.8050111289893185e-05 -4.3915231130719085e-05 6.406192501430506e-06 -6.0183623531728464e-05 1.0124814213775886e-05 -7.242771313200918e-05 9.096850755087229e-05 -6.538737820097942e-05 -3.2156873334510528e-06 -9.619044057915406e-05 -2.2955469088164335e-05 1.408671506266923e-06 -8.501936980463945e-05 1.115058548702782e-05 -3.79635609622415e-05 5.994469328461731e-06 1.767751144901642e-05 -4.404534290795194e-05 -3.6399514367904865e-05 5.084423811699733e-05 -1.899938308190635e-07 -1.9608949859356923e-07 4.2774895789414844e-07 2.8748024341928928e-08
yob 2.4130418413660593e-07 1.309677596204004e-07 3.6360376668974036e-07 1.4442697519530255e-06 -1.2786728724094924e-07 -4.217381564141008e-09 1.9770472964820695e-11 2.2247518139343574e-09 -1.0302440187085396e-11 2.6532686473507012e-06 5.188272738359767e-06 -7.501526714393494e-07 -9.554210085413776e-06 -5.488155048898605e-06 -1.773280353844434e-06 1.8864725926683536e-06 -3.030940391300875e-06 5.5469056353315435e-06 -2.8521797886286716e-06 -5.8387850844490854e-06 8.79268213926792e-06 -6.872334272571224e-06 -2.743716655360598e-06 1.0835599449943977e-05 3.455353436793979e-06 7.850550756487572e-07 -2.7712417370916353e-06 3.5610670814356367e-06 -1.5033057267535852e-05 -9.101571306581339e-09 -4.290980214247301e-09 -8.252926007855366e-09 -1.3804135236140255e-08
age -3.1273471925839515e-06 3.636037666887126e-07 6.192077838715443e-05 0.000925527564019891 -6.082972038227641e-05 -1.2174215625282752e-06 7.472514489988376e-09 1.20349317169885e-06 -7.396086574944665e-09 1.4892823008314855e-05 -8.193550184312884e-06 -1.949717585576e-06 -2.5245623512272235e-05 -2.0271072775475028e-05 4.1027022309548217e-05 2.3656440692144057e-05 -3.5799646159031905e-06 1.4806453256864525e-06 3.2864963232732016e-05 -2.1403089507293616e-06 -1.1149537244715257e-05 -2.129071451925647e-05 -3.104177956351094e-05 2.1108148223407e-05 2.6739144468958307e-05 -1.6589135249922064e-05 -5.028459862908777e-05 -2.4818118530441262e-05 1.4859829083424074e-06 -1.5392946506170126e-07 -4.4457897541524114e-07 1.0990285300813098e-07 7.571276887289727e-07
sex -1.1187803651982064e-05 1.4442697519373467e-06 0.0009255275640163636 0.02591859653041992 -0.0016414823079478615 -1.7831910073010088e-05 1.076247995802595e-07 3.171772119784486e-05 -1.915887189945691e-07 -4.475859350785567e-05 0.0002559936375693966 0.0001305868673012321 0.0002898483441807491 -0.0002478815308859879 8.056725240019495e-05 0.0004896699359685085 -9.779626013085647e-05 0.000311121929562 0.0004808581202245454 -0.0002603500019705591 3.468259243972866e-05 -0.0002959170124440714 -0.00020831733593219037 -9.006495371253363e-05 0.00018750200656043607 0.0005351696343384205 -0.0006248600421472559 -0.0005013074859740865 -0.00023606291229066162 -5.431648180498197e-06 -9.561425820430276e-06 1.931383460557538e-06 1.7447266643938023e-05
age_sex 8.138065588972033e-07 -1.278672872397644e-07 -6.082972038205249e-05 -0.0016414823079481335 0.00010765253143805238 1.201361258654915e-06 -7.386196860766173e-09 -2.1302757399844153e-06 1.309832897754382e-08 1.0446800735451296e-06 -1.140344803720582e-05 -3.380417153754129e-07 -1.2333377346055089e-05 1.3238609792151672e-05 -1.5989721767951916e-05 -3.0343685059044967e-05 4.951654555267392e-06 -1.1985962922474275e-05 -3.279607080472451e-05 1.9221200565574336e-05 -4.4367192733419465e-06 1.657615028316363e-05 1.856281813197274e-05 9.130451508826484e-06 -1.0064666745079948e-05 -3.5793849140830215e-05 4.320975852559779e-05 3.534950951648207e-05 1.6233950311077936e-05 3.126095091791337e-07 6.160814316177608e-07 -2.1745851257489883e-07 -1.0621647820142354e-06
age2 5.771086166264744e-08 -4.217381564135897e-09 -1.2174215625283966e-06 -1.7831910073083455e-05 1.2013612586595813e-06 2.4475445290433074e-08 -1.5277694819959448e-10 -2.4242637415524517e-08 1.514396255133458e-10 -1.5613831235583035e-07 5.505524977785547e-07 1.726168033491611e-07 3.4128253049042023e-07 3.844506483711419e-07 -9.212619097864019e-07 -4.823903461126154e-07 -8.544837508078951e-08 2.23101784150299e-07 -8.611361213797944e-07 -1.9780611870261975e-07 4.009584785834874e-07 2.271871331482126e-07 7.15730565806339e-07 -9.249691343139956e-08 -2.641493935230635e-07 3.7791289430883747e-07 9.10424938062588e-07 4.792496362749675e-07 -5.353671556769079e-07 1.9893760799758272e-09 7.87820467725769e-09 -2.654088226628207e-09 -1.3764278094115992e-08
age3 -3.265088955663811e-10 1.9770472964841397e-11 7.472514489989818e-09 1.076247995807302e-07 -7.386196860796184e-09 -1.527769481996075e-10 9.673053164298286e-13 1.5143833702446416e-10 -9.593800168034008e-13 1.0617292192175011e-10 -4.481229844151124e-09 -1.8259666082354704e-09 -2.3402995878815953e-09 -2.104361303028475e-09 5.62943377524148e-09 3.0767612701722464e-09 1.0636140969959148e-09 -2.231596759625136e-09 5.8374240992397225e-09 2.088296064394078e-09 -2.816864805298087e-09 -9.720015751569625e-10 -5.463466327811357e-09 -3.6854815596097474e-10 3.618195726765373e-10 -2.634104563582238e-09 -5.54925660412789e-09 -2.6165087112007775e-09 5.1925697943316695e-09 -8.027181796438052e-12 -4.4345043516014817e-11 1.7540626606424313e-11 8.054336957503867e-11
age2_sex -1.831646584472607e-08 2.2247518139093803e-09 1.2034931716945337e-06 3.171772119785471e-05 -2.1302757399847033e-06 -2.424263741543453e-08 1.514383370238845e-10 4.296007674709737e-08 -2.6830796115042986e-10 -5.346268129093286e-09 1.3927774853453176e-07 -1.3682636925578145e-07 1.7696452006765424e-07 -2.3200083297754258e-07 4.7033202902534143e-07 5.683567304216953e-07 -6.448586767883226e-08 1.3577936490968523e-07 7.141536808881988e-07 -3.103039676116294e-07 1.0890941846230843e-07 -2.6611193049394854e-07 -4.784112928751866e-07 -2.588308450926301e-07 1.8638994059460991e-07 6.759041711740749e-07 -8.826242312245537e-07 -6.993977681332702e-07 -2.7661019904395325e-07 -5.2175436124590615e-09 -1.1514660982917336e-08 4.354908163754023e-09 1.9772093107291777e-08
age3_sex 1.2484740317251185e-10 -1.0302440187082889e-11 -7.396086574918883e-09 -1.915887189946526e-07 1.3098328977547117e-08 1.51439625512805e-10 -9.593800167999137e-13 -2.6830796115046015e-10 1.699224465714215e-12 1.4367501083577687e-10 -3.9193089132792065e-10 1.660738308832204e-09 -8.300539776004811e-10 1.3404361464107525e-09 -3.636545401494937e-09 -3.2042751134533293e-09 2.1387140922875914e-10 -4.4588567743939266e-10 -4.8827306569115415e-09 1.3430749856604516e-09 -7.861665525488203e-10 1.3597419334144829e-09 3.554814360748217e-09 1.9494301202315e-09 -1.1796380394896176e-09 -3.885833716480087e-09 5.557115851132603e-09 3.9420146690545806e-09 1.4018554162755565e-09 2.527749898046934e-11 6.567332610207685e-11 -2.317873660723593e-11 -1.1486090914349814e-10
PC_3 2.8050111289891986e-05 2.653268647350742e-06 1.4892823008337571e-05 -4.475859350715288e-05 1.0446800734983611e-06 -1.561383123562818e-07 1.061729219245351e-10 -5.3462681281570235e-09 1.4367501082996926e-10 0.03374053713883456 0.000701348055054605 0.0033442676425746915 -0.0005706199803718463 -0.0070223075433355165 0.001887284364182757 0.005705091980318675 -0.004366565172022356 0.0003589053615910138 -0.0013302941976293529 -0.0002036301629792599 0.007084483131523138 0.002820572267087111 -0.0009095539770567822 -0.011995933633420325 0.0029332181295420464 -0.00042928469246698403 0.0034888041760314493 -0.0006005572499252275 0.005709946478488122 4.11449382736424e-06 3.3178244886552026e-06 -2.1837082222809296e-07 2.535989926622876e-06
PC_4 -4.391523113070948e-05 5.18827273835905e-06 -8.193550184558534e-06 0.00025599363756392075 -1.1403448036840268e-05 5.505524977834689e-07 -4.481229844181678e-09 1.3927774852720503e-07 -3.919308912824106e-10 0.000701348055054587 0.11169591564820164 -0.00395474119483647 0.0062594918311961985 -0.005217142666156144 -0.0018116865669628357 -0.004454747701781267 -0.001967311883226457 -0.007452762077533201 0.0021945853462600855 0.004902770626819054 -0.011186825615919327 -0.008834528888686044 0.007417088760635752 0.006286297309019043 -0.0031682069852960485 0.002870009342285673 -0.0046250033475807115 -0.00031553349225221143 0.002813708848953032 1.3204474269521978e-05 2.2179823967230172e-05 -3.7411158835485954e-05 -5.345029126964824e-05
