 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.604933720916705e-05 -9.48235491392394e-09 -2.174351961085258e-06 -1.0199438974874131e-06 1.2656633196310593e-07 4.126612157631818e-08 -2.2430904371747464e-10 -4.579963089277022e-09 3.317411654701952e-11 1.4710607695432624e-05 -9.62302446281879e-06 -1.286520288264207e-05 -4.657805132518507e-05 6.823696347331222e-05 -0.00012302726770191578 5.294161616133461e-05 -4.079681567920565e-05 -1.0970279117863994e-05 -9.370712931769149e-05 2.7554507464156255e-06 -4.772036457945545e-05 -8.357549101281996e-05 -2.8906000478932794e-06 -4.6709501598010804e-05 -8.068902715921805e-06 1.5556540416866918e-05 -5.6653204627855155e-05 -9.027492625189716e-05 0.00010021050002728954 2.2901964403782254e-07
yob -9.4823549139209e-09 1.6385209840965985e-07 2.696774629087865e-07 7.868386719211657e-07 -9.538897735498499e-08 -1.8492273181254907e-09 6.152340491269668e-12 1.8378743140321872e-09 -9.161766810798115e-12 2.719074284313172e-07 1.2432566172823199e-05 3.8028778994775466e-06 -1.0196451088228921e-05 -3.2559159916525467e-06 -5.017446997851658e-06 -5.738537182333518e-07 -4.792888778951895e-06 7.914263033526845e-06 -3.571319504320525e-06 -7.99832365904991e-06 9.205428331562351e-06 -8.087773818098134e-06 -4.6077058748228144e-06 1.3901185902445386e-05 4.326924228496596e-06 -1.3109724336352434e-07 -3.5843299871982796e-06 7.034534860354423e-06 -2.0514670572435237e-05 -2.0463334377343493e-08
age -2.1743519610908197e-06 2.6967746290888633e-07 3.938868497086614e-05 0.0005540292422729563 -3.8823532417717896e-05 -8.155939149275095e-07 5.2353077418381145e-09 8.098137957484499e-07 -5.203218915806742e-09 -1.402597704464549e-06 -9.78983350691716e-06 -1.143988786087988e-05 -3.54085303153089e-05 8.563204552108559e-06 3.4662502343212307e-06 1.4582638712527468e-05 -1.872035739753679e-05 -6.12128122237627e-06 -1.3322667746650537e-06 1.7827201307659247e-05 5.364927110324865e-06 9.398928544646338e-06 -4.052835001364492e-05 1.7370750954631735e-05 -4.303569304775801e-05 -2.1095359575024456e-05 -4.0052998826489687e-05 -1.4865062834191212e-05 3.351665178622604e-05 -3.4643980803733888e-09
sex -1.0199438977688838e-06 7.868386719287687e-07 0.0005540292422728987 0.015755606801461926 -0.0010387996706440882 -1.109252884791964e-05 6.924333228732769e-08 2.0822787448165323e-05 -1.2992694528838778e-07 9.186498851777335e-05 1.7649940797686113e-05 -0.0003389679986460776 5.311329590687438e-05 9.858294765108266e-05 0.00015258977914664465 0.00042057692546756 -0.0001792601776935056 -7.749302741899957e-06 -0.0001144470308322532 -4.820021508689608e-05 0.0005438692408745339 0.00015646705896569596 3.6539367320174125e-05 7.139745674165349e-05 -0.00022868775847085344 0.00012406862582442507 7.914510080985215e-05 -1.1942670989026442e-05 -0.0002448052198200114 -5.036621884172141e-07
age_sex 1.2656633197754678e-07 -9.538897735481315e-08 -3.8823532417716927e-05 -0.0010387996706441305 7.192739218107304e-05 8.079055628005443e-07 -5.1921734882073634e-09 -1.4918942609261886e-06 9.550360058267855e-09 -8.297192964490527e-06 6.628543424757584e-06 3.215650945921728e-05 -1.3443198170864365e-06 -1.010176076995733e-05 -1.9912620396540617e-05 -2.390274493837584e-05 8.941426153832569e-06 -1.0919928169244514e-07 6.977994662736201e-06 5.118407388099133e-07 -4.0302942857760685e-05 -1.085544927554486e-05 -1.5269759038120555e-06 -1.3441331298061399e-06 1.8021112020247573e-05 -8.647517448133868e-06 4.766217911652082e-06 4.517148675667142e-06 3.5090887921158864e-06 -1.6738696007530243e-08
age2 4.1266121576361765e-08 -1.849227318132253e-09 -8.155939149275856e-07 -1.1092528847921982e-05 8.07905562800634e-07 1.750795636577824e-08 -1.1534984136213314e-10 -1.738357441722981e-08 1.145579671647285e-10 1.1752869094824296e-07 7.238132689535168e-07 4.481106554191203e-07 5.639677386994368e-07 -1.1654897119243307e-07 -2.762834101846758e-07 -2.9269390303119975e-07 1.2988151175512338e-07 3.5216382979779314e-07 -2.153274949584228e-07 -6.713739478587091e-07 2.4966393308099942e-08 -4.694686216199255e-07 8.189671657015256e-07 2.887792363871654e-08 1.1681846690883249e-06 5.064864961426196e-07 7.330072789036058e-07 3.9248101479280685e-07 -1.523582487569227e-06 -8.687473923500916e-10
age3 -2.243090437177175e-10 6.152340491300334e-12 5.2353077418390045e-09 6.92433322873491e-08 -5.1921734882083974e-09 -1.1534984136214178e-10 7.765143679857099e-13 1.1452585951802701e-10 -7.709924565213809e-13 -1.4364130369587908e-09 -5.750553607506257e-09 -3.5300321987149873e-09 -4.013492131910434e-09 6.015896188959395e-10 1.9084589732008296e-09 1.6452591460128568e-09 -2.711001073654952e-10 -2.6693370495915027e-09 1.869584944582331e-09 5.083524617300238e-09 4.6528990538080244e-11 3.6291270166400327e-09 -5.651395953614272e-09 -1.0842850530843243e-09 -8.673823062146217e-09 -3.6900792505400678e-09 -4.4833440720913166e-09 -2.24921425117913e-09 1.25349006355769e-08 8.398049671267508e-12
age2_sex -4.579963089552516e-09 1.8378743140359449e-09 8.098137957485067e-07 2.0822787448167048e-05 -1.4918942609262534e-06 -1.7383574417229436e-08 1.1452585951801502e-10 3.181168071271908e-08 -2.0830255844774396e-10 1.8337365896334083e-07 -2.3696984291737855e-07 -7.481727871046753e-07 -3.784688667167474e-09 2.271334956350321e-07 5.744668732101327e-07 4.0359053810601387e-07 -1.884162231272489e-07 6.262971013469062e-08 -9.78189285571481e-08 9.872266050744067e-08 8.832396150623668e-07 2.44160895192097e-07 1.0001039171085275e-08 -5.823087324094515e-08 -3.852299603358313e-07 1.2119876941684207e-07 -2.1089741941886443e-07 -1.0040418478977784e-07 1.579011911515391e-07 6.609700672862959e-10
age3_sex 3.317411654794318e-11 -9.161766810802804e-12 -5.203218915807545e-09 -1.299269452884053e-07 9.550360058268715e-09 1.1455796716473528e-10 -7.709924565213621e-13 -2.0830255844775308e-10 1.3912441934847192e-12 -1.0488046000504867e-09 2.0191734933136043e-09 5.132230462791078e-09 1.2005960660408645e-10 -1.426498041328593e-09 -4.540893559575537e-09 -1.9270363880268196e-09 1.3988623146367006e-09 -9.480073894648765e-10 3.4002961080552656e-10 -1.2344430472960635e-09 -5.9744741477545115e-09 -1.6876826069082246e-09 -2.7176088411131276e-11 8.08705300056622e-10 2.4926678277982622e-09 -3.545048940890256e-10 1.7853123860071152e-09 3.5338349129232046e-10 -2.2114171037057304e-09 -5.652083209635998e-12
PC_3 1.4710607695432097e-05 2.7190742843115337e-07 -1.4025977044800767e-06 9.18649885174298e-05 -8.297192964466939e-06 1.1752869094856257e-07 -1.436413036960849e-09 1.8337365896285286e-07 -1.0488046000473594e-09 0.04041721528899549 0.0012278980552276105 0.0021439453079029154 0.0009261033796606971 -0.007768480804702702 0.0034235109793294164 0.005681025776369365 -0.005455383614597279 -0.0012915737096145814 -0.0003515024137481227 0.0007797636026455915 0.0068121373687005495 0.004008867015777618 -0.0033619680923217756 -0.014659671053032114 0.0004390081590542506 -0.0015988537675658276 0.005146164026565748 -0.0009473380738339438 0.008485201434207425 1.0638888253406853e-05
