 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0007541515374563763 -1.90054776556936e-07 -2.343840332997804e-05 1.8316958658818031e-06 9.332586208272882e-07 9.378210134028472e-08 2.1457345925754714e-06 2.3368020788323487e-06 -4.173282802138857e-07 2.491456067493199e-06 -1.3847401230220508e-06 4.93992950695924e-07 -4.991927960966101e-07 -1.8270086301387211e-06 -1.5690004533205924e-06 -2.010965231747105e-06 1.1284047982991863e-06 -1.629831352057332e-06 -7.089597262556967e-07 1.0544624144659057e-06 -8.006612035830079e-07 -1.157522557888103e-05
PC1 -1.9005477655693438e-07 2.551519449209327e-06 -1.5771641575410919e-06 -4.0146442311621027e-07 -4.578459752026956e-08 -3.354391604169878e-07 7.893112439968833e-08 9.585787483005792e-08 6.610533904267506e-08 -3.2478904208702054e-08 1.9254034052167525e-07 -1.6679466298222758e-08 6.386393147655192e-07 -1.6796650489665117e-07 -2.633198956649036e-07 -6.933190260093254e-07 -6.181612222917335e-07 2.3399505896846033e-07 2.8460344090539797e-08 1.9748030926666037e-07 3.041514776354075e-08 5.570527054540412e-06
PC2 -2.3438403329978057e-05 -1.5771641575410914e-06 4.801782976696091e-05 8.55989532250393e-07 1.386401535823358e-06 -5.683380986890921e-07 -4.6922322068062766e-07 -5.60120763613385e-07 1.1121253367907592e-06 -3.311332210382343e-07 -1.6233360352441737e-08 8.005099996816915e-09 -9.930182698640242e-07 9.032676644429116e-07 -1.0187103244581373e-06 9.073258561145793e-08 1.1786863057596545e-07 7.494310560809666e-07 1.4655231467766556e-07 -4.511180971956436e-07 -2.9038554684322584e-07 2.581038614801412e-06
PC3 1.8316958658818025e-06 -4.0146442311621017e-07 8.559895322503936e-07 4.916444846879586e-06 1.3158764899143528e-07 1.2420957056900558e-06 1.1231122674881732e-08 4.956277909725261e-07 -2.621878532460223e-07 -9.623702856614018e-07 -1.0393426610010776e-07 4.5313253435035116e-07 3.836199452449444e-08 -7.43890875243487e-07 9.286117774907693e-08 -5.6448762868058265e-08 2.772387633167748e-07 -3.725415271062193e-07 -5.333383865803407e-07 4.1431963321149943e-07 1.0915906198013171e-07 -4.989595464930429e-06
PC4 9.332586208272862e-07 -4.578459752026951e-08 1.3864015358233587e-06 1.3158764899143525e-07 9.162478440400299e-06 1.6323272902642655e-06 -4.1826554024207785e-07 2.560071072989671e-07 -1.3187224262832612e-06 4.817650499953094e-07 3.7838379226014983e-07 2.521527929257676e-07 -1.0469821246170076e-06 -6.688672306862075e-07 6.105162542250739e-08 1.5739055832564566e-08 6.497429612632214e-08 -6.363628180656509e-08 -4.79727921938079e-07 -1.257337918520794e-07 9.926043377364649e-08 2.059113750533566e-06
PC5 9.378210134028639e-08 -3.3543916041698777e-07 -5.683380986890919e-07 1.242095705690056e-06 1.6323272902642653e-06 1.6662294636204016e-05 3.799676409005566e-07 9.805614507713365e-07 -7.814544375468112e-07 -5.880925342356419e-07 -4.3423137201772516e-07 -8.841918490066989e-07 5.726761661976788e-07 -1.201834295366833e-06 5.006762598523404e-07 7.643667537640736e-08 -7.73134697171947e-08 7.643573094603022e-07 -1.8970993047043724e-07 2.0273794588519867e-07 -1.3534335035015537e-07 -3.16875741474671e-06
PC6 2.145734592575473e-06 7.893112439968841e-08 -4.692232206806272e-07 1.1231122674881892e-08 -4.182655402420774e-07 3.7996764090055706e-07 1.5674031545115654e-05 -9.116997380202336e-08 2.8663711654656834e-07 2.0519589025857947e-07 1.1399330831565859e-07 -3.673424963444101e-07 -3.5569064681699765e-08 -1.6841533360341723e-07 -2.0227813273348152e-07 -1.032915987438978e-07 -9.0005987694563e-08 2.770462132670801e-07 -4.3541309231523575e-07 -2.3349998263741498e-07 -5.365699051208552e-07 7.62430885737096e-07
PC7 2.33680207883235e-06 9.585787483005792e-08 -5.601207636133841e-07 4.956277909725263e-07 2.560071072989672e-07 9.805614507713365e-07 -9.116997380202389e-08 1.3379136552077595e-05 1.0038631100203127e-06 -2.804982625592754e-07 -1.2037024269184477e-07 1.2399966536272963e-06 4.2353593924340924e-07 2.3642439240932964e-07 -3.6000319376158726e-07 -5.548112796303982e-07 1.4188316433787492e-07 -4.158582658808604e-07 6.933593295491837e-08 5.318312845262419e-08 -4.878656549701759e-07 2.2640285179536469e-07
PC8 -4.173282802138872e-07 6.610533904267493e-08 1.1121253367907594e-06 -2.621878532460225e-07 -1.3187224262832612e-06 -7.814544375468115e-07 2.866371165465683e-07 1.0038631100203125e-06 1.4850861407921574e-05 3.291230592538036e-07 3.8206928385433397e-07 -8.165554811883708e-07 3.759430685466984e-07 -1.4020351803212328e-07 -5.146661239296574e-07 -4.571490293611723e-07 4.1208300189173924e-07 1.0478011571118954e-07 -7.760162300434014e-07 -2.69230674051103e-07 1.2981147039230072e-07 2.5725689001081653e-06
PC9 2.4914560674931966e-06 -3.247890420870213e-08 -3.311332210382336e-07 -9.623702856614012e-07 4.817650499953092e-07 -5.880925342356421e-07 2.0519589025857915e-07 -2.804982625592752e-07 3.2912305925380337e-07 1.2739883013941723e-05 -2.172749671244648e-07 -3.4525011586774444e-08 -4.5652647156348193e-07 1.1034255058680807e-07 -8.462964637348274e-07 4.6166841899690834e-07 3.985990998641653e-07 4.345962554315745e-07 -5.479386527368652e-07 -2.756971353397349e-07 -7.51682977044907e-07 -1.5468350297495817e-06
