 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0007754802531275517 -5.545822574575696e-07 -2.0265043628087423e-05 2.0642062998092783e-06 1.3182394725004878e-06 6.380455326155385e-08 2.1479840406075104e-06 2.6865078192868123e-06 -2.633472023597543e-07 2.4100707324901074e-06 -1.1183761054693835e-06 2.8429773163119625e-07 -4.785691859593172e-07 -1.4237905180402715e-06 -1.708035403397598e-06 -2.0380016223847274e-06 8.783894770846983e-07 -1.9723514670390637e-06 -8.371746058052884e-07 9.133033751511997e-07 -4.142309920154809e-07 4.500583379206698e-06 1.285624659327005e-05 -7.23874092203439e-05 -0.0001374597049275834 -4.315289638807055e-05 6.93829919516593e-05 0.00014284335865858352
PC1 -5.545822574575697e-07 2.620441609496168e-06 -1.5376108866300053e-06 -4.4901510832706586e-07 -2.5260517089592827e-08 -3.3308311339624395e-07 6.419667406916699e-08 9.542114424677137e-08 8.09618323813383e-08 -5.968262899632274e-08 1.824238371896886e-07 -2.691281859781006e-08 6.557986879635692e-07 -2.113371951960731e-07 -2.6824216192098726e-07 -6.760033940295043e-07 -5.61010286094458e-07 2.4339480203465287e-07 3.3490445504781156e-08 2.0389066775180092e-07 1.097162556070185e-08 1.4341755374293526e-06 3.797281216822376e-06 1.6156819022331706e-06 3.3812714043037568e-06 4.223860643443359e-06 2.6752544116985743e-06 8.628089946082455e-07
PC2 -2.0265043628087423e-05 -1.537610886630005e-06 4.7262447846685906e-05 7.902758656973437e-07 1.3057312071729847e-06 -4.973908270507802e-07 -4.838913549614847e-07 -3.056840522880466e-07 1.0983618729298208e-06 -3.598702223388732e-07 5.0372411224125525e-08 7.148173877099711e-08 -9.812200759990994e-07 8.529271623685216e-07 -1.0607605898716652e-06 -3.365727276096384e-08 9.104988638529157e-08 6.829001126459306e-07 2.050190879638198e-07 -3.858014831416149e-07 -2.7284274817875287e-07 -2.112811450920793e-06 1.5682181120043432e-05 -1.3964893500872412e-06 -3.182673757309588e-05 -7.759100712558495e-06 2.7212531379959958e-05 1.2431187473225179e-06
PC3 2.064206299809281e-06 -4.490151083270657e-07 7.902758656973436e-07 4.960353038363385e-06 1.019303074195081e-07 1.2215878935703366e-06 2.6306720104254826e-08 4.685936607215488e-07 -2.743061518692943e-07 -9.174378744531118e-07 -8.776332128968506e-08 4.5435878975283764e-07 2.749844801073592e-09 -6.680711707733554e-07 1.248106425678556e-07 -4.6219415873879413e-08 2.482580343184347e-07 -3.716486152646789e-07 -5.154072147794732e-07 3.835589459571551e-07 1.2577788440730647e-07 -4.6914953878294835e-07 -3.8512707562400035e-06 -6.099019938189106e-06 -1.4393956189558133e-06 -1.5570310224721482e-06 -1.828461816291891e-06 1.489949796390352e-06
PC4 1.318239472500485e-06 -2.526051708959283e-08 1.305731207172985e-06 1.0193030741950783e-07 9.170872191284594e-06 1.517755776924871e-06 -4.1601096517254245e-07 2.207106303356777e-07 -1.2139863725837135e-06 4.416725723761463e-07 3.7459357104309296e-07 1.9758284446206025e-07 -9.947209667857476e-07 -6.685879023156927e-07 5.436760476643012e-08 1.2697996169263133e-08 9.508811199566952e-08 -7.075707085401115e-08 -4.800072512874677e-07 -1.3394723521591167e-07 1.14564572664111e-07 1.2372735156454628e-06 -6.6534844897506735e-06 1.0169189528832664e-06 5.9365695345276616e-06 5.674374835576386e-06 -1.6233647782737984e-06 8.229777002115764e-06
PC5 6.380455326155505e-08 -3.3308311339624395e-07 -4.973908270507799e-07 1.2215878935703364e-06 1.5177557769248712e-06 1.6384416234391183e-05 3.811405586406111e-07 9.78777483922534e-07 -7.672003662374488e-07 -5.646959615283089e-07 -3.7287231879176285e-07 -8.09534744830155e-07 5.183638819573886e-07 -1.1295512938434434e-06 5.272899264125176e-07 1.3452523964006324e-08 -1.2124233793482688e-07 7.212451220341922e-07 -1.2322599475819624e-07 1.728997853247866e-07 -1.446923619150225e-07 -1.1336363086199496e-06 -3.265996877515152e-07 -6.366329564717787e-06 -3.814937777563187e-06 2.0392466125582464e-06 1.0459509403037912e-05 -5.988689081044039e-06
PC6 2.1479840406075117e-06 6.419667406916699e-08 -4.838913549614849e-07 2.630672010425461e-08 -4.160109651725424e-07 3.8114055864061165e-07 1.529057007071483e-05 -5.226216382418316e-08 2.9290798074175223e-07 1.7496801661365365e-07 1.272961984869359e-07 -3.569840363730473e-07 -3.54912202746879e-08 -1.591643408233083e-07 -1.758260788991747e-07 -1.0857568735321697e-07 -6.655635671301844e-08 2.6126855793416936e-07 -4.085127790516461e-07 -2.2809830054655993e-07 -5.267720425437393e-07 1.7730317393377487e-06 -1.2812614177664535e-06 -2.841180407227735e-06 1.5883845965013668e-06 -2.6332513692366296e-07 2.060998570043962e-06 -1.928744166249911e-07
PC7 2.686507819286814e-06 9.542114424677139e-08 -3.0568405228804637e-07 4.685936607215487e-07 2.2071063033567784e-07 9.787774839225343e-07 -5.2262163824183364e-08 1.3113046575692072e-05 8.941909496210393e-07 -2.6684501608840436e-07 -1.377864311846092e-07 1.22669550041714e-06 3.5548387373008996e-07 2.758210806263681e-07 -2.9760773037763217e-07 -5.580358451709043e-07 8.177717914266967e-08 -4.5114876434654085e-07 1.251591919730266e-07 7.279635237557549e-08 -4.7381796445407664e-07 3.365258201693124e-07 3.276482035541862e-06 -5.920205349646222e-06 -1.1515557547597332e-05 -2.7117840824085707e-07 1.8098619779265675e-05 -3.955949821295653e-06
PC8 -2.63347202359753e-07 8.09618323813383e-08 1.0983618729298212e-06 -2.743061518692942e-07 -1.2139863725837135e-06 -7.672003662374488e-07 2.9290798074175223e-07 8.94190949621039e-07 1.4496855974610565e-05 3.090649132529504e-07 3.685337650991026e-07 -8.136576821295956e-07 4.1094641695279955e-07 -1.4359787110437767e-07 -5.157318337412687e-07 -4.2304740433336006e-07 4.0203491730675606e-07 1.0409540437199345e-07 -7.730959261356163e-07 -2.7704554488159665e-07 1.319770748733917e-07 2.04024277873105e-06 -3.1355787404483947e-06 7.646891595820743e-07 1.995712302658399e-06 2.7859462781162238e-06 -3.964182843765436e-06 8.198396433762884e-06
PC9 2.4100707324901065e-06 -5.968262899632272e-08 -3.598702223388742e-07 -9.174378744531114e-07 4.4167257237614586e-07 -5.64695961528309e-07 1.7496801661365341e-07 -2.668450160884045e-07 3.0906491325295053e-07 1.245485829133902e-05 -1.954995396328043e-07 -3.424086887273795e-08 -4.336192431586213e-07 1.0051951000473617e-07 -8.288326921831266e-07 4.450610494732264e-07 3.8956456208642016e-07 4.313522109318493e-07 -5.563252819730233e-07 -2.808457805409248e-07 -7.237462363828111e-07 -9.208252693763158e-07 2.160438915026353e-06 3.4570297377572948e-06 -3.746286606192482e-06 -1.6782410238195496e-06 -6.456589839525277e-06 -3.453403594310123e-06
PC10 -1.118376105469383e-06 1.824238371896886e-07 5.03724112241264e-08 -8.776332128968539e-08 3.745935710430928e-07 -3.72872318791763e-07 1.2729619848693585e-07 -1.3778643118460902e-07 3.6853376509910315e-07 -1.9549953963280412e-07 1.2547573408483971e-05 -4.783929074998505e-07 -6.689662877763863e-08 -3.183685406912136e-07 3.143280153934958e-09 1.6281590218155562e-07 -3.6193221899902286e-07 8.12758152521e-08 1.3963533330000283e-07 3.9033524270439735e-07 1.097699010184891e-07 3.409740403143635e-06 -5.717336813560344e-07 -1.6724903958232862e-06 -6.297688742186306e-06 4.197046953622336e-06 -1.3929160440305783e-06 3.764268141466754e-07
PC11 2.842977316311948e-07 -2.691281859781e-08 7.148173877099655e-08 4.5435878975283754e-07 1.9758284446206065e-07 -8.095347448301546e-07 -3.569840363730472e-07 1.2266955004171402e-06 -8.136576821295957e-07 -3.4240868872737876e-08 -4.783929074998502e-07 1.2321457028910276e-05 -3.63447155025632e-08 -1.2056683602804959e-07 -4.1472380652202057e-07 3.565674477779751e-07 2.2461195280395932e-07 4.2947371395500124e-07 8.992904411519792e-08 6.526469236297145e-07 2.2968133893976356e-07 -1.0208873005827173e-06 4.184440214982087e-06 -2.8862710149740615e-06 -5.088104709293522e-06 -2.5683324678158187e-06 6.5191517584499014e-06 -4.914970410429373e-06
PC12 -4.785691859593146e-07 6.557986879635693e-07 -9.812200759991e-07 2.749844801073939e-09 -9.947209667857478e-07 5.183638819573883e-07 -3.549122027468814e-08 3.554838737300902e-07 4.1094641695279934e-07 -4.336192431586218e-07 -6.689662877763881e-08 -3.634471550256298e-08 1.1295336896927776e-05 -2.6052719200932396e-08 -9.796316611152162e-08 -4.809244001272053e-07 2.3172452704414635e-07 -1.1576265065766787e-07 -2.1470103951199867e-07 -1.6594782750635397e-07 -5.725039434867385e-07 -1.4205081379367504e-06 2.970233035462032e-06 3.7201976253810134e-06 -2.876540528434216e-06 5.597888072982623e-06 -9.873010710637535e-06 9.374540617994895e-06
PC13 -1.4237905180402725e-06 -2.1133719519607288e-07 8.529271623685219e-07 -6.680711707733551e-07 -6.685879023156932e-07 -1.1295512938434434e-06 -1.5916434082330816e-07 2.7582108062636826e-07 -1.4359787110437783e-07 1.00519510004736e-07 -3.183685406912136e-07 -1.2056683602804959e-07 -2.605271920093227e-08 1.1642290301541821e-05 -5.958131762706702e-07 9.233466681099902e-07 1.6882684586390261e-07 1.5556358245171232e-07 -7.802200781684694e-08 -4.695599501541121e-09 2.2187226026806643e-07 4.370579137880672e-07 -3.5806852759974303e-06 -6.088033810570771e-06 -8.429777595823027e-06 6.120429176649551e-06 1.5901149751722914e-06 3.021741650786972e-06
PC14 -1.7080354033975987e-06 -2.6824216192098737e-07 -1.0607605898716659e-06 1.248106425678555e-07 5.4367604766430503e-08 5.272899264125178e-07 -1.7582607889917486e-07 -2.976077303776315e-07 -5.157318337412688e-07 -8.288326921831266e-07 3.143280153934852e-09 -4.147238065220205e-07 -9.796316611152148e-08 -5.9581317627067e-07 1.2062395484820264e-05 -1.3701634925422062e-07 3.309505250061021e-08 -8.099318518247203e-09 2.1230024494220726e-07 -7.878925882359863e-08 1.4838430662666405e-07 3.624315227843435e-06 -5.881134802786778e-06 -6.913060644595296e-06 3.948467015609764e-06 4.045240039914501e-06 7.432635163663332e-06 -5.375965392320809e-06
PC15 -2.038001622384732e-06 -6.760033940295044e-07 -3.365727276096354e-08 -4.621941587387933e-08 1.2697996169263146e-08 1.3452523964006387e-08 -1.0857568735321666e-07 -5.580358451709046e-07 -4.230474043333601e-07 4.450610494732262e-07 1.628159021815555e-07 3.565674477779753e-07 -4.809244001272051e-07 9.233466681099904e-07 -1.3701634925422038e-07 1.1408615827754734e-05 4.2977543415056935e-07 -6.187330626944116e-07 -1.5193695790061622e-07 -1.1084508437318884e-07 1.1112945122355885e-07 -1.5771633581323104e-07 3.8956484819751564e-06 3.6073712773153362e-06 8.028586244719346e-06 -9.613449300385653e-06 -1.2496005145379652e-05 4.4722107671002065e-06
PC16 8.783894770847009e-07 -5.61010286094458e-07 9.104988638529207e-08 2.4825803431843493e-07 9.508811199566999e-08 -1.2124233793482661e-07 -6.655635671301853e-08 8.177717914266984e-08 4.020349173067558e-07 3.8956456208642e-07 -3.6193221899902296e-07 2.2461195280395959e-07 2.317245270441464e-07 1.6882684586390261e-07 3.3095052500609815e-08 4.2977543415056935e-07 1.1643162300055098e-05 -3.55504108974356e-07 -4.444653696722984e-08 -6.308009888644012e-07 -1.9906427586117586e-07 1.3540630004263304e-07 -3.91371168264837e-07 1.5342497244599246e-07 7.452883442245807e-06 6.431106932209443e-07 -5.44776830225569e-06 6.947881508024337e-06
