 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0006917965995861722 -3.95661045760728e-07 -2.417199920240408e-05 1.7453172772219279e-06 6.640493785332808e-07 5.407353657418878e-07 2.390029980782451e-06 1.9430541068875023e-06 -3.487320960454936e-07 2.361306041545774e-06 -1.1227872181795308e-06 6.27173609563698e-07 -7.023720053418398e-07 -1.4883117293790708e-06 -1.6646039371733609e-06 -2.2457430315603918e-06 7.724918235922492e-07 -1.9107304001319037e-06 -6.390602795627319e-07 9.304275906609263e-07 -7.254537366081203e-07 8.060732780773539e-06 -4.804207346271086e-05 2.1603445999632907e-06
PC1 -3.9566104576072835e-07 2.4348608846390298e-06 -1.5325227751083674e-06 -4.405330293256228e-07 -6.518738203017457e-08 -3.295263273940228e-07 9.065283655691868e-08 7.604369705717923e-08 8.306708925369229e-08 -1.600437441925137e-08 1.5934580379955032e-07 -3.8301918416469335e-09 6.656058364066893e-07 -2.0877232957451657e-07 -3.01109909672634e-07 -6.820493803368287e-07 -6.168470274427924e-07 2.7245532929296703e-07 2.7309463245617388e-08 2.0899618041178416e-07 2.645673455971169e-08 1.5688580895470734e-06 6.713122948869598e-06 3.1452413007379227e-06
PC2 -2.417199920240409e-05 -1.5325227751083674e-06 4.8315456046778914e-05 8.152450385469547e-07 1.4942904367441346e-06 -6.616158271904552e-07 -4.999591995981603e-07 -6.001786241685712e-07 1.1571732809196287e-06 -3.458904114584036e-07 -4.6665754697775674e-08 -8.890279455553064e-08 -1.0862003552904643e-06 8.480941678930173e-07 -1.1423891000549501e-06 1.0850730781710319e-07 1.0465041258189468e-07 7.610756507307643e-07 1.5679392905781635e-07 -4.942252279526925e-07 -3.13347359496489e-07 -1.0455160323159104e-06 7.39478201322913e-07 8.890869370552305e-06
PC3 1.7453172772219274e-06 -4.4053302932562293e-07 8.152450385469546e-07 4.6578003144452985e-06 1.362941854038136e-07 1.3219910175080202e-06 3.0467851196022854e-08 5.207540360854491e-07 -2.474680472358545e-07 -9.825123699912627e-07 -8.196033599849463e-08 4.664753298343302e-07 3.9317724668727204e-08 -7.103103652370537e-07 1.378872625006251e-07 -6.883690874697424e-08 2.4041697363737706e-07 -4.3323972486447413e-07 -5.301142561412455e-07 4.227297258802972e-07 1.3576186203639338e-07 -5.986033515712681e-07 -4.8682767143387756e-06 -6.0956828978411105e-06
PC4 6.640493785332801e-07 -6.51873820301748e-08 1.4942904367441359e-06 1.3629418540381385e-07 8.738132401975946e-06 1.6766381709326554e-06 -4.1726995982328737e-07 2.505896295907957e-07 -1.28424702468844e-06 4.3718438509559463e-07 3.7350359213587193e-07 2.802974053878622e-07 -1.020186919841033e-06 -6.918676374961349e-07 1.18341539455778e-08 -2.9699469432458786e-08 6.10479935071402e-08 -2.5791005594727065e-08 -5.116934263031404e-07 -1.4140734120848396e-07 1.2636474651543494e-07 1.4825902891188114e-06 -1.96519988618403e-06 3.334851705946544e-06
PC5 5.407353657418876e-07 -3.295263273940229e-07 -6.616158271904551e-07 1.3219910175080209e-06 1.6766381709326552e-06 1.6456426294366777e-05 3.9099867122209547e-07 1.0924405253006593e-06 -8.388680423978916e-07 -5.747745836938328e-07 -4.644173044144487e-07 -9.148852288055066e-07 5.131633830393588e-07 -1.2592301335601733e-06 5.48111744247877e-07 7.825049976168695e-08 -6.874940946140688e-08 7.480430573000095e-07 -1.7714095979552214e-07 2.3226216068933655e-07 -1.1732494481462733e-07 -9.729755655244178e-07 -1.2377155894311844e-06 -4.993482195914097e-06
PC6 2.390029980782451e-06 9.06528365569187e-08 -4.999591995981604e-07 3.046785119602255e-08 -4.172699598232873e-07 3.909986712220952e-07 1.5544673238870464e-05 -7.697511575062883e-08 2.5135558288775216e-07 2.433409374542598e-07 8.569253467764817e-08 -3.668695431422458e-07 -8.274869948959255e-08 -1.2451730521792643e-07 -2.137710220861447e-07 -1.2756568664003302e-07 -1.1498082502242225e-07 2.910355949619921e-07 -4.1916806204582085e-07 -2.202860420217816e-07 -5.327871518358299e-07 1.5226765899049494e-06 -1.0514952122185688e-07 -1.9033637302137496e-06
PC7 1.9430541068875023e-06 7.604369705717936e-08 -6.001786241685709e-07 5.207540360854489e-07 2.5058962959079563e-07 1.092440525300659e-06 -7.697511575062901e-08 1.3276608007411585e-05 9.940880250170404e-07 -2.5082381908271293e-07 -1.1046312638060967e-07 1.2839611493405588e-06 3.804786083134394e-07 2.4357428122064766e-07 -4.0211545908505777e-07 -5.777595437692568e-07 1.1397975838156423e-07 -4.568002690650077e-07 9.162304615978665e-08 6.526420439834486e-08 -4.721865707830698e-07 1.3155480819215898e-06 -1.0647293069920727e-06 -1.2501520511636077e-06
PC8 -3.4873209604549277e-07 8.30670892536925e-08 1.1571732809196283e-06 -2.4746804723585483e-07 -1.2842470246884405e-06 -8.388680423978922e-07 2.513555828877519e-07 9.940880250170398e-07 1.4830898389141593e-05 3.468175029833166e-07 4.0835720459982777e-07 -8.463270692035688e-07 3.534499003159258e-07 -1.393760380582058e-07 -5.32457452321529e-07 -4.7232582521083634e-07 3.9333119561050327e-07 1.2178478586364238e-07 -8.123232222360221e-07 -2.404160167538439e-07 1.0938504548965985e-07 2.0685582796358528e-06 -6.530539189649474e-07 2.258143210999797e-06
PC9 2.361306041545775e-06 -1.6004374419251652e-08 -3.458904114584021e-07 -9.825123699912623e-07 4.3718438509559495e-07 -5.747745836938329e-07 2.433409374542596e-07 -2.508238190827131e-07 3.4681750298331634e-07 1.2657571666281517e-05 -2.395659605393118e-07 -3.1837988556462913e-08 -4.4529456396045756e-07 1.0081915155278491e-07 -8.369116131135003e-07 4.447806644534904e-07 3.6227785310298066e-07 4.939015826272578e-07 -5.087843196338751e-07 -2.730680769073364e-07 -7.564420362491791e-07 -7.867392959049403e-07 -7.484775140751157e-07 -7.46640463151097e-07
