 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0005306840433461771 -4.522484008071196e-07 -2.3138292949434755e-05 1.147989770551843e-06 -3.7591688181006807e-07 1.6078481822688518e-06 2.6585596260134455e-06 5.808311517175698e-07 4.0504200792636807e-07 2.0181938410948427e-06 -4.4685592888726094e-07 1.336253279706019e-06 -4.686920576879338e-07 -5.896189412677558e-07 -1.269420001436809e-06 -2.3685121517395216e-06 3.229524996462589e-07 -2.630637220073756e-06 -1.074250069880475e-06 1.009452946760635e-06 -1.3435870199078793e-06 1.124342919807389e-05 -4.086402192675542e-05 6.196262566817792e-06
PC1 -4.522484008071207e-07 1.9284353031778933e-06 -1.4775065867036426e-06 -3.082368211559765e-07 -1.0458444755226056e-07 -2.63351360785797e-07 1.3026427082211195e-07 2.4288409819478433e-08 5.144251024098078e-08 -3.411793450095636e-09 1.4326637668166313e-07 2.122221659261739e-08 6.305713094612439e-07 -1.936943370464965e-07 -2.9520129741206924e-07 -6.577023823500657e-07 -6.146621987148501e-07 3.2627723332709744e-07 4.4561477255721934e-08 1.952081133727309e-07 3.720305812796309e-08 1.71833568818751e-06 4.972459005638433e-06 2.3789975406428247e-06
PC2 -2.3138292949434748e-05 -1.4775065867036428e-06 4.585132481154243e-05 8.970613182068563e-07 1.4547160054103694e-06 -6.378847531716689e-07 -5.359555345330317e-07 -7.894058269784565e-07 1.282604817593255e-06 -1.9990429453939177e-07 -1.834513016028795e-08 -2.446041008202456e-07 -1.2461834311362164e-06 7.151844811521228e-07 -1.2534765524254132e-06 2.5362421592322322e-08 2.0953877146470064e-07 7.119322334238525e-07 6.49613962661147e-08 -7.001923737353449e-07 -3.2581916305070326e-07 -3.7429904667488456e-07 5.151371898119292e-07 7.589840470381147e-06
PC3 1.1479897705518432e-06 -3.0823682115597653e-07 8.970613182068565e-07 3.851049204556282e-06 1.679033746959388e-07 1.2387960610656282e-06 4.560253156704788e-08 5.384624601725206e-07 -1.8886582471703392e-07 -9.437809413361895e-07 -1.0404228765704823e-07 4.6231514541590847e-07 3.4186182499980345e-10 -6.798195221456531e-07 1.2164653908294575e-07 -3.895227049572439e-08 1.9609321302547704e-07 -5.348219431308807e-07 -5.236505808513515e-07 4.6795267945887717e-07 1.3085292543192733e-07 -7.804486952564223e-07 -3.7060719476525728e-06 -4.505703954909382e-06
PC4 -3.759168818100689e-07 -1.0458444755226053e-07 1.45471600541037e-06 1.6790337469593894e-07 7.023875303123929e-06 1.6742120460517908e-06 -3.5749750379229653e-07 2.74595434440632e-07 -1.2869447174139025e-06 3.5014618145147006e-07 3.071809690073309e-07 2.7295742652311157e-07 -9.319261969072926e-07 -6.01077307554676e-07 -1.0740323331846757e-08 -4.778835874653494e-08 6.565205725525308e-08 1.0650111981209557e-07 -5.49943056102571e-07 -1.7862093998271398e-07 1.3131092381329702e-07 1.6286437380619126e-06 -2.016918985895066e-06 2.801757147601104e-06
PC5 1.6078481822688512e-06 -2.63351360785797e-07 -6.378847531716691e-07 1.2387960610656284e-06 1.67421204605179e-06 1.4778269506803559e-05 2.9333349643872587e-07 1.1267294883877446e-06 -1.0111730825972653e-06 -6.175093065866459e-07 -5.645917640444485e-07 -1.0049587586662666e-06 3.829182513107026e-07 -1.3433521176501863e-06 5.839811468538786e-07 1.0006883364088401e-07 -7.815667388317228e-08 7.543912252998868e-07 -2.306814299812889e-07 3.282771735565648e-07 -8.172067791516304e-09 -8.968132123389386e-07 -1.0682451930458195e-06 -4.98133918146901e-06
PC6 2.658559626013445e-06 1.3026427082211208e-07 -5.359555345330319e-07 4.560253156704779e-08 -3.574975037922965e-07 2.9333349643872534e-07 1.4213026720869592e-05 -1.6548484197022267e-07 1.7727915637843152e-07 2.072879932345893e-07 6.2510032017189345e-09 -3.137061067750365e-07 -1.6909513438740217e-07 -2.03628674261331e-07 -2.434699414465079e-07 -1.646956491164262e-07 -8.495168493573135e-08 2.8440237485700016e-07 -3.3010744683585416e-07 -2.558740994330295e-07 -4.7239744682995583e-07 8.350765930984968e-07 2.527063061037789e-07 -1.3903597919951286e-06
PC7 5.808311517175697e-07 2.4288409819478555e-08 -7.89405826978456e-07 5.384624601725205e-07 2.745954344406317e-07 1.1267294883877441e-06 -1.6548484197022212e-07 1.2164931466620733e-05 1.0212216973159065e-06 -2.444667499030389e-07 -1.2510274452193736e-07 1.3810219677287301e-06 3.796436786872861e-07 3.0706958456423886e-07 -4.56907380372998e-07 -5.115266299761458e-07 8.638477521975913e-11 -5.697683850332127e-07 9.720971537717117e-08 1.1796518521379844e-07 -4.442086812578438e-07 2.3173003684031363e-06 -1.3569765836174656e-06 -2.0453837494043127e-06
PC8 4.050420079263701e-07 5.144251024098076e-08 1.2826048175932543e-06 -1.888658247170339e-07 -1.2869447174139027e-06 -1.0111730825972655e-06 1.7727915637843142e-07 1.0212216973159061e-06 1.3814937234888865e-05 4.490566255197745e-07 5.599843150976778e-07 -8.874371442449662e-07 2.091016925911584e-07 -2.2020305420104106e-07 -5.183547477844444e-07 -4.932959208934134e-07 4.130670374419706e-07 9.327664223792726e-08 -8.406881670553231e-07 -1.6289194101857556e-07 1.1370726127725505e-07 6.848562424318765e-07 1.3514010395228228e-06 3.3055206747878145e-06
PC9 2.0181938410948406e-06 -3.4117934500957504e-09 -1.9990429453939116e-07 -9.437809413361886e-07 3.5014618145147e-07 -6.175093065866457e-07 2.0728799323458943e-07 -2.44466749903039e-07 4.490566255197742e-07 1.1472731729886911e-05 -2.2458718510230915e-07 3.596392143522657e-08 -4.3922264996908363e-07 1.297491656682729e-07 -8.816582114840446e-07 3.73993941287254e-07 2.6937675533345604e-07 5.516086377725948e-07 -4.4713481186382817e-07 -1.953432925132639e-07 -7.17948236704116e-07 -1.2470377382005803e-06 -5.582853307429197e-07 -8.716468484977761e-07
PC10 -4.4685592888726285e-07 1.4326637668166305e-07 -1.8345130160287993e-08 -1.0404228765704839e-07 3.071809690073309e-07 -5.645917640444484e-07 6.2510032017186474e-09 -1.251027445219373e-07 5.599843150976776e-07 -2.2458718510230925e-07 1.2220728877066834e-05 -5.087170381542968e-07 1.2578801763991052e-08 -2.8260938350773325e-07 -1.1790113974281391e-07 1.9191571270930486e-07 -3.651776404062173e-07 1.6638798902761778e-07 2.2106613858904283e-07 4.5002326565287144e-07 2.0973520603102155e-07 3.855733970890054e-06 -1.5158878935367622e-06 -2.206494030607458e-06
