 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0007699976043787352 -6.359707782352373e-07 -2.149529713429644e-05 2.137074396646766e-06 1.1516928336925044e-06 6.537175882045045e-08 2.124680774309877e-06 2.8647937402228716e-06 -1.269897103665026e-07 2.384662840359797e-06 -1.19875631725738e-06 4.7656738102725854e-07 -4.173501996180414e-07 -1.3405591794503308e-06 -1.8475538767073319e-06 -2.220070777092965e-06 9.666266478517852e-07 -2.177803447413085e-06 -8.174871521339209e-07 1.0790084875142993e-06 -5.14038032478992e-07 6.906903621479825e-06 1.1178697787458002e-05 -7.345089105409486e-05 -0.00013728649155898476 -4.229486504011806e-05 6.884390173700042e-05 0.000142789286036802
PC1 -6.35970778235238e-07 2.616018369576917e-06 -1.5766795424355083e-06 -4.526622652131746e-07 -3.256547817230516e-08 -3.452913435098732e-07 7.502068035339325e-08 8.914228976388817e-08 6.92434553486605e-08 -5.2890248253662914e-08 1.7130511788414446e-07 -1.7879580013805215e-08 6.706875975224726e-07 -2.036241469177935e-07 -2.764410315162801e-07 -6.822528595480459e-07 -5.852126880066153e-07 2.492167618334247e-07 3.2653448462509435e-08 2.1438103616415503e-07 1.3220909821841137e-08 1.4878799474885737e-06 3.7592737473382117e-06 1.5659233711991962e-06 3.3525576731744557e-06 4.094794816209506e-06 2.794683699902824e-06 8.431805418124052e-07
PC2 -2.1495297134296422e-05 -1.5766795424355096e-06 4.845438728024192e-05 8.044592834567543e-07 1.363851605354249e-06 -5.428085057496734e-07 -4.882898990601435e-07 -3.848932388552441e-07 1.0957125072165578e-06 -3.385624492358156e-07 -1.292799767695131e-08 5.736186190340088e-08 -1.000006434292607e-06 9.198567970150735e-07 -1.0824359377738756e-06 4.333290811731897e-09 4.0396364933084034e-08 6.61739828740449e-07 2.09951031620382e-07 -3.915731126987999e-07 -3.043189640635754e-07 -1.591929374411776e-06 1.580013246438508e-05 -1.3988962627981221e-06 -3.24478476665187e-05 -8.034707888365054e-06 2.7611178057471796e-05 1.7656348394724734e-06
PC3 2.137074396646765e-06 -4.526622652131745e-07 8.044592834567541e-07 4.97270491602713e-06 1.1150268471396508e-07 1.2656003459050103e-06 2.3507796684072827e-08 4.984150446712971e-07 -2.685034155721781e-07 -9.50507247937106e-07 -7.910108813314016e-08 4.6040936397644587e-07 8.941061939547042e-09 -6.994893458410823e-07 1.2759859596661853e-07 -6.079056440515697e-08 2.625626018748255e-07 -3.886304058576887e-07 -5.300195237787127e-07 3.955666780949024e-07 1.2949333154369178e-07 -4.668822839289993e-07 -3.850793797732369e-06 -6.070176166596757e-06 -1.3761924458415904e-06 -1.4528682021377891e-06 -2.0562213676910844e-06 1.5056368434571684e-06
PC4 1.1516928336925054e-06 -3.256547817230507e-08 1.3638516053542487e-06 1.1150268471396502e-07 9.218940565218467e-06 1.5934172412115006e-06 -4.226959462351192e-07 2.2560973017857087e-07 -1.2724946425649093e-06 4.573669683303134e-07 3.657906048813739e-07 2.112198183096641e-07 -1.0148654318978379e-06 -6.738626691213867e-07 4.310543020149969e-08 1.3879627064603062e-08 9.188100787947056e-08 -6.137549007708603e-08 -5.093678607984775e-07 -1.40295947918804e-07 1.1616079954135852e-07 1.269603872146009e-06 -6.786286450263374e-06 7.982532777503327e-07 5.919984472099786e-06 5.710776022683142e-06 -1.4480248360400806e-06 8.481826126516724e-06
PC5 6.537175882044851e-08 -3.4529134350987333e-07 -5.428085057496731e-07 1.26560034590501e-06 1.5934172412115001e-06 1.6695684122630767e-05 3.9341190017948293e-07 1.035763162053559e-06 -8.127194908992338e-07 -5.921434555015838e-07 -4.1845885844427893e-07 -8.478840394860293e-07 5.236127618764207e-07 -1.1705113517898206e-06 5.545005441619046e-07 2.984342741601752e-08 -1.0704595618295061e-07 7.303854919596467e-07 -1.3117129666944216e-07 2.0629045057729556e-07 -1.3449032200365154e-07 -1.054162883352625e-06 -5.616943641101538e-07 -6.695305909323379e-06 -3.840313959763688e-06 2.1320668282405144e-06 1.0723715545191765e-05 -5.9614622870138165e-06
PC6 2.124680774309875e-06 7.502068035339323e-08 -4.88289899060144e-07 2.3507796684072714e-08 -4.2269594623511915e-07 3.934119001794832e-07 1.565492199129621e-05 -8.44226413603196e-08 2.8093036996431443e-07 1.9962494857174678e-07 1.156747690803579e-07 -3.613257316207817e-07 -4.894217176609926e-08 -1.6140603639771795e-07 -1.8318398181434242e-07 -1.0723924887928572e-07 -8.998745891900459e-08 2.6712419772547536e-07 -4.228866094963625e-07 -2.321489454977867e-07 -5.353286992247436e-07 1.7283703109165264e-06 -1.2658823934435679e-06 -2.7730806970931943e-06 1.7310241293812247e-06 -2.310646517808906e-07 2.1358168798707552e-06 -2.6617701233971223e-07
PC7 2.8647937402228732e-06 8.91422897638884e-08 -3.8489323885524424e-07 4.984150446712969e-07 2.2560973017857108e-07 1.035763162053559e-06 -8.442264136031971e-08 1.3457745382033147e-05 9.71697920094646e-07 -2.909384365426442e-07 -1.0983978248805546e-07 1.2784693852487926e-06 3.7761692455569827e-07 2.6339652028485037e-07 -3.3025519070391176e-07 -6.214449548516715e-07 9.513059113678315e-08 -4.7026951569215226e-07 1.3936823942468909e-07 7.441486438407054e-08 -4.911683816887601e-07 6.694905938339237e-07 3.365921727335518e-06 -6.200210821108493e-06 -1.1645753509559362e-05 -1.9441368342035442e-07 1.8268746997893296e-05 -4.408561142721159e-06
PC8 -1.2698971036650261e-07 6.924345534866034e-08 1.0957125072165578e-06 -2.685034155721782e-07 -1.2724946425649101e-06 -8.127194908992339e-07 2.809303699643142e-07 9.71697920094646e-07 1.4861214474365775e-05 3.18412410772902e-07 3.7772564579623793e-07 -8.447811938823803e-07 4.0965675899595126e-07 -1.3954153453803977e-07 -5.382035911055642e-07 -4.4361907475164203e-07 4.3502351288967324e-07 1.1199744109921516e-07 -8.116693549396782e-07 -2.8199810077203946e-07 1.4571777404133842e-07 2.167072384816827e-06 -3.236214262354102e-06 6.229686643648133e-07 2.0423455205279813e-06 2.9049508327580806e-06 -4.518483555997657e-06 8.51005973525179e-06
PC9 2.384662840359792e-06 -5.2890248253662894e-08 -3.385624492358147e-07 -9.505072479371057e-07 4.573669683303128e-07 -5.921434555015842e-07 1.9962494857174693e-07 -2.9093843654264433e-07 3.184124107729015e-07 1.2745160490086069e-05 -2.0636963245781162e-07 -2.984067390464175e-08 -4.548651869858083e-07 1.1404161973670058e-07 -8.55663950360204e-07 4.7144708279465715e-07 3.8359097888277044e-07 4.515606864984011e-07 -5.603535002905865e-07 -2.8321682990706165e-07 -7.497068780432883e-07 -1.045392343560398e-06 2.227852479572959e-06 3.6027970297918964e-06 -3.9514239769473036e-06 -1.7942203347355598e-06 -6.3817950398232135e-06 -3.5201305118385476e-06
