 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0016345885753513995 -8.212547061963547e-06 -6.593932330308502e-05 2.8808361200852515e-06 -4.312120340555179e-08 5.126817394261992e-06 1.2229464378614055e-05 3.010029688014494e-06 1.0690617385814848e-05 -2.059072208140155e-06 7.798527790701005e-07 3.0597406115969356e-06 2.2245217753023467e-06 -8.42560117814912e-06 -1.1588069144518849e-05 -4.087456899782427e-06 1.158866309610028e-05 -6.657748223306057e-07 4.083085664663584e-06 6.946247532622571e-06 -5.283577333743e-06 1.225188463051257e-05 -0.00015982699681049996 2.492292090810185e-05
PC1 -8.212547061963392e-06 6.3739708896604765e-06 -3.8114813353105566e-06 -5.254731048359915e-07 -4.532802572952007e-07 -3.3584403047102743e-07 -1.3794167845188353e-07 -3.639075375729733e-07 4.37549329837264e-07 -1.5689029948577977e-07 1.0008704181214854e-06 -3.216405680183302e-07 1.8728658452775333e-06 -8.202606336827225e-07 -6.933864124701736e-07 -1.933011133176266e-06 -2.2359548195685954e-06 9.542229615144532e-07 -2.3642059642788847e-07 7.616990189503161e-07 1.2241437966003322e-06 7.269716365012736e-06 1.2462341640803008e-05 7.714674055381228e-06
PC2 -6.593932330308497e-05 -3.811481335310556e-06 0.00012944928229962694 3.709347991956294e-06 3.941536312815415e-06 -1.6732357698541842e-06 -8.991079842532954e-07 -1.5335639515889397e-07 1.965180908568162e-06 7.877661442697105e-07 -3.363888745719849e-07 -4.7109205590866413e-07 -1.768893472305059e-06 2.655846973807965e-06 3.4383921817811887e-06 -7.408431690869999e-07 -1.908631450708717e-06 3.3317751537053557e-06 2.337385837888887e-06 -3.1282141938843063e-06 -2.356980481462565e-06 -1.9705786607736052e-05 6.413069521643325e-06 3.4862591714024965e-05
PC3 2.8808361200852528e-06 -5.254731048359911e-07 3.7093479919562912e-06 1.3626042960268455e-05 6.174014877619806e-08 4.911180390312121e-06 -4.537345120358539e-07 3.69257838653355e-06 1.4665208538600836e-06 -1.9082059903094496e-06 -2.6209966875373604e-07 -4.6707224357978494e-07 9.206169795637749e-07 -3.2088884682739584e-06 1.7217367918526545e-07 -1.1542227856505925e-06 1.2858136928293113e-06 -1.9025019155672438e-06 -1.40319817236941e-06 1.8396274557768767e-06 1.4639312506507489e-06 -1.4266545167484246e-05 -5.117735348681872e-07 -7.230588040962023e-06
PC4 -4.312120340555017e-08 -4.5328025729520054e-07 3.9415363128154165e-06 6.174014877620022e-08 2.1061027308267783e-05 4.387540409711245e-06 -1.5601447866082672e-06 1.2571012631461596e-06 -3.1710739470807816e-06 4.718551240903559e-07 1.0132375769448375e-06 1.9212354141107295e-06 -4.076456258477553e-06 -1.985864487827226e-06 8.354979473868547e-07 1.207955373747558e-06 -3.174237503661339e-07 1.8337554703756134e-07 -6.043837272609045e-07 -5.396277402142477e-07 -5.115316156855391e-07 6.546070427138538e-06 -3.2213160031912318e-06 9.26080900112522e-06
PC5 5.126817394262008e-06 -3.3584403047102685e-07 -1.6732357698541787e-06 4.911180390312122e-06 4.387540409711243e-06 4.709254867742125e-05 1.5336147814816096e-06 7.880238050717785e-06 -1.3171768787613698e-06 -2.7263838235077655e-06 3.792135175236417e-08 -1.2105044013620302e-06 7.234306513651279e-07 -4.492993211290253e-06 2.2542265277381468e-07 3.4174059262740246e-07 2.5152472514188967e-07 2.109690815898549e-06 1.812092318633298e-09 1.4292834596439058e-06 -5.223370250438842e-07 -1.8972949476539926e-05 1.1177420774622812e-05 -1.1880507786213788e-05
PC6 1.2229464378614046e-05 -1.3794167845188316e-07 -8.991079842532949e-07 -4.537345120358548e-07 -1.560144786608266e-06 1.5336147814816072e-06 4.2578683152653063e-05 -3.916902835905175e-07 -3.665607287982764e-07 9.10875986908087e-07 -1.737827008371051e-06 -4.1051028260521526e-07 -1.0147403192588527e-06 9.212565494024096e-07 -3.1610824296664715e-07 1.491768619283202e-06 -4.842937674567655e-07 8.502733206265001e-07 -1.670712621134918e-06 -3.4664782388480424e-06 -1.0231682173492073e-06 5.06663897589735e-06 -1.4680155888392198e-05 -4.5857959101437525e-06
PC7 3.0100296880144975e-06 -3.6390753757297315e-07 -1.5335639515888802e-07 3.6925783865335517e-06 1.257101263146157e-06 7.880238050717785e-06 -3.9169028359051686e-07 3.740495989296244e-05 3.213193801024719e-06 -1.9236828979215532e-06 -8.539809025265559e-07 3.2800183987818707e-06 3.0330026532180024e-06 6.524996575939818e-07 -4.3183773116415034e-07 -1.0603341356846509e-06 1.42474821891174e-06 -1.5740083742098145e-06 9.460108778906744e-07 -4.523990926946887e-07 -1.0666491401455487e-06 2.0671420365963905e-06 1.8789926978259183e-06 -1.228908529478135e-05
PC8 1.0690617385814877e-05 4.3754932983726417e-07 1.965180908568166e-06 1.4665208538600842e-06 -3.1710739470807824e-06 -1.3171768787613706e-06 -3.6656072879827685e-07 3.213193801024717e-06 4.352458932136304e-05 -6.800729295571758e-08 3.5338627130514635e-06 -3.7336142112577743e-06 4.1036787563329044e-07 -1.8198687453681721e-06 -5.393677488500162e-07 -1.6505162261726093e-06 1.1512555084393186e-06 -1.944112757805889e-06 -4.743001607641244e-06 6.612269261675248e-07 1.161054521085979e-06 -5.558934843059753e-06 6.627872055924628e-06 1.4230774746483423e-05
PC9 -2.059072208140172e-06 -1.5689029948577953e-07 7.877661442697115e-07 -1.908205990309451e-06 4.718551240903567e-07 -2.726383823507768e-06 9.108759869080869e-07 -1.923682897921556e-06 -6.800729295571804e-08 3.3210146603504905e-05 -2.807504908752654e-06 1.510142029478084e-06 -1.3500785095536303e-06 5.586402385646084e-07 -2.3211432192081773e-06 1.6242591703008368e-06 3.8043338394801104e-08 2.1308398918685975e-06 -1.421852339970456e-06 -2.032308210012422e-06 -2.882786367306779e-06 3.1184540594466e-06 -1.6590184883483867e-05 -8.428485483968778e-06
PC10 7.798527790700921e-07 1.0008704181214856e-06 -3.3638887457198515e-07 -2.6209966875373503e-07 1.0132375769448363e-06 3.792135175236333e-08 -1.7378270083710524e-06 -8.539809025265545e-07 3.5338627130514648e-06 -2.8075049087526542e-06 3.819780629154385e-05 -1.395197062851487e-07 5.551758588112351e-07 -1.8952239531707583e-06 -1.0289241493876678e-06 4.800413256139704e-07 -2.4195050938736006e-06 5.884267178083172e-07 5.261478118342459e-08 1.8297300390713556e-06 1.565284777661201e-06 -7.077719461728995e-06 1.1172173684502331e-05 6.291282202145974e-06
