 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006582742660082817 -3.8879071929889415e-07 -2.253772462721681e-05 1.605157177576607e-06 5.038546963254339e-07 8.853871137433817e-07 2.426866766506821e-06 1.782851710945601e-06 -2.1837837827801736e-07 2.2205460562479773e-06 -8.438131862158948e-07 8.373998323622196e-07 -4.544917776377377e-07 -9.88357491365679e-07 -2.005147752178362e-06 -2.190884219318387e-06 6.288376019875364e-07 -2.5712658929084375e-06 -6.65290556838867e-07 1.048794414745107e-06 -6.790668496647102e-07 5.444334412009364e-06 7.389092117009453e-06 -6.173559110795276e-05 -0.00012808969354205174 -3.657374103129574e-05 6.586719173031883e-05 0.00013076704689369913
PC1 -3.887907192988939e-07 2.3143478006248073e-06 -1.5461222163851516e-06 -4.2901019386180686e-07 -5.894288107366582e-08 -3.0192424184888337e-07 1.0495164488169362e-07 7.53217166316037e-08 1.1050765269800754e-07 -2.090726601211191e-08 1.4547212262212478e-07 -6.731820537911053e-09 6.517498861122955e-07 -2.1099349333564703e-07 -2.931922550402955e-07 -7.05664974254966e-07 -6.118342986674389e-07 2.776415385882247e-07 3.840455997794676e-08 1.9975963227654186e-07 4.224035312751321e-08 1.667736435588194e-06 3.24598001800052e-06 1.3318625817797523e-06 3.853676104102227e-06 3.4419849676532035e-06 2.702718917582894e-06 5.142437196715788e-07
PC2 -2.2537724627216823e-05 -1.546122216385152e-06 4.8442213483774896e-05 8.532945864277192e-07 1.464118699545383e-06 -6.105839077709866e-07 -5.457620279754439e-07 -3.843742260579499e-07 1.154489788973527e-06 -3.602194393530167e-07 -2.1196895408640207e-08 -5.601214888869555e-08 -1.196542005043309e-06 8.621862021187261e-07 -1.2174655421337274e-06 5.63230443382469e-09 5.4911909797770355e-08 6.38269069205961e-07 2.693960351121695e-07 -4.7589538822612573e-07 -3.349545710483927e-07 -1.3368507213536624e-06 1.5966125693358173e-05 -9.681663739997271e-07 -3.24661706749088e-05 -9.438862560018337e-06 2.742438746902936e-05 1.229192059659591e-06
PC3 1.605157177576608e-06 -4.290101938618069e-07 8.532945864277191e-07 4.41557399296916e-06 1.4698742998525518e-07 1.3291517158760648e-06 3.837888469103182e-08 5.087818431924485e-07 -2.3774786476668452e-07 -9.80368132044597e-07 -8.35614748383903e-08 4.6798697892704897e-07 6.998443109709399e-08 -7.004151624816236e-07 1.3245540676634196e-07 -4.6570565469022926e-08 2.1196820856181972e-07 -4.5693336901237043e-07 -5.43691932203544e-07 4.3745497446960526e-07 1.4094678279619078e-07 -7.275232778742229e-07 -3.318582962007109e-06 -5.2324741613354615e-06 -1.6459266759483505e-06 -1.6414766350729949e-06 -1.9050049155042412e-06 1.2305021530149599e-06
PC4 5.038546963254332e-07 -5.8942881073665846e-08 1.4641186995453832e-06 1.4698742998525516e-07 8.400549377355429e-06 1.6973527803283397e-06 -3.9926811922161707e-07 2.194468216341516e-07 -1.2253561829690697e-06 3.744402582677854e-07 3.6803347330840564e-07 2.761890294318512e-07 -9.800417009052449e-07 -6.889995727041253e-07 1.5812861616006916e-09 -6.0371751066273e-08 9.71379954977298e-08 -1.9560270986643856e-09 -5.380755066543481e-07 -1.6007438639753718e-07 1.6097252890311206e-07 1.7206838594842651e-06 -7.631927312169559e-06 -8.235592890258467e-07 5.5832736576477956e-06 6.2949688653793495e-06 9.12392430929539e-07 7.943233945166967e-06
PC5 8.853871137433838e-07 -3.0192424184888353e-07 -6.105839077709876e-07 1.329151715876065e-06 1.69735278032834e-06 1.6181265963536984e-05 3.917770327030842e-07 1.216081741776151e-06 -8.88981789385153e-07 -5.86677018381948e-07 -4.885798059515102e-07 -9.077000825122799e-07 4.4499319754928823e-07 -1.2930293076034424e-06 5.836424264069965e-07 2.801338619699946e-08 -8.560424812025441e-08 7.040548301421472e-07 -1.2493024415747606e-07 2.622206273197569e-07 -1.1661623119459156e-07 -1.10374008091032e-06 -1.3870615747325276e-06 -8.21949971522413e-06 -3.661950000997912e-06 2.87192572188974e-06 1.2042287934459017e-05 -4.888888937039852e-06
PC6 2.4268667665068234e-06 1.0495164488169358e-07 -5.457620279754443e-07 3.837888469103157e-08 -3.992681192216172e-07 3.917770327030839e-07 1.5309317073356366e-05 -5.5438555184931424e-08 2.3142058291078206e-07 2.564853332448252e-07 5.855640299974691e-08 -3.679555498382147e-07 -1.1905801319039779e-07 -1.212868819379624e-07 -2.209092607614409e-07 -1.544267789310556e-07 -1.1483657957885977e-07 3.034260140025345e-07 -3.9593287004767843e-07 -2.03834987054732e-07 -5.40831645005517e-07 1.4295040050975e-06 -1.4424378409266907e-06 -1.7576535674049668e-06 4.313179661333454e-06 -1.5517510133368377e-07 1.2098814439528021e-06 -2.240152120970009e-06
PC7 1.7828517109456005e-06 7.532171663160369e-08 -3.8437422605794984e-07 5.087818431924484e-07 2.1944682163415158e-07 1.21608174177615e-06 -5.5438555184931345e-08 1.3123816767842334e-05 9.010872609847584e-07 -2.141548262641583e-07 -1.2411741730924416e-07 1.343635797048042e-06 3.004637523559006e-07 2.7601205890624605e-07 -3.908823675125776e-07 -6.1438127783358e-07 1.406208278608434e-08 -5.267794673940905e-07 1.730408719868041e-07 9.240186020656423e-08 -4.730275411224661e-07 1.1876900702987922e-06 3.3153428510485565e-06 -5.167457614574385e-06 -1.1020928088775399e-05 -1.428587550448276e-06 1.712711717044571e-05 -6.3501031941813565e-06
PC8 -2.1837837827801503e-07 1.1050765269800762e-07 1.154489788973527e-06 -2.3774786476668465e-07 -1.2253561829690705e-06 -8.889817893851535e-07 2.314205829107818e-07 9.01087260984758e-07 1.4687019875108e-05 3.665460538106045e-07 4.257165240829083e-07 -8.827385871417857e-07 3.6921333010843453e-07 -1.1427994853394846e-07 -5.399139688540341e-07 -4.320764197395147e-07 3.9616564406198524e-07 1.3409024921157444e-07 -8.703015513987288e-07 -2.2827247277767674e-07 1.1092531041375461e-07 1.956321865610511e-06 -2.6086733089169973e-06 1.1113084065488145e-06 1.5752856678566747e-06 3.2621839092108674e-06 -5.540623847728652e-06 9.37606858267953e-06
PC9 2.2205460562479794e-06 -2.090726601211177e-08 -3.6021943935301655e-07 -9.803681320445973e-07 3.7444025826778565e-07 -5.866770183819478e-07 2.564853332448255e-07 -2.1415482626415843e-07 3.6654605381060416e-07 1.2504849080719187e-05 -2.399626070138909e-07 -1.8664249950689234e-08 -4.2472286095763714e-07 9.325663716918081e-08 -8.469969080062569e-07 4.301016306849521e-07 3.286419744673066e-07 5.507276076273704e-07 -4.921588550331427e-07 -2.717548469625332e-07 -7.513663933604359e-07 -5.145650419560647e-07 2.223158323573376e-06 2.806851597241124e-06 -4.422506473788335e-06 -1.5968624802107835e-06 -6.616025418193672e-06 -2.556006990140602e-06
PC10 -8.438131862158951e-07 1.4547212262212478e-07 -2.119689540863986e-08 -8.356147483839037e-08 3.680334733084051e-07 -4.885798059515102e-07 5.8556402999746775e-08 -1.2411741730924432e-07 4.257165240829082e-07 -2.3996260701389115e-07 1.274813415290107e-05 -5.174707108098986e-07 -2.8586248020936674e-08 -2.864033077855566e-07 -7.258380772096323e-08 2.1129401310790345e-07 -3.927809753546596e-07 1.3035356386964855e-07 2.0183988738764473e-07 4.780377995860697e-07 1.6607819037640608e-07 3.954389248365778e-06 -8.357231909354416e-07 -2.3768201932680704e-06 -5.941431201813412e-06 3.6103583122915553e-06 -2.4750876962433484e-06 2.3957479810752437e-06
PC11 8.373998323622196e-07 -6.731820537911166e-09 -5.60121488886952e-08 4.6798697892704923e-07 2.761890294318514e-07 -9.077000825122798e-07 -3.6795554983821446e-07 1.343635797048043e-06 -8.827385871417859e-07 -1.8664249950689426e-08 -5.174707108098985e-07 1.2361722321588783e-05 -6.086314809659691e-08 -1.842594420764065e-07 -4.997445734711392e-07 3.3498876654681285e-07 2.0559351826580419e-07 4.114588272581739e-07 5.823713336201379e-08 6.586002841027511e-07 1.9122207026251947e-07 -1.121219076745301e-06 4.759829736295744e-06 -1.2847824044310094e-06 -5.155347199573342e-06 -3.4845766829401053e-06 5.5005285301593015e-06 -5.281798938708094e-06
PC12 -4.544917776377381e-07 6.517498861122951e-07 -1.1965420050433087e-06 6.998443109709408e-08 -9.80041700905245e-07 4.449931975492884e-07 -1.1905801319039768e-07 3.004637523559007e-07 3.692133301084344e-07 -4.247228609576372e-07 -2.8586248020936687e-08 -6.086314809659667e-08 1.1289419018389512e-05 7.436731824964412e-08 -3.900798124175269e-08 -4.2817464365562643e-07 3.0034691045237073e-07 -1.192536583524792e-07 -2.3879744276686687e-07 -1.8508557217251454e-07 -5.657331183644882e-07 -1.6446657229287427e-06 2.2139913349094754e-06 3.981310257769088e-06 -2.9498639556399267e-06 5.031112340237924e-06 -9.36472442993719e-06 9.483405148887655e-06
PC13 -9.883574913656794e-07 -2.1099349333564708e-07 8.621862021187269e-07 -7.004151624816232e-07 -6.889995727041255e-07 -1.293029307603443e-06 -1.2128688193796287e-07 2.7601205890624595e-07 -1.1427994853394834e-07 9.325663716918045e-08 -2.864033077855565e-07 -1.842594420764064e-07 7.436731824964452e-08 1.1651128631957405e-05 -6.723535053993443e-07 9.60034621698399e-07 2.5680303711527295e-07 1.2004465416196917e-07 -1.1004617672933812e-07 -1.322949801363058e-08 1.3192007244216277e-07 -5.622798557287045e-08 -2.871109993355176e-06 -5.657608450072053e-06 -8.74644644783358e-06 6.480767008340915e-06 6.670025148437721e-07 2.9285483648445504e-06
PC14 -2.005147752178357e-06 -2.9319225504029523e-07 -1.2174655421337286e-06 1.3245540676634194e-07 1.5812861616006372e-09 5.836424264069963e-07 -2.2090926076144117e-07 -3.9088236751257746e-07 -5.399139688540341e-07 -8.469969080062568e-07 -7.25838077209629e-08 -4.997445734711396e-07 -3.900798124175267e-08 -6.723535053993438e-07 1.2221348493062672e-05 -2.1004979520798524e-07 6.369278701131683e-08 -6.366884826046396e-08 2.0277294034255395e-07 -1.0704448196944567e-07 5.222571872586218e-08 3.806918953224586e-06 -5.523313616467676e-06 -6.9322153273854175e-06 3.0401503261237762e-06 4.671615870622242e-06 6.797159420339197e-06 -5.109371903106336e-06
PC15 -2.190884219318383e-06 -7.05664974254966e-07 5.632304433824698e-09 -4.657056546902295e-08 -6.037175106627299e-08 2.801338619699913e-08 -1.544267789310552e-07 -6.143812778335801e-07 -4.3207641973951447e-07 4.30101630684952e-07 2.112940131079039e-07 3.349887665468131e-07 -4.2817464365562654e-07 9.600346216983988e-07 -2.100497952079852e-07 1.1539751341717279e-05 4.278656958930529e-07 -6.933385720535983e-07 -2.138151219302478e-07 -1.2998999941321445e-07 4.7024848677302e-08 2.8673635728834516e-07 4.66045316640466e-06 3.1042064216671326e-06 7.507127071580602e-06 -9.64264580763272e-06 -1.2313503947545238e-05 4.310277895703219e-06
PC16 6.288376019875351e-07 -6.11834298667439e-07 5.4911909797770904e-08 2.1196820856181945e-07 9.713799549772991e-08 -8.560424812025447e-08 -1.1483657957885981e-07 1.4062082786084898e-08 3.9616564406198577e-07 3.286419744673067e-07 -3.927809753546596e-07 2.0559351826580427e-07 3.003469104523712e-07 2.568030371152734e-07 6.369278701131723e-08 4.278656958930527e-07 1.1809057942327353e-05 -4.657379228291258e-07 -1.1344549692178463e-09 -6.163397781049446e-07 -1.7947585778172636e-07 9.77890981269888e-08 -1.3332875854736061e-08 -5.303722438691935e-07 7.163360023362951e-06 -5.262109920946747e-07 -4.6618868938949996e-06 8.432746273584848e-06
PC17 -2.5712658929084363e-06 2.776415385882246e-07 6.382690692059616e-07 -4.5693336901237017e-07 -1.9560270986642686e-09 7.040548301421471e-07 3.034260140025345e-07 -5.267794673940906e-07 1.3409024921157436e-07 5.507276076273704e-07 1.303535638696484e-07 4.1145882725817415e-07 -1.1925365835247947e-07 1.20044654161969e-07 -6.366884826046392e-08 -6.933385720535987e-07 -4.657379228291259e-07 1.0575316808935185e-05 2.800000720461499e-07 -1.7900004051240855e-07 9.565782616440493e-08 -1.8289240423999437e-06 1.838613476410188e-06 8.200268145763485e-06 3.735045989425689e-06 1.3635091899444974e-06 -1.2694776375646705e-05 -2.945406692170697e-06
