 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003770908293050671 7.906384402930274e-07 -3.3334308890876127e-06 -5.098915760945251e-07 7.640137626158794e-07 -9.674297879405795e-08 9.550152895269507e-08 1.809665342648954e-06 5.65065756045763e-07 5.435655955976296e-07 -5.321559075258205e-07 6.600953933211528e-07 -4.1686582979168216e-07 8.574435914310683e-07 2.6697082780240664e-07 -8.941646723085907e-07 -3.3151681458805e-07 -5.347495698330199e-07 4.4020220283054564e-07 1.3760988861373583e-06 2.2205349788075895e-07 -8.556555739177712e-06 -4.1169110008315295e-05 4.2310799182510615e-05 6.215331009544647e-05
PC1 7.906384402930271e-07 1.379632005337455e-06 -1.0531946519624193e-06 4.19756223908681e-08 -9.263582353639472e-08 -2.204903779105171e-07 6.052829098635731e-09 1.4462884157390606e-07 1.3816930446154808e-07 -3.8922149895018754e-08 1.3740445735216053e-07 -8.804400656791247e-08 3.1066734765676555e-07 -7.01689706309047e-08 -1.571964707446475e-07 -3.165808149352713e-07 -2.4088026396168174e-07 -3.333749476371538e-08 -2.4972873581200965e-08 7.647805907953007e-08 -1.5081763914165328e-09 2.6757479899024268e-06 9.361449227745155e-07 4.61727315507269e-06 -1.6609498951146234e-07
PC2 -3.333430889087611e-06 -1.0531946519624195e-06 2.7295035765768967e-05 4.3170068916305505e-07 9.769189866500118e-07 -1.38293071393414e-07 -2.6089036212287806e-08 -2.2963892759413867e-07 2.785418741760977e-07 -1.6384932845244122e-08 -2.695348545054344e-08 -9.423284073557075e-08 -2.5090551861730735e-07 2.730447031212351e-07 -3.722969667727227e-07 2.7632962653888073e-07 -1.3161550844318426e-07 6.508411372867974e-07 9.773786773413311e-08 -3.358166690477822e-07 1.203725388835151e-07 -6.469418140876717e-07 5.848553461743055e-06 1.924950360005279e-06 -1.2686759208116135e-05
PC3 -5.098915760945239e-07 4.197562239086809e-08 4.3170068916305505e-07 2.700622980933047e-06 3.198540678883579e-08 5.285701025121508e-07 4.671689393409962e-09 1.2268982110236542e-07 -1.1095973884498017e-07 -4.721931084237898e-07 1.3598642729512825e-08 1.6525327539464014e-07 1.2572362125014137e-07 -4.041085309273105e-07 -7.683228132565195e-08 -1.9266003114279953e-09 2.846904374567593e-08 -1.5854438817015325e-07 -3.3072676025280683e-07 2.1053539648145629e-07 5.7048518468627935e-08 1.5838376839395285e-06 4.5784691703723e-07 7.32023417905144e-07 3.60775729443199e-06
PC4 7.6401376261588e-07 -9.263582353639472e-08 9.769189866500116e-07 3.19854067888357e-08 4.735104621711829e-06 1.0243329661567433e-06 -3.0834325788843304e-07 8.11941643713779e-08 -7.918965333897407e-07 1.5704275044550162e-07 1.6829627503484736e-07 6.357323231291471e-11 -4.182320593759502e-07 -2.077596357168989e-07 -8.286612429720025e-08 -4.1320049454415754e-08 7.01175605818788e-08 1.4367548898089302e-07 -1.6316149074489853e-07 -1.2644639998740948e-07 3.3795142666373146e-08 -8.440506689556075e-07 1.4855072079409287e-06 1.0772206998413996e-06 -4.921971339501021e-06
PC5 -9.674297879405749e-08 -2.2049037791051714e-07 -1.3829307139341427e-07 5.285701025121508e-07 1.024332966156743e-06 8.945896091326458e-06 1.514851292047822e-07 7.836398170818158e-07 -4.962982737353508e-07 -1.7279469647281807e-07 -2.4470565059302663e-07 -6.487588557760797e-07 3.640769444499568e-07 -5.62804898492674e-07 2.3427699815454436e-07 -1.737176170219179e-08 -9.273550263223696e-08 4.275405535347278e-07 -1.5333928662705235e-07 3.27787431442707e-07 1.1446488348882202e-07 -1.67534450977237e-06 4.0729971593436143e-07 -4.581469860689333e-06 4.2044797322855576e-06
PC6 9.550152895269488e-08 6.052829098635719e-09 -2.6089036212287938e-08 4.671689393409991e-09 -3.0834325788843293e-07 1.5148512920478234e-07 8.787585476267168e-06 4.339899255131607e-09 8.721466615763913e-08 2.2716121503173452e-08 3.3039643743653554e-08 -1.5187864580190355e-07 1.0910827630592396e-07 -2.5387328463333165e-07 -3.413287709361444e-08 2.764717503863168e-08 -3.41051045803935e-08 2.8159811700538674e-07 -8.928301157484277e-08 -2.849332534462663e-08 -2.3800820788790804e-07 -7.701180390131327e-07 1.1844278730911518e-06 2.907562870987873e-07 -3.305325421207008e-06
PC7 1.8096653426489548e-06 1.44628841573906e-07 -2.296389275941387e-07 1.2268982110236545e-07 8.119416437137783e-08 7.836398170818161e-07 4.339899255131524e-09 7.245601623135428e-06 4.1148395479623307e-07 -1.2504175405028196e-07 -8.180202867045412e-08 5.817817323407189e-07 1.1002122691692091e-07 2.9275620768426655e-07 -7.113870654078884e-08 -3.528504494661914e-07 -9.053018089189697e-09 -4.757771693267087e-08 4.557440689106707e-08 1.875519673274502e-08 -1.8082187140589084e-07 -1.0623000081860315e-06 3.2037191090298775e-06 -6.0008603204403975e-06 4.877034243757533e-06
PC8 5.65065756045764e-07 1.3816930446154803e-07 2.785418741760976e-07 -1.1095973884498013e-07 -7.918965333897409e-07 -4.962982737353508e-07 8.721466615763913e-08 4.1148395479623307e-07 7.811401375220524e-06 1.461225781359948e-07 2.1241157430781738e-07 -2.307226065663968e-07 2.3117837268812417e-07 -7.4282565633105515e-09 -5.607425332407845e-08 -1.908249738947933e-07 8.898605969249846e-08 8.40697080465846e-08 -1.4699671779116687e-07 -2.3006032907704076e-07 1.7193981310493462e-07 8.653523994691967e-07 1.2339849294567755e-06 -3.0398537103713095e-06 -2.1036735492132994e-06
PC9 5.435655955976299e-07 -3.892214989501868e-08 -1.638493284524412e-08 -4.721931084237898e-07 1.570427504455016e-07 -1.7279469647281802e-07 2.2716121503173568e-08 -1.2504175405028194e-07 1.4612257813599481e-07 7.02617270112697e-06 -6.700768494753057e-08 -1.6424391431663307e-07 -1.40402180929979e-07 -1.197986247869255e-08 -2.7319206697557804e-07 1.4352353167189904e-07 3.006264660530764e-07 2.784606802203794e-07 -1.8310836153622221e-07 -1.5770422337487792e-07 -2.312293645840006e-07 3.692337379947096e-07 1.142114431399415e-06 -2.517587073570317e-06 3.5115632575214335e-06
