(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.00166349120372151 0.69420706277833 -0.0469870218142662 0.0467712582378886 -1.4108531158739 0.716945802488232 5.45753146044273e-05 2.61981848912631e-05 -0.000114719829420034 -3.70808821681167e-05 -9.53159312363571e-06 5.30998342627316e-07 -3.25647782462163e-05 2.74529770843063e-05 -4.55029470432812e-05 -5.7821124994044e-06 1.07954041342687e-05 -4.00109079687286e-06 7.63889954422075e-06 3.86597341593826e-05 -2.36717955716619e-05 -3.2179189039898e-05 4.51991370659033e-05 -4.24755735910446e-06 2.73159283710742e-05 2.20249614123256e-05 0.000128780972116088
covarSEX 0.69420706277833 324639.762003688 4715.72558083463 -4715.46623798823 -650088.554170295 325497.033275944 0.528866342575005 -0.066114672333421 -0.265977423371297 0.155309734890172 -0.0940452182254299 0.217682828257504 -0.348471449205491 0.382252547492706 -0.44444497887059 0.447556094723768 -0.164765764915763 0.187941606256435 -0.148877267278843 -0.167411589463682 -0.381166942472343 -0.454974146073203 0.107584290854633 -0.0244369144881741 0.200125220668589 0.22269078719679 0.188056770188718
covarYOB -0.0469870218142662 4715.72558083463 163.143857693085 -163.126213960424 -9438.45826756301 4723.42910843345 0.00788348115580478 -0.00906729391483482 0.00312029100019913 -0.00266400140406254 0.000798538160347414 0.00803232705636398 0.00392616873923347 0.00883067015235421 0.000172862755894165 0.00432381193683851 -0.000941935860697857 0.00458793463465707 -0.00306761701231962 0.00270705717511479 -0.0161019047882027 -0.0145830145756343 0.011590552600196 0.0027981504505764 0.00206184255954079 -0.00672256027080933 0.00372533685777589
covarYOBsq 0.0467712582378886 -4715.46623798823 -163.126213960424 163.111717555861 9438.11689407137 -4723.34695503502 -0.00800012850654308 0.00912723407365486 -0.00299027393697816 0.00270531938974196 -0.000802000051034799 -0.0080638511046722 -0.00390889539910136 -0.00882228405403795 -0.000154482252826924 -0.00429580360458639 0.000951909142298709 -0.00462049638113822 0.00309780267294971 -0.00277592166546901 0.0161025224922922 0.0146039318252578 -0.0116351537412911 -0.00279348547426386 -0.00209796376537841 0.00674094469247299 -0.00373049137883611
covarSEX_YOB -1.4108531158739 -650088.554170295 -9438.45826756301 9438.11689407137 1301821.12813963 -651829.179158556 -1.06185673692071 0.134084060585726 0.533553846532558 -0.308509754975567 0.190074671167505 -0.438123899906437 0.699486011894932 -0.767255720654416 0.892288655341777 -0.893319957048252 0.328025111588369 -0.372991637044821 0.30071490672198 0.332096842041426 0.764336747248147 0.909224894548516 -0.215652639040561 0.0473374763274916 -0.402698758127682 -0.445204962879149 -0.378934887757157
covarSEX_YOBsq 0.716945802488232 325497.033275944 4723.42910843345 -4723.34695503502 -651829.179158556 326380.518433916 0.533013570640991 -0.0679794567890933 -0.267630703870527 0.153246429867642 -0.0960497542567245 0.220487801088877 -0.351077471457495 0.385063188193832 -0.447947183742722 0.445836076904899 -0.163249226161459 0.185102399283904 -0.151855803025735 -0.16472096242242 -0.38320523649958 -0.454304362469606 0.108124851981035 -0.0228686746412764 0.202602368642865 0.222517463800944 0.190926665419275
covarPC1 5.45753146044273e-05 0.528866342575005 0.00788348115580478 -0.00800012850654308 -1.06185673692071 0.533013570640991 0.00185536642092383 -0.000294494663940111 0.000292705397006908 -8.42316876659017e-05 -5.39037034551899e-05 -1.63489843965475e-05 3.12222508812216e-05 7.87696071479569e-05 -1.90145513999064e-05 2.91892554717399e-05 -4.27982888008109e-05 0.000217575614357473 8.51679583884378e-06 -9.3879048459903e-05 -0.000160269660748321 -0.000163203881420716 2.58340900176534e-05 5.30609443812494e-05 9.46389453443733e-06 1.01373469524894e-05 0.000339713882163411
covarPC2 2.61981848912631e-05 -0.066114672333421 -0.00906729391483482 0.00912723407365486 0.134084060585726 -0.0679794567890933 -0.000294494663940111 0.00159872392493859 4.97392960941954e-05 0.000141913332702304 -3.9176089386244e-05 -1.68816898757309e-06 8.36500877334314e-06 1.88627971613762e-05 9.33898595650182e-06 7.3153817400751e-07 1.66178497015508e-05 -4.05795108418719e-05 8.44942746036172e-06 -5.71231135282954e-05 -1.92630964698623e-07 -1.99682913452181e-05 1.50769948338458e-05 5.62998579365649e-06 8.35691763146545e-06 -1.05629290468223e-05 3.34595630796241e-05
covarPC3 -0.000114719829420034 -0.265977423371297 0.00312029100019913 -0.00299027393697816 0.533553846532558 -0.267630703870527 0.000292705397006908 4.97392960941954e-05 0.0018611990952809 1.73167516401644e-05 0.000141051930839953 6.01461539312096e-06 4.16677304645921e-05 -3.62949760539982e-05 -0.00021100391149255 9.27581117314977e-06 9.18576370981609e-05 3.47504165751023e-05 -0.000105823209053227 -1.90709158856432e-06 3.11239188598954e-05 3.22409260111326e-06 -8.95470975131199e-05 -0.000108836592991088 7.16618098640939e-05 6.8951471296605e-06 0.000110032003010537
covarPC4 -3.70808821681167e-05 0.155309734890172 -0.00266400140406254 0.00270531938974196 -0.308509754975567 0.153246429867642 -8.42316876659017e-05 0.000141913332702304 1.73167516401644e-05 0.00177580527618125 0.000203784931748638 -8.53014573925822e-05 -1.36901622177401e-05 -0.000176848190818131 0.000108184652402073 4.98031803659591e-05 4.62097280597924e-05 -9.19952491475245e-05 1.39385249723703e-05 -6.50793032539521e-05 -1.82102504572787e-05 3.97622506517382e-05 -1.20556180001132e-06 -6.25913952792628e-05 -2.59534544554051e-05 -1.02707663969696e-05 -3.68923511058962e-05
