(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal gpp gmp
(Intercept) 0.01420365435086 37.3441543729802 -2.07901469904549 2.0665219163439 -74.4951303380241 37.1585979322389 0.000254800774754684 -5.67131169965734e-06 -0.000407939986141342 0.000200834430669967 -0.000424210284612198 0.000221449728372237 -1.87045865435684e-05 -0.000252737429638499 -7.69120133667993e-05 0.00012142184512965 -0.000260555180669055 -0.000310168712592559 4.14240662839058e-05 -0.000203910652985796 -0.000199389797335106 -0.000169662896832296 0.000208741515505831 -1.77493427651463e-06 0.000168259137166007 0.000127839325750816 0.000524786555055672 -0.000463715135512158 6.62110432913668e-05 0.00019199539660776
covarSEX 37.3441543729802 2901925.82815282 35731.2883471728 -35578.9689583153 -5786226.31109274 2884847.48860301 -1.5158162927482 0.371855254804892 0.975518007143842 1.09843874553303 -2.80548029565584 0.291086159883721 1.06927255597437 -0.486131169086938 -0.616900869286144 0.477406782363492 1.81605543115491 -1.31886882167848 1.32722480790241 0.795235249377749 0.0715595896851621 -3.35053653664324 -0.778153612960676 -1.12143746071899 -1.32673683715557 0.784500027671626 -0.435435625129169 3.968007157196 -0.807779471499515 -0.880877486196278
covarYOB -2.07901469904549 35731.2883471728 1209.42706863901 -1204.27568986585 -71212.9803829288 35488.4775572983 -0.0285171353568477 0.0218259103644011 0.0521469070520281 -0.071571711685507 0.0371875744896379 -0.0056482326726592 -0.00458178549225787 0.0568089000062865 0.00988841411946227 -0.0273507636121555 0.101919069960446 0.0480849415838414 0.00217946978441588 0.0350702366239945 -0.0115508365671576 -0.0636702685481739 -0.0325209099947056 -0.0221451531180653 -0.0313912618280381 -0.0268248738908107 -0.0332712231728291 0.0234787545449875 0.104232251428248 -0.0670018843800356
covarYOBsq 2.0665219163439 -35578.9689583153 -1204.27568986585 1199.1595983476 70910.1832974449 -35337.9679396863 0.0280119976310291 -0.0213807009445738 -0.0515108110005958 0.0713609284546383 -0.0368777771995044 0.00539304000458526 0.00480134465634269 -0.0564294479547656 -0.00970180208156713 0.0273735283122895 -0.101351985730857 -0.0479399696077094 -0.00185404575369954 -0.0350693309712699 0.0118507372779867 0.0635361599953139 0.0322291667342221 0.0219522107792706 0.0311169027719441 0.0267750114483112 0.0329417271793058 -0.0235087185754646 -0.103270932685035 0.0669319398255366
covarSEX_YOB -74.4951303380241 -5786226.31109274 -71212.9803829288 70910.1832974449 11537433.4493194 -5752297.39524172 3.01848671944667 -0.742787987813766 -1.93116251635852 -2.19117413951063 5.59617369137033 -0.585386402755102 -2.10252858689579 0.955370585225323 1.24127886449189 -0.955730250872236 -3.6240289692861 2.63582602836317 -2.62553360302463 -1.59267046060307 -0.130478120259955 6.6663023670725 1.54400446096108 2.22883403839056 2.64156405338315 -1.56409729004446 0.859475884862186 -7.92534688326632 1.62678010413962 1.78462545296937
covarSEX_YOBsq 37.1585979322389 2884847.48860301 35488.4775572983 -35337.9679396863 -5752297.39524172 2867993.26530318 -1.50306736043127 0.370997803983386 0.955865118512504 1.09297213832514 -2.79127632201381 0.294380593860015 1.03359430146701 -0.469327174846131 -0.62448759233417 0.478395798421514 1.80837192307665 -1.31718904227065 1.29863468484237 0.797545307911402 0.0590060437403569 -3.31637414857778 -0.765923319055093 -1.10753992591706 -1.31508097463437 0.77966571308013 -0.424092494454965 3.9578857862794 -0.818907518207421 -0.903754524410985
covarPC1 0.000254800774754684 -1.5158162927482 -0.0285171353568477 0.0280119976310291 3.01848671944667 -1.50306736043127 0.00411007302590645 -0.000706925004528674 0.000332432853677562 -0.000145420934769723 -0.000298008654178515 2.90820992392729e-06 3.48898818661965e-05 1.72576591613929e-05 5.43307137246131e-05 -7.37295630121158e-05 -0.000102964522533461 0.000448912708187839 0.000105854549814755 -0.00034238477259354 -0.0004855806292875 -0.00046763380380477 0.000119433333104488 -2.46959607435457e-05 9.78562167175242e-05 -3.30554939962195e-06 0.000516995329092772 -0.00041239883178241 0.000838735703822284 0.000732740021970921
covarPC2 -5.67131169965734e-06 0.371855254804892 0.0218259103644011 -0.0213807009445738 -0.742787987813766 0.370997803983386 -0.000706925004528674 0.00344467598919074 0.000156049265156875 0.000294856126272087 -0.000196003983084003 -7.00145119754357e-05 -2.91813683780942e-05 0.00024241951456816 -3.62419074502967e-05 7.28746885382785e-05 5.72269509277822e-06 -9.09849185229042e-05 3.63245479519056e-06 -9.72433662116859e-05 -3.34690598896737e-05 -5.73262895103279e-06 5.78281939949123e-05 -4.95569833064439e-05 -8.71684383378179e-05 -5.8242310157136e-05 4.20770398560632e-05 0.00019267311386244 0.000118523630806092 -0.000502633860820513
covarPC3 -0.000407939986141342 0.975518007143842 0.0521469070520281 -0.0515108110005958 -1.93116251635852 0.955865118512504 0.000332432853677562 0.000156049265156875 0.00394757258326281 6.7338083483902e-05 0.000497751187532983 5.66659270507717e-05 0.000219888802493927 -4.64793160633955e-05 -0.000511779145371336 0.000118461981582894 0.000183726632905096 1.56483478099887e-05 -0.000181046898276987 0.000161591253436426 1.52372242258981e-05 -4.41964358096218e-06 -0.000211941081363749 -0.000238186514737224 0.00018464529685929 8.52298144015971e-05 0.000100200733516371 0.000119561707301199 -0.000739053347724075 0.00091004544844211
covarPC4 0.000200834430669967 1.09843874553303 -0.071571711685507 0.0713609284546383 -2.19117413951063 1.09297213832514 -0.000145420934769723 0.000294856126272087 6.7338083483902e-05 0.00407752236782967 0.000772961453967865 -3.94352267849615e-05 4.86180299663978e-05 -0.000354971222425568 0.000223502697235065 0.000102817952442181 0.000120989762545272 -0.000305151192347218 -3.09386468740337e-05 -6.49827576455169e-05 -6.84774996105273e-05 9.95526331552547e-05 -5.73901867901473e-05 -0.000174019240757279 -2.9544784059701e-05 -1.47596772923587e-05 -8.18777710521773e-05 -2.61334217728918e-05 -0.00029816907762124 0.000478813409428664
