 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0007142187686115023 1.7073413911912141e-06 -7.310079804134283e-08 4.872671635327569e-08 2.0979652583181054e-06 -9.905667528255841e-07 9.474284303430886e-07 1.9411306708225287e-06 8.111441397624989e-07 1.1340304186698212e-06 2.627307678288144e-07 3.3680724007480536e-06 -3.4174672123446416e-06 1.400982985497559e-06 -1.096686443709161e-06 -2.055874789155813e-06 -1.951183145464751e-06 -1.5376412676204105e-06 -8.714045955637026e-07 3.1312083108546436e-06 5.608836270876296e-07 -9.909138328596301e-07 -8.594485834745438e-05 -0.0001485205718722098 6.969680261981679e-05 5.506768725211537e-05 8.994493334114632e-05 0.0001516938194797314
PC1 1.7073413911912133e-06 2.6559102674009815e-06 -1.8100043783035165e-06 -3.6927622423597336e-08 -4.788047340982112e-08 -4.2498879081842785e-07 1.5306456771840603e-08 1.980894354896441e-07 7.77397922130307e-08 -1.4452811003781226e-08 9.291390322900847e-08 -1.0451410157725633e-07 5.767604009121039e-07 -6.088962383876033e-08 -4.0904989390820933e-07 -6.35598734386598e-07 -5.266796467376258e-07 1.685069036713357e-07 -9.922269470229087e-08 1.5565423951895185e-07 -2.578781005913259e-08 9.103342323138084e-07 -1.586173087580233e-06 5.976067407879712e-06 1.0800349867838234e-05 8.695488409243371e-06 6.491526399042024e-06 -3.0488173239014474e-06
PC2 -7.310079804134252e-08 -1.810004378303517e-06 4.587275873070672e-05 9.008338204589771e-07 1.281153836828587e-06 -5.890853434602987e-07 -6.823718255802623e-08 -1.34813820381773e-07 8.544903368035626e-07 -5.352492112481767e-07 5.389829338742923e-07 -5.772433257684672e-07 -6.631904927783988e-07 4.665374778796619e-07 -7.176254517342596e-07 4.931996499292861e-07 -2.6036572172558802e-08 7.09910023447791e-07 4.3362825268644075e-07 -1.8851886894654367e-07 -2.1243006855068128e-07 -3.7256185058089017e-06 4.506699969469473e-06 1.5523098790803463e-05 1.0096754857248602e-05 -2.4946694112973673e-05 6.962348643080484e-07 -2.2484920620423543e-05
PC3 4.872671635327584e-08 -3.692762242359715e-08 9.008338204589762e-07 4.786933470381064e-06 5.6343010223618505e-08 8.973654497466449e-07 -4.9020663686999037e-08 4.08512622736216e-07 -1.8485877297149795e-07 -8.497442639088655e-07 8.482873771241397e-08 2.5875506309947624e-07 1.3334701602422302e-08 -5.200802721408728e-07 1.0218617295428032e-07 -3.9499625542167366e-08 1.4700509965710423e-07 -3.1931009092049794e-07 -4.347483155457861e-07 3.282667267496636e-07 1.3194585585623534e-07 2.1488146588128929e-07 2.7296123662112274e-06 -1.0801864981809502e-06 -9.43925150409232e-06 1.3499244358097632e-05 4.914017631651708e-06 7.3776322839537115e-06
PC4 2.0979652583181067e-06 -4.788047340982099e-08 1.2811538368285864e-06 5.634301022361844e-08 8.54228667134966e-06 1.4088173443650943e-06 -3.524940440021295e-07 1.040679918863581e-07 -1.1009740165904206e-06 4.6484808459448734e-07 2.5289362722690156e-07 1.5003221541430853e-07 -8.923402310918307e-07 -4.344861045494684e-07 -4.809759207926495e-08 -1.280106932037371e-07 4.315814507899659e-08 1.1783268132874598e-08 -3.5290614359863893e-07 -2.1148215354475078e-07 1.1207910646081379e-07 -1.967267623309591e-06 1.651303571753891e-06 3.0174791959351328e-06 1.648768292088058e-06 -1.8395152117686982e-06 2.4155887949570088e-06 -8.939581374994882e-06
PC5 -9.90566752825581e-07 -4.2498879081842743e-07 -5.890853434602995e-07 8.973654497466451e-07 1.4088173443650945e-06 1.535486948911443e-05 3.603878318237659e-07 9.449857395361532e-07 -5.787168385581601e-07 -2.882677526441833e-07 -5.071851511677485e-08 -1.0413618021486245e-06 6.117967391913089e-07 -9.804777892658762e-07 4.5793543350606903e-07 -1.3652320264337147e-07 -1.578899271763317e-07 7.429350977219593e-07 -2.934092190896876e-07 1.8415887858842993e-07 -2.488345145611105e-08 -1.8606024000144206e-06 2.4728066118865375e-06 -4.8447217159529185e-06 -4.237809015806016e-06 -7.736197006786195e-06 -1.216489133948031e-05 1.7793695151797156e-05
PC6 9.474284303430896e-07 1.5306456771840438e-08 -6.823718255802588e-08 -4.902066368699904e-08 -3.5249404400212934e-07 3.603878318237658e-07 1.4278996070458797e-05 1.1041431461455997e-08 2.8918526917541407e-07 1.3695121633054421e-07 9.082602890189295e-08 -4.166361219588348e-07 2.0072237900202188e-07 -3.2075634102608055e-07 -2.4274857108478676e-07 1.2783747218827909e-08 -4.81185210569684e-08 2.5554311754720314e-07 -3.4046518647242605e-07 -2.590194537431994e-07 -4.935617099589696e-07 2.0357588868130673e-07 7.6288466007182596e-06 5.14888616454124e-07 -8.991097348681022e-06 -4.3042912957068286e-06 1.0193064351225293e-07 -2.6146504968369847e-06
PC7 1.9411306708225283e-06 1.9808943548964395e-07 -1.3481382038177267e-07 4.0851262273621635e-07 1.0406799188635826e-07 9.449857395361533e-07 1.1041431461456088e-08 1.2029146654558248e-05 6.79343705435806e-07 -3.060355038423675e-07 -2.3518324206289723e-07 9.803510337141139e-07 1.0620889788553296e-07 3.2500337664916963e-07 -1.1504281124804904e-07 -2.936901300322852e-07 -2.3327719582417682e-07 -1.6976062568740408e-07 1.3278222609919354e-07 -1.0751003775003543e-08 -2.0408780494811516e-07 -2.0760106249376283e-06 -6.861450586036804e-06 -1.967506502021293e-06 -4.320399003551357e-07 1.3134685579445436e-05 -3.424300603942265e-06 1.4593185856581884e-05
PC8 8.111441397624998e-07 7.773979221303074e-08 8.544903368035626e-07 -1.8485877297149768e-07 -1.1009740165904215e-06 -5.787168385581599e-07 2.891852691754136e-07 6.793437054358059e-07 1.2767580843493915e-05 3.93655206432092e-07 4.346654375196071e-08 -6.981749776974334e-07 1.529520827312908e-07 3.562830577430564e-08 -1.7096140459273542e-07 -4.6549367646016035e-07 -2.540147284249539e-08 1.0983177100033667e-07 -4.875705556002647e-07 -3.282154836242692e-07 2.2794290559379987e-07 -2.1216749286996677e-07 2.429228644056747e-06 -4.092204677987495e-07 1.6668418346616022e-06 -8.831731337548206e-07 -2.8945194027898267e-06 -3.601806690440176e-07
PC9 1.134030418669824e-06 -1.445281100378129e-08 -5.352492112481762e-07 -8.497442639088658e-07 4.648480845944873e-07 -2.882677526441835e-07 1.3695121633054416e-07 -3.0603550384236744e-07 3.936552064320923e-07 1.1418009269222188e-05 -2.5867232428269437e-07 8.093209038185039e-08 -4.166091440661172e-07 -4.867574103916278e-08 -8.007030469881982e-07 2.1672944481219147e-07 6.078865968208723e-07 5.994751844922316e-07 -3.4634658037600175e-07 -1.782128672099636e-07 -5.259386358103039e-07 -2.36320890827275e-06 3.6280315950217376e-06 2.3077582940396664e-06 5.610102971779627e-06 -3.864615398537344e-08 -7.081078013655327e-06 6.37329462218498e-06
