 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0004072064828748547 8.286433132481045e-07 -3.4728767258966792e-06 -5.356235064800811e-07 8.186166011496601e-07 -1.5166000963890915e-07 4.0237256865917144e-08 1.9464550689727525e-06 6.373383069142311e-07 4.871939544868274e-07 -6.275516448431597e-07 5.291230774921138e-07 -4.4253539517129776e-07 8.421385935370684e-07 3.3384402625378703e-07 -9.771664574685563e-07 -2.4396599639778315e-07 -5.196676761768084e-07 5.318979373111718e-07 1.4185743359194914e-06 2.407757714219738e-07 -8.19641970894483e-06 -4.2608032907279375e-05 4.457943094733001e-05 6.59706919247822e-05
PC1 8.286433132481041e-07 1.484190873002229e-06 -1.1004707899174844e-06 4.946039824917103e-08 -9.747074475912957e-08 -2.3152816124572374e-07 7.50845564865442e-09 1.494953502798068e-07 1.3724508904764477e-07 -4.568367581459317e-08 1.3940508372317884e-07 -9.128388399906895e-08 3.219054163960672e-07 -7.39565489662218e-08 -1.5985745311755277e-07 -3.2196174787470413e-07 -2.441129109333814e-07 -3.795802801492212e-08 -2.6309489888064607e-08 7.950038530313438e-08 -6.690461523864519e-10 2.807195764806182e-06 1.0124527570765636e-06 4.838124261669017e-06 -4.335721271330915e-08
PC2 -3.4728767258966784e-06 -1.1004707899174844e-06 2.844103511559274e-05 4.482242207393582e-07 1.0058976943668536e-06 -1.6619356953021566e-07 -3.2689239751063826e-08 -2.483155309511979e-07 2.8351634793022124e-07 -5.415123005478315e-09 -1.9449984209675304e-08 -9.46446317004011e-08 -2.3081739164933404e-07 2.903470647441206e-07 -3.665838632002303e-07 3.0722169017135673e-07 -1.4195641397821717e-07 6.746206501131508e-07 9.396473519652619e-08 -3.293240408663493e-07 1.2899312141182407e-07 -6.806369222669378e-07 5.887251788732974e-06 1.9571065689380915e-06 -1.2946089596985826e-05
PC3 -5.356235064800803e-07 4.946039824917097e-08 4.482242207393579e-07 2.9031050452045332e-06 3.230823083943245e-08 5.46825897029174e-07 -5.762285747455295e-10 1.2828322474579864e-07 -1.1595836611798118e-07 -4.915478638475057e-07 1.213440428390919e-08 1.714431932468867e-07 1.310446155141538e-07 -4.240351347783196e-07 -7.83278501620222e-08 -5.5158428720031465e-09 2.78113493156775e-08 -1.59565598462729e-07 -3.380256659607579e-07 2.1512173681250294e-07 5.619061658378177e-08 1.6730941897892142e-06 4.373463405756472e-07 8.571051659676385e-07 3.915798916055911e-06
PC4 8.186166011496605e-07 -9.747074475912944e-08 1.005897694366853e-06 3.230823083943245e-08 5.062038210099672e-06 1.069377028087581e-06 -3.206143868846726e-07 7.122719683842535e-08 -8.132634113814519e-07 1.6153593478052818e-07 1.753528818040513e-07 -9.491261120068964e-09 -4.373427399050965e-07 -2.0883770864252648e-07 -7.423037781409575e-08 -3.768593636268125e-08 6.969217842931297e-08 1.3823147641215442e-07 -1.6183122189391487e-07 -1.325869262352446e-07 2.8758731629068778e-08 -9.115392720140175e-07 1.4109021810283084e-06 1.3116305691739726e-06 -5.076484313803066e-06
PC5 -1.5166000963890814e-07 -2.3152816124572363e-07 -1.6619356953021582e-07 5.468258970291737e-07 1.0693770280875809e-06 9.389629731757538e-06 1.6244059152877902e-07 8.029356776250581e-07 -4.954433649137058e-07 -1.8204633320931757e-07 -2.553276041425496e-07 -6.667795360046002e-07 3.66016467762881e-07 -5.80397982987641e-07 2.4568709448690235e-07 -1.7880090659847822e-08 -8.409245948778005e-08 4.311710961198183e-07 -1.4644803071355084e-07 3.2484058370073954e-07 1.0827225672167499e-07 -1.6504925482218925e-06 4.5580883739709203e-07 -4.815149940694165e-06 4.3785142446286154e-06
PC6 4.023725686591632e-08 7.50845564865441e-09 -3.268923975106386e-08 -5.76228574745625e-10 -3.2061438688467275e-07 1.6244059152877907e-07 9.195400763682717e-06 -4.2470571024128535e-09 8.550083370653543e-08 1.0916630598245888e-08 2.516628381066516e-08 -1.6257969718678996e-07 1.0842541718593432e-07 -2.723208151841727e-07 -3.428735661320526e-08 3.878012654066672e-08 -2.588633208876802e-08 2.89345922513984e-07 -9.435150216717171e-08 -3.444458743480405e-08 -2.4949681652892405e-07 -7.156844866458574e-07 1.1256297746331678e-06 4.2540368626063443e-07 -3.4031732456267478e-06
PC7 1.9464550689727517e-06 1.4949535027980677e-07 -2.4831553095119807e-07 1.2828322474579854e-07 7.122719683842531e-08 8.029356776250579e-07 -4.2470571024127576e-09 7.572170225815395e-06 4.3084106302655576e-07 -1.3867901686259236e-07 -8.610134770862436e-08 5.925516973027155e-07 1.1753000165052196e-07 2.9958454366895216e-07 -5.752896204824873e-08 -3.64957563905609e-07 9.770612606004235e-09 -4.429925505741639e-08 4.83494481893239e-08 1.9407489146961838e-08 -1.831931892985963e-07 -1.0089128291270296e-06 3.426689339190261e-06 -6.365812762298967e-06 4.98805528074557e-06
PC8 6.373383069142304e-07 1.372450890476446e-07 2.8351634793022156e-07 -1.1595836611798104e-07 -8.132634113814519e-07 -4.954433649137059e-07 8.550083370653536e-08 4.308410630265559e-07 8.163415995371677e-06 1.4724174826005007e-07 2.147688504992733e-07 -2.415757865642704e-07 2.487585697951064e-07 -1.0683431629304292e-08 -5.8114179908856765e-08 -2.084287224931296e-07 9.693092741468826e-08 8.710993903345765e-08 -1.4910539293640435e-07 -2.4110575828602464e-07 1.7386038684864379e-07 8.386386479263495e-07 1.3150931277464504e-06 -3.2493789678648658e-06 -2.1483060753108953e-06
PC9 4.871939544868264e-07 -4.5683675814593266e-08 -5.415123005478202e-09 -4.915478638475059e-07 1.6153593478052826e-07 -1.8204633320931736e-07 1.0916630598246143e-08 -1.386790168625924e-07 1.4724174826005005e-07 7.355942644004184e-06 -5.9208184991366014e-08 -1.6951432162506856e-07 -1.3687933692798555e-07 8.949886927454751e-11 -2.742835280560649e-07 1.5524465082721652e-07 3.0969855805109703e-07 2.8247300191724287e-07 -2.0191164844921332e-07 -1.6364859104730164e-07 -2.3047661702852735e-07 3.2138505282557373e-07 1.260470691498028e-06 -2.6928143192461027e-06 3.5182711783777328e-06
