 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0011481455081704338 -6.303064799244683e-07 -4.2149760705172535e-06 7.984996181758256e-07 2.602573288134027e-06 -1.6353638635000202e-06 6.226863445264217e-06 4.81679538470205e-06 2.107011622155785e-06 -1.4502485397687727e-06 -8.48172563645353e-07 9.259533475342598e-06 -7.193464089550005e-06 4.217253333127212e-06 -4.875365995382911e-06 -4.234875594657813e-06 2.882998152555487e-06 3.8036863841518297e-06 3.952166455240396e-06 1.092551498359019e-05 -1.3321002156112757e-06 7.3518155481563256e-06 -0.00010703440712432989 0.00021428074263836827 -2.2012028943510442e-06
PC1 -6.303064799244704e-07 4.601657410780757e-06 -3.3197945033710496e-06 -6.406828361057635e-08 -5.656097767239564e-07 -3.6791979744317815e-07 -3.104995069033528e-07 -3.250292979646211e-07 3.2606116245650224e-07 3.1338321932765537e-07 -3.4008929028069776e-08 -5.205208434851605e-07 1.3482064359507282e-06 3.583406086001121e-07 -9.710285262089453e-07 -1.345556683574961e-06 -1.166472114251551e-06 2.1009547684713905e-07 -2.774598395907289e-07 4.2751880192373347e-07 6.134169277005975e-07 1.0394935791972875e-05 -9.796457060900374e-06 2.0753370393151818e-05 1.5451988557593886e-05
PC2 -4.214976070517259e-06 -3.3197945033710487e-06 9.856562842362545e-05 2.634341848325136e-06 3.4874486621775076e-06 -5.935109946671788e-07 1.2007581664132606e-07 9.541140593465912e-07 9.411873589873453e-07 4.050208984626013e-07 2.385614275061343e-06 4.888220220369333e-07 5.608955202734262e-07 -5.512712217795726e-07 3.6276429046740222e-06 -1.872243572497557e-07 -3.6034238875994978e-06 2.1358070487455763e-06 2.181371997758253e-07 -3.102361856762546e-06 -9.628453745121127e-07 6.238358042485749e-06 -1.3889323717381377e-05 9.177842107941086e-05 -6.667838353770432e-05
PC3 7.9849961817583e-07 -6.406828361057603e-08 2.6343418483251367e-06 9.32590268409331e-06 3.969477625063791e-07 2.3987742928561133e-06 -1.3304196783622083e-07 1.9171848327724933e-06 2.594334132442971e-07 -1.4794521585509486e-06 2.365475963751918e-07 -8.262616197323388e-08 5.14527850693324e-07 -1.526588853850293e-06 6.088507736582813e-07 -1.0108065345767842e-06 1.0054821211007688e-07 -7.816607790105372e-07 -3.4589955570623317e-07 1.2162538786346105e-06 9.549963400427174e-07 1.5487276667774842e-06 -1.5454604384779243e-06 -1.3681883520700613e-05 3.032778592835774e-05
PC4 2.6025732881340302e-06 -5.656097767239563e-07 3.4874486621775055e-06 3.969477625063791e-07 1.5270177941798728e-05 3.841704957366563e-06 -5.868279573465425e-07 7.13782611153441e-07 -1.5181808847579518e-06 9.276664819303508e-07 2.9449046343463936e-07 1.1758145925410093e-06 -2.0030775185539213e-06 -6.012763351292705e-07 1.500156978804075e-07 7.182670608296805e-07 4.863971946387694e-07 -2.090687903368399e-07 -3.165321589619995e-07 6.764478413969805e-08 -1.8357661318216757e-07 -3.614633103845947e-06 -7.972274922393138e-07 -1.8210185817941404e-05 1.4831213923824934e-05
PC5 -1.635363863500015e-06 -3.6791979744317794e-07 -5.935109946671792e-07 2.3987742928561137e-06 3.841704957366565e-06 3.256124061267712e-05 1.5042199347691665e-06 4.807935712195479e-06 -9.804555483561632e-07 -1.9712330059682366e-06 -1.6366029853427037e-07 -1.6892579199273507e-06 3.927870087448934e-07 -3.1993622985058668e-06 1.0925493780233217e-06 -2.8654967778535876e-07 -7.933537105725018e-07 2.050733685719996e-06 -6.071993767439429e-07 1.096492820877602e-06 1.8395583088916974e-07 -1.080468333528396e-05 -6.164622259419948e-06 2.5944447497900204e-05 -1.4499413897366841e-05
PC6 6.226863445264216e-06 -3.1049950690335285e-07 1.200758166413264e-07 -1.330419678362204e-07 -5.86827957346542e-07 1.5042199347691665e-06 3.173293751487359e-05 2.0592032658493154e-07 -8.391537556453031e-08 4.3265601375663214e-07 -4.524782437272484e-07 -1.45755400011821e-07 2.672894988945654e-07 -9.460738725626089e-07 2.2498967522731335e-07 4.93981627649741e-07 -1.3116566273575787e-06 1.038019637224625e-06 -9.063715776348955e-07 -1.1256019274045262e-06 -6.923978958274978e-07 -1.1985392257998933e-05 3.3650898582069564e-05 -3.742168094130063e-05 -1.4019197223785721e-05
PC7 4.81679538470205e-06 -3.2502929796462064e-07 9.541140593465912e-07 1.9171848327724933e-06 7.137826111534406e-07 4.807935712195482e-06 2.059203265849315e-07 2.5079724681468146e-05 9.776172342032822e-07 -1.387435423005191e-06 -7.100394250118078e-07 1.7017979655718439e-06 1.065895196514195e-06 1.3972192661048332e-06 -2.13766644224235e-07 -3.2272992446617567e-07 -1.0510207315202535e-06 -3.08828249519162e-07 6.366719020998669e-07 -2.0087645349534363e-07 -1.2215712834241504e-07 -5.166272612555488e-06 -1.3805536559881345e-05 2.0672135326825827e-05 1.4523008780985951e-05
PC8 2.107011622155776e-06 3.260611624565021e-07 9.411873589873453e-07 2.594334132442957e-07 -1.518180884757952e-06 -9.804555483561637e-07 -8.391537556453104e-08 9.776172342032818e-07 2.7531038850233395e-05 5.048527768581717e-07 1.5148716135239142e-06 -1.932157784707098e-06 -3.6256581358794394e-07 5.168573178853558e-07 -4.818853506916144e-07 -9.35555694367448e-07 -2.802078850812272e-07 -5.788912870238666e-07 -2.9178889254201034e-06 -8.798295513523614e-09 1.3007633545522584e-06 -9.758048416816938e-06 1.1201205603879515e-05 1.0820541664966706e-05 -1.74098841984542e-05
PC9 -1.4502485397687655e-06 3.1338321932765526e-07 4.050208984626011e-07 -1.4794521585509478e-06 9.276664819303503e-07 -1.9712330059682375e-06 4.3265601375663283e-07 -1.3874354230051903e-06 5.048527768581717e-07 2.3763666819611158e-05 -2.481895690011548e-06 5.988825501918856e-07 -8.422559701967904e-07 -4.528294793233199e-07 -6.537509296680517e-07 9.884508333113338e-08 6.785356944705409e-07 8.791940827232848e-07 -1.0233342032479336e-06 -1.0026691122785132e-06 -7.074846651241593e-07 1.7622706656884701e-06 1.807457687614084e-05 1.244654933742867e-05 -2.1971838442802813e-05
