 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0005606732174720109 1.1226329666882026e-06 1.128778181426008e-06 4.4612884118957843e-07 1.8220646097261179e-06 -2.0255131277661157e-06 -2.0312918565894253e-07 1.673657586956119e-06 -5.104565316776689e-07 1.6843489186733312e-06 -2.563265308295825e-07 -6.555371948265157e-08 -1.7466860273375174e-06 1.046327867328364e-06 -1.389082562823607e-06 -1.0174845612551418e-06 -3.8325889279354336e-07 4.305368275699678e-07 -1.2514893428913433e-07 1.7502643186200475e-06 1.3680869427816898e-06 1.1967121910584549e-05 -6.656581438905154e-05 8.122026739624665e-05 -8.244838968863085e-07
PC1 1.1226329666882018e-06 1.9592550361940353e-06 -1.1571069891592508e-06 -8.053971966632005e-08 -8.819691898978038e-08 -2.137829680596477e-07 -1.7518702009089802e-08 3.619403115215207e-08 5.930071025177852e-08 7.742434216431645e-09 -4.101275445874726e-09 -1.214729317459219e-07 3.9542759128377466e-07 4.8725457468407583e-08 -2.5986481955779116e-07 -3.597327948891586e-07 -3.144807942000045e-07 4.012603795782035e-08 -2.278824928042991e-08 9.677294257049345e-08 -5.414228871230382e-09 2.9271508785525747e-06 -2.178389068608138e-06 8.182830196347817e-06 5.583141942861916e-06
PC2 1.1287781814260083e-06 -1.1571069891592502e-06 2.894634001519834e-05 3.643876246142935e-07 8.218346435659002e-07 -5.795610182432631e-07 -2.2303829344346518e-07 -1.6244721540036723e-08 6.754828019981251e-07 -1.591387704979673e-07 2.0005920459003344e-07 -6.58195773471398e-08 -2.63381075945909e-07 1.893846771501611e-07 -2.0083753281904347e-07 1.557487163781121e-07 -6.184719624634766e-08 3.4112160038555956e-07 2.3950208611557483e-08 -1.207362194768238e-07 -1.0506677993478057e-07 -9.469059667537498e-07 1.038940532497818e-06 6.8519406519304045e-06 -9.512679968890863e-06
PC3 4.461288411895785e-07 -8.053971966632013e-08 3.643876246142936e-07 3.6348846439104533e-06 2.8364648489935017e-08 6.701739967895031e-07 3.5272981597073536e-08 2.3743803296207577e-07 -1.6039828667940395e-07 -6.095104131293182e-07 1.1690944346550625e-07 2.272860680567811e-07 3.23638715890688e-08 -2.178151564506666e-07 1.5641316099741378e-07 -1.1858190725593962e-07 -2.0143818727708507e-08 -1.2305598516403514e-07 -1.7286806692144758e-07 1.5452199220200953e-07 9.632126225735964e-08 1.1252020104958075e-06 9.22626977086168e-07 -7.003914988638043e-06 1.0327328774679139e-05
PC4 1.8220646097261185e-06 -8.819691898978035e-08 8.218346435659002e-07 2.8364648489935007e-08 6.4118741743145034e-06 9.721511659935995e-07 -1.5232173172713277e-07 6.193806016100373e-08 -4.909261481991014e-07 4.0892484363162276e-07 1.5721937517526124e-07 2.0021893178042187e-07 -5.317286025424802e-07 -7.295949995772976e-08 -6.410649040107142e-08 -2.747025919107122e-08 1.0467559520714923e-07 -1.008436314498808e-07 -6.600399011737346e-08 -4.963315633548406e-08 -4.013628529163862e-08 -1.5699572981761779e-06 2.3144984630143793e-06 -1.9887657440261006e-06 -6.098905584965192e-07
PC5 -2.025513127766114e-06 -2.1378296805964795e-07 -5.795610182432633e-07 6.701739967895035e-07 9.721511659935997e-07 1.039890716515371e-05 2.6208512433196845e-07 5.607286220709993e-07 -1.7722744885151871e-07 -2.643182355552636e-07 -1.0493747057873835e-07 -4.556721373572788e-07 3.8320361423974603e-07 -6.806299834228384e-07 3.355281682634756e-07 -5.7760389864021745e-08 -1.2185294715458094e-08 3.5770355798684634e-07 -1.3799823262292472e-07 3.5443969346949224e-08 -5.817752062435045e-08 -1.0353231643765227e-06 4.862723764803175e-07 -7.889641638407181e-07 -3.1910516377834306e-06
PC6 -2.0312918565894566e-07 -1.7518702009089852e-08 -2.2303829344346515e-07 3.5272981597073457e-08 -1.5232173172713295e-07 2.6208512433196845e-07 9.606519165459913e-06 3.727243875897852e-08 5.8702971657574905e-08 1.719873025712841e-07 1.0157184263499898e-07 -2.823058733830282e-07 7.451287631469578e-10 -1.8400417805511143e-07 -1.0802518674830406e-07 -1.7308466218599583e-09 -8.80801156183607e-08 3.32796905948718e-07 -2.3031939739798703e-07 1.944002671131735e-09 -2.497081146844064e-07 2.7357532417087706e-07 3.1975940802193555e-06 -6.9522295365220905e-06 1.9513954307989145e-06
PC7 1.6736575869561186e-06 3.619403115215211e-08 -1.624472154003673e-08 2.3743803296207598e-07 6.193806016100397e-08 5.607286220709992e-07 3.727243875897838e-08 7.899143204375077e-06 2.3948675862762767e-07 -2.1634961977452758e-07 -1.6297738836330558e-07 4.6284358865002264e-07 6.884981416920075e-08 4.0740361089012477e-07 -5.00684562953347e-08 -1.6773749540163855e-07 -1.8541623388461662e-07 -1.2041500966108776e-07 1.3713758056167001e-07 2.528586833230514e-08 -9.883835197023246e-08 -7.408573699283138e-08 -3.833397686282065e-06 3.0249487569289913e-06 4.904371913313658e-06
PC8 -5.10456531677668e-07 5.930071025177863e-08 6.754828019981244e-07 -1.6039828667940397e-07 -4.909261481991014e-07 -1.7722744885151858e-07 5.870297165757503e-08 2.394867586276275e-07 8.311873863979947e-06 2.3485028128436262e-07 -8.750381538079001e-09 -4.7660127459867313e-07 1.0185961163862395e-07 9.234046736393637e-08 -2.5187632273918116e-08 -1.596853797800623e-07 1.4609721889399628e-07 4.055325909995753e-08 -2.1898404359937258e-07 -2.2974835588584214e-07 1.8462167221516074e-07 6.083748087839896e-08 1.1573238041440704e-06 2.4902970172041445e-06 -2.3216634565067935e-06
PC9 1.6843489186733335e-06 7.742434216431797e-09 -1.5913877049796746e-07 -6.095104131293182e-07 4.0892484363162255e-07 -2.6431823555526374e-07 1.7198730257128418e-07 -2.1634961977452737e-07 2.3485028128436267e-07 7.59890893613675e-06 -2.2691560690072983e-07 -9.210402906863111e-08 -7.949989635122157e-08 -1.5506519467117925e-07 -2.604823795849245e-07 2.730514045819481e-08 2.2794998131403771e-07 1.956303620312694e-07 -4.5997580337622974e-07 -1.740472730549882e-07 -2.1530997716101224e-07 -9.483301777052508e-07 3.7397047070400403e-06 1.8521486721055178e-06 -3.499100030882926e-06
