 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00024029853798262555 5.003885894381403e-07 -2.248986422037243e-06 -2.3287951588948697e-07 -4.568047949704737e-07 -3.099046415055277e-07 2.2272644225302316e-09 6.635675628095634e-07 1.19857638350386e-07 8.622207729163337e-07 6.109172324582436e-08 -1.5221633290446607e-07 -7.911056598860068e-08 3.4467057144872077e-07 -3.610025158842176e-08 -4.758859279628252e-07 -2.053451467432149e-07 9.992208485830647e-08 -1.9381414933604307e-07 6.804981601633742e-07 1.4148214208353286e-07 -1.1187091850733364e-05 1.0390740308714949e-05 2.2948913741423926e-05
PC1 5.003885894381403e-07 8.25651924419415e-07 -6.269080043882227e-07 7.933522842225477e-08 -9.093012940228766e-08 -4.2862210669658085e-08 -3.3960939198056325e-09 4.526065671625762e-08 8.69211484250485e-08 -1.3860796142551701e-08 4.060652950720937e-08 -3.4799481150983984e-08 2.3090759333339767e-07 2.4398568072616552e-08 -1.1131306694812118e-07 -1.7196428613132404e-07 -1.478910875912954e-07 7.813644668823494e-09 6.792181963658263e-08 1.858797623862639e-08 1.1955399984640196e-08 4.532428208426615e-07 2.2114673383484006e-06 2.4450106463529406e-06
PC2 -2.248986422037244e-06 -6.269080043882225e-07 1.7901221068924685e-05 2.1241067748111437e-07 5.838046145287829e-07 -1.852853305362765e-07 -1.4911790538238807e-07 9.206428419198484e-09 9.228491788237178e-08 -4.456986637269075e-09 3.3166304304909234e-08 1.340666498897044e-07 -1.8623083080913816e-07 -2.9274489571300712e-08 -1.3068274595012507e-07 9.758434545737446e-08 -1.6698392024806668e-07 2.0936525481715687e-07 2.094350747537033e-09 -1.407632437096252e-08 -1.2787472009229882e-08 -5.816801344161651e-07 1.3864003453159472e-06 6.411043234902822e-07
PC3 -2.328795158894871e-07 7.933522842225479e-08 2.1241067748111442e-07 1.6842073744669453e-06 1.7752782693580313e-08 2.4199342167130636e-07 6.147130923233193e-09 5.5763357127971166e-08 -6.873799612034643e-08 -3.271041492617202e-07 4.1392125355627466e-08 1.4435415772182801e-07 5.922195878481214e-08 -1.6993343088592167e-07 7.3903975697908906e-09 -1.2270605788592416e-09 -1.6158401880476158e-09 -1.0960639731010287e-07 -1.405548741754109e-07 1.1095661876940057e-07 2.8097535965414016e-08 -2.2261829245785671e-07 1.4222412406625208e-06 1.5823141987467044e-06
PC4 -4.56804794970474e-07 -9.093012940228763e-08 5.838046145287832e-07 1.775278269358035e-08 2.9191185832906012e-06 4.5676403478153956e-07 -2.1170935859047168e-07 -1.9923181270021078e-08 -3.4354137401263114e-07 2.5158082497773755e-07 8.536892362789741e-08 1.0514657043807269e-07 -2.0561066513726288e-07 5.509601673497678e-08 -1.1306582205886388e-07 -1.5429313424228834e-08 8.66278519498545e-08 -2.9679972251604416e-09 -9.7183126646453e-08 -6.968662658745007e-08 -9.001793828710189e-09 7.653409096986316e-08 -5.18879303874566e-07 -1.0650517373369206e-06
PC5 -3.099046415055272e-07 -4.2862210669658065e-08 -1.8528533053627627e-07 2.4199342167130636e-07 4.5676403478153934e-07 5.039246098250477e-06 3.104971810732169e-08 5.036054406631952e-07 3.592816424641887e-08 -5.8526761674650835e-08 -7.575361433432734e-08 -3.0143636213947987e-07 1.915091708053875e-07 -2.459069420225029e-07 1.598305131182286e-08 6.96649762955115e-08 -7.743169652388461e-08 2.719062568181541e-07 -1.1420916682206417e-07 6.863163942011602e-08 9.351802338487423e-08 -2.9232189969123195e-07 -7.435203789396893e-07 -3.6166073648493917e-07
PC6 2.2272644225302465e-09 -3.3960939198056383e-09 -1.4911790538238818e-07 6.147130923233173e-09 -2.1170935859047176e-07 3.1049718107321635e-08 6.074400995164862e-06 1.066153109670276e-08 -6.613805973484851e-09 9.589953147510978e-08 -1.0603295597507442e-08 -1.481356798964093e-07 2.2707703829498083e-08 -2.1661928622587393e-07 -6.482388606883186e-09 -5.754279913352166e-08 -2.1289254105835554e-08 2.7588820166648624e-07 -6.519495250255248e-08 -3.64729398274844e-08 -1.0034822756950094e-07 -5.983186541506082e-07 2.439365040766697e-07 -3.1037222119109487e-07
PC7 6.635675628095634e-07 4.5260656716257645e-08 9.206428419198423e-09 5.5763357127971206e-08 -1.9923181270021108e-08 5.036054406631952e-07 1.0661531096702783e-08 4.995587853384095e-06 2.485062477043676e-07 -6.839324531911022e-08 -4.910883011010928e-08 3.768905060993262e-07 8.283553605240564e-08 3.161793097853931e-07 -6.26246638031248e-08 -1.5222289464138352e-07 -1.0317422590407513e-07 -4.034907130846956e-08 5.9118157305726835e-08 -4.6132544240135145e-08 -1.1160200621657729e-07 -1.1411476309916637e-07 -7.437895820908946e-07 1.2810868312590645e-06
PC8 1.1985763835038653e-07 8.692114842504867e-08 9.228491788237176e-08 -6.87379961203464e-08 -3.4354137401263135e-07 3.5928164246418794e-08 -6.61380597348484e-09 2.4850624770436765e-07 5.058002502470735e-06 2.105235250943419e-08 1.7509783658220798e-07 -2.455509637254987e-07 9.749433160760766e-08 -4.488775542650927e-08 6.7116710173824e-08 -1.0103515265794684e-07 3.9680046550722125e-08 1.0005000464206302e-07 -4.3666737198734856e-08 -6.107303378488404e-08 1.0349366598103469e-07 2.3878729722153064e-07 2.9250714140730656e-07 -1.0160062606108227e-06
PC9 8.62220772916334e-07 -1.3860796142551715e-08 -4.4569866372690176e-09 -3.2710414926172013e-07 2.515808249777376e-07 -5.852676167465075e-08 9.589953147510971e-08 -6.839324531911012e-08 2.105235250943419e-08 4.813037737549976e-06 -3.020645473312459e-08 -1.5957971563162162e-07 -5.833207431473903e-08 -1.3702647310220926e-07 -7.72092581025945e-08 1.805329460705575e-08 1.0198210663726955e-07 1.2661266626746757e-07 -1.70592374830336e-07 -7.001840340093553e-08 -8.191350040621502e-08 -1.541534499093974e-07 8.002496092804707e-07 5.242864833096696e-07
