 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0009226148032771602 1.8421215106413208e-06 -5.369167914318551e-06 -2.4240643343040067e-06 1.808437668247579e-07 -3.394471460937064e-06 2.3791611788873094e-06 1.6179707768941232e-06 1.1712209706555541e-06 9.6645360889284e-07 -8.774336421622089e-07 4.670620367095929e-06 -5.835909036032451e-06 3.939074151445992e-06 -5.20519903911343e-07 -4.092109286803048e-06 -2.998764974786482e-06 2.016566523664542e-07 1.1937996904765973e-06 6.102187460422313e-07 -9.524540425815807e-07 -4.254323873379425e-05 -5.0811813595463785e-05 -0.00020499007386416492 -4.835508672625946e-06 5.8705019204215944e-05 0.0001286999394466304 0.00018836453477876514
PC1 1.8421215106413397e-06 3.3832559632182206e-06 -2.8094554923604132e-06 1.7003206133124e-07 1.024879796143731e-07 -5.061043762597664e-07 -6.667714821033516e-08 2.67496673940713e-07 2.6734753067312095e-07 -1.080476730088473e-07 1.6347467861231485e-07 -3.1166423257787084e-07 9.374073617655378e-07 -2.820631511199585e-07 -6.582842100037253e-07 -1.0693491023459068e-06 -5.531787867323772e-07 9.572392844732086e-08 -8.484148016741256e-08 4.4698667890853154e-07 2.0105899401722942e-07 7.35921344616614e-07 -2.303114874210718e-06 1.1106986798998562e-05 9.143481566247596e-06 1.5015210335353744e-05 4.65715465025875e-06 -5.05321120946831e-06
PC2 -5.36916791431839e-06 -2.809455492360413e-06 6.616132249584208e-05 1.907370335442504e-06 1.4562420830566712e-06 -8.406840280273076e-07 -1.09612721807583e-06 -6.220252130271913e-07 3.554447568320393e-07 -8.860064957335216e-07 -2.100469485575487e-07 -7.199788750789053e-07 -1.4439644288091867e-06 1.4127422580893775e-06 2.770738519960702e-07 6.381995486659812e-07 2.9687023491739257e-07 6.895975665839861e-07 7.269843067318746e-07 -5.924613853512302e-07 -1.5493490653005132e-06 -6.700913839684113e-06 7.074566354897853e-07 1.6519260847208985e-05 4.1465565019037176e-05 -5.621361689932517e-05 9.343148513284675e-06 -2.451973967395487e-05
PC3 -2.42406433430401e-06 1.7003206133123997e-07 1.907370335442505e-06 6.459512682777857e-06 3.768437932404258e-07 1.4296638349433808e-06 -3.705119020185799e-07 8.299991951499644e-07 -3.522001782395328e-07 -1.183930647533367e-06 2.9697881912878914e-07 3.7479491726161315e-07 1.390490252334069e-07 -7.19075209582466e-07 4.18145768122467e-08 -5.162086155882062e-10 3.618513225267671e-07 -6.97808281317165e-07 -6.740049578361468e-07 6.524065733341014e-07 4.2059783152124916e-07 2.8597290019109424e-06 3.138025873503581e-06 -1.9488253900542773e-06 -7.197472656649926e-06 1.4192970701375843e-05 3.0789357239990783e-06 1.4728558689286225e-05
PC4 1.8084376682475315e-07 1.02487979614373e-07 1.4562420830566718e-06 3.76843793240426e-07 1.1161580250762412e-05 2.187954756628183e-06 -3.3058193795414294e-07 -1.1350930914184215e-07 -1.5323210107772655e-06 4.1747838228405034e-07 3.4426723824858584e-07 5.7071878661886e-07 -1.070394158574749e-06 -5.363986640821425e-07 2.643316637721558e-07 -1.299147842463836e-07 3.7338882719867017e-07 9.854581836870354e-08 -7.159855366789314e-07 -1.101588015361274e-07 5.329711655736207e-07 -1.5205048884407257e-06 1.4488714252804471e-06 4.410206092475344e-06 -2.3364986354230764e-07 3.59378655569175e-06 2.2133939101035697e-06 -1.0218355927588636e-05
PC5 -3.394471460937035e-06 -5.061043762597667e-07 -8.406840280273067e-07 1.4296638349433801e-06 2.1879547566281836e-06 2.121744683791654e-05 8.439776633687515e-07 9.628037808527456e-07 -9.986560112065819e-07 -7.695385069020433e-07 8.399503926513575e-08 -1.6210771466104057e-06 8.694057823279235e-07 -1.3397592520383802e-06 2.8903557486019027e-07 2.7022806520120235e-08 -3.988799163125894e-07 3.334321629785465e-07 -5.848929173871016e-07 2.9306645740976603e-07 2.3472372073059754e-08 4.891614915579987e-06 -3.6750641770431743e-06 -8.548322144383269e-06 1.0637386004919968e-05 -1.2796895240502961e-05 -2.2571603632315314e-05 2.7344061103996657e-05
PC6 2.379161178887301e-06 -6.667714821033488e-08 -1.0961272180758309e-06 -3.705119020185794e-07 -3.305819379541426e-07 8.439776633687526e-07 1.9407888166511754e-05 2.723692801861756e-07 6.782254708727064e-07 7.259848585694584e-07 5.925109080097498e-07 -3.593620355182029e-07 1.4167113358043995e-07 -6.589219815901783e-07 -6.70778935928961e-07 6.746902864726392e-07 -4.6024324069921505e-07 3.9836687346611606e-07 -5.99769636010184e-07 -5.174179126149388e-07 -7.874399467573789e-07 3.453516800358234e-06 1.0274912683334828e-05 -3.0313789958822276e-06 -1.0626654545073027e-05 -7.479615280514047e-06 5.682225377176213e-07 -9.046479081202838e-07
PC7 1.617970776894096e-06 2.67496673940713e-07 -6.220252130271923e-07 8.299991951499637e-07 -1.1350930914184184e-07 9.628037808527452e-07 2.7236928018617607e-07 1.677428782336047e-05 7.183589531915148e-07 -2.0514561803602798e-07 2.532414907237606e-07 1.4428878780292348e-06 3.914722459247932e-08 5.64143976993109e-07 6.317239731177949e-07 -5.274870566837826e-07 -4.86632032947874e-08 -6.950599578774519e-07 -1.6257107787917893e-07 3.0555537475564555e-07 -9.521817444107266e-08 -4.291401456160819e-06 -1.0021846997037656e-05 -7.688202435634411e-07 2.529158609137412e-06 1.3232455164615721e-05 -4.97676004314334e-06 1.780272449362176e-05
PC8 1.1712209706555376e-06 2.673475306731209e-07 3.5544475683203915e-07 -3.52200178239533e-07 -1.5323210107772663e-06 -9.986560112065812e-07 6.78225470872707e-07 7.183589531915149e-07 1.784364515596084e-05 7.390755890781394e-07 2.495481857176385e-08 -8.200562464852137e-07 4.190393173212632e-07 -8.958835965789953e-08 -6.547847947516009e-07 -9.356733130777825e-07 1.2282566009628393e-07 9.76896834708999e-07 -1.4239315289573283e-07 -1.1860380078963572e-06 6.665029630897585e-07 1.0961746149022468e-06 -1.9794695824613236e-06 -4.701803172468788e-06 7.889104727886858e-06 3.8161406511983674e-06 5.9500350675935076e-06 2.0867018272115456e-07
PC9 9.664536088928505e-07 -1.080476730088472e-07 -8.860064957335223e-07 -1.1839306475333677e-06 4.174783822840507e-07 -7.695385069020438e-07 7.259848585694593e-07 -2.051456180360282e-07 7.390755890781395e-07 1.546370961010953e-05 -6.524974366777134e-07 1.519956315326019e-07 -7.20264439490874e-07 -2.707408184290507e-07 -7.808295618126407e-07 1.1097477291671246e-07 9.516994977501823e-07 1.2348759670503552e-06 -1.1780291288889304e-07 -6.89570701538724e-07 -6.723308841357743e-07 -5.8048769860861655e-06 1.253613586361838e-05 8.871720597647367e-06 -4.303341506785944e-06 -5.922134763215064e-07 -1.2112902274042119e-05 6.819237710340763e-06
