 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00021600669957162167 5.128060127276787e-07 -2.216896910078613e-06 -2.8183737418677907e-07 -3.733452080004374e-07 -2.268658072303861e-07 2.1935366936168357e-08 5.43008581613139e-07 5.522698202240719e-08 7.895320798687807e-07 5.953322390412446e-08 2.1138219982826912e-07 -4.790612132834913e-08 2.66605298030765e-07 -6.194211549212052e-08 -4.658515916226332e-07 -2.7700188525663093e-07 1.1217376875070646e-07 -1.9230307008316046e-07 6.240979502266526e-07 -1.5426404433396807e-08 -1.0832874460322737e-05 9.046382953403612e-06 1.976461929336601e-05
PC1 5.128060127276787e-07 7.505400441747056e-07 -5.983732057704116e-07 7.676279257991156e-08 -8.190744844730704e-08 -4.281450740494953e-08 -3.443120839259765e-09 4.0238493902407376e-08 8.551740524270468e-08 -4.420235109226328e-09 4.0321931969894616e-08 -3.8174811282664634e-08 2.183705374971159e-07 2.265426004599245e-08 -1.0542544224786995e-07 -1.812202269201669e-07 -1.5625641423566255e-07 2.0668690464371204e-08 5.3762419788809543e-08 1.7450489431370402e-08 8.094355776723555e-09 3.73513502961567e-07 2.1760156713262015e-06 2.305288341678978e-06
PC2 -2.216896910078614e-06 -5.983732057704116e-07 1.711138996857752e-05 2.1613202723834926e-07 5.818393752971994e-07 -1.8829494183845862e-07 -9.39424496926509e-08 2.1070307297895123e-08 9.529998749021568e-08 9.925306579161161e-09 -1.8114328220477704e-08 5.4863361734820887e-08 -2.0509682684187508e-07 1.830928507423861e-08 -1.6387269991145655e-07 7.946691819093424e-08 -1.716450418014859e-07 1.8221254255201293e-07 -1.6805050521858015e-08 -1.4750979566253676e-08 -1.9398926715073744e-08 -3.060432528169929e-07 1.1608312518404675e-06 5.25500725096364e-07
PC3 -2.81837374186779e-07 7.676279257991155e-08 2.1613202723834915e-07 1.5357081658634453e-06 1.7939557792244512e-08 2.41600485456874e-07 1.8299539737454353e-08 6.625107768201156e-08 -5.901326521147042e-08 -3.1795977599407363e-07 3.4333484011666115e-08 1.3637598323397726e-07 5.6138116237576205e-08 -1.6461525182690388e-07 -2.676546376097163e-09 8.256838686411958e-10 7.045252019564023e-09 -1.1357669945374764e-07 -1.3775065075349015e-07 1.0628355206807288e-07 3.1369509484481506e-08 -1.2391255124214395e-07 1.3435269077300672e-06 1.5517172823465524e-06
PC4 -3.7334520800043757e-07 -8.190744844730708e-08 5.818393752971996e-07 1.79395577922445e-08 2.6697195429927463e-06 4.39639232387331e-07 -2.0214418263139825e-07 -2.0988305693343322e-08 -3.71864389845386e-07 2.3197239631081068e-07 8.395272378933597e-08 1.0011826858008228e-07 -1.9817713484645175e-07 2.0774406123804352e-08 -1.0985154378031826e-07 -2.948066702087178e-08 7.931029193798087e-08 1.5817919212280218e-08 -9.495546574588505e-08 -6.503905075166643e-08 -1.1363945680504433e-08 2.0002000870049735e-07 -5.373695282850269e-07 -1.0488302068902131e-06
PC5 -2.268658072303859e-07 -4.281450740494955e-08 -1.8829494183845875e-07 2.4160048545687396e-07 4.39639232387331e-07 4.813686624191307e-06 5.767658682301117e-08 5.047756101535931e-07 -7.037196713464024e-09 -6.633953437871804e-08 -8.550612279575323e-08 -3.000246306381889e-07 1.6191945503952273e-07 -2.732347694149431e-07 2.0173665822410836e-08 6.08658508968819e-08 -6.000925033657595e-08 2.546022664484393e-07 -1.0643551330243299e-07 8.934862536307504e-08 6.618096324803458e-08 -1.9840663053516327e-07 -8.95503466616853e-07 -3.4235202045393985e-07
PC6 2.193536693616831e-08 -3.4431208392597954e-09 -9.39424496926509e-08 1.8299539737454376e-08 -2.0214418263139828e-07 5.7676586823011226e-08 5.747373687942121e-06 1.93241905778808e-08 2.2226301153496766e-10 1.0576820951696415e-07 -1.943914513309382e-08 -1.40092040189921e-07 2.2347440866130734e-08 -1.9740889655414482e-07 -1.4555906264573781e-08 -3.4643817320637507e-08 -2.95603592392949e-08 2.421377321777387e-07 -6.21843182948284e-08 -3.7979432798116534e-08 -8.065746829909397e-08 -6.546224529864494e-07 5.103862738609253e-07 -2.9266207597328817e-07
PC7 5.430085816131399e-07 4.023849390240739e-08 2.107030729789513e-08 6.625107768201152e-08 -2.0988305693343273e-08 5.04775610153593e-07 1.9324190577880783e-08 4.757122390419577e-06 2.3829454222307739e-07 -6.708041571741982e-08 -2.981123494202949e-08 3.8662384793341716e-07 7.130003768375623e-08 2.932073077864777e-07 -5.288061781644232e-08 -1.6738467597113574e-07 -1.1821978578707552e-07 -3.127932167182846e-08 6.628324245708982e-08 -4.772477352881545e-08 -1.1279137894218743e-07 -2.999124074958643e-07 -6.024572606197605e-07 1.3317016198160393e-06
PC8 5.5226982022407505e-08 8.551740524270469e-08 9.529998749021588e-08 -5.90132652114705e-08 -3.7186438984538614e-07 -7.037196713463993e-09 2.2226301153498266e-10 2.3829454222307733e-07 4.823103195703139e-06 4.277232006260255e-09 1.638068860115446e-07 -2.3545846614476517e-07 8.390430163953509e-08 -5.390503651410235e-08 5.840203299458645e-08 -1.1034191641564849e-07 3.1988851142522986e-08 9.666791900269657e-08 -3.795699823176313e-08 -3.368807480704222e-08 9.539478720541251e-08 2.5753972589769375e-07 3.67868385302293e-07 -9.602904407587166e-07
PC9 7.89532079868781e-07 -4.420235109226286e-09 9.925306579161115e-09 -3.1795977599407374e-07 2.319723963108107e-07 -6.63395343787182e-08 1.0576820951696422e-07 -6.708041571741987e-08 4.277232006260286e-09 4.567113309929784e-06 -5.06535536434017e-08 -1.4846158134755439e-07 -5.6284922181984273e-08 -1.4354826886970037e-07 -7.531214571499878e-08 6.9222397092252776e-09 8.705482875352691e-08 1.3731438346056865e-07 -1.4780540288589442e-07 -6.445412907751948e-08 -8.101322622433419e-08 -9.767680828694136e-08 7.33041549850956e-07 5.16689501024366e-07
PC10 5.953322390412465e-08 4.032193196989461e-08 -1.8114328220477714e-08 3.433348401166612e-08 8.395272378933601e-08 -8.550612279575333e-08 -1.9439145133093846e-08 -2.981123494202952e-08 1.6380688601154462e-07 -5.0653553643401665e-08 4.227890726711677e-06 -2.2838262399989227e-07 1.5466929238482347e-07 -2.0187618508407608e-07 -1.0600972618436597e-07 -6.035749189098529e-08 -1.5989147473531588e-07 1.875507992956741e-08 1.8065655785746075e-07 1.495950767881884e-07 6.208194255114033e-08 4.331335643869168e-07 -8.089986240161752e-07 1.2679068289874566e-07
PC11 2.1138219982827004e-07 -3.817481128266463e-08 5.4863361734820794e-08 1.3637598323397723e-07 1.0011826858008228e-07 -3.0002463063818916e-07 -1.4009204018992098e-07 3.866238479334171e-07 -2.354584661447651e-07 -1.4846158134755446e-07 -2.2838262399989232e-07 4.104411991537072e-06 -4.2077817208807153e-08 -6.544362576998118e-08 -1.3154559173274944e-07 9.175878089946551e-08 1.3193598520860855e-08 1.7536925651905265e-07 -1.7400768079983012e-08 7.605492581234956e-08 1.5907888900814611e-07 3.688736985536382e-07 -1.0886320981825695e-06 4.776296841689826e-07
