 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0004269454293644029 8.735082070099771e-07 -1.1083018799743308e-06 1.517488985588839e-07 4.3931130723149385e-07 -1.1890984537754275e-07 1.408094867221135e-06 6.954094256268921e-07 8.594985435218865e-07 7.883229180685602e-07 2.5886048745511186e-07 3.713780801092092e-06 -2.8035027485489427e-06 1.3651019547241363e-06 -1.2665057403316203e-06 -2.0294116957201586e-06 -1.7855632310762535e-06 -1.6677230866601123e-06 -7.27084977449509e-07 2.3568586315522687e-06 2.1518572776125042e-07 1.733868005436033e-06 -5.0794406740321865e-05 -9.552086586141121e-05 4.4141731444013894e-05 2.4727838740967734e-05 5.383393617628e-05 8.915701399297198e-05
PC1 8.735082070099747e-07 1.656977622353059e-06 -1.4627265167720164e-06 -4.3798308130391694e-08 -7.494452029272802e-08 -3.3693290854386233e-07 4.9574163767181974e-08 1.3613863324107057e-07 8.312496208586229e-08 3.109083699835005e-08 4.80277581594948e-08 -8.880710825678294e-08 4.4588867754463186e-07 -1.250290658579597e-08 -3.3393318895946344e-07 -5.176339550560507e-07 -4.52000766932229e-07 1.6865418367489147e-07 -9.57367547132991e-08 9.770030460395274e-08 -3.035625619253777e-08 7.036117340445575e-07 -1.2933068120618757e-06 3.452168126564734e-06 6.466161967371316e-06 6.306080303586859e-06 4.538477484999414e-06 -2.1677350278371825e-06
PC2 -1.1083018799743252e-06 -1.4627265167720157e-06 3.678757247819768e-05 7.004793631534402e-07 1.0800685040270385e-06 -4.270963745138706e-07 3.806030771308563e-08 -3.716062976585321e-07 8.918886151829816e-07 -2.4941196546033884e-07 4.1397070023039163e-07 -5.154314001290559e-07 -6.988139392373316e-07 4.2103769605153054e-07 -7.834125442979065e-07 2.849065134620714e-07 3.523613061379986e-08 6.300334241194388e-07 2.5134328455418044e-07 -4.733788311756434e-07 -3.0380991694293384e-07 -2.7543328676576304e-06 6.645853923380072e-07 1.4117939201466931e-05 1.3837065932989113e-05 -2.0461722201682696e-05 -7.58295616985372e-07 -1.8915341298922085e-05
PC3 1.517488985588814e-07 -4.379830813039176e-08 7.004793631534399e-07 3.048874527978125e-06 9.698933761013988e-08 7.601911917584236e-07 8.201450994943814e-09 3.476925143850114e-07 -1.241862258256931e-07 -6.831216265734216e-07 9.276722528084638e-08 2.21903448635245e-07 1.2640668756954033e-08 -4.4458874095170226e-07 2.307421115868367e-08 -3.6534777749532084e-08 1.3316255336497816e-07 -3.379600740508324e-07 -3.80383623950311e-07 2.9548181261231636e-07 8.024186128068485e-08 1.2396718821386797e-07 1.9284179621126263e-06 -5.902390351344052e-07 -7.405157962695147e-06 8.903765190917386e-06 1.3949428104633508e-06 5.701009861529807e-06
PC4 4.3931130723149374e-07 -7.494452029272807e-08 1.0800685040270391e-06 9.698933761013979e-08 5.632303439997068e-06 1.2886772120919545e-06 -2.441116842043077e-07 1.306462931099693e-07 -9.560523795065981e-07 2.804783118323811e-07 1.8563152615450014e-07 1.6140895748353147e-07 -6.630867836599554e-07 -3.5284785889918476e-07 -1.0112781766598267e-07 -1.0006074555103155e-07 4.971635834563374e-08 9.435634624344297e-08 -3.1566860936891906e-07 -1.7255563132739852e-07 1.1543065941734408e-07 -4.806688048061806e-07 2.459107031508631e-07 2.91692705160966e-06 -1.3223217052321127e-06 1.0737449459749714e-06 -1.7433347635943156e-07 -6.125159900235014e-06
PC5 -1.1890984537754358e-07 -3.369329085438624e-07 -4.270963745138701e-07 7.601911917584236e-07 1.2886772120919547e-06 1.1656098513181543e-05 3.229387283960338e-07 9.4636570081783e-07 -6.842854312158629e-07 -3.5008619541350465e-07 -2.467622883586288e-07 -8.937427532780335e-07 3.754157131952546e-07 -9.664019168877089e-07 5.187773105630636e-07 -6.118746614424955e-08 -1.0770855273631909e-07 5.71448564001163e-07 -2.6423671485570914e-07 2.884910498909834e-07 8.71310457386366e-08 -7.97276280349346e-07 3.903040817024147e-07 -4.292638233084505e-06 -3.850445603620172e-06 -3.494524849370755e-06 -7.75138657284122e-06 1.2961217101635064e-05
PC6 1.4080948672211345e-06 4.957416376718202e-08 3.806030771308546e-08 8.20145099494387e-09 -2.4411168420430774e-07 3.2293872839603375e-07 1.1234429954583324e-05 -8.084085311117285e-08 2.6321248440503665e-07 1.6795496402488037e-07 3.135036619411265e-08 -3.459909062272322e-07 1.105721478693476e-07 -2.7592746082771e-07 -1.5976175841914525e-07 1.4998539671917666e-08 -7.536895733969442e-08 2.244083376209246e-07 -2.726690711992497e-07 -1.8544523153590313e-07 -4.004750922637047e-07 4.554249249342923e-07 6.14394735639549e-06 -1.0869531798728103e-06 -6.133065898282396e-06 -4.418693382784846e-06 1.812530231020128e-06 -2.5399475878337616e-06
PC7 6.954094256268893e-07 1.361386332410706e-07 -3.7160629765853195e-07 3.4769251438501144e-07 1.3064629310996954e-07 9.463657008178302e-07 -8.084085311117268e-08 9.383338760787068e-06 6.416614818602832e-07 -1.6341209627379169e-07 -9.545187089455415e-08 1.009260503821107e-06 1.5476609404017935e-07 3.6693010319781493e-07 -1.6625576208184005e-07 -2.943064969986728e-07 -2.8618369601247775e-07 -1.5297418202932283e-07 7.588445851577455e-08 6.651419902963483e-08 -1.92581420024029e-07 -3.186864829015524e-06 -4.4061454459139465e-06 -1.3467583077947264e-06 -2.890461233957538e-07 9.289708923667886e-06 -2.5310476781359818e-06 1.1491321321265315e-05
PC8 8.594985435218855e-07 8.312496208586229e-08 8.918886151829818e-07 -1.241862258256931e-07 -9.560523795065983e-07 -6.842854312158633e-07 2.632124844050369e-07 6.416614818602834e-07 1.0114536521367706e-05 3.599465835157922e-07 9.455340803062912e-08 -6.098184860678881e-07 3.9684572213768256e-08 4.9604858774730176e-08 -7.034495528026917e-08 -4.734782825545662e-07 1.8201688254598202e-09 1.2644173436535192e-07 -4.580843088024699e-07 -2.331298204704707e-07 2.971499450053043e-07 -9.24780781458654e-07 3.369054583375013e-06 -1.059844490820892e-07 1.6415924845317086e-06 -1.3065478560144411e-06 -1.2024948957164689e-06 -1.5741721965923546e-07
PC9 7.883229180685625e-07 3.109083699835e-08 -2.49411965460339e-07 -6.831216265734216e-07 2.8047831183238086e-07 -3.5008619541350443e-07 1.6795496402488032e-07 -1.634120962737917e-07 3.59946583515792e-07 8.806658590165078e-06 -3.3088731322526493e-07 4.978928861189461e-08 -4.003455608264906e-07 -2.615271668580604e-08 -6.945283669569855e-07 2.0794777001053832e-07 3.8890829474070497e-07 5.203964815658915e-07 -2.1422153485296435e-07 -6.538987162120425e-08 -4.4694582834614893e-07 -1.028042060036944e-06 1.8756118462731729e-06 1.930411223395359e-06 5.282345636867725e-06 1.964537183773601e-07 -4.430875349966419e-06 4.843707043516341e-06
