(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal
(Intercept) 0.00167113385013324 0.671066098152737 -0.0460712673155951 0.0458530936163694 -1.36460857074751 0.693841388695325 7.60865757488748e-05 2.63408143442405e-05 -0.000104405319238966 -4.25119244838734e-05 -1.11409087683167e-05 3.30641244855824e-07 -2.96330815393762e-05 2.47222963577934e-05 -4.40876533072926e-05 -5.26742169449375e-06 1.29429664730438e-05 -2.95408541847316e-06 8.31162685067794e-06 3.91458248330178e-05 -2.27109456899282e-05 -3.37588618931684e-05 4.30534164394165e-05 -3.96272025283053e-06 2.62972443625518e-05 1.92928039879736e-05 3.62896546081402e-05 3.21732233465438e-05 0.000173910256661647
covarSEX 0.671066098152737 323995.414186214 4702.41474305065 -4702.13806585492 -648796.854242751 324849.573644063 0.500735454031662 -0.062675149682078 -0.28703021546316 0.167862386135563 -0.0925888000940587 0.216640640715271 -0.362626701635462 0.392643786573727 -0.444649929526734 0.446527704756321 -0.176993970539453 0.181905889072992 -0.141690702597974 -0.175574101565544 -0.382480955918117 -0.449980746864082 0.120053499357697 -0.0323656168698457 0.194271768891658 0.236258926604266 0.290203577674591 0.151552809734093 -0.397142837121878
covarYOB -0.0460712673155951 4702.41474305065 162.73121264707 -162.713306397654 -9411.79040746682 4710.07019378558 0.00937508242621471 -0.00883701732620913 0.00387961137699514 -0.00297630077471978 0.000592655130791309 0.00802868598810785 0.0040654551213209 0.0086573439473075 0.000285946733231209 0.00432223160357896 -0.000896440686327787 0.00455868939747313 -0.00296179993816734 0.00273419270247101 -0.0159183186970079 -0.0146919529996315 0.0113597284014957 0.00278614127385401 0.00169423624164921 -0.00696137585174252 -0.00412630514311749 0.00503061191573133 0.012069538278937
covarYOBsq 0.0458530936163694 -4702.13806585492 -162.713306397654 162.698543351069 9411.41416885317 -4709.9705075213 -0.00949769790245021 0.00889585035339306 -0.00375240979147789 0.00301940957752911 -0.000595622812274933 -0.00806036334876954 -0.00404882811771995 -0.00864798763312028 -0.000267732034674774 -0.00429426234840429 0.00090664847354396 -0.00459094529176966 0.00299203996360466 -0.00280306743558318 0.0159184925511293 0.0147132403294965 -0.0114038303985311 -0.00278160729483267 -0.00172952993515215 0.00697985825044572 0.00415379080912779 -0.00505845265767438 -0.0121120218066794
covarSEX_YOB -1.36460857074751 -648796.854242751 -9411.79040746682 9411.41416885317 1299231.69096383 -650531.226419814 -1.00568439468306 0.127171978160923 0.575640381326131 -0.333618224764603 0.187103232472549 -0.436006159912247 0.727832528830338 -0.788046039684645 0.892707134711214 -0.891255989120829 0.352522433296956 -0.360948554598012 0.286337767840257 0.348492286334688 0.766919489875461 0.89921687630248 -0.240625603624316 0.0632564182149005 -0.391003263693851 -0.472456785174615 -0.582835608650906 -0.303392808067744 0.793777965180698
covarSEX_YOBsq 0.693841388695325 324849.573644063 4710.07019378558 -4709.9705075213 -650531.226419814 325729.917340719 0.504972181665338 -0.0645062715420528 -0.288665139583277 0.165803292042966 -0.0945340597860374 0.219412003569679 -0.365270063337418 0.395462950623384 -0.448160373198031 0.444800769119218 -0.175519664591266 0.179095038620227 -0.144665045730242 -0.17295479087149 -0.384473544370237 -0.449289331674299 0.120629713022125 -0.0308598898625186 0.196759660183663 0.236202813484844 0.292679917820397 0.151855284227354 -0.396651694991648
covarPC1 7.60865757488748e-05 0.500735454031662 0.00937508242621471 -0.00949769790245021 -1.00568439468306 0.504972181665338 0.0019148900403853 -0.000291755318978854 0.000321154275908041 -9.82561898504751e-05 -6.40998442909637e-05 -1.32404236687352e-05 3.41625637393568e-05 7.46845234746731e-05 -1.46582170623094e-05 2.75320937738809e-05 -4.33579844527985e-05 0.000212967616278451 1.97638523632711e-05 -9.34250771610917e-05 -0.000160788928822986 -0.00016871759230568 2.5952264102615e-05 5.27486296315074e-05 4.16213620387765e-06 8.17633393023305e-06 4.33939129762651e-05 0.000298076636023731 0.000344415263906895
covarPC2 2.63408143442405e-05 -0.062675149682078 -0.00883701732620913 0.00889585035339306 0.127171978160923 -0.0645062715420528 -0.000291755318978854 0.0015968049926897 5.0569123631501e-05 0.000141640335622124 -3.96017804985929e-05 -1.99452691819196e-06 8.2584678442247e-06 1.94688073307563e-05 9.15796919270971e-06 1.44654587386428e-06 1.64470896851541e-05 -4.13102895251178e-05 8.49436789891819e-06 -5.71389256166486e-05 -3.33988870712222e-07 -2.01049321822782e-05 1.59251954606108e-05 5.61138713807182e-06 8.4465296757834e-06 -1.06700632305661e-05 1.83776895401177e-05 2.85929156968284e-05 2.27945845660364e-06
covarPC3 -0.000104405319238966 -0.28703021546316 0.00387961137699514 -0.00375240979147789 0.575640381326131 -0.288665139583277 0.000321154275908041 5.0569123631501e-05 0.00187253288400007 1.05698411972486e-05 0.000136726135270603 7.47609679223704e-06 4.31759954707071e-05 -3.81776077899929e-05 -0.00021096269428233 1.00981945678962e-05 9.11396680613233e-05 3.2633584007843e-05 -0.000101072738152447 -1.39345229370203e-06 3.08221393947826e-05 6.47272375958738e-07 -8.96777224902737e-05 -0.000108537253521766 6.99137952298046e-05 5.90693837391765e-06 -2.38987102628389e-05 0.000126636281814485 0.000163039796725588
covarPC4 -4.25119244838734e-05 0.167862386135563 -0.00297630077471978 0.00301940957752911 -0.333618224764603 0.165803292042966 -9.82561898504751e-05 0.000141640335622124 1.05698411972486e-05 0.00177629897580214 0.000205395893576905 -8.49624594185007e-05 -1.5163935700167e-05 -0.000175156962919809 0.000107485104293846 5.02087332876898e-05 4.54471572399929e-05 -9.1206074187712e-05 1.33237562171033e-05 -6.59115680038063e-05 -1.82771601955259e-05 4.13824163943786e-05 -1.26755301937436e-06 -6.23175758970417e-05 -2.52431387240874e-05 -8.84392789049095e-06 2.54789324360571e-05 -4.42970962136073e-05 -9.10006076076198e-05
covarPC5 -1.11409087683167e-05 -0.0925888000940587 0.000592655130791309 -0.000595622812274933 0.187103232472549 -0.0945340597860374 -6.40998442909637e-05 -3.96017804985929e-05 0.000136726135270603 0.000205395893576905 0.0017990375346425 1.46069196698071e-05 0.000180661532986873 1.32008084404943e-05 -2.09661569555069e-05 -2.81720257831861e-05 -0.000106843242852705 6.22233379008606e-05 -0.000105938085755895 -9.30932798319596e-06 2.04083074636833e-05 -1.72963032730176e-05 0.000105346387174704 -5.39400945219321e-05 3.74939690110076e-05 2.87233045510146e-05 5.75741950244179e-06 -7.41636954642051e-05 -2.461523630825e-05
covarPC6 3.30641244855824e-07 0.216640640715271 0.00802868598810785 -0.00806036334876954 -0.436006159912247 0.219412003569679 -1.32404236687352e-05 -1.99452691819196e-06 7.47609679223704e-06 -8.49624594185007e-05 1.46069196698071e-05 0.00151143051731023 1.09367049130833e-06 2.01756669209602e-05 3.71766346114807e-05 -9.16664294407318e-06 -4.35902267730588e-05 1.82049189949855e-05 -5.70218487676413e-05 -1.42824387050033e-05 -1.92983924878769e-05 -1.34727348649094e-05 7.75878421483015e-05 -1.55003776361839e-05 -3.65587345105065e-06 -2.75085897790292e-05 -3.46976332925422e-05 3.53882230422788e-05 -3.94469534633491e-06
covarPC7 -2.96330815393762e-05 -0.362626701635462 0.0040654551213209 -0.00404882811771995 0.727832528830338 -0.365270063337418 3.41625637393568e-05 8.2584678442247e-06 4.31759954707071e-05 -1.5163935700167e-05 0.000180661532986873 1.09367049130833e-06 0.00166866118407817 8.11614382058403e-05 -7.08844667993465e-06 -1.58809866738607e-05 0.000137752435719969 1.76183841225196e-05 0.000116994331642386 -1.42029485601946e-05 -6.44596641075469e-05 -4.53331525693569e-05 -2.10173443576317e-05 1.6426383380818e-05 -1.51811466441787e-05 -6.39585204964511e-05 -2.26660388949301e-05 -3.3021455331376e-05 5.60856412317569e-05
covarPC8 2.47222963577934e-05 0.392643786573727 0.0086573439473075 -0.00864798763312028 -0.788046039684645 0.395462950623384 7.46845234746731e-05 1.94688073307563e-05 -3.81776077899929e-05 -0.000175156962919809 1.32008084404943e-05 2.01756669209602e-05 8.11614382058403e-05 0.00168058926142142 -3.81611345930767e-06 6.24242345533788e-05 -8.59881079461156e-05 1.87200739706934e-05 -1.89003220406839e-05 3.72982979265284e-05 -5.77555394996729e-05 7.10026375876667e-06 4.73838758589429e-05 -2.74871749840909e-06 -1.29554560313937e-05 4.0253995381421e-05 1.56079596210478e-05 1.2724357235919e-05 -4.8784500521364e-05
covarPC9 -4.40876533072926e-05 -0.444649929526734 0.000285946733231209 -0.000267732034674774 0.892707134711214 -0.448160373198031 -1.46582170623094e-05 9.15796919270971e-06 -0.00021096269428233 0.000107485104293846 -2.09661569555069e-05 3.71766346114807e-05 -7.08844667993465e-06 -3.81611345930767e-06 0.0016778507033239 -1.05234015300649e-05 -6.34658875530307e-05 -2.70753883252913e-05 -6.32066297723764e-05 -3.00990900743098e-05 1.5143703429128e-05 3.87206121927548e-05 5.80747751465934e-05 -5.80677687898914e-05 -3.9328814056668e-05 -2.78959657779323e-05 -1.49727266931935e-05 3.25110518719789e-05 1.9564902308496e-05
covarPC10 -5.26742169449375e-06 0.446527704756321 0.00432223160357896 -0.00429426234840429 -0.891255989120829 0.444800769119218 2.75320937738809e-05 1.44654587386428e-06 1.00981945678962e-05 5.02087332876898e-05 -2.81720257831861e-05 -9.16664294407318e-06 -1.58809866738607e-05 6.24242345533788e-05 -1.05234015300649e-05 0.0015918694209962 -9.27604682826527e-05 4.79626376199754e-05 -8.95136856477552e-05 -5.07688431470175e-05 -1.67753374042377e-05 -5.73166473004766e-05 2.65210140802766e-05 6.68631154103116e-05 6.56353335017196e-05 2.76961515675692e-05 1.05105504819786e-05 -3.19610430590656e-05 1.07647853207931e-05
covarPC11 1.29429664730438e-05 -0.176993970539453 -0.000896440686327787 0.00090664847354396 0.352522433296956 -0.175519664591266 -4.33579844527985e-05 1.64470896851541e-05 9.11396680613233e-05 4.54471572399929e-05 -0.000106843242852705 -4.35902267730588e-05 0.000137752435719969 -8.59881079461156e-05 -6.34658875530307e-05 -9.27604682826527e-05 0.00166174829029802 -2.5350941069181e-05 -3.06001116481384e-05 -3.87511571993686e-05 3.07578301534671e-05 2.02020263259874e-06 8.42099020936207e-05 9.65895261891235e-06 2.04854112352807e-05 6.1459540751281e-05 8.53549482359629e-06 -4.71726388244565e-05 3.75607509870288e-05
covarPC12 -2.95408541847316e-06 0.181905889072992 0.00455868939747313 -0.00459094529176966 -0.360948554598012 0.179095038620227 0.000212967616278451 -4.13102895251178e-05 3.2633584007843e-05 -9.1206074187712e-05 6.22233379008606e-05 1.82049189949855e-05 1.76183841225196e-05 1.87200739706934e-05 -2.70753883252913e-05 4.79626376199754e-05 -2.5350941069181e-05 0.00158956610533413 1.38116607349324e-05 -4.22163670535233e-06 -3.07081332540801e-05 -5.59499428619453e-05 -1.46938979409163e-05 2.23865295657605e-05 -3.88297538210524e-05 -5.01582461932699e-05 1.9572860938262e-05 -6.5785754306085e-05 1.40970174037259e-05
covarPC13 8.31162685067794e-06 -0.141690702597974 -0.00296179993816734 0.00299203996360466 0.286337767840257 -0.144665045730242 1.97638523632711e-05 8.49436789891819e-06 -0.000101072738152447 1.33237562171033e-05 -0.000105938085755895 -5.70218487676413e-05 0.000116994331642386 -1.89003220406839e-05 -6.32066297723764e-05 -8.95136856477552e-05 -3.06001116481384e-05 1.38116607349324e-05 0.00158697279530956 -3.3146709275375e-05 6.96062630833123e-05 4.13937427722081e-05 9.84950347666114e-06 -7.74578305079398e-05 2.73264078137544e-05 7.97334029888401e-07 -4.50836878579113e-05 0.000117537229430356 1.40232454130194e-06
covarPC14 3.91458248330178e-05 -0.175574101565544 0.00273419270247101 -0.00280306743558318 0.348492286334688 -0.17295479087149 -9.34250771610917e-05 -5.71389256166486e-05 -1.39345229370203e-06 -6.59115680038063e-05 -9.30932798319596e-06 -1.42824387050033e-05 -1.42029485601946e-05 3.72982979265284e-05 -3.00990900743098e-05 -5.07688431470175e-05 -3.87511571993686e-05 -4.22163670535233e-06 -3.3146709275375e-05 0.00160776461656593 -3.15230644832789e-05 -3.63411637527729e-05 4.16185369430857e-06 3.83471045589348e-05 4.38829672492796e-05 -1.82893166839316e-05 -1.34217057939587e-05 -9.95661682770777e-07 1.17689245664501e-05
