 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0005065918750220866 1.1310282146565207e-06 4.855223695604014e-07 2.9180280910193023e-07 1.255337224691697e-06 -2.0593286307889297e-06 3.439407416675952e-07 1.64882554781396e-06 -4.06588144015263e-07 1.6616584318630412e-06 -2.27589703875409e-08 8.457561961649397e-07 -2.1457634631352466e-06 1.2819337423501528e-06 -1.921147852644314e-06 -1.5195526823913573e-06 -7.252603922736499e-07 1.873931376667912e-07 -3.764808057973938e-07 2.080162879775668e-06 1.2551973148403247e-06 1.16536996058215e-05 -6.386377403162262e-05 7.561158661867122e-05 1.3636861216866506e-07
PC1 1.131028214656521e-06 1.8340852386213293e-06 -1.3269062793550698e-06 -9.18054414238491e-08 -1.051642188448706e-07 -2.303098514428079e-07 -5.272009011846575e-09 5.420368671263142e-08 6.469296263499772e-08 2.6831590975936248e-08 -9.613512443755915e-09 -1.358817633410174e-07 4.6803519379409893e-07 6.452702505860715e-08 -3.1638549491676277e-07 -4.366610879976342e-07 -4.081108253424003e-07 7.224941031483404e-08 -2.6742715821174155e-08 1.0425332603757325e-07 -1.0741120139504075e-08 3.490097597359773e-06 -2.537884186620962e-06 7.614701605771633e-06 5.7006877278712856e-06
PC2 4.855223695604034e-07 -1.32690627935507e-06 3.443768560807802e-05 4.677733480099313e-07 1.0651835643372407e-06 -6.848173576630045e-07 -2.3723289531953924e-07 -2.0237773132338208e-07 9.033125711890236e-07 -2.2371992092081952e-07 2.242485658191999e-07 -3.2587550371318395e-08 -4.241188869694928e-07 2.008789081871356e-07 -1.79136392233178e-07 1.406443118814062e-07 -1.5630520747811868e-07 3.732774853596322e-07 -1.240131569262734e-07 -2.2769833357673494e-07 -1.6831323317928596e-07 -5.059019808997981e-07 1.0935606332604015e-06 9.967446258634415e-06 -1.287013187958361e-05
PC3 2.91802809101931e-07 -9.1805441423849e-08 4.677733480099309e-07 3.4768524739252607e-06 6.035561929128739e-08 8.080997671785407e-07 5.964950586875217e-08 2.922462653541074e-07 -1.5761690868705477e-07 -7.314072112595977e-07 1.493076996833059e-07 2.6170635860618e-07 5.072256631016329e-08 -2.968232818564334e-07 1.6163767140848466e-07 -1.3229094438300978e-07 -1.0537912510153258e-08 -1.7920237684181205e-07 -2.3478382765697845e-07 2.237451935167008e-07 1.1939895751464263e-07 1.3751492185747697e-06 9.217608489286898e-07 -7.728045109589967e-06 1.0491557937948555e-05
PC4 1.2553372246916973e-06 -1.0516421884487063e-07 1.0651835643372412e-06 6.035561929128748e-08 6.493547551196156e-06 1.2801483227501864e-06 -1.4410103460478295e-07 1.0259751817069298e-07 -6.289051734335044e-07 4.7218279922880845e-07 1.447859690343246e-07 2.403538148821498e-07 -5.953817960259812e-07 -1.1272177516054964e-07 -1.1518492716455011e-07 -6.453657261902129e-08 1.6274355942982695e-07 -7.440060464134479e-08 -1.8788582401292635e-07 -8.886821057602814e-08 -2.9709715742389853e-08 -1.5429899871773603e-06 2.3689980878991226e-06 -3.1634751141259187e-06 6.245681225375032e-07
PC5 -2.0593286307889293e-06 -2.3030985144280783e-07 -6.848173576630046e-07 8.080997671785407e-07 1.2801483227501857e-06 1.1883959782618134e-05 3.3491446353456336e-07 8.15288516030983e-07 -3.842348479027201e-07 -3.431653424412929e-07 -2.2190254466447595e-07 -7.168934006070857e-07 4.6648097087031164e-07 -9.284371359493793e-07 4.4870719791256444e-07 -6.25669455096804e-08 -4.659836704349076e-08 5.063561382855955e-07 -2.2718768272583457e-07 1.0815019067896714e-07 -5.03565857250667e-08 -9.862946285453107e-07 9.278358437725362e-09 -1.0836390467151604e-06 -3.094038363680713e-06
PC6 3.43940741667597e-07 -5.272009011846317e-09 -2.3723289531953943e-07 5.964950586875218e-08 -1.4410103460478303e-07 3.349144635345634e-07 1.1182766332175945e-05 4.087144179193978e-08 5.993814184050743e-08 2.6739500307393423e-07 1.0723519053864361e-07 -3.2614318163408683e-07 -5.97041796044288e-08 -2.5017376752232136e-07 -1.2178377711988273e-07 -2.9912766722476226e-08 -1.431904264807749e-07 4.028720927977229e-07 -2.8716379106671975e-07 -5.4161379859469247e-08 -2.6765535366171456e-07 6.187742913827812e-08 4.42151583624035e-06 -7.807659921957803e-06 1.4553825754307125e-06
PC7 1.648825547813962e-06 5.420368671263136e-08 -2.0237773132338208e-07 2.9224626535410725e-07 1.0259751817069286e-07 8.152885160309828e-07 4.087144179193952e-08 9.126183324087358e-06 3.5042435135096105e-07 -2.777434904936835e-07 -1.5280738280899347e-07 6.647105693702096e-07 9.778826241780384e-08 5.568428748010615e-07 -1.6900971829437445e-07 -2.3397670101834073e-07 -2.890101847745229e-07 -1.841732052799238e-07 1.6442498949645118e-07 5.202229318922787e-08 -1.3350612016104033e-07 -1.1824197312587733e-07 -4.693323830874697e-06 2.9534171428105463e-06 5.9436749613711695e-06
PC8 -4.065881440152618e-07 6.46929626349977e-08 9.033125711890232e-07 -1.576169086870549e-07 -6.289051734335045e-07 -3.8423484790272007e-07 5.99381418405072e-08 3.50424351350961e-07 9.723093145043465e-06 3.135087711391661e-07 8.088064584057661e-08 -5.947472750633455e-07 2.654255139998544e-08 1.4382605822256787e-07 -2.2765048530273933e-08 -2.0284490214985543e-07 1.617987674761357e-07 7.625928494626481e-08 -2.599143257343473e-07 -2.6646293842040986e-07 2.9766575630141096e-07 -1.8873471223857855e-07 2.0530961175345905e-06 2.5948318230829606e-06 -2.724682778636953e-06
PC9 1.6616584318630412e-06 2.6831590975936307e-08 -2.2371992092081936e-07 -7.314072112595977e-07 4.721827992288083e-07 -3.431653424412932e-07 2.673950030739345e-07 -2.777434904936836e-07 3.135087711391664e-07 8.781405532258783e-06 -3.0410983838589623e-07 -1.3429710317620843e-07 -1.456500953416814e-07 -1.8854516474439602e-07 -3.4494492745162473e-07 3.396282948958984e-08 2.2172406898144772e-07 2.068776272208481e-07 -4.743546791242485e-07 -2.1751165799848296e-07 -2.9131288522505286e-07 -5.980758175299852e-07 3.883473128801358e-06 2.4372252481799765e-06 -3.712420752692395e-06
PC10 -2.2758970387539877e-08 -9.613512443755756e-09 2.242485658191994e-07 1.4930769968330597e-07 1.4478596903432477e-07 -2.2190254466447587e-07 1.0723519053864384e-07 -1.5280738280899355e-07 8.088064584057668e-08 -3.041098383858964e-07 8.978971293322697e-06 -2.797035381832556e-07 1.0086961092640735e-07 -2.6473363435106876e-07 -1.4947254673655e-07 2.1759795563147032e-07 -8.420212910192151e-08 -1.8220649678424905e-07 2.288761907675796e-07 3.4123769992570407e-07 -6.574127222730452e-08 9.187700435987401e-07 -4.6081528748319134e-07 1.9008803480975246e-06 -4.303410251746379e-06
PC11 8.457561961649394e-07 -1.3588176334101752e-07 -3.258755037131859e-08 2.6170635860618003e-07 2.4035381488214963e-07 -7.168934006070854e-07 -3.261431816340871e-07 6.647105693702096e-07 -5.947472750633455e-07 -1.3429710317620848e-07 -2.7970353818325554e-07 8.403269566620178e-06 -1.610633254163364e-07 -7.744137890260978e-08 -1.587834414220066e-07 1.4483816664916296e-07 -4.486368648032772e-09 1.7265039009050874e-07 -8.531074008278046e-09 1.8530137178003176e-07 3.414613107285037e-07 1.1932256665172348e-07 -2.2230656106403293e-06 2.4203691369497035e-07 1.8818203607609517e-07
PC12 -2.1457634631352457e-06 4.6803519379409903e-07 -4.2411888696949247e-07 5.072256631016314e-08 -5.953817960259809e-07 4.6648097087031106e-07 -5.97041796044289e-08 9.778826241780394e-08 2.65425513999855e-08 -1.4565009534168135e-07 1.0086961092640735e-07 -1.610633254163362e-07 7.91878598921436e-06 9.166963421976056e-08 -3.625989501107395e-08 -4.2301927199702844e-07 -1.959256969394426e-07 9.12661135320211e-08 -1.1490043932252088e-07 1.199441990451689e-07 -9.8373669521066e-08 1.0439158330569649e-06 -1.3959793646133342e-06 -1.0610059570802547e-06 5.686047627245477e-07
