 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0009909257383319675 -1.9034656398332683e-06 -1.6528624094582337e-05 -4.500875269955773e-06 1.951540910999791e-06 1.9294677131910745e-06 5.428892736168179e-06 2.294934402621474e-06 6.466578412603095e-07 -5.788489588652859e-07 3.955774631883656e-07 7.037291986870138e-06 -2.7161626365699133e-06 4.599897593562316e-06 -1.3823873842840367e-06 1.2350973594303767e-06 2.7701651135499816e-06 8.607869500379513e-07 4.993032501027006e-06 4.8182875513531115e-06 -3.009664243889151e-07 1.0508871363553743e-05 -0.00016476151955780366 0.00014737420089938955 0.00018687752138448358
PC1 -1.903465639833267e-06 4.147159469824707e-06 -2.864306282003134e-06 5.645306151876995e-07 -2.6893480715708393e-07 -5.204511370376763e-07 5.989445384380683e-08 1.4958443752677206e-07 5.422649078594754e-07 3.389519236468116e-07 3.083034473101347e-07 -2.361137447075287e-07 1.1439605376853738e-06 -2.1111336891938764e-07 -4.403899918731881e-07 -1.0650206717874311e-06 -8.451088153725187e-07 -2.8211353287281194e-08 -3.5436431955656433e-07 2.855480731178735e-07 2.66699968702255e-07 8.51758965500652e-06 6.296306070409149e-06 1.2524937287778604e-05 -6.9287010464418785e-06
PC2 -1.652862409458234e-05 -2.864306282003132e-06 8.410249960844504e-05 2.1871931997341552e-06 2.2724141454824983e-06 -1.4801787927887672e-06 -1.0555594269904973e-06 1.1908688363631143e-06 6.995821524460444e-07 7.464955040382369e-07 6.351558137467653e-07 -4.5646591233401744e-07 1.0702521319861259e-07 1.4178262750924868e-06 1.135112680625676e-06 -2.463990237589822e-07 -1.6759544855763573e-06 2.4965154826880103e-06 1.3260753315080684e-06 -3.1780618599222477e-06 -4.2055122557688665e-07 1.572902825667785e-06 2.4542135528766557e-05 -1.4041477009010857e-05 -2.1782815032423366e-05
PC3 -4.500875269955772e-06 5.645306151877001e-07 2.1871931997341552e-06 8.851527091640893e-06 1.385257565770597e-07 2.0110188078594848e-06 -1.6645855673119635e-08 1.2227088388979875e-06 2.55273912082007e-07 -1.1193586803912168e-06 2.037430207812454e-07 -4.2103335343712225e-07 2.848936459454304e-07 -1.6830966048126298e-06 -3.10473188895084e-07 -9.007796787885275e-08 4.2783674130436666e-07 -7.85976793255884e-07 -9.654194653371033e-07 6.13572875707747e-07 5.502228685289352e-07 3.4854341234363024e-06 5.135161118435959e-06 3.1049292223401735e-06 1.0349160220025818e-05
PC4 1.951540910999794e-06 -2.6893480715708425e-07 2.2724141454825e-06 1.3852575657705985e-07 1.2909581360343512e-05 3.3257564184824624e-06 -1.2645001576927063e-06 3.810890947817352e-07 -1.9549815353036736e-06 -9.099015385173501e-08 6.899631899520958e-07 3.071877396819936e-07 -1.6051263338480433e-06 -4.913541312002802e-07 -6.847096723800642e-08 1.232709884010363e-07 -3.8582772390404775e-07 5.244169348157749e-07 -8.342623126255239e-07 -1.593123323343641e-07 1.1747955423107803e-07 -1.9642210494774788e-07 7.312184627340183e-06 6.140820316530706e-06 -2.828660722696238e-05
PC5 1.9294677131910767e-06 -5.204511370376764e-07 -1.4801787927887649e-06 2.011018807859485e-06 3.3257564184824616e-06 2.767121769183653e-05 -1.3545658598282672e-07 3.5215123816132963e-06 -1.8343412015663085e-06 -1.0842724246856211e-06 -7.416084411646262e-07 -1.5607690686612333e-06 3.620317636410096e-07 -2.3292414807805813e-06 5.635378283956845e-07 -6.251118539124308e-07 -2.1570197432326665e-07 1.718732014745369e-06 -3.273651787479173e-07 1.3679108097016224e-06 6.587949209002812e-07 -1.2110091459252356e-05 -4.69612624101492e-06 -8.500480973258905e-06 2.319163517692393e-05
PC6 5.428892736168175e-06 5.989445384380706e-08 -1.0555594269904959e-06 -1.664585567311927e-08 -1.2645001576927058e-06 -1.354565859828268e-07 2.644829690153322e-05 2.093677182705174e-07 7.239991972140007e-07 1.4221811910905442e-07 -6.762233172921628e-07 -1.3001178546890992e-07 3.5282469911255575e-07 -4.3487574839892194e-07 5.30524607249873e-07 1.180731092292992e-06 -9.938661368565865e-07 9.746774638496107e-07 -7.678129582808711e-07 -9.065801620451156e-07 -6.338015866932722e-07 2.7088438945908914e-06 -3.2081856620623e-06 5.513270767937447e-06 -1.900378749101938e-05
PC7 2.2949344026214718e-06 1.4958443752677225e-07 1.1908688363631136e-06 1.2227088388979873e-06 3.810890947817353e-07 3.5215123816132938e-06 2.0936771827051719e-07 2.108021849990711e-05 5.308929468875421e-07 -7.791624339459933e-07 9.613732930452e-08 2.1596097134602637e-06 1.094570774980556e-06 7.576591187340683e-07 -1.9593267785184696e-07 -1.0806493110366553e-06 -7.214711426119347e-08 7.410009202735739e-07 2.5267715910423495e-07 -6.263522192369125e-07 -2.9002469420725004e-07 -3.356181459325762e-06 1.4462411405431291e-05 -2.8888347470269075e-05 1.5426716214481474e-05
PC8 6.466578412603061e-07 5.422649078594757e-07 6.995821524460434e-07 2.5527391208200696e-07 -1.9549815353036744e-06 -1.8343412015663106e-06 7.239991972139994e-07 5.308929468875422e-07 2.4107088735278946e-05 1.9601537485872624e-07 1.2912647325832595e-06 -1.4461442030029415e-06 3.4059973632215534e-07 9.339489584973687e-08 8.409225868466168e-09 -8.56175527411064e-07 1.6506995591435042e-07 -6.202376223227689e-07 -1.9258152316412185e-06 -2.748863259720255e-07 1.0345502445743372e-06 2.8961911622129155e-06 4.625828332218455e-06 -2.2667341578269096e-05 -2.2301690470785063e-06
PC9 -5.788489588652842e-07 3.389519236468116e-07 7.464955040382362e-07 -1.119358680391217e-06 -9.099015385173503e-08 -1.0842724246856214e-06 1.4221811910905474e-07 -7.791624339459937e-07 1.9601537485872606e-07 2.084738292570928e-05 -1.5644931067505792e-06 2.3875242718304425e-07 -1.785492657967208e-07 -1.3257436845944747e-07 -4.09134049875899e-07 1.4799112136092363e-07 9.155821074539938e-07 6.925927170188072e-07 -4.4141068792190747e-07 -6.126612513428215e-07 -1.213098125828611e-06 6.9628683581686e-06 -3.899462063965386e-06 6.206565410985512e-07 1.8111569058989722e-05
