 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.00045791812253210537 1.2232114667743324e-06 -8.691945277934566e-07 1.4350877566559234e-07 8.127051458449304e-07 -3.473035528505555e-07 1.1355666549085362e-06 7.349956531573364e-07 6.524082016992209e-07 8.072874290520581e-07 1.0654579235291951e-07 3.3673057987272727e-06 -2.667085508168465e-06 1.0598542592320375e-06 -1.1267083885165996e-06 -1.7139306969761032e-06 -1.7377369008001867e-06 -1.3545552286899978e-06 -7.201827254489837e-07 2.300173972011775e-06 3.4493796930328857e-07 2.70880623325315e-06 -5.970657542174923e-05 -0.00010472297806554216 4.396034368443571e-05 3.3177897880159645e-05 6.367845717516479e-05 9.76992257049312e-05
PC1 1.2232114667743339e-06 1.7448007204184098e-06 -1.3809434155612523e-06 -6.853019070219053e-08 -5.447092333353555e-08 -3.398708512321494e-07 2.4561453804897356e-08 1.3779509171737704e-07 1.1301559939843131e-07 3.0476817052766e-08 6.690402389114495e-08 -9.003925741442522e-08 4.2749059306685706e-07 -1.824556818298943e-08 -3.3022180179398256e-07 -5.157006238252648e-07 -4.44884675780279e-07 1.3274085567671886e-07 -9.367830203155936e-08 1.0607094103210437e-07 -2.5948740016043915e-08 6.276846293760493e-07 -9.808373117719593e-07 3.919733527036802e-06 6.8507991723920285e-06 6.271547348676852e-06 4.87518715776217e-06 -2.438508124377095e-06
PC2 -8.691945277934537e-07 -1.3809434155612521e-06 3.525806111843854e-05 6.249282878395432e-07 1.054016210784301e-06 -3.879000412506109e-07 -8.758924358390482e-09 -2.750929078557656e-07 8.187131286316825e-07 -2.8578265834989895e-07 3.4152720802435887e-07 -4.116662684407209e-07 -6.04773576838424e-07 4.234677487207581e-07 -6.84102981330189e-07 2.923348364661259e-07 5.980271659383879e-09 6.091478594151188e-07 3.2594099681933505e-07 -3.84326312182713e-07 -2.3892774849341206e-07 -2.380711658058073e-06 1.3474802507131197e-06 1.2832118228180184e-05 1.1524144918066649e-05 -1.974960046816133e-05 -3.691966920543129e-07 -1.7972175315489194e-05
PC3 1.4350877566559219e-07 -6.853019070219041e-08 6.24928287839543e-07 3.1247821844763945e-06 7.502227141226786e-08 7.78798182990216e-07 1.8774597928145307e-08 3.290877663780367e-07 -9.7188916186393e-08 -6.667878447526377e-07 7.875176985939084e-08 1.8720772185636962e-07 4.276719737958094e-08 -4.237544194494764e-07 2.8437534576119752e-08 -3.5356073120040804e-08 1.1811206317451728e-07 -2.846682434172457e-07 -3.646322797285241e-07 2.504012120804155e-07 8.388636307185559e-08 3.226697502479235e-07 1.918262582148029e-06 -6.261602146006703e-07 -7.67269128027575e-06 9.552799703646378e-06 2.5482491598905973e-06 5.010814623256508e-06
PC4 8.127051458449292e-07 -5.447092333353552e-08 1.054016210784301e-06 7.502227141226786e-08 5.89615197865282e-06 1.1981493483620537e-06 -2.4163332931111476e-07 9.922360055945121e-08 -8.716204632848785e-07 3.061689408292341e-07 1.9285637323669229e-07 1.62554197366173e-07 -6.584737788691137e-07 -3.6721143791273273e-07 -9.461476244320638e-08 -1.0284257730007487e-07 2.753930966975751e-08 4.1579054493894015e-08 -3.1103382292271465e-07 -1.4418662838742553e-07 1.1494402148857387e-07 -9.76878541934138e-07 1.274209717548282e-06 3.911513415519969e-06 -1.5650133751422337e-06 3.982231224061453e-07 1.511668002330374e-08 -7.293508187868586e-06
PC5 -3.473035528505561e-07 -3.3987085123214955e-07 -3.879000412506101e-07 7.787981829902155e-07 1.1981493483620535e-06 1.152902581333909e-05 3.10556526622404e-07 8.605314525337155e-07 -5.951720528326661e-07 -3.0354991551001897e-07 -1.905896191317925e-07 -8.149727240232455e-07 3.921150552996e-07 -8.675681750186003e-07 4.669551947972032e-07 -8.985127395868585e-08 -1.0070606382077611e-07 5.209903660647228e-07 -2.396396640586093e-07 2.525576097530817e-07 4.029113010570884e-08 -1.1460152963542524e-06 1.1489740235875273e-06 -3.5636357485182488e-06 -3.577986906868604e-06 -4.415080416851776e-06 -7.276422885060861e-06 1.2153298810952478e-05
PC6 1.135566654908536e-06 2.4561453804897415e-08 -8.758924358390032e-09 1.8774597928145237e-08 -2.4163332931111465e-07 3.105565266224042e-07 1.0906315668267023e-05 -3.243028112504465e-08 2.6977718747999503e-07 1.5201580714024284e-07 5.080114268361605e-08 -3.100919404684548e-07 1.2709030173766277e-07 -2.2299177182380233e-07 -1.84244341017838e-07 -6.576609613274254e-09 -9.955082218134e-08 2.092313478277074e-07 -2.7683463040129603e-07 -1.2539775977184913e-07 -3.7279659703084565e-07 5.478086082821062e-07 5.557251037221586e-06 -4.291855170157371e-07 -6.089270486624947e-06 -3.4289520040894e-06 6.410168885964416e-07 -2.0775627394651908e-06
PC7 7.349956531573364e-07 1.377950917173771e-07 -2.7509290785576556e-07 3.290877663780364e-07 9.922360055945112e-08 8.605314525337153e-07 -3.243028112504464e-08 9.1440300921108e-06 5.343362499930141e-07 -1.4452415181198643e-07 -1.2223414647626702e-07 8.93819060254058e-07 9.92536762672116e-08 3.1671317343062727e-07 -1.400361796299413e-07 -2.997762117466005e-07 -1.9599227211475166e-07 -1.3512706534747937e-07 8.740845345738535e-08 5.4881818549270283e-08 -2.031149776351362e-07 -2.5838037964381324e-06 -4.448379646185079e-06 -1.150917076427363e-06 -2.386571468636062e-07 9.157404045190443e-06 -2.887340540128175e-06 1.1062303948744976e-05
PC8 6.524082016992205e-07 1.1301559939843131e-07 8.187131286316824e-07 -9.718891618639305e-08 -8.716204632848783e-07 -5.95172052832666e-07 2.6977718747999513e-07 5.343362499930141e-07 9.811432033165683e-06 2.8509741033619697e-07 7.874427938500808e-08 -5.499998582989615e-07 9.770921994918742e-08 5.1219950850359115e-08 -1.1058047948026035e-07 -4.1590811505723117e-07 1.3771175869072214e-09 1.1240156132896392e-07 -3.8321224186291733e-07 -2.3622982723755155e-07 2.2056678147932307e-07 -7.101266611519014e-07 3.3838918508277966e-06 -3.9371957550664535e-07 8.129991365912701e-07 -1.4078048370525567e-06 -1.327982140960504e-06 -1.1305672922542161e-07
PC9 8.072874290520574e-07 3.0476817052766023e-08 -2.85782658349899e-07 -6.667878447526382e-07 3.061689408292341e-07 -3.0354991551001945e-07 1.5201580714024268e-07 -1.4452415181198656e-07 2.8509741033619665e-07 8.65758463713371e-06 -2.739920605910054e-07 2.3330846476820273e-08 -3.6358909554587095e-07 -3.522549080505642e-08 -6.129769787406705e-07 2.0427762558713512e-07 4.0428782983836853e-07 4.878739134510139e-07 -1.9796492311249354e-07 -1.0320623168791197e-07 -4.196761974716704e-07 -1.3011824023907895e-06 2.2329309273642266e-06 1.851127194993529e-06 5.008414995139617e-06 -2.3808291469190409e-07 -4.069439462254713e-06 4.343202198887082e-06
