 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.00028618608309527097 7.178331794225915e-07 -6.111995114563626e-07 7.77649315460634e-08 4.2762868832374656e-07 -1.7838811916817673e-07 7.721019983936875e-07 4.999824274126985e-07 5.154348610690783e-07 5.3902779402108e-07 8.760417283832803e-08 2.232455473675239e-06 -1.6879697574589475e-06 7.518700544248491e-07 -7.632123669751843e-07 -1.1725740310062927e-06 -1.152265590613805e-06 -9.286378899317678e-07 -4.821630309262055e-07 1.5297231522681146e-06 1.5424694613348692e-07 1.4817876358226777e-06 -3.6631568191120336e-05 -6.501439317113725e-05 2.8399509708995192e-05 1.9843437026510225e-05 3.862068977014863e-05 6.091080439989809e-05
PC1 7.178331794225901e-07 1.0963645235856949e-06 -9.087508262792392e-07 -3.5950492259771623e-08 -3.969728181414985e-08 -2.2162795082952677e-07 1.5095865168191284e-08 8.753439121706385e-08 6.491003044833678e-08 1.8208796718673868e-08 4.149570199099369e-08 -5.3936035996548293e-08 2.763383680741817e-07 -1.0692210169419834e-08 -2.1326842878880332e-07 -3.361504112192258e-07 -2.8519878486533e-07 9.015749034824978e-08 -5.9085276716031465e-08 6.780834658940801e-08 -1.601714524265702e-08 4.10178171622423e-07 -6.973072786666737e-07 2.4206160678860775e-06 4.321173942174029e-06 3.996067155007941e-06 2.994812571581712e-06 -1.4857016203023543e-06
PC2 -6.111995114563609e-07 -9.087508262792392e-07 2.2981684333650537e-05 4.214150171739236e-07 6.890526059315846e-07 -2.5989304932019066e-07 -5.913556096093171e-09 -2.0300629844295475e-07 5.499186704726634e-07 -1.8754555799659132e-07 2.1872347920653494e-07 -2.7590643311262194e-07 -4.0671839005498087e-07 2.7798040801432005e-07 -4.513664438320627e-07 1.821237976069865e-07 1.4330281142391339e-08 3.9354497131698445e-07 1.855009378294327e-07 -2.6245480328915495e-07 -1.6741296863738507e-07 -1.5858330693880604e-06 8.101575036132028e-07 8.55543768190706e-06 7.803012092932836e-06 -1.2868393551288772e-05 -3.1763663510460603e-07 -1.1764319359465355e-05
PC3 7.776493154606342e-08 -3.595049225977166e-08 4.214150171739233e-07 1.9870728997428454e-06 5.361870198818658e-08 4.95800121815026e-07 1.1481842978607287e-08 2.1689652667548888e-07 -7.002677976911334e-08 -4.3129669232310905e-07 5.454725951684208e-08 1.2616978583015882e-07 2.2379815307015648e-08 -2.7508328672522464e-07 2.011231110874328e-08 -2.533399509466183e-08 8.026579582211785e-08 -1.9114646972245144e-07 -2.3754876493710775e-07 1.7043989283224064e-07 5.275415739376664e-08 1.6174220499940456e-07 1.245487414142051e-06 -3.8922849179743623e-07 -4.809968419997827e-06 5.966749296208884e-06 1.35017802714658e-06 3.4219418307526457e-06
PC4 4.2762868832374714e-07 -3.969728181414981e-08 6.890526059315844e-07 5.3618701988186587e-08 3.721689840647066e-06 7.910447296029965e-07 -1.5707444875065307e-07 6.673859898175548e-08 -5.775755555123173e-07 1.992551097494464e-07 1.1934151737153806e-07 1.036343864619206e-07 -4.2223146775508674e-07 -2.3043463464790655e-07 -6.694750260786845e-08 -6.936243392137163e-08 2.484453795846661e-08 3.775866251405025e-08 -2.0955410508802275e-07 -9.741902690549154e-08 7.453954324943584e-08 -5.325216173058731e-07 5.716952323335144e-07 2.2552069888895574e-06 -8.298049142882427e-07 3.7445635338797956e-07 4.058560876839312e-09 -4.35361204322444e-06
PC5 -1.7838811916817575e-07 -2.2162795082952672e-07 -2.598930493201911e-07 4.958001218150259e-07 7.910447296029966e-07 7.4385985655499e-06 1.9848981369922695e-07 5.694467871923926e-07 -4.033256054874159e-07 -2.0408205457619064e-07 -1.3285966846791347e-07 -5.462014630657663e-07 2.5116151625289717e-07 -5.732232217546956e-07 3.103151138435881e-07 -5.59082274474937e-08 -6.586952256686435e-08 3.448805587703778e-07 -1.6248067010198145e-07 1.7472629041189044e-07 3.561399481578347e-08 -6.847020398570134e-07 5.976664767303806e-07 -2.472353240677277e-06 -2.3686744077928706e-06 -2.65941293638493e-06 -4.831094218719759e-06 8.071234197429915e-06
PC6 7.721019983936875e-07 1.509586516819123e-08 -5.913556096093087e-09 1.148184297860727e-08 -1.570744487506531e-07 1.98489813699227e-07 7.067900387686555e-06 -3.479329953702421e-08 1.7802792360215164e-07 1.0247458064797848e-07 2.7790940323922162e-08 -2.004071652718152e-07 7.788249581157679e-08 -1.5785773568576905e-07 -1.1481345722062019e-07 -5.242050503135722e-09 -6.180095194955871e-08 1.3142214903284453e-07 -1.8564310869078923e-07 -8.953457686402568e-08 -2.4271091943077494e-07 2.8486569805507275e-07 3.74890655112624e-06 -4.430826789143393e-07 -3.929843571589246e-06 -2.4642635226420182e-06 6.93629436880689e-07 -1.4020056290332072e-06
PC7 4.999824274126982e-07 8.753439121706386e-08 -2.0300629844295485e-07 2.1689652667548888e-07 6.673859898175541e-08 5.694467871923929e-07 -3.4793299537024155e-08 5.922354312345533e-06 3.6847745661303264e-07 -9.676064027627062e-08 -7.530458300575296e-08 6.027432068626745e-07 7.704792206917116e-08 2.178086154185492e-07 -9.453981290562025e-08 -1.9913490212426863e-07 -1.432006213183053e-07 -8.985623351898044e-08 5.243863696442155e-08 4.164404388484252e-08 -1.3031627699761434e-07 -1.830330183826485e-06 -2.80585852655741e-06 -7.408991903512505e-07 -1.613867672176964e-07 5.861553180613935e-06 -1.8031037047361695e-06 7.206729666427224e-06
PC8 5.15434861069079e-07 6.491003044833674e-08 5.499186704726638e-07 -7.002677976911322e-08 -5.77575555512317e-07 -4.0332560548741573e-07 1.7802792360215154e-07 3.684774566130328e-07 6.361212015051824e-06 1.9366885116923716e-07 5.775417754330494e-08 -3.684259147240079e-07 4.7581080614591794e-08 3.3398376711646106e-08 -6.281922268551616e-08 -2.7979932315769454e-07 -3.880492263860935e-09 7.778630136363725e-08 -2.5313535052320174e-07 -1.5603662847309274e-07 1.6132332648309011e-07 -5.478352473714602e-07 2.2318627783343693e-06 -1.7843893459771242e-07 6.697934885588332e-07 -9.1513658053663e-07 -8.250093481238585e-07 -1.1782613493758926e-07
PC9 5.390277940210802e-07 1.820879671867392e-08 -1.875455579965914e-07 -4.3129669232310884e-07 1.992551097494463e-07 -2.040820545761908e-07 1.024745806479786e-07 -9.676064027627028e-08 1.9366885116923734e-07 5.592995112562492e-06 -1.853752984211359e-07 2.2247629890580085e-08 -2.423382045082898e-07 -2.2037121469656925e-08 -4.1092528011172245e-07 1.3260031373439944e-07 2.570448102876749e-07 3.2108579364871375e-07 -1.2258715870257955e-07 -5.9257678864724796e-08 -2.783037118673806e-07 -7.821764344798798e-07 1.3956512239579121e-06 1.2139028686350383e-06 3.211985050434498e-06 -7.559616808189043e-08 -2.735759009098207e-06 2.900060162598706e-06
PC10 8.760417283832793e-08 4.149570199099365e-08 2.187234792065348e-07 5.45472595168422e-08 1.1934151737153812e-07 -1.3285966846791357e-07 2.779094032392229e-08 -7.530458300575319e-08 5.775417754330503e-08 -1.8537529842113602e-07 5.805258909328221e-06 -2.0144508039059234e-07 7.306051625796551e-08 -1.9409326370226617e-07 -2.6462253630034895e-08 1.223835008503896e-07 -8.983648961343928e-08 -4.907052221405384e-08 1.3497481798569592e-07 3.1224874094468694e-07 -8.433764575700656e-08 2.0099082722474988e-07 1.2852503189071365e-06 1.4271359267875695e-06 1.6177231369388088e-06 -4.81301623557661e-06 -1.5010599801326003e-06 4.4734476988724e-07
PC11 2.2324554736752377e-06 -5.393603599654831e-08 -2.759064331126218e-07 1.2616978583015895e-07 1.036343864619206e-07 -5.462014630657661e-07 -2.0040716527181517e-07 6.027432068626749e-07 -3.6842591472400784e-07 2.2247629890579992e-08 -2.0144508039059224e-07 5.530390014027092e-06 -1.0606316637846579e-07 -3.2959588841088185e-08 -2.1825557424056504e-07 1.2800655181624436e-07 1.0967260539855014e-07 1.6003163679436692e-07 -6.432642690976497e-09 2.9169744566673425e-07 1.6184367884704242e-07 1.7918155318647162e-07 -8.715139667274683e-07 -3.0250465471150608e-06 1.4712957296529185e-06 -1.2253689692101306e-06 1.2802704831918197e-06 1.5979056492138413e-06
PC12 -1.6879697574589477e-06 2.763383680741815e-07 -4.067183900549808e-07 2.2379815307015575e-08 -4.2223146775508664e-07 2.511615162528971e-07 7.788249581157683e-08 7.704792206917092e-08 4.758108061459189e-08 -2.4233820450828974e-07 7.306051625796562e-08 -1.0606316637846574e-07 4.900987185563279e-06 1.384164519372856e-07 -1.2523738139877022e-08 -2.4973370189047253e-07 -7.656282352307711e-08 2.0278689982666013e-08 -6.124209267254124e-08 4.7585921424528914e-08 -1.2570600093684126e-07 6.548235250093553e-07 6.266814305799762e-07 2.7835352215417503e-06 -2.9257526619268257e-06 -2.1645135234409704e-07 -4.251358453270149e-06 -6.524394363019545e-07
PC13 7.518700544248484e-07 -1.0692210169419839e-08 2.7798040801432e-07 -2.750832867252246e-07 -2.3043463464790668e-07 -5.732232217546958e-07 -1.5785773568576907e-07 2.1780861541854926e-07 3.3398376711646145e-08 -2.2037121469657008e-08 -1.9409326370226625e-07 -3.295958884108807e-08 1.3841645193728572e-07 5.030341982588207e-06 -3.49891605965885e-07 4.835561738256787e-07 2.7475951575990507e-07 2.478345182010717e-08 -9.227734505753055e-08 -4.72202463542466e-08 1.5830995093312948e-08 -3.1921994473170007e-07 -4.420368712714492e-07 3.908948267541861e-07 2.594510216323519e-06 2.2581001692600015e-06 3.659241355343571e-06 -2.4166450358398356e-06
PC14 -7.63212366975184e-07 -2.1326842878880332e-07 -4.513664438320627e-07 2.01123111087432e-08 -6.694750260786853e-08 3.1031511384358817e-07 -1.1481345722062016e-07 -9.453981290562035e-08 -6.281922268551603e-08 -4.1092528011172223e-07 -2.646225363003502e-08 -2.1825557424056507e-07 -1.2523738139877062e-08 -3.49891605965885e-07 5.415608533499029e-06 -8.856939385023149e-08 1.0415571175456369e-07 -1.1698622821598016e-07 6.158505794459108e-08 -3.3786466754957626e-08 -5.3528706047751484e-08 -7.563455014089128e-07 1.91925262040595e-06 -2.7692917410881942e-06 -3.0864596796347012e-06 -2.142013800835144e-06 4.637528479865852e-06 3.3738276635861834e-07
PC15 -1.1725740310062921e-06 -3.361504112192258e-07 1.8212379760698627e-07 -2.5333995094661893e-08 -6.936243392137157e-08 -5.59082274474936e-08 -5.2420505031358494e-09 -1.9913490212426866e-07 -2.797993231576946e-07 1.3260031373439946e-07 1.2238350085038945e-07 1.2800655181624423e-07 -2.497337018904725e-07 4.835561738256787e-07 -8.856939385023148e-08 5.234439615240756e-06 2.5947305111770903e-07 -3.923222081423783e-07 2.895501105661261e-09 -6.347956941358943e-08 4.5421332788029155e-08 2.573437350588438e-06 -3.6068643397444404e-06 9.475725518649934e-07 -5.302489965006647e-07 2.2773835682471876e-06 3.1321062693197514e-07 -3.769641227278935e-06
PC16 -1.1522655906138057e-06 -2.8519878486533005e-07 1.4330281142391379e-08 8.026579582211785e-08 2.484453795846659e-08 -6.586952256686433e-08 -6.180095194955864e-08 -1.4320062131830526e-07 -3.880492263860867e-09 2.570448102876751e-07 -8.983648961343938e-08 1.0967260539855011e-07 -7.656282352307715e-08 2.7475951575990496e-07 1.0415571175456366e-07 2.5947305111770913e-07 5.212513856459282e-06 -2.155486860145531e-07 -5.3353875470841964e-08 -2.7532393404604475e-07 1.499583850036059e-08 -1.4323307777507338e-07 -1.1650191504447807e-06 3.5171847217887366e-07 4.2137496258394155e-06 -3.050367692966082e-06 -1.2175150848463094e-07 2.3982301643361958e-06
PC17 -9.286378899317679e-07 9.015749034824968e-08 3.935449713169848e-07 -1.9114646972245123e-07 3.775866251405025e-08 3.448805587703775e-07 1.3142214903284437e-07 -8.985623351898039e-08 7.778630136363719e-08 3.210857936487138e-07 -4.907052221405389e-08 1.6003163679436692e-07 2.027868998266596e-08 2.478345182010721e-08 -1.1698622821598019e-07 -3.923222081423781e-07 -2.1554868601455302e-07 4.847641956757704e-06 1.8106672370995476e-07 -1.2883863158104744e-07 2.6030025580365892e-08 -2.551651338205648e-06 4.000466340076946e-06 2.4542859986965145e-06 -2.186376112398064e-06 -7.632050559288064e-07 -1.8327363506932348e-06 -3.5893584330839026e-06
PC18 -4.821630309262054e-07 -5.9085276716031366e-08 1.8550093782943245e-07 -2.3754876493710775e-07 -2.095541050880228e-07 -1.624806701019815e-07 -1.8564310869078942e-07 5.243863696442151e-08 -2.5313535052320174e-07 -1.2258715870257945e-07 1.3497481798569595e-07 -6.432642690976577e-09 -6.124209267254116e-08 -9.227734505753054e-08 6.1585057944591e-08 2.8955011056611386e-09 -5.3353875470841924e-08 1.8106672370995468e-07 4.664497053292125e-06 -8.093188337939679e-08 -5.2697015761657065e-09 -5.13176272289376e-07 6.09143700938098e-08 2.573468345959735e-06 -5.320652998901797e-06 1.6155958331938592e-06 -4.1109199043750843e-07 -3.465155253767392e-06
PC19 1.5297231522681144e-06 6.780834658940807e-08 -2.624548032891552e-07 1.7043989283224067e-07 -9.741902690549132e-08 1.7472629041189046e-07 -8.953457686402562e-08 4.164404388484241e-08 -1.560366284730928e-07 -5.925767886472486e-08 3.1224874094468694e-07 2.9169744566673414e-07 4.758592142452906e-08 -4.7220246354246464e-08 -3.378646675495769e-08 -6.347956941358955e-08 -2.7532393404604496e-07 -1.2883863158104744e-07 -8.093188337939684e-08 4.765299392596586e-06 2.308256395677098e-07 1.0606158622381275e-07 -7.344425060943443e-08 -2.575396565545628e-06 2.342591519940455e-06 -2.7011724986491525e-06 -2.3516967801788875e-06 5.5644056098659234e-06
PC20 1.5424694613348584e-07 -1.6017145242656937e-08 -1.6741296863738545e-07 5.275415739376664e-08 7.453954324943585e-08 3.5613994815783396e-08 -2.4271091943077494e-07 -1.3031627699761413e-07 1.6132332648309014e-07 -2.7830371186738054e-07 -8.433764575700656e-08 1.6184367884704226e-07 -1.2570600093684118e-07 1.5830995093312868e-08 -5.352870604775152e-08 4.542133278802903e-08 1.4995838500360575e-08 2.603002558036594e-08 -5.269701576165869e-09 2.3082563956770964e-07 4.340670849066431e-06 -8.64494417429906e-07 -4.937031795362675e-07 6.749811690925244e-07 3.5369281437299528e-06 1.0191680448659945e-06 1.2312090821393659e-07 -2.103422157507902e-06
proband 1.4817876358226906e-06 4.101781716224309e-07 -1.585833069388072e-06 1.6174220499940363e-07 -5.325216173058738e-07 -6.847020398570136e-07 2.848656980550719e-07 -1.830330183826488e-06 -5.47835247371461e-07 -7.821764344798823e-07 2.0099082722474943e-07 1.791815531864724e-07 6.548235250093576e-07 -3.192199447317014e-07 -7.563455014089126e-07 2.5734373505884363e-06 -1.4323307777507775e-07 -2.5516513382056473e-06 -5.131762722893768e-07 1.06061586223815e-07 -8.64494417429906e-07 0.00046466109312235954 -0.0002487942537218272 -0.00023778950478525913 -1.7024530826409874e-06 2.6747814005969058e-05 1.3436802677655793e-05 -3.7337134724938766e-06
