 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00036160666407980796 7.861541314800284e-07 3.467245863437374e-08 1.9592653802426948e-07 3.0343347632997356e-07 -1.4455778472884204e-06 1.1686741226857889e-06 7.317218933931173e-07 -1.6671885280951422e-07 1.1778753695184325e-06 4.862100314801527e-07 1.871290016218487e-06 -2.268146909479139e-06 1.55917536496507e-06 -1.8978146472579964e-06 -1.5695161595275825e-06 -8.358587998181643e-07 -3.379069672807085e-07 -5.008917368183393e-07 1.8108763874018001e-06 8.801398453306058e-07 6.504510774889749e-06 -4.427865079463544e-05 5.707841175646771e-05 -5.414353576647032e-06
PC1 7.861541314800298e-07 1.3565446838354852e-06 -1.178139667632022e-06 -6.677120642935968e-08 -1.0797708562151022e-07 -1.6829873824856321e-07 3.246827369451491e-08 5.028238362016192e-08 5.159196408670267e-08 5.874170840911522e-08 -1.7467563901623997e-08 -1.1104623726293168e-07 4.4095647276508385e-07 7.510451923804633e-08 -3.080964703163737e-07 -4.0148218776232553e-07 -4.057964861980899e-07 1.1180630997013071e-07 -2.0244592237323255e-08 8.65925468765474e-08 -1.1421736777414634e-08 3.264254290970029e-06 -2.461684070525198e-06 5.511766349525101e-06 4.792143368547964e-06
PC2 3.467245863437418e-08 -1.178139667632022e-06 3.166200404251196e-05 4.8745576953576e-07 1.0387267553456818e-06 -7.358002120539794e-07 -2.852189031769852e-07 -2.510994917599605e-07 9.52929050979755e-07 -2.76970542440894e-07 2.717140252075841e-07 -2.8266821680473798e-08 -5.810773636607878e-07 2.2024841746310482e-08 -1.9093265010738957e-07 4.2899035742387094e-09 -1.5209185428818637e-07 3.966981711789747e-07 -2.3487467686887605e-07 -2.7516698172707884e-07 -1.5177311726977382e-07 -1.4201163103065714e-07 1.9391816538830144e-07 1.158407519636854e-05 -1.2781095399686066e-05
PC3 1.9592653802426868e-07 -6.677120642935983e-08 4.874557695357603e-07 2.6206008560793607e-06 8.27239075569827e-08 7.289769904182228e-07 8.437350750016178e-08 2.9131707331532873e-07 -8.912774617930779e-08 -6.790172474031128e-07 1.4759407502133859e-07 2.3259428592194528e-07 4.280394643003122e-08 -2.9558962038667114e-07 1.1551631364213497e-07 -1.0992800750621044e-07 -1.0515822502241174e-08 -2.2860829518349845e-07 -2.5540690334317426e-07 2.422127348905731e-07 1.1017304619959883e-07 1.2649511995153165e-06 4.7369788660197977e-07 -6.788965525699597e-06 8.522809067221694e-06
PC4 3.034334763299731e-07 -1.0797708562151018e-07 1.0387267553456814e-06 8.272390755698256e-08 5.001856094634016e-06 1.2491557214458176e-06 -8.551840422809852e-08 1.1767542874859017e-07 -6.151701508648457e-07 3.757958831177148e-07 1.098569993830056e-07 2.0219300990285694e-07 -5.424874467010415e-07 -1.0851235695649641e-07 -1.2622264257807852e-07 -6.838659238428944e-08 1.823800373268202e-07 5.310077684835391e-09 -2.2609228236573766e-07 -1.1649225822600429e-07 1.79525422772521e-08 -8.836324101408534e-07 1.5558256784618676e-06 -4.127615439305923e-06 2.0271393772650252e-06
PC5 -1.445577847288421e-06 -1.6829873824856324e-07 -7.358002120539798e-07 7.289769904182228e-07 1.2491557214458183e-06 1.0401528573987904e-05 3.6321084545185754e-07 9.154991436055851e-07 -4.6081224264041513e-07 -3.648020383013692e-07 -2.6818647449772105e-07 -7.662488885331039e-07 3.67891764352042e-07 -9.995282443765702e-07 4.548496863134586e-07 -5.5351334246821474e-08 -5.501633923430036e-08 5.533526007689886e-07 -2.5168902981058514e-07 1.6060959197014284e-07 -2.7473226623982977e-08 -9.123539255544005e-07 -8.474651323860517e-07 -1.265098504439556e-06 -1.2496727752301894e-06
PC6 1.16867412268579e-06 3.246827369451494e-08 -2.85218903176985e-07 8.437350750016183e-08 -8.551840422809853e-08 3.632108454518576e-07 9.988339841835494e-06 5.1990094847299294e-08 5.296036330343736e-08 2.9310657411156914e-07 9.84676530910742e-08 -3.36821126180946e-07 -1.2625314804818966e-07 -3.049181003407285e-07 -7.562432110893471e-08 -5.248922571695626e-08 -1.2198422624596655e-07 3.7180629308563984e-07 -2.3783964333766512e-07 -1.401424039438464e-07 -2.480280579915258e-07 -5.806249024260077e-07 4.633448525488592e-06 -6.225055972176227e-06 6.285900701735205e-07
PC7 7.317218933931166e-07 5.028238362016189e-08 -2.510994917599605e-07 2.9131707331532894e-07 1.1767542874859025e-07 9.154991436055852e-07 5.199009484729961e-08 8.099804583670157e-06 3.834859983765001e-07 -2.776289017695425e-07 -1.0903274418003036e-07 7.068397997701807e-07 8.367234048418592e-08 5.703409526489184e-07 -2.60303976495674e-07 -1.790925243558057e-07 -3.3039576664118836e-07 -1.8454341881774445e-07 1.3085897744887856e-07 2.1795493445999963e-08 -1.1942827456911947e-07 -2.475999709139729e-07 -4.304398958809851e-06 2.1228151190070678e-06 5.307505497415097e-06
PC8 -1.667188528095137e-07 5.1591964086702615e-08 9.529290509797551e-07 -8.912774617930783e-08 -6.151701508648457e-07 -4.608122426404151e-07 5.2960363303437184e-08 3.834859983765005e-07 8.803461661338695e-06 3.206820832960538e-07 1.6746590270319565e-07 -5.665057642433412e-07 -3.801309504696593e-08 1.5111408675604827e-07 -2.49423077203858e-08 -2.1567275059464322e-07 1.0875882371478084e-07 1.044024622041479e-07 -3.0216586286756633e-07 -2.216827058804844e-07 3.177603681487206e-07 -1.9211622162712674e-07 2.3314656399801285e-06 2.1781721742995166e-06 -2.372487797438071e-06
PC9 1.1778753695184315e-06 5.8741708409115236e-08 -2.769705424408942e-07 -6.790172474031129e-07 3.757958831177146e-07 -3.6480203830136936e-07 2.9310657411156903e-07 -2.776289017695425e-07 3.2068208329605376e-07 7.847714051665775e-06 -3.3817258415980983e-07 -7.858803564377047e-08 -1.8516204927474516e-07 -2.113187266353609e-07 -3.551756642931291e-07 1.6047456532481172e-08 9.824233902421394e-08 2.1372130632804094e-07 -4.3302890576450447e-07 -1.813826943398326e-07 -3.0111859442239915e-07 -2.2499761231935954e-08 3.190805662031876e-06 2.7468507889727565e-06 -3.058416580546474e-06
