(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.00486269815799803 0.901367504601542 -0.557192221650586 0.553431942580741 -1.69544827765681 0.795142017259746 -1.79235935903885e-06 -5.81989817272304e-05 -0.000174781553652572 9.33552973928468e-05 2.71312402785267e-05 3.00090677571011e-05 3.92839653086465e-05 2.36570116924597e-05 -2.82163776085451e-05 -5.62478776141182e-05 1.42376373731287e-05 -4.00592541747265e-06 8.77155950109645e-05 5.63492188670748e-05 6.85780232438583e-05 4.84492340919083e-05 1.61182025460992e-05 2.76084373034376e-05 7.87782568505151e-05 6.17421161088664e-05 -7.16225528582859e-05 -1.01458734636806e-05 0.00016862761856278 0.000159379440903453
covarSEX 0.901367504601542 769379.535551009 12499.431504919 -12451.1868957716 -1533452.10444895 764210.465333267 0.289720229150768 -0.0349475540989495 -0.32808673643634 -1.12694008778479 -0.0835392771721363 0.290733633789528 -0.0658122461374019 0.580133371351109 -0.41353488091963 0.061019616265262 0.00158814424136012 0.489167442483184 0.538492197663296 -1.06650376221884 0.309421535957559 -0.0240383353395871 -0.664837400776935 -0.651576221826341 0.402011406540103 -0.317964240864804 0.158689708533468 -1.28819717942814 2.52395774710102 0.710662769294768
covarYOB -0.557192221650586 12499.431504919 417.748392512335 -416.144387545279 -24921.1106865188 12423.9234467578 0.0108638798101204 -0.00525196547432834 -0.00610115074464698 -0.0558878708290785 0.009940172941003 0.020059037760426 -0.0163727787888737 0.0235350828286943 -0.00537009826640314 0.00300547484940925 -0.00512663424013383 0.0387837584130555 0.00864057417260545 0.00409679429173605 -0.00692663088278931 -0.0336174926155644 -0.0124122670823243 -0.00989058383865255 -0.0092905423295958 -0.0237917271411057 0.0122908262142409 -0.0218509729881879 0.0339568012759005 -0.00224321620246195
covarYOBsq 0.553431942580741 -12451.1868957716 -416.144387545279 414.552720195111 24825.2889288627 -12376.3362293833 -0.0110273191090007 0.0053318287871332 0.00623447597322202 0.0556463674231769 -0.00994976510359746 -0.0200823921098328 0.0163026853250567 -0.0234811494156283 0.005405444495502 -0.00289117994252502 0.00513690975901027 -0.0387091661948411 -0.0086188162436222 -0.00419132585435335 0.00693038531566857 0.0335818711529638 0.0122426522039958 0.00978657771829781 0.00916158937656681 0.0236874013820634 -0.0122502116487237 0.021540088264349 -0.0337368275886427 0.00236538246886562
covarSEX_YOB -1.69544827765681 -1533452.10444895 -24921.1106865188 24825.2889288627 3056377.59870265 -1523200.09040065 -0.588430150950106 0.0676742854569079 0.658508084631586 2.24307758710082 0.169657915279733 -0.583657852782825 0.131810201062556 -1.15611878172304 0.824455686780291 -0.117851203072612 -0.00689488889200757 -0.96832456665919 -1.06868908534952 2.12680617691651 -0.60819291543912 0.052313828404597 1.3192873165197 1.29518883618396 -0.807409421215639 0.628517308370029 -0.319813037140468 2.57322042007231 -5.0388930884364 -1.41348245223347
covarSEX_YOBsq 0.795142017259746 764210.465333267 12423.9234467578 -12376.3362293833 -1523200.09040065 759126.35234075 0.298581713301268 -0.0327917373706851 -0.330510827821316 -1.11639690405487 -0.0861376280583645 0.293023551274541 -0.0661068211264743 0.576108733133337 -0.411016642758339 0.0568481018193216 0.0053036888383996 0.479335334467909 0.530346674238112 -1.0604340865343 0.298972624176793 -0.0282128585190869 -0.654553912417905 -0.643705111455048 0.405430635626753 -0.310625853393651 0.161147753681769 -1.28516115394755 2.51537662326874 0.702917303068326
covarPC1 -1.79235935903885e-06 0.289720229150768 0.0108638798101204 -0.0110273191090007 -0.588430150950106 0.298581713301268 0.00244138398114641 -0.00040440370200784 0.000220621321720618 -0.000113027072366633 -0.000135011424235362 1.75576520312714e-06 0.000105242010121587 9.89934392373896e-05 -2.57592542823347e-05 8.18334667651944e-05 -6.64669455935465e-05 0.000247289155612375 -5.98058741133764e-05 -0.000130891958340944 -0.000271435401937262 -0.000221315905798647 -8.15687194398007e-06 5.33887481473066e-06 6.41727286176848e-05 -4.31843133531565e-05 0.000277388799766643 5.20010347151925e-05 -4.77477383371436e-05 0.000430611217952791
covarPC2 -5.81989817272304e-05 -0.0349475540989495 -0.00525196547432834 0.0053318287871332 0.0676742854569079 -0.0327917373706851 -0.00040440370200784 0.00205674323364715 0.00011681780458092 0.000205708306754434 -1.39323842813515e-05 -8.66292781156552e-06 -2.45210828761881e-05 4.3435645265189e-05 -5.96878395191475e-06 -1.10354390344736e-05 -1.00957884859467e-05 -7.1037905725601e-05 3.27625147191092e-05 -8.31873535464964e-05 3.61886128720436e-05 8.98332128053776e-06 0.000106980074931413 1.43022907515912e-05 -4.37944190616103e-05 3.02168279626325e-05 -2.18170407947764e-06 0.000100748405595556 -0.000260828828734687 6.54612184049952e-05
covarPC3 -0.000174781553652572 -0.32808673643634 -0.00610115074464698 0.00623447597322202 0.658508084631586 -0.330510827821316 0.000220621321720618 0.00011681780458092 0.00229420904346373 4.04677438447343e-05 0.00023430097806737 -1.62147570985982e-05 7.35686010826829e-05 -6.27034956601354e-05 -0.000256076591216501 1.03826565602302e-05 0.000120530710251586 4.77101950569198e-05 -0.000223775135479172 -1.86349497842879e-05 5.44261741506512e-06 9.97737745272958e-06 -8.77226476580195e-05 -0.000186223617577863 0.000143814323762776 2.62621777605367e-05 8.97150233733917e-05 3.37220505576756e-05 0.00022563145670898 -1.2694707551277e-05
covarPC4 9.33552973928468e-05 -1.12694008778479 -0.0558878708290785 0.0556463674231769 2.24307758710082 -1.11639690405487 -0.000113027072366633 0.000205708306754434 4.04677438447343e-05 0.0021864104117163 0.000425151147477767 -9.25087060497751e-05 4.40667168640457e-05 -0.000324523129071721 5.85012315378889e-05 7.40741139045954e-05 1.17390312154467e-05 -0.000177743378005005 -9.13705726366437e-05 -3.51634768875387e-05 -2.97315441335214e-05 4.08121264408979e-05 7.60150819745837e-05 -8.19188409932585e-05 -5.43562381606081e-05 2.48147815217368e-05 -3.38552891511246e-05 5.92547601103382e-05 -0.000203288487391523 2.96703390368828e-05
